start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,holding_day_ratio,leverage_day_ratio,delevered_holding_day_ratio,avg_scale,max_scale,scale_cap_day_ratio,scale_rebalances,avg_turnover,turnover_total,cost_total,candidate,segment,target_vol,vol_window,max_lev,scale_rebalance_threshold
2011-12-09,2026-09-02,3578,0.32646736324533143,0.35845879118281077,0.966175115627249,-0.5162770768934708,1.319452665170369,0.8943543879262158,0.8870877585243152,0.0,1.4888205701509223,1.5,0.9776411403018446,1,0.28858338879325257,1032.5513651022577,1.0325513651022578,target_vol_0.750,full,0.75,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.5129501785945914,0.3554398578068479,1.3408690727705397,-0.30381276486921616,1.4437877581783802,0.975,0.975,0.0,1.5,1.5,1.0,0,0.33369518033946205,840.9118544554444,0.8409118544554444,target_vol_0.750,last_10y,0.75,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7417286833706551,0.3921769567839456,1.6073711032890312,-0.30381276486921605,1.4360242227599394,0.9706349206349206,0.9706349206349206,0.0,1.5,1.5,1.0,0,0.3631949776301383,457.6256718139743,0.4576256718139744,target_vol_0.750,last_5y,0.75,80,1.5,0.075
2023-07-24,2026-09-02,756,0.9553753514034538,0.4247852797141054,1.7869188729302514,-0.24791536829590055,1.4257871302586336,0.9642857142857143,0.9642857142857143,0.0,1.5,1.5,1.0,0,0.39153875946296046,296.0033021539981,0.29600330215399806,target_vol_0.750,last_3y,0.75,80,1.5,0.075
2025-08-20,2026-09-02,252,0.48039994775622685,0.4655476887201539,1.0754159352912844,-0.2479153682959011,1.4433508313238383,0.9722222222222222,0.9722222222222222,0.0,1.5,1.5,1.0,0,0.5224798702485157,131.66492730262596,0.13166492730262597,target_vol_0.750,last_1y,0.75,80,1.5,0.075
2011-12-09,2026-09-02,3578,0.32646736324533143,0.35845879118281077,0.966175115627249,-0.5162770768934708,1.319452665170369,0.8943543879262158,0.8870877585243152,0.0,1.4888205701509223,1.5,0.9776411403018446,1,0.28858338879325257,1032.5513651022577,1.0325513651022578,target_vol_1.000,full,1.0,80,1.5,0.075
2016-04-21,2026-09-02,2520,0.5129501785945914,0.3554398578068479,1.3408690727705397,-0.30381276486921616,1.4437877581783802,0.975,0.975,0.0,1.5,1.5,1.0,0,0.33369518033946205,840.9118544554444,0.8409118544554444,target_vol_1.000,last_10y,1.0,80,1.5,0.075
2021-06-25,2026-09-02,1260,0.7417286833706551,0.3921769567839456,1.6073711032890312,-0.30381276486921605,1.4360242227599394,0.9706349206349206,0.9706349206349206,0.0,1.5,1.5,1.0,0,0.3631949776301383,457.6256718139743,0.4576256718139744,target_vol_1.000,last_5y,1.0,80,1.5,0.075
2023-07-24,2026-09-02,756,0.9553753514034538,0.4247852797141054,1.7869188729302514,-0.24791536829590055,1.4257871302586336,0.9642857142857143,0.9642857142857143,0.0,1.5,1.5,1.0,0,0.39153875946296046,296.0033021539981,0.29600330215399806,target_vol_1.000,last_3y,1.0,80,1.5,0.075
2025-08-20,2026-09-02,252,0.48039994775622685,0.4655476887201539,1.0754159352912844,-0.2479153682959011,1.4433508313238383,0.9722222222222222,0.9722222222222222,0.0,1.5,1.5,1.0,0,0.5224798702485157,131.66492730262596,0.13166492730262597,target_vol_1.000,last_1y,1.0,80,1.5,0.075
