candidate,R2_THRESHOLD,TARGET_VOL,VOL_WINDOW,SWITCH_BUFFER,MAX_LEV,SCORE_MIN,SCORE_MAX,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,maxdd_start,maxdd_trough,trades,asset_switches,cash_days,holding_days,holding_day_ratio,avg_weight,max_weight,cost_total,qqq_days,gld_days,buffer_blocked_days
switch_1.50,0.3,0.25,20,1.5,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8214001545347489,0.21071846571644542,2.95491115650064,-0.11090903893083881,0.8214001545347489,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9790475810559316,1.5,0.032233666117993644,85,88,7
switch_1.60,0.3,0.25,20,1.6,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.21772246942605045,0.18778159300967498,1.143510031885584,-0.22377051587399055,7.43518299414753,2022-03-08,2022-07-26,512.0,42,892,1836,0.6730205278592375,0.9709252439384619,1.5,0.32570485499212753,1123,713,84
switch_1.60,0.3,0.25,20,1.6,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.22172379854758328,0.1885964824036322,1.1568417383128975,-0.22377051587399055,6.408500898919849,2022-03-08,2022-07-26,479.0,41,810,1710,0.6785714285714286,0.9792865398784223,1.5,0.30588961328710196,1065,645,77
switch_1.60,0.3,0.25,20,1.6,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.2844860783212817,0.19690580797115584,1.3706698256905412,-0.22377051587399077,2.4966084922790093,2022-03-08,2022-07-26,247.0,19,435,825,0.6547619047619048,0.9488722395952638,1.5,0.15576102880289328,442,383,39
switch_1.60,0.3,0.25,20,1.6,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.39134720094831854,0.2048699935349954,1.7159609192113343,-0.22312791692790335,1.69343535164499,2024-07-10,2024-12-19,145.0,13,214,542,0.716931216931217,1.0452385624172662,1.5,0.10150386928872016,296,246,14
switch_1.60,0.3,0.25,20,1.6,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8214001545347471,0.21071846571644542,2.9549111565006374,-0.11090903893083881,0.8214001545347471,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9790475810559315,1.5,0.03223366611799364,85,88,7
switch_1.70,0.3,0.25,20,1.7,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.20255667915309106,0.18751746960475435,1.077982047055348,-0.23268661865237017,6.365028275124187,2024-07-10,2024-12-19,514.0,42,892,1836,0.6730205278592375,0.9707800363715352,1.5,0.3256882359128686,1105,731,100
switch_1.70,0.3,0.25,20,1.7,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.21280170429435064,0.18867058615126087,1.1175807844979642,-0.23268661865237017,5.884905534511011,2024-07-10,2024-12-19,479.0,41,810,1710,0.6785714285714286,0.9792560905980862,1.5,0.3058565529013013,1050,660,90
switch_1.70,0.3,0.25,20,1.7,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.28130952005055043,0.1967973684716385,1.3587224993600682,-0.23268661865237006,2.453585917065908,2024-07-10,2024-12-19,247.0,19,435,825,0.6547619047619048,0.9488722395952638,1.5,0.15576102880289328,438,387,43
switch_1.70,0.3,0.25,20,1.7,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.38561721653253,0.20470278901047376,1.697009155978522,-0.23268661865237017,1.6602950886576804,2024-07-10,2024-12-19,145.0,13,214,542,0.716931216931217,1.045238562417266,1.5,0.10150386928872016,292,250,18
switch_1.70,0.3,0.25,20,1.7,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8214001545347491,0.2107184657164453,2.9549111565006427,-0.11090903893083881,0.8214001545347491,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9790475810559315,1.5,0.03223366611799364,85,88,7
switch_1.80,0.3,0.25,20,1.8,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22017419910944303,0.18663843895617427,1.1601392188711315,-0.22377051587399055,7.620861842760002,2022-03-08,2022-07-26,498.0,36,892,1836,0.6730205278592375,0.9710436467058174,1.5,0.307790062792933,1102,734,111
switch_1.80,0.3,0.25,20,1.8,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.23429697414691208,0.18765380693791112,1.2162883705893315,-0.22377051587399055,7.207230737058417,2022-03-08,2022-07-26,463.0,35,810,1710,0.6785714285714286,0.9795872114500437,1.5,0.28764538325672967,1048,662,100
switch_1.80,0.3,0.25,20,1.8,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3226396417213486,0.19473387501447648,1.534197337810658,-0.22377051587399044,3.047694022888849,2022-03-08,2022-07-26,231.0,13,435,825,0.6547619047619048,0.9495505302179077,1.5,0.1375103893791242,435,390,50
switch_1.80,0.3,0.25,20,1.8,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.43892453950896804,0.20230374895829908,1.9015237000257823,-0.19259475519180924,1.979298770711451,2024-07-10,2024-12-19,141.0,9,214,542,0.716931216931217,1.0452385624172662,1.5,0.08950386928872016,292,250,22
switch_1.80,0.3,0.25,20,1.8,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8214001545347496,0.21071846571644526,2.9549111565006414,-0.1109090389308387,0.8214001545347496,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9790475810559315,1.5,0.03223366611799364,85,88,7
switch_1.90,0.3,0.25,20,1.9,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22370729573544446,0.18663274243919623,1.175673972429923,-0.22377051587399044,7.894965416874127,2022-03-08,2022-07-26,498.0,36,892,1836,0.6730205278592375,0.9705833571721596,1.5,0.30762119438815044,1101,735,116
switch_1.90,0.3,0.25,20,1.9,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.23816642215931116,0.18764688992514586,1.233021178068255,-0.22377051587399055,7.468182753183848,2022-03-08,2022-07-26,463.0,35,810,1710,0.6785714285714286,0.9790889297644013,1.5,0.28747651485194714,1047,663,105
switch_1.90,0.3,0.25,20,1.9,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3303996135158822,0.1947111854779895,1.5644322241697435,-0.22377051587399044,3.1678353152396905,2022-03-08,2022-07-26,231.0,13,435,825,0.6547619047619048,0.94853387448735,1.5,0.13730561830644594,435,390,52
switch_1.90,0.3,0.25,20,1.9,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.45302240412276995,0.20225053047781308,1.9502502146648222,-0.192097289946206,2.0677285785448754,2024-07-10,2024-12-19,141.0,9,214,542,0.716931216931217,1.04354413619967,1.5,0.08929909821604194,292,250,24
switch_1.90,0.3,0.25,20,1.9,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8163247525968647,0.2102551640198366,2.947662920282065,-0.11090903893083892,0.8163247525968647,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.975976240290686,1.5,0.032161769797416216,85,88,7
switch_2.00,0.3,0.25,20,2.0,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.2221032999126844,0.18669762954958172,1.1682980717196003,-0.22377051587399033,7.76955923167105,2022-03-08,2022-07-26,497.0,36,892,1836,0.6730205278592375,0.9706559724134901,1.5,0.30768150810443096,1097,739,124
switch_2.00,0.3,0.25,20,2.0,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.2364096112171976,0.18771710652843548,1.2250585506533749,-0.22377051587399022,7.348793588087748,2022-03-08,2022-07-26,462.0,35,810,1710,0.6785714285714286,0.979167538644699,1.5,0.2875368285682276,1043,667,113
switch_2.00,0.3,0.25,20,2.0,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.33066394557595835,0.19461820522055032,1.5661031698851289,-0.22377051587399044,3.171977417931795,2022-03-08,2022-07-26,230.0,13,435,825,0.6547619047619048,0.948691092247945,1.5,0.13736593202272643,436,389,53
switch_2.00,0.3,0.25,20,2.0,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4535035951851081,0.2021007920142592,1.9531773978793325,-0.1912943753065537,2.07077736666694,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232241,293,249,25
switch_2.00,0.3,0.25,20,2.0,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.816324752596864,0.21025516401983657,2.9476629202820623,-0.11090903893083903,0.816324752596864,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906861,1.5,0.032161769797416216,85,88,7
switch_2.10,0.3,0.25,20,2.1,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22552149302122748,0.18702078008707085,1.1815402098468828,-0.22377051587399088,8.03876592258782,2022-03-08,2022-07-26,502.0,34,892,1836,0.6730205278592375,0.9702367905748092,1.5,0.30165335117142716,1101,735,140
switch_2.10,0.3,0.25,20,2.1,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.24015368984235774,0.18806422870437084,1.2392261675291198,-0.22377051587399088,7.605083674695424,2022-03-08,2022-07-26,467.0,33,810,1710,0.6785714285714286,0.9787137576701267,1.5,0.28150867163522386,1047,663,129
switch_2.10,0.3,0.25,20,2.1,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3251035062517109,0.1948530629178574,1.5429370420639117,-0.22377051587399088,3.0855357553173803,2022-03-08,2022-07-26,230.0,13,435,825,0.6547619047619048,0.948691092247945,1.5,0.13736593202272646,435,390,54
switch_2.10,0.3,0.25,20,2.1,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4535035951851094,0.20210079201425923,1.953177397879336,-0.1912943753065537,2.070777366666948,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232243,293,249,25
switch_2.10,0.3,0.25,20,2.1,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8163247525968669,0.2102551640198365,2.9476629202820632,-0.11090903893083892,0.8163247525968669,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906861,1.5,0.032161769797416216,85,88,7
switch_2.20,0.3,0.25,20,2.2,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22002306284713802,0.18727571051416486,1.1561627562822554,-0.22377051587399122,7.6093093130424645,2022-03-08,2022-07-26,502.0,34,892,1836,0.6730205278592375,0.9702367905748092,1.5,0.30165335117142716,1101,735,142
switch_2.20,0.3,0.25,20,2.2,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.2341314702936268,0.18833986462653476,1.211826976022876,-0.22377051587399122,7.196232500603868,2022-03-08,2022-07-26,467.0,33,810,1710,0.6785714285714286,0.9787137576701267,1.5,0.28150867163522386,1047,663,131
switch_2.20,0.3,0.25,20,2.2,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.32379962941407436,0.1947895794243885,1.5383172148616062,-0.2237705158739911,3.0654748230152347,2022-03-08,2022-07-26,230.0,13,435,825,0.6547619047619048,0.948691092247945,1.5,0.13736593202272646,434,391,55
switch_2.20,0.3,0.25,20,2.2,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.45350359518510963,0.20210079201425918,1.9531773978793376,-0.19129437530655313,2.07077736666695,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232243,293,249,25
switch_2.20,0.3,0.25,20,2.2,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8163247525968682,0.2102551640198364,2.9476629202820614,-0.11090903893083892,0.8163247525968682,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906861,1.5,0.032161769797416216,85,88,7
switch_2.30,0.3,0.25,20,2.3,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.21853092263570173,0.18731197155114035,1.1494362096881032,-0.22377051587399033,7.496005154464942,2022-03-08,2022-07-26,502.0,34,892,1836,0.6730205278592375,0.9702503575330914,1.5,0.30165372762045034,1100,736,145
switch_2.30,0.3,0.25,20,2.3,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.23231914719221236,0.18839869278467916,1.2037004040666086,-0.22377051587399033,7.0766630316643795,2022-03-08,2022-07-26,467.0,33,810,1710,0.6785714285714286,0.9787137576701267,1.5,0.28150867163522386,1047,663,133
switch_2.30,0.3,0.25,20,2.3,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3196037030248029,0.19492634966242461,1.5210698375868397,-0.22377051587399022,3.0014521498596114,2022-03-08,2022-07-26,230.0,13,435,825,0.6547619047619048,0.9486910922479448,1.5,0.13736593202272643,433,392,56
switch_2.30,0.3,0.25,20,2.3,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4535035951851092,0.20210079201425912,1.9531773978793339,-0.19129437530655302,2.070777366666947,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232241,293,249,25
switch_2.30,0.3,0.25,20,2.3,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8163247525968667,0.21025516401983624,2.9476629202820672,-0.11090903893083892,0.8163247525968667,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906857,1.5,0.03216176979741621,85,88,7
switch_2.40,0.3,0.25,20,2.4,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22987612005713753,0.18713781762834114,1.1998646421228154,-0.22377051587399088,8.392581663562238,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.9709684674736236,1.5,0.2955643993792483,1104,732,153
switch_2.40,0.3,0.25,20,2.4,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.2447445047498613,0.18820874654484743,1.2580439790662021,-0.22377051587399088,7.928986707842856,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.9794911401771789,1.5,0.2754193433940217,1051,659,141
switch_2.40,0.3,0.25,20,2.4,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3308019971573968,0.19494619418858136,1.564321421539661,-0.22377051587399088,3.174142005015007,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9494646352028417,1.5,0.13736158881635424,434,391,59
switch_2.40,0.3,0.25,20,2.4,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4632456528845934,0.20242358466838725,1.9834338767670758,-0.18641274649492823,2.1329374753273527,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232241,295,247,27
switch_2.40,0.3,0.25,20,2.4,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.816324752596866,0.21025516401983657,2.947662920282065,-0.11090903893083881,0.816324752596866,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906857,1.5,0.03216176979741621,85,88,7
switch_2.50,0.3,0.25,20,2.5,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22987612005713753,0.18713781762834114,1.1998646421228154,-0.22377051587399088,8.392581663562238,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.9709684674736236,1.5,0.2955643993792483,1104,732,153
switch_2.50,0.3,0.25,20,2.5,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.2447445047498613,0.18820874654484743,1.2580439790662021,-0.22377051587399088,7.928986707842856,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.9794911401771789,1.5,0.2754193433940217,1051,659,141
switch_2.50,0.3,0.25,20,2.5,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3308019971573968,0.19494619418858136,1.564321421539661,-0.22377051587399088,3.174142005015007,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9494646352028417,1.5,0.13736158881635424,434,391,59
switch_2.50,0.3,0.25,20,2.5,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4632456528845934,0.20242358466838725,1.9834338767670758,-0.18641274649492823,2.1329374753273527,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006617,1.5,0.08935941193232241,295,247,27
switch_2.50,0.3,0.25,20,2.5,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.816324752596866,0.21025516401983657,2.947662920282065,-0.11090903893083881,0.816324752596866,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906857,1.5,0.03216176979741621,85,88,7
switch_2.60,0.3,0.25,20,2.6,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.2297148312483437,0.18711489060735295,1.1992869309356862,-0.22377051587399088,8.379255906597521,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.9709684674736236,1.5,0.2955643993792482,1102,734,155
switch_2.60,0.3,0.25,20,2.6,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.24480086179534188,0.1881857136033245,1.2584154670569816,-0.22377051587399088,7.933030219147495,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.9794911401771789,1.5,0.2754193433940217,1050,660,142
switch_2.60,0.3,0.25,20,2.6,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3309225066535133,0.1949016043339708,1.5650993393189538,-0.22377051587399088,3.17603227441922,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9494646352028417,1.5,0.13736158881635424,433,392,60
switch_2.60,0.3,0.25,20,2.6,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4632456528845941,0.20242358466838714,1.983433876767076,-0.18641274649492812,2.1329374753273576,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0438061658006614,1.5,0.08935941193232241,295,247,27
switch_2.60,0.3,0.25,20,2.6,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8163247525968658,0.21025516401983638,2.9476629202820654,-0.11090903893083881,0.8163247525968658,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9759762402906857,1.5,0.03216176979741621,85,88,7
switch_2.70,0.3,0.25,20,2.7,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22862853103942604,0.18715444031975292,1.1943491334110763,-0.22377051587399088,8.289951325266456,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.970410303107894,1.5,0.29526838554724627,1100,736,159
switch_2.70,0.3,0.25,20,2.7,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.24361051551258073,0.18822853140315163,1.2530871338166185,-0.22377051587399088,7.847974375519476,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.978886905101897,1.5,0.27512332956201974,1048,662,146
switch_2.70,0.3,0.25,20,2.7,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.32837832271230094,0.19498689814954023,1.5546800915035297,-0.22377051587399088,3.136270184802953,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9482561650522777,1.5,0.1370655749843523,431,394,64
switch_2.70,0.3,0.25,20,2.7,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4675179721445919,0.20278857990376123,1.9946302013086186,-0.18626377829286833,2.1604599103699393,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.041321319880784,1.5,0.08904847040230997,294,248,30
switch_2.70,0.3,0.25,20,2.7,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8103074616285273,0.20967255934321755,2.939412703884344,-0.11090903893083881,0.8103074616285273,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9705693493104003,1.5,0.031981803534600825,85,88,7
switch_2.80,0.3,0.25,20,2.8,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22785589787419713,0.18719317745310904,1.190777656584339,-0.22377051587399088,8.22690370216291,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.970410303107894,1.5,0.29526838554724627,1099,737,160
switch_2.80,0.3,0.25,20,2.8,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.24276393223171255,0.18827040112855523,1.2492303379610965,-0.223770515873991,7.787926294089781,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.978886905101897,1.5,0.27512332956201974,1047,663,147
switch_2.80,0.3,0.25,20,2.8,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.32837832271230094,0.1949868981495402,1.5546800915035315,-0.22377051587399088,3.136270184802954,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9482561650522777,1.5,0.1370655749843523,431,394,64
switch_2.80,0.3,0.25,20,2.8,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.4675179721445919,0.20278857990376123,1.9946302013086212,-0.18626377829286833,2.1604599103699407,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.041321319880784,1.5,0.08904847040230997,294,248,30
switch_2.80,0.3,0.25,20,2.8,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8103074616285264,0.20967255934321766,2.9394127038843347,-0.11090903893083881,0.8103074616285264,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9705693493104003,1.5,0.031981803534600825,85,88,7
switch_2.90,0.3,0.25,20,2.9,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22139936219751277,0.18726587637600428,1.162212951010155,-0.22377051587399077,7.71503126388845,2022-03-08,2022-07-26,499.0,32,892,1836,0.6730205278592375,0.9704103031078939,1.5,0.29526838554724627,1102,734,165
switch_2.90,0.3,0.25,20,2.9,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.23569115123522422,0.18835009802756808,1.2184548739480525,-0.22377051587399066,7.300406601164243,2022-03-08,2022-07-26,464.0,31,810,1710,0.6785714285714286,0.9788869051018968,1.5,0.27512332956201974,1050,660,152
switch_2.90,0.3,0.25,20,2.9,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.3091527611120761,0.19527523369694197,1.477935654211128,-0.22377051587399077,2.8454895024945928,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9482561650522777,1.5,0.1370655749843523,433,392,68
switch_2.90,0.3,0.25,20,2.9,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.44037079782276445,0.20345992763422283,1.8968134835463923,-0.20359348173560843,1.988291253108064,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.0413213198807838,1.5,0.08904847040230997,297,245,33
switch_2.90,0.3,0.25,20,2.9,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.8103074616285262,0.20967255934321763,2.9394127038843383,-0.11090903893083892,0.8103074616285262,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9705693493104001,1.5,0.031981803534600825,85,88,7
switch_3.00,0.3,0.25,20,3.0,1.5,0.0,5.0,full,2015-07-13,2026-05-15,2728,0.22598788191926844,0.18689742522398353,1.1842175930818846,-0.22377051587399077,8.076073095570607,2022-03-08,2022-07-26,497.0,30,892,1836,0.6730205278592375,0.9700441826987471,1.5,0.2891929502505787,1133,703,154
switch_3.00,0.3,0.25,20,3.0,1.5,0.0,5.0,last_10y,2016-05-09,2026-05-15,2520,0.24071730680667836,0.18795249268603717,1.2422532546673246,-0.22377051587399088,7.644271575626066,2022-03-08,2022-07-26,462.0,29,810,1710,0.6785714285714286,0.9784905652304079,1.5,0.26904789426535214,1081,629,141
switch_3.00,0.3,0.25,20,3.0,1.5,0.0,5.0,last_5y,2021-05-11,2026-05-15,1260,0.30064091806836135,0.19531000806603543,1.444276583460702,-0.22377051587399066,2.7220916596737244,2022-03-08,2022-07-26,229.0,13,435,825,0.6547619047619048,0.9474634853092994,1.5,0.1369901396876847,432,393,69
switch_3.00,0.3,0.25,20,3.0,1.5,0.0,5.0,last_3y,2023-05-11,2026-05-15,756,0.42479632330122397,0.2035357178537404,1.8426967326414783,-0.20359348173560876,1.8924000293471397,2024-07-10,2024-12-19,140.0,9,214,542,0.716931216931217,1.04000018697582,1.5,0.08897303510564238,296,246,34
switch_3.00,0.3,0.25,20,3.0,1.5,0.0,5.0,last_1y,2025-05-15,2026-05-15,252,0.805236578019703,0.20933623722135397,2.930369792217513,-0.1109090389308387,0.805236578019703,2026-01-27,2026-03-05,66.0,2,79,173,0.6865079365079365,0.9672086566028576,1.5,0.031946278662217026,85,88,7
