candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,buffer_blocked_days,reason
lb_30_r2_none_buf_1p08,layer1_right_neighbor_r2_removed,30,,none,1.08,1p08,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18350107160053586,0.20660608169226521,-0.2597520929895136,-0.8761692044597584,13.0,26.0,0.044,44.0,0.9484126984126984,6.0,
lb_30_r2_none_buf_1p10,layer1_right_neighbor_r2_removed,30,,none,1.1,1p10,full,Full,2016-12-30,2007-01-04,2432.0,0.08467880458145904,0.22567770967222198,-0.3899316466701209,0.4734768393060083,224.0,225.0,0.379,379.0,0.9078947368421053,79.0,
lb_30_r2_none_buf_1p10,layer1_right_neighbor_r2_removed,30,,none,1.1,1p10,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_30_r2_none_buf_1p10,layer1_right_neighbor_r2_removed,30,,none,1.1,1p10,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04244227375180487,0.22049987105996874,-0.3858314872808617,0.29943570696637645,95.0,124.0,0.20800000000000002,208.0,0.9246031746031746,36.0,
lb_30_r2_none_buf_1p10,layer1_right_neighbor_r2_removed,30,,none,1.1,1p10,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.0070936099643872375,0.21691320128199512,-0.3858314872808618,0.07648224901052836,52.0,75.0,0.12400000000000001,124.0,0.9312169312169312,22.0,
lb_30_r2_none_buf_1p10,layer1_right_neighbor_r2_removed,30,,none,1.1,1p10,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2106256225604598,0.20584694264229886,-0.28434354238191173,-1.0441474955616474,13.0,26.0,0.044,44.0,0.9484126984126984,10.0,
lb_30_r2_none_buf_1p15,layer1_right_neighbor_r2_removed,30,,none,1.15,1p15,full,Full,2016-12-30,2007-01-04,2432.0,0.08533460817771021,0.22336409201175997,-0.3898320900861876,0.4787345463796369,224.0,220.0,0.369,369.0,0.9078947368421053,105.0,
lb_30_r2_none_buf_1p15,layer1_right_neighbor_r2_removed,30,,none,1.15,1p15,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_30_r2_none_buf_1p15,layer1_right_neighbor_r2_removed,30,,none,1.15,1p15,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05035978487015047,0.21834632928441572,-0.389832090086186,0.33482931135091526,95.0,122.0,0.20400000000000001,204.0,0.9246031746031746,51.0,
lb_30_r2_none_buf_1p15,layer1_right_neighbor_r2_removed,30,,none,1.15,1p15,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.01336974664661128,0.2130451912535202,-0.389832090086186,0.0441131789998806,52.0,75.0,0.12400000000000001,124.0,0.9312169312169312,32.0,
lb_30_r2_none_buf_1p15,layer1_right_neighbor_r2_removed,30,,none,1.15,1p15,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.21576749044107468,0.19299844865414206,-0.28900522264181217,-1.1610496648174065,13.0,26.0,0.044,44.0,0.9484126984126984,15.0,
lb_30_r2_none_buf_1p20,layer1_right_neighbor_r2_removed,30,,none,1.2,1p20,full,Full,2016-12-30,2007-01-04,2432.0,0.09190341171947569,0.22292643013938856,-0.3873785875729102,0.5063063539697221,224.0,215.0,0.359,359.0,0.9078947368421053,137.0,
lb_30_r2_none_buf_1p20,layer1_right_neighbor_r2_removed,30,,none,1.2,1p20,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_30_r2_none_buf_1p20,layer1_right_neighbor_r2_removed,30,,none,1.2,1p20,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0445308850203987,0.21811038499390836,-0.3873785875729099,0.309438022452276,95.0,121.0,0.202,202.0,0.9246031746031746,65.0,
lb_30_r2_none_buf_1p20,layer1_right_neighbor_r2_removed,30,,none,1.2,1p20,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.010610602043657935,0.21306037053251012,-0.3873785875729092,0.05723178012787532,52.0,74.0,0.12200000000000001,122.0,0.9312169312169312,39.0,
lb_30_r2_none_buf_1p20,layer1_right_neighbor_r2_removed,30,,none,1.2,1p20,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2021022092664313,0.19275593860913048,-0.28186106198633354,-1.0732138754876233,13.0,25.0,0.042,42.0,0.9484126984126984,18.0,
lb_32_r2_none_buf_1p00,layer1_return_peak_watch_r2_removed,32,,none,1.0,1p00,full,Full,2016-12-30,2007-01-04,2432.0,0.11224320669068688,0.22600306237665685,-0.42036691238018453,0.5841728369065862,226.0,205.0,0.35300000000000004,353.0,0.9070723684210527,0.0,
lb_32_r2_none_buf_1p00,layer1_return_peak_watch_r2_removed,32,,none,1.0,1p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p00,layer1_return_peak_watch_r2_removed,32,,none,1.0,1p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03509968656468221,0.22004340576670273,-0.42036691238018287,0.26748269213283593,100.0,113.0,0.192,192.0,0.9206349206349206,0.0,
lb_32_r2_none_buf_1p00,layer1_return_peak_watch_r2_removed,32,,none,1.0,1p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.05004438519553611,0.2132440098821885,-0.4203669123801834,-0.13319190987360852,54.0,74.0,0.12400000000000001,124.0,0.9285714285714286,0.0,
lb_32_r2_none_buf_1p00,layer1_return_peak_watch_r2_removed,32,,none,1.0,1p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16106339754862298,0.19235379475836717,-0.24492454078444537,-0.8153594228996807,14.0,25.0,0.042,42.0,0.9444444444444444,0.0,
lb_32_r2_none_buf_1p02,layer1_return_peak_watch_r2_removed,32,,none,1.02,1p02,full,Full,2016-12-30,2007-01-04,2432.0,0.11656555158669835,0.22550957196942717,-0.4099550442480244,0.602154793454843,226.0,201.0,0.34500000000000003,345.0,0.9070723684210527,17.0,
lb_32_r2_none_buf_1p02,layer1_return_peak_watch_r2_removed,32,,none,1.02,1p02,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p02,layer1_return_peak_watch_r2_removed,32,,none,1.02,1p02,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04198038178077845,0.2195261909725324,-0.4099550442480244,0.2977753453772803,100.0,111.0,0.188,188.0,0.9206349206349206,8.0,
lb_32_r2_none_buf_1p02,layer1_return_peak_watch_r2_removed,32,,none,1.02,1p02,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.035483025246185074,0.21252340330333847,-0.40995504424802387,-0.06280571948556536,54.0,72.0,0.12000000000000001,120.0,0.9285714285714286,6.0,
lb_32_r2_none_buf_1p02,layer1_return_peak_watch_r2_removed,32,,none,1.02,1p02,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16125987291811095,0.19229799532965955,-0.24510137623232853,-0.816870013380655,14.0,25.0,0.042,42.0,0.9444444444444444,2.0,
lb_32_r2_none_buf_1p03,layer1_return_peak_watch_r2_removed,32,,none,1.03,1p03,full,Full,2016-12-30,2007-01-04,2432.0,0.11862988294423271,0.22557121426169371,-0.4099550442480252,0.6102449046195684,226.0,201.0,0.34500000000000003,345.0,0.9070723684210527,27.0,
lb_32_r2_none_buf_1p03,layer1_return_peak_watch_r2_removed,32,,none,1.03,1p03,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p03,layer1_return_peak_watch_r2_removed,32,,none,1.03,1p03,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04246425855123226,0.21953695075673535,-0.40995504424802476,0.2998867902443482,100.0,111.0,0.188,188.0,0.9206349206349206,9.0,
lb_32_r2_none_buf_1p03,layer1_return_peak_watch_r2_removed,32,,none,1.03,1p03,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.03548302524618552,0.21252340330333847,-0.4099550442480254,-0.06280571948556554,54.0,72.0,0.12000000000000001,120.0,0.9285714285714286,6.0,
lb_32_r2_none_buf_1p03,layer1_return_peak_watch_r2_removed,32,,none,1.03,1p03,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16125987291811084,0.19229799532965952,-0.2451013762323293,-0.8168700133806551,14.0,25.0,0.042,42.0,0.9444444444444444,2.0,
lb_32_r2_none_buf_1p05,layer1_return_peak_watch_r2_removed,32,,none,1.05,1p05,full,Full,2016-12-30,2007-01-04,2432.0,0.11547867074303197,0.22557366141170387,-0.4181482691625068,0.5977246179925111,226.0,201.0,0.34500000000000003,345.0,0.9070723684210527,40.0,
lb_32_r2_none_buf_1p05,layer1_return_peak_watch_r2_removed,32,,none,1.05,1p05,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p05,layer1_return_peak_watch_r2_removed,32,,none,1.05,1p05,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03971312242048697,0.2198603698487421,-0.41814826916250636,0.28774629386870326,100.0,111.0,0.188,188.0,0.9206349206349206,15.0,
lb_32_r2_none_buf_1p05,layer1_return_peak_watch_r2_removed,32,,none,1.05,1p05,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.04010725977014873,0.21284435524119905,-0.4181482691625066,-0.08496782565113639,54.0,72.0,0.12000000000000001,120.0,0.9285714285714286,10.0,
lb_32_r2_none_buf_1p05,layer1_return_peak_watch_r2_removed,32,,none,1.05,1p05,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16487339808535928,0.19228602684397916,-0.24510137623232853,-0.8393726622898937,14.0,25.0,0.042,42.0,0.9444444444444444,3.0,
lb_32_r2_none_buf_1p08,layer1_return_peak_watch_r2_removed,32,,none,1.08,1p08,full,Full,2016-12-30,2007-01-04,2432.0,0.10826901063952721,0.22502395568583,-0.42636531954458856,0.5698087942702157,226.0,197.0,0.3370000000000001,337.0,0.9070723684210527,52.0,
lb_32_r2_none_buf_1p08,layer1_return_peak_watch_r2_removed,32,,none,1.08,1p08,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p08,layer1_return_peak_watch_r2_removed,32,,none,1.08,1p08,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.027027294093418863,0.21912093188934498,-0.4263653195445887,0.23194969029787202,100.0,111.0,0.188,188.0,0.9206349206349206,24.0,
lb_32_r2_none_buf_1p08,layer1_return_peak_watch_r2_removed,32,,none,1.08,1p08,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.04253209646790479,0.21220503664531085,-0.426365319544588,-0.09777615932116879,54.0,72.0,0.12000000000000001,120.0,0.9285714285714286,16.0,
lb_32_r2_none_buf_1p08,layer1_return_peak_watch_r2_removed,32,,none,1.08,1p08,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.17666725724166277,0.19048746389178658,-0.2557622365445156,-0.9236949202583181,14.0,25.0,0.042,42.0,0.9444444444444444,5.0,
lb_32_r2_none_buf_1p10,layer1_return_peak_watch_r2_removed,32,,none,1.1,1p10,full,Full,2016-12-30,2007-01-04,2432.0,0.11300030570355135,0.22549091919508818,-0.4049023397928606,0.5879997971950063,226.0,193.0,0.32900000000000007,329.0,0.9070723684210527,70.0,
lb_32_r2_none_buf_1p10,layer1_return_peak_watch_r2_removed,32,,none,1.1,1p10,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p10,layer1_return_peak_watch_r2_removed,32,,none,1.1,1p10,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.027453966159690202,0.21982455700292763,-0.40490233979285883,0.23382592034524277,100.0,109.0,0.184,184.0,0.9206349206349206,34.0,
lb_32_r2_none_buf_1p10,layer1_return_peak_watch_r2_removed,32,,none,1.1,1p10,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.03439930084583809,0.21231594071508153,-0.4049023397928586,-0.05778069124111723,54.0,70.0,0.116,116.0,0.9285714285714286,21.0,
lb_32_r2_none_buf_1p10,layer1_return_peak_watch_r2_removed,32,,none,1.1,1p10,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.14586163375193872,0.19069630368679985,-0.2279160121237126,-0.7299775753450508,14.0,23.0,0.038,38.0,0.9444444444444444,9.0,
lb_32_r2_none_buf_1p15,layer1_return_peak_watch_r2_removed,32,,none,1.15,1p15,full,Full,2016-12-30,2007-01-04,2432.0,0.0987226662993832,0.22560204499345254,-0.4236780956600219,0.5305828122832056,226.0,187.0,0.31700000000000006,317.0,0.9070723684210527,108.0,
lb_32_r2_none_buf_1p15,layer1_return_peak_watch_r2_removed,32,,none,1.15,1p15,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p15,layer1_return_peak_watch_r2_removed,32,,none,1.15,1p15,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0026720124629631137,0.21939763288978645,-0.42367809566002257,0.1225603517890055,100.0,109.0,0.184,184.0,0.9206349206349206,49.0,
lb_32_r2_none_buf_1p15,layer1_return_peak_watch_r2_removed,32,,none,1.15,1p15,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.0738569989384198,0.2114111594862583,-0.42367809566002246,-0.2562392758595667,54.0,70.0,0.116,116.0,0.9285714285714286,32.0,
lb_32_r2_none_buf_1p15,layer1_return_peak_watch_r2_removed,32,,none,1.15,1p15,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1633756171889552,0.190534489639288,-0.24374748242172706,-0.8394271541634408,14.0,23.0,0.038,38.0,0.9444444444444444,13.0,
lb_32_r2_none_buf_1p20,layer1_return_peak_watch_r2_removed,32,,none,1.2,1p20,full,Full,2016-12-30,2007-01-04,2432.0,0.09296991349909178,0.22588242310448897,-0.3949684419349293,0.5069603338949907,226.0,185.0,0.31300000000000006,313.0,0.9070723684210527,135.0,
lb_32_r2_none_buf_1p20,layer1_return_peak_watch_r2_removed,32,,none,1.2,1p20,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_none_buf_1p20,layer1_return_peak_watch_r2_removed,32,,none,1.2,1p20,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.0008107108042356703,0.21966303140477209,-0.3949684419349313,0.10684397649273006,100.0,107.0,0.18,180.0,0.9206349206349206,67.0,
lb_32_r2_none_buf_1p20,layer1_return_peak_watch_r2_removed,32,,none,1.2,1p20,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.07705670553568422,0.21230224362786684,-0.39496844193493075,-0.2705571664118734,54.0,68.0,0.112,112.0,0.9285714285714286,46.0,
lb_32_r2_none_buf_1p20,layer1_return_peak_watch_r2_removed,32,,none,1.2,1p20,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1312629585428685,0.1923801637390222,-0.22699103877237747,-0.6338936478138258,14.0,23.0,0.038,38.0,0.9444444444444444,20.0,
lb_25_r2_none_buf_1p00,original_lookback_r2_removed,25,,none,1.0,1p00,full,Full,2016-12-30,2007-01-04,2432.0,0.08660609021930288,0.2262448479862507,-0.4643465775476209,0.4806241090240622,223.0,292.0,0.501,501.0,0.9083059210526315,0.0,
lb_25_r2_none_buf_1p00,original_lookback_r2_removed,25,,none,1.0,1p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p00,original_lookback_r2_removed,25,,none,1.0,1p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.009910354023062062,0.22640996947707395,-0.4643465775476221,0.15729387920694704,90.0,159.0,0.272,272.0,0.9285714285714286,0.0,
lb_25_r2_none_buf_1p00,original_lookback_r2_removed,25,,none,1.0,1p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.08835454585744029,0.23257356809070323,-0.464346577547622,-0.28046565642442534,54.0,95.0,0.16,160.0,0.9285714285714286,0.0,
lb_25_r2_none_buf_1p00,original_lookback_r2_removed,25,,none,1.0,1p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2916529942118795,0.2031443132931124,-0.34745291671229084,-1.593069375041318,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,0.0,
lb_25_r2_none_buf_1p02,original_lookback_r2_removed,25,,none,1.02,1p02,full,Full,2016-12-30,2007-01-04,2432.0,0.08954615472385119,0.22627466194141352,-0.46430098804237574,0.4925378873406282,223.0,290.0,0.497,497.0,0.9083059210526315,11.0,
lb_25_r2_none_buf_1p02,original_lookback_r2_removed,25,,none,1.02,1p02,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p02,original_lookback_r2_removed,25,,none,1.02,1p02,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.010148485085585968,0.22640470444259625,-0.46430098804237396,0.15833377229751622,90.0,159.0,0.272,272.0,0.9285714285714286,2.0,
lb_25_r2_none_buf_1p02,original_lookback_r2_removed,25,,none,1.02,1p02,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.08799624976004805,0.2325656978104572,-0.4643009880423743,-0.27879384120309053,54.0,95.0,0.16,160.0,0.9285714285714286,2.0,
lb_25_r2_none_buf_1p02,original_lookback_r2_removed,25,,none,1.02,1p02,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.29165299421187973,0.20314431329311242,-0.3474529167122913,-1.5930693750413163,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,0.0,
lb_25_r2_none_buf_1p03,original_lookback_r2_removed,25,,none,1.03,1p03,full,Full,2016-12-30,2007-01-04,2432.0,0.0812553840507968,0.22634296415932115,-0.4643009880423732,0.45870319802655557,223.0,289.0,0.495,495.0,0.9083059210526315,18.0,
lb_25_r2_none_buf_1p03,original_lookback_r2_removed,25,,none,1.03,1p03,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p03,original_lookback_r2_removed,25,,none,1.03,1p03,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0010582660576088365,0.22626399544488432,-0.46430098804237463,0.11834303915259269,90.0,159.0,0.272,272.0,0.9285714285714286,6.0,
lb_25_r2_none_buf_1p03,original_lookback_r2_removed,25,,none,1.03,1p03,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.08799624976004838,0.2325656978104572,-0.4643009880423744,-0.27879384120309303,54.0,95.0,0.16,160.0,0.9285714285714286,2.0,
lb_25_r2_none_buf_1p03,original_lookback_r2_removed,25,,none,1.03,1p03,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2916529942118793,0.2031443132931124,-0.34745291671229084,-1.5930693750413165,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,0.0,
lb_25_r2_none_buf_1p05,original_lookback_r2_removed,25,,none,1.05,1p05,full,Full,2016-12-30,2007-01-04,2432.0,0.07119825398765567,0.22699862328583914,-0.48572608812897544,0.41686379316786015,223.0,282.0,0.481,481.0,0.9083059210526315,29.0,
lb_25_r2_none_buf_1p05,original_lookback_r2_removed,25,,none,1.05,1p05,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p05,original_lookback_r2_removed,25,,none,1.05,1p05,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.016733325276570565,0.22709768053021098,-0.4857260881289768,0.03980124769229361,90.0,159.0,0.272,272.0,0.9285714285714286,12.0,
lb_25_r2_none_buf_1p05,original_lookback_r2_removed,25,,none,1.05,1p05,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.1141329872468485,0.23382080753105844,-0.48572608812897766,-0.40031504477720753,54.0,95.0,0.16,160.0,0.9285714285714286,6.0,
lb_25_r2_none_buf_1p05,original_lookback_r2_removed,25,,none,1.05,1p05,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.30480927046557893,0.20232155509617347,-0.35957280940065905,-1.692909199864679,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,2.0,
lb_25_r2_none_buf_1p08,original_lookback_r2_removed,25,,none,1.08,1p08,full,Full,2016-12-30,2007-01-04,2432.0,0.07178352139640332,0.22679197259748207,-0.4711476565348217,0.41944432841460555,223.0,280.0,0.477,477.0,0.9083059210526315,49.0,
lb_25_r2_none_buf_1p08,original_lookback_r2_removed,25,,none,1.08,1p08,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p08,original_lookback_r2_removed,25,,none,1.08,1p08,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.015847402545516864,0.22679740085411518,-0.4711476565348235,0.04352514916357752,90.0,157.0,0.268,268.0,0.9285714285714286,22.0,
lb_25_r2_none_buf_1p08,original_lookback_r2_removed,25,,none,1.08,1p08,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.10669807985445567,0.23366175403521539,-0.4711476565348246,-0.36499280545065793,54.0,93.0,0.156,156.0,0.9285714285714286,12.0,
lb_25_r2_none_buf_1p08,original_lookback_r2_removed,25,,none,1.08,1p08,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.2996743251419036,0.2022717351552148,-0.3548423685765637,-1.6570423275416588,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,4.0,
lb_25_r2_none_buf_1p10,original_lookback_r2_removed,25,,none,1.1,1p10,full,Full,2016-12-30,2007-01-04,2432.0,0.07087789140121559,0.2267135399068191,-0.4704319273069689,0.4157824936015787,223.0,278.0,0.473,473.0,0.9083059210526315,59.0,
lb_25_r2_none_buf_1p10,original_lookback_r2_removed,25,,none,1.1,1p10,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p10,original_lookback_r2_removed,25,,none,1.1,1p10,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.02011788958185845,0.2267116654163821,-0.47043192730697037,0.02427588548137879,90.0,156.0,0.266,266.0,0.9285714285714286,27.0,
lb_25_r2_none_buf_1p10,original_lookback_r2_removed,25,,none,1.1,1p10,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.10629527423940532,0.23362948280449564,-0.47043192730697014,-0.3631466887061261,54.0,93.0,0.156,156.0,0.9285714285714286,13.0,
lb_25_r2_none_buf_1p10,original_lookback_r2_removed,25,,none,1.1,1p10,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.29967432514190384,0.20227173515521507,-0.3548423685765636,-1.6570423275416588,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,4.0,
lb_25_r2_none_buf_1p15,original_lookback_r2_removed,25,,none,1.15,1p15,full,Full,2016-12-30,2007-01-04,2432.0,0.08571094394261358,0.22703302041836998,-0.4645110813213673,0.4761279857718372,223.0,271.0,0.45899999999999996,459.0,0.9083059210526315,94.0,
lb_25_r2_none_buf_1p15,original_lookback_r2_removed,25,,none,1.15,1p15,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p15,original_lookback_r2_removed,25,,none,1.15,1p15,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.003376060061502706,0.226503268422825,-0.46451108132136865,0.0988812516525872,90.0,154.0,0.262,262.0,0.9285714285714286,41.0,
lb_25_r2_none_buf_1p15,original_lookback_r2_removed,25,,none,1.15,1p15,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.07652154453450599,0.2330010312381675,-0.46451108132136687,-0.22415360963968473,54.0,91.0,0.152,152.0,0.9285714285714286,19.0,
lb_25_r2_none_buf_1p15,original_lookback_r2_removed,25,,none,1.15,1p15,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.288387141536688,0.2022619817497534,-0.3444443310611488,-1.5781878235844915,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,5.0,
lb_25_r2_none_buf_1p20,original_lookback_r2_removed,25,,none,1.2,1p20,full,Full,2016-12-30,2007-01-04,2432.0,0.08454033661033655,0.22784787093856942,-0.4659924325446946,0.4705281543210872,223.0,266.0,0.449,449.0,0.9083059210526315,123.0,
lb_25_r2_none_buf_1p20,original_lookback_r2_removed,25,,none,1.2,1p20,last_10y,10Y,2016-12-30,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_none_buf_1p20,original_lookback_r2_removed,25,,none,1.2,1p20,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.004780274064857037,0.22773693287186716,-0.46599243254469314,0.0934302038627303,90.0,154.0,0.262,262.0,0.9285714285714286,54.0,
lb_25_r2_none_buf_1p20,original_lookback_r2_removed,25,,none,1.2,1p20,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.07929767018148381,0.23524465854880802,-0.465992432544693,-0.2325067498565948,54.0,91.0,0.152,152.0,0.9285714285714286,28.0,
lb_25_r2_none_buf_1p20,original_lookback_r2_removed,25,,none,1.2,1p20,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.28935614645297336,0.20190974524701394,-0.34533700276957247,-1.5880327463126716,11.0,30.0,0.052000000000000005,52.0,0.9563492063492064,7.0,
