candidate,TARGET_VOL,MAX_LEV,R2_THRESHOLD,VOL_WINDOW,ann_return_full,ann_return_last_10y,ann_return_last_5y,ann_return_last_3y,ann_return_last_1y,max_dd_full,max_dd_last_10y,max_dd_last_5y,max_dd_last_3y,max_dd_last_1y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_5y,sharpe_repo_last_3y,sharpe_repo_last_1y,ann_vol_full,ann_vol_last_10y,ann_vol_last_5y,ann_vol_last_3y,ann_vol_last_1y,avg_weight_full,avg_weight_last_10y,avg_weight_last_5y,avg_weight_last_3y,avg_weight_last_1y,max_weight_full,max_weight_last_10y,max_weight_last_5y,max_weight_last_3y,max_weight_last_1y,pct_at_max_lev_full,pct_at_max_lev_last_10y,pct_at_max_lev_last_5y,pct_at_max_lev_last_3y,pct_at_max_lev_last_1y,pct_below_1x_full,pct_below_1x_last_10y,pct_below_1x_last_5y,pct_below_1x_last_3y,pct_below_1x_last_1y,avg_final_exposure_full,avg_final_exposure_last_10y,avg_final_exposure_last_5y,avg_final_exposure_last_3y,avg_final_exposure_last_1y,cost_total_full,cost_total_last_10y,cost_total_last_5y,cost_total_last_3y,cost_total_last_1y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_5y,holding_day_ratio_last_3y,holding_day_ratio_last_1y,decision_hint,stability_label
tv_15_lev_1,0.15,1.0,0.2,80,0.20850655404027574,0.2234771148239323,0.3573114109892619,0.5416869470125942,0.4991775367284601,-0.17852813054584737,-0.17852813054584749,-0.11173640772838689,-0.10596032549583312,-0.07865746765601456,1.32073326928333,1.3940643070780272,2.029144984560311,2.7553686374986337,2.809609333537458,0.15218266094450741,0.15312225789940961,0.15663459551060785,0.1619320339217619,0.14810793137316114,0.8090156850996578,0.7945209164950188,0.7479119229848598,0.7137212827656791,0.7209623105058295,1.0,1.0,0.9952775580356947,0.9894322712517667,0.9605156959415683,0.12242562929061784,0.015873015873015872,0.0,0.0,0.0,0.8775743707093822,0.9841269841269841,1.0,1.0,1.0,0.5571942102411603,0.6399254004043003,0.6033521901698116,0.5747379912299792,0.5613437946706937,0.4611633315329948,0.378208800188252,0.1994805545419354,0.11983776606625571,0.047130044294886826,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_15_lev_1p25,0.15,1.25,0.2,80,0.21428240123190556,0.22788595255077349,0.36216128104790424,0.5466280227626283,0.4991775367284581,-0.20129361099589882,-0.20129361099589882,-0.11173640772838722,-0.10596032549583334,-0.07865746765601445,1.2926308542837233,1.3585862842924572,2.0158699984655613,2.750592495691788,2.8096093335374563,0.16013712506389025,0.1606401241561461,0.15967430957993742,0.16346777982973176,0.1481079313731614,0.8575444776350016,0.839452659005728,0.7625257572372327,0.717634999313791,0.7209623105058295,1.25,1.25,1.2149858789873889,1.15314278372939,0.9605156959415683,0.08838672768878719,0.06031746031746032,0.0,0.0,0.0,0.7010869565217391,0.7634920634920634,0.9253968253968254,0.9682539682539683,1.0,0.5884084672568537,0.6755447910791558,0.6165201205561954,0.5785179620336551,0.5613437946706937,0.4844031669858716,0.3953655472384757,0.2024683134312164,0.12040476305960675,0.047130044294886826,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_15_lev_1p5,0.15,1.5,0.2,80,0.21595084721843105,0.22853246142594852,0.36266790310217734,0.5466280227626292,0.49917753672845877,-0.20432758636449166,-0.20432758636449166,-0.11173640772838767,-0.10596032549583323,-0.07865746765601433,1.2790993922622507,1.3502353563048344,2.0143976947369944,2.750592495691787,2.8096093335374563,0.16329333590529121,0.16221292982216476,0.1600017815131932,0.16346777982973165,0.1481079313731614,0.8734810970805817,0.8467892123950168,0.7643731613071635,0.717634999313791,0.7209623105058295,1.5,1.4982041940953394,1.2981191502136122,1.15314278372939,0.9605156959415683,0.007723112128146453,0.0,0.0,0.0,0.0,0.7016590389016019,0.7634920634920634,0.9253968253968254,0.9682539682539683,1.0,0.5962260119290821,0.6820708658830679,0.6182160215170162,0.5785179620336551,0.5613437946706937,0.4922205503058785,0.399571918382515,0.2031092602984781,0.12040476305960675,0.047130044294886826,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_15_lev_1p75,0.15,1.75,0.2,80,0.2178953293924668,0.2285217365237151,0.3626679031021771,0.5466280227626286,0.49917753672845877,-0.20432758636449277,-0.20432758636449277,-0.11173640772838678,-0.10596032549583267,-0.07865746765601433,1.2783635911768492,1.349810931613099,2.0143976947369913,2.7505924956917904,2.8096093335374537,0.16482836011139712,0.16226350513268256,0.16000178151319322,0.1634677798297317,0.14810793137316125,0.8815914603769074,0.8470881856646346,0.7643731613071635,0.717634999313791,0.7209623105058295,1.75,1.594492820523016,1.2981191502136122,1.15314278372939,0.9605156959415683,0.002574370709382151,0.0,0.0,0.0,0.0,0.7016590389016019,0.7634920634920634,0.9253968253968254,0.9682539682539683,1.0,0.5991318830388992,0.6823698391526857,0.6182160215170162,0.5785179620336551,0.5613437946706937,0.4948511372845097,0.3997644956353703,0.2031092602984781,0.12040476305960675,0.047130044294886826,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_15_lev_2,0.15,2.0,0.2,80,0.2208131218633833,0.2285217365237151,0.36266790310217667,0.5466280227626283,0.4991775367284572,-0.204327586364492,-0.204327586364492,-0.11173640772838722,-0.1059603254958329,-0.078657467656015,1.2866486754352773,1.349810931613097,2.0143976947369904,2.750592495691786,2.8096093335374506,0.1657438595908783,0.16226350513268262,0.16000178151319325,0.16346777982973165,0.14810793137316122,0.886941871704749,0.8470881856646346,0.7643731613071635,0.717634999313791,0.7209623105058295,2.0,1.594492820523016,1.2981191502136122,1.15314278372939,0.9605156959415683,0.016876430205949658,0.0,0.0,0.0,0.0,0.7016590389016019,0.7634920634920634,0.9253968253968254,0.9682539682539683,1.0,0.6009359212518914,0.6823698391526857,0.6182160215170162,0.5785179620336551,0.5613437946706937,0.49677192289457683,0.3997644956353703,0.2031092602984781,0.12040476305960675,0.047130044294886826,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_17p5_lev_1,0.175,1.0,0.2,80,0.23379409366117598,0.25068912207322636,0.40387674702509924,0.6260564964568007,0.5926423225777724,-0.1923061085769988,-0.1923061085769988,-0.13099107805613597,-0.1161881233387857,-0.09132393604003675,1.3355097798371756,1.398137145497971,1.9997775536879825,2.751440318129244,2.812170372847199,0.1678885933796782,0.17041301413949292,0.17754683475667177,0.18284765133647857,0.17078800405481823,0.8847288758932254,0.8786562650361073,0.8533844081188966,0.8148041679375796,0.8364369882307513,1.0,1.0,1.0,1.0,0.9843593597097056,0.40989702517162474,0.4166666666666667,0.19365079365079366,0.1455026455026455,0.0,0.5901029748283753,0.5833333333333334,0.8063492063492064,0.8544973544973545,1.0,0.6137411536155898,0.7081029014564963,0.6878287711604945,0.6548797952683059,0.6516347466122647,0.5105945226323584,0.4214844885967184,0.22794504510566402,0.1366293392338165,0.05436278841403108,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_17p5_lev_1p25,0.175,1.25,0.2,80,0.24623836826582046,0.26413980419738925,0.4216965635126444,0.6555859311263532,0.6105042231027524,-0.2132263144827954,-0.2132263144827954,-0.1309910780561363,-0.12639223815746015,-0.09132393604003641,1.3133882370328576,1.3798232945571551,1.997439668617758,2.748965759771249,2.833111899387886,0.17994997839013413,0.18189631393092406,0.1847169323838517,0.1900494716435225,0.17363940689828475,0.9543753700193687,0.9439124275558096,0.8803039272829879,0.8360288853124649,0.8437732354656904,1.25,1.25,1.204226507435754,1.204226507435754,1.0685819283399707,0.08009153318077804,0.0880952380952381,0.0,0.0,0.0,0.5520594965675057,0.5781746031746032,0.7555555555555555,0.7791005291005291,0.9166666666666666,0.6609923929626869,0.7608365861927007,0.7112424356913916,0.6741614172683644,0.6588778749259205,0.5463136806647162,0.4478413776675344,0.2348392776942712,0.1400694740529005,0.05454779776411279,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_17p5_lev_1p5,0.175,1.5,0.2,80,0.2505140371694987,0.26674399764579326,0.4242304662391596,0.6562484712370171,0.6105042231027542,-0.23460821518209907,-0.23460821518209896,-0.13099107805613652,-0.12639223815746015,-0.09132393604003608,1.2883425687976018,1.3528646717841226,1.9876292893556997,2.7434930008338725,2.833111899387893,0.18711633871612182,0.18785942275329248,0.18671252603507973,0.19061367852378616,0.1736394068982847,1.0000415497374664,0.9811211544418855,0.8920644363250639,0.8375384348084322,0.8437732354656904,1.5,1.5,1.5,1.3453332476842883,1.0685819283399707,0.10297482837528604,0.07222222222222222,0.006349206349206349,0.0,0.0,0.5520594965675057,0.5781746031746032,0.7555555555555555,0.7791005291005291,0.9166666666666666,0.6880147710821126,0.7904433275077883,0.7218152270860231,0.6755776422006754,0.6588778749259205,0.5678745928870526,0.46267504552313166,0.23746375691112998,0.14035168753339755,0.05454779776411279,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_17p5_lev_1p75,0.175,1.75,0.2,80,0.25261536346042845,0.26700121336270133,0.4240720960468143,0.6562484712370158,0.6105042231027511,-0.23369413006725792,-0.2336941300672578,-0.1309910780561363,-0.12639223815746026,-0.09132393604003652,1.2809039837879677,1.3471420534042409,1.9864254623781463,2.743493000833872,2.8331118993878857,0.18991248210383638,0.18896430197970665,0.18677526261352873,0.19061367852378608,0.17363940689828453,1.0143727585123072,0.9857116149569908,0.8918719921896386,0.8375384348084322,0.8437732354656904,1.75,1.7479048931112293,1.514472341915881,1.3453332476842883,1.0685819283399707,0.03032036613272311,0.0,0.0,0.0,0.0,0.5520594965675057,0.5781746031746032,0.7555555555555555,0.7791005291005291,0.9166666666666666,0.6940861022677425,0.7945743127360351,0.7215582618723605,0.6755776422006754,0.6588778749259205,0.574077470742489,0.4655117551174627,0.23749531592256234,0.14035168753339755,0.05454779776411279,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_17p5_lev_2,0.175,2.0,0.2,80,0.2545327837861624,0.2669247450741121,0.42407209604681473,0.6562484712370176,0.6105042231027549,-0.23369413006725703,-0.23369413006725692,-0.13099107805613608,-0.12639223815746026,-0.09132393604003564,1.2790008394535082,1.3462410607060187,1.9864254623781463,2.743493000833876,2.833111899387891,0.19163964414323498,0.1890596682604323,0.18677526261352873,0.19061367852378625,0.17363940689828472,1.0221721054850919,0.9860672951554235,0.8918719921896386,0.8375384348084322,0.8437732354656904,2.0,1.8602416239435187,1.514472341915881,1.3453332476842883,1.0685819283399707,0.02288329519450801,0.0,0.0,0.0,0.0,0.5520594965675057,0.5781746031746032,0.7555555555555555,0.7791005291005291,0.9166666666666666,0.6971851418275916,0.7949299929344678,0.7215582618723605,0.6755776422006754,0.6588778749259205,0.5769645201858936,0.4657364285791272,0.23749531592256234,0.14035168753339755,0.05454779776411279,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_20_lev_1,0.2,1.0,0.2,80,0.25019126444102113,0.2696257779299309,0.43078576047689277,0.6773033375465611,0.6291897633420027,-0.19250814679110917,-0.19250814679110917,-0.1469239105169492,-0.11007337233286674,-0.1038650629864648,1.3517589555129155,1.423872402235482,2.0114051244558078,2.7337435830006593,2.704934899235853,0.1767706547765536,0.17893124724797713,0.1867961312118292,0.19632256432874395,0.1870244026165892,0.9281594756747517,0.9201355811281412,0.901271047679627,0.8826365900552242,0.9181928661914857,1.0,1.0,1.0,1.0,0.9890139469996102,0.40131578947368424,0.35634920634920636,0.046031746031746035,0.07671957671957672,0.0,0.5986842105263158,0.6436507936507937,0.953968253968254,0.9232804232804233,1.0,0.6435259829764481,0.7412233016155265,0.726003960264087,0.7103650112625683,0.7117451119747833,0.5386110734855117,0.4452803532559499,0.24192866720904255,0.14854178243036134,0.06093495059939266,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_20_lev_1p25,0.2,1.25,0.2,80,0.27461187298222356,0.2971433062879587,0.4844515684046873,0.7663419637207602,0.7251526276635314,-0.23187873663055159,-0.23187873663055159,-0.15041308087837757,-0.13913323280405954,-0.10386506298646447,1.3241359308219822,1.395845931388364,2.012287094629542,2.762949856998645,2.84407955845037,0.19807253325431062,0.20087272798023662,0.20697817629304738,0.21430736906937617,0.1988252061184627,1.0479415048677119,1.041756472372501,0.9908034585563976,0.9530414523815368,0.9705095777851306,1.25,1.25,1.25,1.25,1.2007668919015957,0.19679633867276888,0.17103174603174603,0.09365079365079365,0.14682539682539683,0.0,0.3755720823798627,0.3972222222222222,0.5333333333333333,0.6865079365079365,0.7023809523809523,0.7276044464182142,0.83920901065578,0.7992243893838445,0.7676613778249405,0.757807318920286,0.6034735169969531,0.49722302696773546,0.2646565480718184,0.15944295089886273,0.06273517917675955,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_20_lev_1p5,0.2,1.5,0.2,80,0.2811266342594021,0.3044833601474546,0.49231725961838446,0.7746267710277932,0.728840379875846,-0.25193698304354717,-0.25193698304354717,-0.15041308087837668,-0.14216454930381595,-0.1038650629864648,1.2974454597578535,1.370611271596748,1.998924253044093,2.7535155076388436,2.8481044619492133,0.2075518919698615,0.210072418428824,0.211475622426791,0.21694755634186505,0.19932915560994685,1.106739120994285,1.0962645114095235,1.0105761695556807,0.9583950946469123,0.9703201850438837,1.5,1.5,1.5,1.4252826898496787,1.280687594588758,0.10440503432494279,0.12698412698412698,0.044444444444444446,0.0,0.0,0.3755720823798627,0.3972222222222222,0.5333333333333333,0.6865079365079365,0.7023809523809523,0.7661781379742492,0.882974497184979,0.8166790844581069,0.773079252024607,0.757702349243511,0.6335464391156087,0.5189698333584396,0.2692561183456979,0.16050090709475423,0.06287181191422818,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_20_lev_1p75,0.2,1.75,0.2,80,0.2854326493887016,0.3064641423421157,0.49296053300576115,0.7754628772826901,0.7288403798758465,-0.26582165772435395,-0.26582165772435395,-0.1504130808783769,-0.1421645493038156,-0.1038650629864648,1.2832787715991993,1.3538701225042742,1.990100319673324,2.750649432271644,2.8481044619492124,0.2134008207991611,0.21448362797482484,0.2127676362356101,0.21737890103246155,0.19932915560994688,1.1425968767295647,1.1237108245194285,1.0170240331337344,0.9593605392337099,0.9703201850438837,1.75,1.75,1.73082553361815,1.5375237116391869,1.280687594588758,0.05348970251716247,0.004365079365079365,0.0,0.0,0.0,0.3755720823798627,0.3972222222222222,0.5333333333333333,0.6865079365079365,0.7023809523809523,0.7867508020549091,0.9048966537975551,0.8224031407922262,0.7739704631313852,0.757702349243511,0.6502298751100418,0.5304418008672984,0.2710935764923177,0.16072538913833323,0.06287181191422818,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
tv_20_lev_2,0.2,2.0,0.2,80,0.2877678715456049,0.3070232998509035,0.49296053300576026,0.7754628772826897,0.7288403798758456,-0.263494268748786,-0.263494268748786,-0.15041308087837735,-0.1421645493038156,-0.1038650629864648,1.2776332949596017,1.3500555928624338,1.9901003196733213,2.7506494322716395,2.848104461949206,0.21622088543335827,0.2155830767882321,0.21276763623561012,0.21737890103246155,0.19932915560994682,1.156598177655667,1.1280861795256039,1.0170240331337344,0.9593605392337099,0.9703201850438837,2.0,1.9673131471995602,1.73082553361815,1.5375237116391869,1.280687594588758,0.03032036613272311,0.0,0.0,0.0,0.0,0.3755720823798627,0.3972222222222222,0.5333333333333333,0.6865079365079365,0.7023809523809523,0.7927341665490165,0.9089054721976196,0.8224031407922262,0.7739704631313852,0.757702349243511,0.6564509884250946,0.5333158647410878,0.2710935764923177,0.16072538913833323,0.06287181191422818,0.7797482837528604,0.9027777777777778,0.9055555555555556,0.9193121693121693,0.9087301587301587,candidate,pending
