candidate,TARGET_VOL,MAX_LEV,R2_THRESHOLD,VOL_WINDOW,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,maxdd_start,maxdd_trough,trades,cash_days,holding_days,holding_day_ratio,avg_weight,max_weight,pct_at_max_lev,pct_below_1x,avg_final_exposure,max_final_exposure,turnover_sum,cost_total,overheat_days,overheat_triggers,staged_initials,staged_fills
tv_27p5_lev_1p5,0.275,1.5,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.659096395103443,0.2730689215631662,1.9901547815360805,-0.19715534726543926,11.570660529494067,2022-03-22,2022-06-09,317,101,1141,0.9055555555555556,1.3131824583830132,1.5,0.20555555555555555,0.023809523809523808,1.0590706981997524,1.5,351.44995857926165,0.35144995857926165,18,6,141,118
tv_27p5_lev_1p5,0.275,1.5,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.0724369805712581,0.28129505296185126,2.73183806254911,-0.16894874883178868,7.901106549031704,2024-07-15,2024-09-10,194,53,695,0.9193121693121693,1.253685445451955,1.5,0.12037037037037036,0.03968253968253968,1.0089819186708417,1.5,210.57835130454794,0.2105783513045479,8,4,89,73
tv_27p5_lev_1p5,0.275,1.5,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.9645433936891505,0.25968901078126055,2.7320291967489614,-0.14074139789579232,0.9645433936891505,2025-10-22,2025-12-16,76,19,229,0.9087301587301587,1.2737707041916784,1.436532767747784,0.0,0.0,0.9923440623736376,1.436532767747784,83.62067231198685,0.08362067231198685,4,2,38,27
tv_27p5_lev_1p75,0.275,1.75,0.2,80,full,2011-12-09,2026-05-08,3496,0.38000428137868836,0.27312268447026,1.3157167846811626,-0.3154736951878482,86.209436051277,2016-03-08,2016-12-05,769,740,2726,0.7797482837528604,1.440644414484408,1.75,0.17848970251716248,0.06721967963386728,1.004322318825554,1.75,832.138265464577,0.8321382654645768,30,11,308,267
tv_27p5_lev_1p75,0.275,1.75,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4136848248463829,0.27714294523738503,1.3878777290787145,-0.3154736951878482,30.880561440084115,2016-03-08,2016-12-05,617,225,2275,0.9027777777777778,1.438164311921108,1.75,0.11944444444444445,0.06904761904761905,1.159574951014386,1.75,685.7236245033787,0.6857236245033786,20,7,261,222
tv_27p5_lev_1p75,0.275,1.75,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.7005613894695133,0.2852240670657979,2.0036901978464785,-0.19715534726543948,13.22202939377487,2022-03-22,2022-06-09,330,101,1141,0.9055555555555556,1.36625034419171,1.75,0.023809523809523808,0.023809523809523808,1.1034877751109182,1.75,364.6755919318401,0.36467559193184007,18,6,141,118
tv_27p5_lev_1p75,0.275,1.75,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.1498960127937643,0.29377706023199995,2.7528962305165003,-0.18490898837796954,8.93693302716244,2024-07-15,2024-09-10,202,53,695,0.9193121693121693,1.3030570881290775,1.75,0.03306878306878307,0.03968253968253968,1.050959321506141,1.75,217.70785537892073,0.21770785537892073,8,4,89,73
tv_27p5_lev_1p75,0.275,1.75,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.06486351224852,0.27041453346795324,2.818560557640873,-0.1407413978957922,1.06486351224852,2025-10-22,2025-12-16,80,19,229,0.9087301587301587,1.3137155374059413,1.7094715093133928,0.0,0.0,1.0287979799683902,1.7094715093133928,84.77193871273272,0.08477193871273273,4,2,38,27
tv_27p5_lev_2,0.275,2.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.3851286392194151,0.28339455569107364,1.2911491229289995,-0.3320795859554462,90.81095969343092,2016-03-08,2016-12-05,810,740,2726,0.7797482837528604,1.5060556240731953,2.0,0.17763157894736842,0.06721967963386728,1.0465749182147295,2.0,865.3594878764181,0.8653594878764181,30,11,308,267
tv_27p5_lev_2,0.275,2.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4205354412160398,0.2867557590745428,1.3677409619181884,-0.3320795859554462,32.4595992394975,2016-03-08,2016-12-05,647,225,2275,0.9027777777777778,1.4979558465236118,2.0,0.15198412698412697,0.06904761904761905,1.2071415862450983,2.0,709.5134171189474,0.7095134171189474,20,7,261,222
tv_27p5_lev_2,0.275,2.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.7098095850949215,0.2895906908520358,1.9965589255298455,-0.19715534726543926,13.612978217156321,2022-03-22,2022-06-09,338,101,1141,0.9055555555555556,1.3859287194309349,2.0,0.05555555555555555,0.023809523809523808,1.1208643665979654,2.0,369.107931750526,0.36910793175052603,18,6,141,118
tv_27p5_lev_2,0.275,2.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.1589698851155812,0.29663396878556864,2.743467035367014,-0.19062898789305815,9.063284563058328,2024-07-15,2024-09-10,208,53,695,0.9193121693121693,1.3116173192823835,2.0,0.017195767195767195,0.03968253968253968,1.0589613537719775,2.0,219.14164068383212,0.21914164068383216,8,4,89,73
tv_27p5_lev_2,0.275,2.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,1.0648635122485213,0.27041453346795324,2.818560557640869,-0.14074139789579188,1.0648635122485213,2025-10-22,2025-12-16,80,19,229,0.9087301587301587,1.3137155374059413,1.7094715093133928,0.0,0.0,1.0287979799683902,1.7094715093133928,84.77193871273272,0.08477193871273273,4,2,38,27
tv_30_lev_1,0.3,1.0,0.2,80,full,2011-12-09,2026-05-08,3496,0.27731236873379506,0.1928072530909814,1.3660286364092358,-0.19286260851984727,28.830573327943704,2016-03-08,2016-06-22,663,740,2726,0.7797482837528604,0.9990307919521555,1.0,0.9871281464530892,0.012871853546910755,0.6963285513810433,1.0,587.8223297329471,0.5878223297329471,30,11,308,267
tv_30_lev_1,0.3,1.0,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.3053806998878619,0.1965691709570651,1.4541971144221908,-0.19286260851984727,13.367191266358718,2016-03-08,2016-06-22,536,225,2275,0.9027777777777778,0.9986554161367999,1.0,0.9821428571428571,0.017857142857142856,0.8045097681063998,1.0,490.8223297329471,0.49082232973294715,20,7,261,222
tv_30_lev_1,0.3,1.0,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.4800746938719518,0.20621161252132228,2.004766871818098,-0.15730321187026475,6.102613228448776,2022-03-22,2022-06-09,287,101,1141,0.9055555555555556,1.0,1.0,1.0,0.0,0.8063492063492064,1.0,268.0,0.268,18,6,141,118
tv_30_lev_1,0.3,1.0,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.765325554281989,0.21940398961796767,2.701309675246968,-0.1187470271566533,4.501415210742534,2025-10-22,2025-12-16,175,53,695,0.9193121693121693,1.0,1.0,1.0,0.0,0.8062169312169312,1.0,167.5,0.1675,8,4,89,73
tv_30_lev_1,0.3,1.0,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.6614439368844611,0.20338542375172122,2.5995263901481658,-0.11874702715665342,0.6614439368844611,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.0,1.0,1.0,0.0,0.7698412698412699,1.0,67.5,0.0675,4,2,38,27
tv_30_lev_1p25,0.3,1.25,0.2,80,full,2011-12-09,2026-05-08,3496,0.33503348638113817,0.23187993832584017,1.3621703223377801,-0.23383529560626637,54.075026649055,2016-03-08,2016-12-05,677,740,2726,0.7797482837528604,1.2048630245602123,1.25,0.3412471395881007,0.02946224256292906,0.8395043307279837,1.25,706.72756256912,0.70672756256912,30,11,308,267
tv_30_lev_1p25,0.3,1.25,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.37041391707738347,0.2355390619748562,1.455678771261577,-0.23383529560626637,22.362407994819577,2016-03-08,2016-12-05,547,225,2275,0.9027777777777778,1.2027077036960754,1.25,0.16626984126984126,0.040873015873015874,0.9688829375144833,1.25,587.5179200361611,0.5875179200361611,20,7,261,222
tv_30_lev_1p25,0.3,1.25,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.5959272463647325,0.24936008081376537,1.999272782815462,-0.18615428540055423,9.35298169836021,2022-03-22,2022-06-09,294,101,1141,0.9055555555555556,1.2075414326052196,1.25,0.3325396825396825,0.0,0.9725316494176676,1.25,325.45415137607876,0.3254541513760788,18,6,141,118
tv_30_lev_1p25,0.3,1.25,0.2,80,last_3y,2023-03-22,2026-05-08,756,0.9728941596647007,0.26617802233261667,2.686938185262781,-0.1467759644332578,6.679118360076731,2025-10-22,2025-12-16,182,53,695,0.9193121693121693,1.2120391411202673,1.25,0.5542328042328042,0.0,0.9752205868773672,1.25,204.77426695789762,0.20477426695789763,8,4,89,73
tv_30_lev_1p25,0.3,1.25,0.2,80,last_1y,2025-04-22,2026-05-08,252,0.8741411433468307,0.25421050657670713,2.5998382918807934,-0.1467759644332578,0.8741411433468307,2025-10-22,2025-12-16,72,19,229,0.9087301587301587,1.25,1.25,1.0,0.0,0.9623015873015873,1.25,84.375,0.084375,4,2,38,27
tv_30_lev_1p5,0.3,1.5,0.2,80,full,2011-12-09,2026-05-08,3496,0.3797863165419366,0.26646511621230295,1.3412861895186226,-0.27511946723277403,86.01853913824007,2016-03-08,2016-12-05,717,740,2726,0.7797482837528604,1.390121294326861,1.5,0.4582379862700229,0.02946224256292906,0.9708375013522477,1.5,812.8282617414013,0.8128282617414011,30,11,308,267
tv_30_lev_1p5,0.3,1.5,0.2,80,last_10y,2015-12-18,2026-05-08,2520,0.4177036110097696,0.2716806412527341,1.4205674848344239,-0.27511946723277414,31.798535738804823,2016-03-08,2016-12-05,579,225,2275,0.9027777777777778,1.3940418190723287,1.5,0.4924603174603175,0.040873015873015874,1.123396095256022,1.5,674.8223196444598,0.6748223196444598,20,7,261,222
tv_30_lev_1p5,0.3,1.5,0.2,80,last_5y,2021-02-24,2026-05-08,1260,0.6968483337107054,0.2869699970673695,1.985525111800966,-0.2133321114864818,13.067441944344834,2022-03-22,2022-06-09,313,101,1141,0.9055555555555556,1.3816126482397324,1.5,0.30873015873015874,0.0,1.113757780321489,1.5,370.44749355811155,0.3704474935581116,18,6,141,118
tv_30_lev_1p5,0.3,1.5,0.2,80,last_3y,2023-03-22,2026-05-08,756,1.1451517746831756,0.2980591065128703,2.7099948553348634,-0.17011862286542767,8.871293730572264,2024-07-15,2024-09-10,194,53,695,0.9193121693121693,1.3289214687453756,1.5,0.17857142857142858,0.0,1.069519067518717,1.5,223.88000024517058,0.22388000024517057,8,4,89,73
