date,strategy_return,buy_hold_return,strategy_nav,buy_hold_nav,strategy_scale,strategy_vs_cost,annual_rebalance_cost
2016-10-03,-0.0014027844,-0.0009548110,2.3470309055,2.1690032189,1.5000000000,0.0000602070,0.0000000000
2016-10-04,-0.0130618179,-0.0086216482,2.3163744153,2.1503028362,1.5000000000,0.0000000000,0.0000000000
2016-10-05,0.0042659458,0.0028571914,2.3262559430,2.1564466629,1.5000000000,0.0000000000,0.0000000000
2016-10-06,-0.0028337618,-0.0018759470,2.3196638877,2.1524012832,1.5000000000,0.0000000000,0.0000000000
2016-10-07,-0.0021150212,-0.0013967866,2.3147577494,2.1493948379,1.5000000000,0.0000000000,0.0000000000
2016-10-10,0.0064850634,0.0043366031,2.3297691001,2.1587159102,1.5000000000,0.0000000000,0.0000000000
2016-10-11,-0.0106570039,-0.0071644286,2.3049407418,2.1432499442,1.5000000000,0.0000000000,0.0000000000
2016-10-12,-0.0004832867,-0.0002359607,2.3038267947,2.1427442214,1.5000000000,0.0000000000,0.0000000000
2016-10-13,-0.0017908603,-0.0012536662,2.2997009628,2.1400579353,1.5000000000,0.0000000000,0.0000000000
2016-10-14,-0.0004309442,-0.0002740686,2.2987099200,2.1394714126,1.5000000000,0.0000000000,0.0000000000
2016-10-17,-0.0017535498,-0.0011558057,2.2946790176,2.1369985993,1.5000000000,0.0000000000,0.0000000000
2016-10-18,0.0086584011,0.0057854949,2.3145472689,2.1493621938,1.5000000000,0.0000000000,0.0000000000
2016-10-19,0.0026994946,0.0018858935,2.3207953768,2.1534156619,1.5000000000,0.0000000000,0.0000000000
2016-10-20,-0.0024113584,-0.0016673316,2.3151991074,2.1498252039,1.5000000000,0.0000000000,0.0000000000
2016-10-21,0.0014995091,0.0010129003,2.3186707696,2.1520027624,1.5000000000,0.0000000000,0.0000000000
2016-10-24,0.0081207790,0.0054270802,2.3375001826,2.1636818540,1.5000000000,0.0000000000,0.0000000000
2016-10-25,-0.0006126006,-0.0003951729,2.3360682285,2.1628268256,1.5000000000,0.0000000000,0.0000000000
2016-10-26,-0.0029519364,-0.0018817272,2.3291723037,2.1587569754,1.5000000000,0.0000000000,0.0000000000
2016-10-27,-0.0005876471,-0.0004515241,2.3278035724,2.1577822447,1.5000000000,0.0000000000,0.0000000000
2016-10-28,-0.0027988089,-0.0017796422,2.3212884951,2.1539421643,1.5000000000,0.0000000000,0.0000000000
2016-10-31,0.0017073729,0.0012242905,2.3252518002,2.1565792152,1.5000000000,0.0000000000,0.0000000000
2016-11-01,0.0004958298,0.0002709823,2.3264047294,2.1571636099,1.5000000000,0.0000000000,0.0000000000
2016-11-02,-0.0031762721,-0.0020314729,2.3190154350,2.1527813906,1.5000000000,0.0000000000,0.0000000000
2016-11-03,-0.0121623379,-0.0081677961,2.2908107858,2.1351979111,1.5000000000,0.0000000000,0.0000000000
2016-11-04,-0.0005018452,-0.0002485216,2.2896611535,2.1346672683,1.5000000000,0.0000000000,0.0000000000
2016-11-07,0.0141710232,0.0093877779,2.3221079948,2.1547070504,1.5000000000,0.0000000000,0.0000000000
2016-11-08,0.0038547563,0.0026558794,2.3310591552,2.1604296924,1.5000000000,0.0000000000,0.0000000000
2016-11-09,0.0054724665,0.0035157691,2.3438157983,2.1680252644,1.5000000000,0.0000000000,0.0000000000
2016-11-10,-0.0109903787,-0.0073136916,2.3180563750,2.1521689962,1.5000000000,0.0000000000,0.0000000000
2016-11-11,-0.0089160476,-0.0060766029,2.2973884739,2.1390911199,1.5000000000,0.0000000000,0.0000000000
2016-11-14,-0.0077873153,-0.0050324536,2.2794979854,2.1283262430,1.5000000000,0.0000000000,0.0000000000
2016-11-15,0.0137193262,0.0092324479,2.3107711619,2.1479759041,1.5000000000,0.0000000000,0.0000000000
2016-11-16,0.0035643266,0.0023894453,2.3190075051,2.1531083749,1.5000000000,0.0000000000,0.0000000000
2016-11-17,0.0026960943,0.0018834380,2.3252597680,2.1571636212,1.5000000000,0.0000000000,0.0000000000
2016-11-18,-0.0035143149,-0.0024024475,2.3170880730,2.1519811488,1.5000000000,0.0000000000,0.0000000000
2016-11-21,0.0091098817,0.0060134951,2.3381964711,2.1649220769,1.5000000000,0.0000000000,0.0000000000
2016-11-22,0.0040040075,0.0026825658,2.3475586273,2.1707296229,1.5000000000,0.0000000000,0.0000000000
2016-11-23,-0.0072887389,-0.0048459317,2.3304478855,2.1602104153,1.5000000000,0.0000000000,0.0000000000
2016-11-25,0.0006336498,0.0005086636,2.3319245734,2.1613092357,1.5000000000,0.0000000000,0.0000000000
2016-11-28,-0.0006715897,-0.0005074859,2.3303584768,2.1602124018,1.5000000000,0.0000000000,0.0000000000
2016-11-29,-0.0002488969,-0.0001527038,2.3297784578,2.1598825293,1.5000000000,0.0000000000,0.0000000000
2016-11-30,-0.0046714541,-0.0031010752,2.3188950046,2.1531845711,1.5000000000,0.0000000000,0.0000000000
2016-12-01,-0.0055367752,-0.0035249088,2.3060558042,2.1455947918,1.5000000000,0.0000000000,0.0000000000
2016-12-02,0.0071946585,0.0047369732,2.3226470882,2.1557584167,1.5000000000,0.0000000000,0.0000000000
2016-12-05,0.0024123011,0.0016214282,2.3282500123,2.1592538243,1.5000000000,0.0000000000,0.0000000000
2016-12-06,0.0031829249,0.0022078867,2.3356606573,2.1640212120,1.5000000000,0.0000000000,0.0000000000
2016-12-07,0.0128167886,0.0085577533,2.3655963262,2.1825403716,1.5000000000,0.0000000000,0.0000000000
2016-12-08,0.0016944604,0.0011428678,2.3696047356,2.1850347267,1.5000000000,0.0000000000,0.0000000000
2016-12-09,0.0026505455,0.0017802578,2.3758854808,2.1889246519,1.5000000000,0.0000000000,0.0000000000
2016-12-12,-0.0001815619,-0.0001805071,2.3754541105,2.1885295355,1.5000000000,0.0000000000,0.0000000000
2016-12-13,0.0076461461,0.0051833675,2.3936171798,2.1998734883,1.5000000000,0.0000000000,0.0000000000
2016-12-14,-0.0117887475,-0.0078459375,2.3653994312,2.1826134184,1.5000000000,0.0000000000,0.0000000000
2016-12-15,-0.0016232379,-0.0010689311,2.3615598252,2.1802803551,1.5000000000,0.0000000000,0.0000000000
2016-12-16,0.0010860621,0.0006645755,2.3641246258,2.1817293161,1.5000000000,0.0000000000,0.0000000000
2016-12-19,0.0043113919,0.0029601980,2.3743172936,2.1881876669,1.5000000000,0.0000000000,0.0000000000
2016-12-20,0.0033331013,0.0021626017,2.3822311337,2.1929198452,1.5000000000,0.0000000000,0.0000000000
2016-12-21,0.0036084520,0.0024915714,2.3908273005,2.1983836616,1.5000000000,0.0000000000,0.0000000000
2016-12-22,0.0016746396,0.0010569606,2.3948310745,2.2007072665,1.5000000000,0.0000000000,0.0000000000
2016-12-23,0.0108029339,0.0072151835,2.4207022763,2.2165857731,1.5000000000,0.0000000000,0.0000000000
2016-12-27,0.0066230376,0.0045012951,2.4367346786,2.2265632799,1.5000000000,0.0000000000,0.0000000000
2016-12-28,0.0010789277,0.0007254054,2.4393637391,2.2281784410,1.5000000000,0.0000000000,0.0000000000
2016-12-29,0.0028422418,0.0019810263,2.4462970007,2.2325925211,1.5000000000,0.0000000000,0.0000000000
2016-12-30,-0.0071093919,-0.0048722770,2.4289053167,2.2217147120,1.5000000000,0.0000000000,0.0000988981
2017-01-03,0.0147388396,0.0099850943,2.4647045625,2.2438987430,1.5000000000,0.0000000000,0.0000000000
2017-01-04,0.0161011426,0.0107473226,2.5043891220,2.2680146466,1.5000000000,0.0000000000,0.0000000000
2017-01-05,-0.0035530422,-0.0024284222,2.4954909217,2.2625069494,1.5000000000,0.0000000000,0.0000000000
2017-01-06,-0.0073983155,-0.0048460119,2.4770284926,2.2515428138,1.5000000000,0.0000000000,0.0000000000
2017-01-09,0.0003215953,0.0002276244,2.4778250934,2.2520553198,1.5000000000,0.0000000000,0.0000000000
2017-01-10,0.0020120181,0.0012816180,2.4828105222,2.2549415944,1.5000000000,0.0000000000,0.0000000000
2017-01-11,-0.0050322946,-0.0032686647,2.4703162881,2.2475709465,1.5000000000,0.0000000000,0.0000000000
2017-01-12,0.0022441739,0.0015093435,2.4758601076,2.2509633030,1.5000000000,0.0000000000,0.0000000000
2017-01-13,0.0042899616,0.0028732019,2.4864814525,2.2574307751,1.5000000000,0.0000000000,0.0000000000
2017-01-17,0.0075532899,0.0050487541,2.5052625676,2.2688279880,1.5000000000,0.0000000000,0.0000000000
2017-01-18,-0.0041768162,-0.0028442716,2.4947985463,2.2623748250,1.5000000000,0.0000000000,0.0000000000
2017-01-19,-0.0020527630,-0.0013552812,2.4896773160,2.2593086710,1.5000000000,0.0000000000,0.0000000000
2017-01-20,0.0038286684,0.0026386440,2.4992094648,2.2652701823,1.5000000000,0.0000000000,0.0000000000
2017-01-23,0.0036523518,0.0023751737,2.5083374569,2.2706505925,1.5000000000,0.0000000000,0.0000000000
2017-01-24,0.0026417504,0.0017743944,2.5149638583,2.2746796223,1.5000000000,0.0000000000,0.0000000000
2017-01-25,0.0059524532,0.0040545006,2.5299340630,2.2839023121,1.5000000000,0.0000000000,0.0000000000
2017-01-26,-0.0011787022,-0.0006997915,2.5269520241,2.2823040567,1.5000000000,0.0000000000,0.0000000000
2017-01-27,0.0001438869,-0.0000365535,2.5273156193,2.2822206304,1.5000000000,0.0000000000,0.0000000000
2017-01-30,-0.0061724840,-0.0039559925,2.5117158041,2.2731921828,1.5000000000,0.0000000000,0.0000000000
2017-01-31,0.0079028376,0.0052090193,2.5315654862,2.2850332848,1.5000000000,0.0000000000,0.0000000000
2017-02-01,0.0038009810,0.0025689461,2.5411879185,2.2909034121,1.5000000000,0.0000000000,0.0000000000
2017-02-02,0.0035965190,0.0024109069,2.5503273492,2.2964265669,1.5000000000,0.0000000000,0.0000000000
2017-02-03,0.0064903905,0.0042672733,2.5668799695,2.3062260466,1.5000000000,0.0000000000,0.0000000000
2017-02-06,0.0024455027,0.0017894950,2.5731572815,2.3103530265,1.5000000000,0.0000000000,0.0000000000
2017-02-07,0.0020930276,0.0014085793,2.5785429708,2.3136073419,1.5000000000,0.0000000000,0.0000000000
2017-02-08,0.0037169529,0.0024911961,2.5881272936,2.3193709915,1.5000000000,0.0000000000,0.0000000000
2017-02-09,-0.0027082850,-0.0017922958,2.5811179074,2.3152139927,1.5000000000,0.0000000000,0.0000000000
2017-02-10,0.0047077565,0.0030787287,2.5932691819,2.3223419083,1.5000000000,0.0000000000,0.0000000000
2017-02-13,0.0022890151,0.0015392376,2.5992052143,2.3259165443,1.5000000000,0.0000000000,0.0000000000
2017-02-14,0.0036171119,0.0024976546,2.6086068304,2.3317258805,1.5000000000,0.0000000000,0.0000000000
2017-02-15,0.0062041991,0.0040763571,2.6247911465,2.3412308277,1.5000000000,0.0000000000,0.0000000000
2017-02-16,0.0024339001,0.0016358276,2.6311796259,2.3450606777,1.5000000000,0.0000000000,0.0000000000
2017-02-17,0.0024942033,0.0017490489,2.6377423228,2.3491623034,1.5000000000,0.0000000000,0.0000000000
2017-02-21,0.0101054022,0.0066771591,2.6643977699,2.3648480340,1.5000000000,0.0000000000,0.0000000000
2017-02-22,0.0000349994,0.0000365604,2.6644910222,2.3649344939,1.5000000000,0.0000000000,0.0000000000
2017-02-23,0.0051898305,0.0034731145,2.6783192789,2.3731481821,1.5000000000,0.0000000000,0.0000000000
2017-02-24,0.0029224141,0.0019615036,2.6861464369,2.3778031208,1.5000000000,0.0000000000,0.0000000000
2017-02-27,-0.0006277005,-0.0004052395,2.6844603413,2.3768395410,1.5000000000,0.0000000000,0.0000000000
2017-02-28,-0.0027195083,-0.0016538777,2.6771599291,2.3729085392,1.5000000000,0.0000000000,0.0000000000
2017-03-01,0.0134327907,0.0088370995,2.7131216582,2.3938781680,1.5000000000,0.0000000000,0.0000000000
2017-03-02,-0.0078841060,-0.0052428432,2.6917311194,2.3813274402,1.5000000000,0.0000000000,0.0000000000
2017-03-03,0.0038473700,0.0026513637,2.7020872048,2.3876412055,1.5000000000,0.0000000000,0.0000000000
2017-03-06,-0.0043740520,-0.0028300486,2.6902681347,2.3808840648,1.5000000000,0.0000000000,0.0000000000
2017-03-07,-0.0081452365,-0.0055628637,2.6683552644,2.3676395311,1.5000000000,0.0000000000,0.0000000000
2017-03-08,-0.0097405832,-0.0064804946,2.6423639280,2.3522960559,1.5000000000,0.0000000000,0.0000000000
2017-03-09,0.0011984902,0.0008122210,2.6455307753,2.3542066401,1.5000000000,0.0000000000,0.0000000000
2017-03-10,-0.0012037119,-0.0007160242,2.6423463185,2.3525209713,1.5000000000,0.0000000000,0.0000000000
2017-03-13,0.0100121045,0.0066147570,2.6688017659,2.3680823259,1.5000000000,0.0000000000,0.0000000000
2017-03-14,-0.0043314509,-0.0028744064,2.6572419821,2.3612754949,1.5000000000,0.0000000000,0.0000000000
2017-03-15,0.0146624319,0.0098614050,2.6962036117,2.3845609889,1.5000000000,0.0000000000,0.0000000000
2017-03-16,-0.0043671435,-0.0028254429,2.6844289035,2.3778235479,1.5000000000,0.0000000000,0.0000000000
2017-03-17,-0.0057779996,-0.0038387722,2.6689182745,2.3686956250,1.5000000000,0.0000000000,0.0000000000
2017-03-20,-0.0024648792,-0.0017027680,2.6623397133,2.3646622859,1.5000000000,0.0000000000,0.0000000000
2017-03-21,-0.0048264590,-0.0031316532,2.6494900399,2.3572569836,1.5000000000,0.0000000000,0.0000000000
2017-03-22,-0.0011918029,-0.0007813077,2.6463323700,2.3554152404,1.5000000000,0.0000000000,0.0000000000
2017-03-23,-0.0023650180,-0.0016361939,2.6400737463,2.3515613245,1.5000000000,0.0000000000,0.0000000000
2017-03-24,-0.0061765484,-0.0040317128,2.6237672030,2.3420805045,1.5000000000,0.0000000000,0.0000000000
2017-03-27,0.0102474974,0.0068448925,2.6506542507,2.3581117937,1.5000000000,0.0000000000,0.0000000000
2017-03-28,0.0048289236,0.0032325099,2.6634540575,2.3657344134,1.5000000000,0.0000000000,0.0000000000
2017-03-29,0.0032702823,0.0021934157,2.6721643042,2.3709234525,1.5000000000,0.0000000000,0.0000000000
2017-03-30,-0.0014582628,-0.0009589477,2.6682675863,2.3686498608,1.5000000000,0.0000000000,0.0000000000
2017-03-31,0.0025299409,0.0016271121,2.6750181456,2.3725039197,1.5000000000,0.0000000000,0.0000000000
2017-04-03,0.0059475684,0.0040071697,2.6909279991,2.3820109454,1.5000000000,0.0000000000,0.0000000000
2017-04-04,0.0010653586,0.0007234666,2.6937948024,2.3837342507,1.5000000000,0.0000000000,0.0000000000
2017-04-05,-0.0035757991,-0.0023706385,2.6841623334,2.3780832784,1.5000000000,0.0000000000,0.0000000000
2017-04-06,0.0049723928,0.0033281560,2.6975090427,2.3859979106,1.5000000000,0.0000000000,0.0000000000
2017-04-07,-0.0010306852,-0.0006738960,2.6947287601,2.3843899963,1.5000000000,0.0000000000,0.0000000000
2017-04-10,0.0019586692,0.0013190070,2.7000068422,2.3875350233,1.5000000000,0.0000000000,0.0000000000
2017-04-11,0.0037883890,0.0026119173,2.7102355185,2.3937710672,1.5000000000,0.0000000000,0.0000000000
2017-04-12,-0.0014224405,-0.0010081472,2.7063803697,2.3913577936,1.5000000000,0.0000000000,0.0000000000
2017-04-13,-0.0057944787,-0.0037766612,2.6906983063,2.3823264454,1.5000000000,0.0000000000,0.0000000000
2017-04-17,0.0082461334,0.0055106498,2.7128861635,2.3954546121,1.5000000000,0.0000000000,0.0000000000
2017-04-18,-0.0000968576,0.0000216334,2.7126233999,2.3955064340,1.5000000000,0.0000000000,0.0000000000
2017-04-19,-0.0043496110,-0.0028865132,2.7008245433,2.3885917731,1.5000000000,0.0000000000,0.0000000000
2017-04-20,0.0086454927,0.0057768893,2.7241745022,2.4023904034,1.5000000000,0.0000000000,0.0000000000
2017-04-21,-0.0019232293,-0.0012689253,2.7189352901,2.3993419493,1.5000000000,0.0000000000,0.0000000000
2017-04-24,0.0116549613,0.0077102401,2.7506243757,2.4178414518,1.5000000000,0.0000000000,0.0000000000
2017-04-25,0.0041568030,0.0027844295,2.7620581794,2.4245737609,1.5000000000,0.0000000000,0.0000000000
2017-04-26,0.0012088247,0.0008920883,2.7653970236,2.4267366948,1.5000000000,0.0000000000,0.0000000000
2017-04-27,0.0039709657,0.0025875763,2.7763783202,2.4330160611,1.5000000000,0.0000000000,0.0000000000
2017-04-28,-0.0001396804,0.0000658901,2.7759905146,2.4331763729,1.5000000000,0.0000000000,0.0000000000
2017-05-01,0.0092039953,0.0061273096,2.8015407182,2.4480851979,1.5000000000,0.0000000000,0.0000000000
2017-05-02,0.0036661310,0.0023843988,2.8118115334,2.4539224093,1.5000000000,0.0000000000,0.0000000000
2017-05-03,-0.0033498915,-0.0022200335,2.8023922698,2.4484746193,1.5000000000,0.0000000000,0.0000000000
2017-05-04,0.0004773052,0.0004043630,2.8037298663,2.4494646919,1.5000000000,0.0000000000,0.0000000000
2017-05-05,0.0071038877,0.0046762366,2.8236472484,2.4609189683,1.5000000000,0.0000000000,0.0000000000
2017-05-08,0.0101300769,0.0068395441,2.8522510121,2.4777505322,1.5000000000,0.0000000000,0.0000000000
2017-05-09,0.0017003452,0.0011467910,2.8571008235,2.4805919942,1.5000000000,0.0000000000,0.0000000000
2017-05-10,0.0043356247,0.0029765600,2.8694881404,2.4879756252,1.5000000000,0.0000000000,0.0000000000
2017-05-11,0.0040592382,0.0027193863,2.8811360763,2.4947413920,1.5000000000,0.0000000000,0.0000000000
2017-05-12,-0.0071538450,-0.0048289026,2.8605248753,2.4826945288,1.5000000000,0.0000000000,0.0000000000
2017-05-15,0.0062742032,0.0042689457,2.8784723895,2.4932930169,1.5000000000,0.0000000000,0.0000000000
2017-05-16,0.0026015230,0.0017475762,2.8859608017,2.4976502364,1.5000000000,0.0000000000,0.0000000000
2017-05-17,-0.0051797639,-0.0033669105,2.8710122061,2.4892408716,1.5000000000,0.0000000000,0.0000000000
2017-05-18,0.0053688315,0.0035924485,2.8864261868,2.4981833412,1.5000000000,0.0000000000,0.0000000000
2017-05-19,0.0153581818,0.0101789934,2.9307564448,2.5236123330,1.5000000000,0.0000000000,0.0000000000
2017-05-22,0.0190174059,0.0127645360,2.9864918296,2.5558250735,1.5000000000,0.0000000000,0.0000000000
2017-05-23,0.0088934056,0.0059421646,3.0130519127,2.5710122067,1.5000000000,0.0000000000,0.0000000000
2017-05-24,0.0120635277,0.0079825574,3.0493999478,2.5915354592,1.5000000000,0.0000000000,0.0000000000
2017-05-25,-0.0059917399,-0.0039082278,3.0311287366,2.5814071482,1.5000000000,0.0000000000,0.0000000000
2017-05-26,-0.0045770250,-0.0029653072,3.0172551846,2.5737524829,1.5000000000,0.0000000000,0.0000000000
2017-05-30,-0.0027147645,-0.0019424208,3.0090640472,2.5687531725,1.5000000000,0.0000000000,0.0000000000
2017-05-31,0.0075555582,0.0050502663,3.0317992056,2.5817260600,1.5000000000,0.0000000000,0.0000000000
2017-06-01,0.0131813193,0.0089248348,3.0717623191,2.6047675387,1.5000000000,0.0000000000,0.0000000000
2017-06-02,0.0135435542,0.0089692529,3.1133648985,2.6281303575,1.5000000000,0.0000000000,0.0000000000
2017-06-05,0.0116377113,0.0078447285,3.1495973404,2.6487473265,1.5000000000,0.0000000000,0.0000000000
2017-06-06,0.0120618744,0.0079814664,3.1875873880,2.6698882142,1.5000000000,0.0000000000,0.0000000000
2017-06-07,-0.0091858260,-0.0059646375,3.1583067648,2.6539632989,1.5000000000,0.0000000000,0.0000000000
2017-06-08,0.0036907154,0.0024007441,3.1699631763,2.6603347857,1.5000000000,0.0000000000,0.0000000000
2017-06-09,-0.0092072254,-0.0060519464,3.1407766109,2.6442345821,1.5000000000,0.0000000000,0.0000000000
2017-06-12,-0.0135715360,-0.0091074235,3.0981514479,2.6201524179,1.5000000000,0.0000000000,0.0000000000
2017-06-13,0.0089009089,0.0066222666,3.1257278119,2.6375037659,1.3703001129,0.0000778199,0.0000000000
2017-06-14,-0.0173980791,-0.0118169623,3.0713461521,2.6063364833,1.4742121963,0.0000623473,0.0000000000
2017-06-15,-0.0063666969,-0.0047908336,3.0517918220,2.5938499588,1.3052431275,0.0001013814,0.0000000000
2017-06-16,0.0033611364,0.0026867084,3.0620493105,2.6008188773,1.3052431275,0.0000000000,0.0000000000
2017-06-19,0.0102154446,0.0077846453,3.0933295058,2.6210653297,1.3052431275,0.0000000000,0.0000000000
2017-06-20,0.0010941128,0.0008475246,3.0967139572,2.6232867470,1.3052431275,0.0000000000,0.0000000000
2017-06-21,0.0005910959,0.0005132577,3.0985444122,2.6246331690,1.3052431275,0.0000000000,0.0000000000
2017-06-22,0.0015349609,0.0012363076,3.1033005568,2.6278780229,1.3052431275,0.0000000000,0.0000000000
2017-06-23,0.0050675871,0.0038407452,3.1190268028,2.6379710328,1.3052431275,0.0000000000,0.0000000000
2017-06-26,-0.0190793315,-0.0129475179,3.0595178566,2.6038158557,1.4723698087,0.0001002760,0.0000000000
2017-06-27,-0.0033192193,-0.0023659486,3.0493626458,2.5976553611,1.3709776551,0.0000608353,0.0000000000
2017-06-28,0.0108292691,0.0075495542,3.0823850144,2.6172665011,1.4722863765,0.0000607852,0.0000000000
2017-06-29,-0.0136033326,-0.0092968515,3.0404543059,2.5929341630,1.4722863765,0.0000000000,0.0000000000
2017-06-30,-0.0021449406,-0.0014670017,3.0339327121,2.5891303243,1.3507581846,0.0000729169,0.0000000000
2017-07-03,0.0001357355,0.0001393201,3.0343445244,2.5894910422,1.3507581846,0.0000000000,0.0000000000
2017-07-05,0.0055442964,0.0040581055,3.0511678297,2.5999994700,1.3507581846,0.0000000000,0.0000000000
2017-07-06,-0.0077798155,-0.0051161558,3.0274303070,2.5866974676,1.4810600454,0.0000781811,0.0000000000
2017-07-07,-0.0024445891,-0.0016376780,3.0200294838,2.5824612901,1.4810600454,0.0000000000,0.0000000000
2017-07-10,-0.0061622584,-0.0041478188,3.0014192816,2.5717497085,1.4810600454,0.0000000000,0.0000000000
2017-07-11,-0.0004324168,-0.0002790752,3.0001214176,2.5710319970,1.4810600454,0.0000000000,0.0000000000
2017-07-12,0.0133667397,0.0089669839,3.0402232595,2.5940863997,1.4810600454,0.0000000000,0.0000000000
2017-07-13,-0.0013612800,-0.0009062363,3.0360846643,2.5917355444,1.4810600454,0.0000000000,0.0000000000
2017-07-14,-0.0005450817,-0.0002129701,3.0344297502,2.5911835822,1.4810600454,0.0000000000,0.0000000000
2017-07-17,0.0004590375,0.0002517208,3.0358226674,2.5918358369,1.4810600454,0.0000000000,0.0000000000
2017-07-18,0.0105137056,0.0071116599,3.0677404132,2.6102680919,1.4810600454,0.0000000000,0.0000000000
2017-07-19,0.0023749908,0.0016164642,3.0750262685,2.6144874967,1.4810600454,0.0000000000,0.0000000000
2017-07-20,0.0368860336,0.0249180467,3.1884517908,2.6796354181,1.4810600454,0.0000000000,0.0000000000
2017-07-21,-0.0075987073,-0.0061857414,3.1642236789,2.6630598863,1.1998657958,0.0001687165,0.0000000000
2017-07-24,0.0056161223,0.0046872355,3.1819943461,2.6755422750,1.1998657958,0.0000000000,0.0000000000
2017-07-25,-0.0094503762,-0.0078695843,3.1519233024,2.6544868695,1.1998657958,0.0000000000,0.0000000000
2017-07-26,0.0010596590,0.0009262323,3.1552632664,2.6569455409,1.1998657958,0.0000000000,0.0000000000
2017-07-27,0.0049899416,0.0042017057,3.1710078459,2.6681092442,1.1998657958,0.0000000000,0.0000000000
2017-07-28,0.0083950647,0.0069669418,3.1976286620,2.6866978061,1.1998657958,0.0000000000,0.0000000000
2017-07-31,0.0025899553,0.0021651476,3.2059103773,2.6925149033,1.1998657958,0.0000000000,0.0000000000
2017-08-01,-0.0063681990,-0.0052571631,3.1854945021,2.6783599133,1.1998657958,0.0000000000,0.0000000000
2017-08-02,-0.0002347762,-0.0001525504,3.1847466237,2.6779513283,1.1998657958,0.0000000000,0.0000000000
2017-08-03,0.0034103944,0.0028489233,3.1956078658,2.6855806062,1.1998657958,0.0000000000,0.0000000000
2017-08-04,0.0045329958,0.0037845291,3.2100935429,2.6957442642,1.1998657958,0.0000000000,0.0000000000
2017-08-07,0.0272234427,0.0226953498,3.2974833406,2.7569251231,1.1998657958,0.0000000000,0.0000000000
2017-08-08,0.0005623360,0.0006434370,3.2993376341,2.7586990306,1.0322478627,0.0001005708,0.0000000000
2017-08-09,-0.0020384347,-0.0019735134,3.2926121499,2.7532547011,1.0322478627,0.0000000000,0.0000000000
2017-08-10,-0.0076865145,-0.0074451449,3.2673034387,2.7327563210,1.0322478627,0.0000000000,0.0000000000
2017-08-11,0.0174968039,0.0140874629,3.3244708064,2.7712539244,1.2562512799,0.0001344021,0.0000000000
2017-08-14,0.0411282132,0.0327023552,3.4612003507,2.8618804545,1.2562512799,0.0000000000,0.0000000000
2017-08-15,-0.0063534481,-0.0071970590,3.4392097939,2.8412833320,0.8536663169,0.0002415510,0.0000000000
2017-08-16,0.0089393898,0.0105092264,3.4699542310,2.8711430218,0.8536663169,0.0000000000,0.0000000000
2017-08-17,-0.0084666294,-0.0099554346,3.4405754145,2.8425595453,0.8536663169,0.0000000000,0.0000000000
2017-08-18,-0.0058260740,-0.0067873021,3.4205303676,2.8232662349,0.8536663169,0.0000000000,0.0000000000
2017-08-21,-0.0053591223,-0.0063152452,3.4021993270,2.8054366165,0.8536663169,0.0000000000,0.0000000000
2017-08-22,0.0082351547,0.0096093777,3.4302169646,2.8323951166,0.8536663169,0.0000000000,0.0000000000
2017-08-23,0.0014195808,0.0016629223,3.4350864347,2.8371051697,0.8536663169,0.0000000000,0.0000000000
2017-08-24,0.0048043541,0.0056279064,3.4515898064,2.8530721320,0.8536663169,0.0000000000,0.0000000000
2017-08-25,0.0022647416,0.0026903805,3.4594067655,2.8607479817,0.8536663169,0.0000000000,0.0000000000
2017-08-28,0.0027196859,0.0031484589,3.4688152654,2.8697549292,0.8536663169,0.0000000000,0.0000000000
2017-08-29,0.0073183903,0.0085728934,3.4942014094,2.8943570323,0.8536663169,0.0000000000,0.0000000000
2017-08-30,0.0022205521,0.0026011944,3.5019604655,2.9018858176,0.8536663169,0.0000000000,0.0000000000
2017-08-31,0.0105394607,0.0123086205,3.5388692401,2.9376040287,0.8536663169,0.0000000000,0.0000000000
2017-09-01,0.0068035402,0.0079585311,3.5629460792,2.9609830418,0.8536663169,0.0000000000,0.0000000000
2017-09-05,-0.0189947559,-0.0221757982,3.4952687882,2.8953208793,0.8536663169,0.0000000000,0.0000000000
2017-09-06,0.0100184323,0.0101715822,3.5302859020,2.9247708737,0.9928453439,0.0000835074,0.0000000000
2017-09-07,0.0028235083,0.0028438551,3.5402536937,2.9330884984,0.9928453439,0.0000000000,0.0000000000
2017-09-08,-0.0172294114,-0.0173519938,3.4792572065,2.8821935651,0.9928453439,0.0000000000,0.0000000000
2017-09-11,0.0008696704,0.0008759374,3.4822830134,2.8847181863,0.9928453439,0.0000000000,0.0000000000
2017-09-12,0.0006180439,0.0006193427,3.4844352174,2.8865048154,0.9928453439,0.0000000000,0.0000000000
2017-09-13,-0.0109237318,-0.0110024505,3.4463721817,2.8547461889,0.9928453439,0.0000000000,0.0000000000
2017-09-14,-0.0297073192,-0.0299198189,3.3439897033,2.7693327000,0.9928453439,0.0000000000,0.0000000000
2017-09-15,0.0154778275,0.0208706283,3.3957473991,2.8271304135,0.7486289856,0.0001465298,0.0000000000
2017-09-18,0.0126271104,0.0168669803,3.4386258762,2.8748155665,0.7486289856,0.0000000000,0.0000000000
2017-09-19,-0.0034200581,-0.0047153023,3.4268655759,2.8612599419,0.7486289856,0.0000000000,0.0000000000
2017-09-20,-0.0016030681,-0.0021413385,3.4213720771,2.8551330159,0.7486289856,0.0000000000,0.0000000000
2017-09-21,-0.0108087902,-0.0144381135,3.3843911840,2.8139102814,0.7486289856,0.0000000000,0.0000000000
