candidate,segment,start,end,rows,ann_return,ann_vol,max_dd,sharpe_repo,total,trades,cost_sum,turnover_sum,cash_days,half_position_days,overheat_days,avg_final_exposure,max_final_exposure,scan_family,cap_159915.SZ,cap_159941.SZ,cap_513030.SH,cap_513520.SH,cap_159985.SZ,cap_518880.SH
focus_159915_SZ_5__513030_SH_10,last_3y,2023-05-15,2026-05-15,727,0.9953485271575657,0.26660103532325274,-0.16550599700214585,2.7252327271192747,6.337199459431775,626,0.18416334053435607,184.16334053435608,53,159,8,0.9139315945174221,1.5,focus_159915_513030_2d,5.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_10,last_1y,2025-05-15,2026-05-15,243,0.9350877238592981,0.24500685627538768,-0.1275132196434351,2.8190708221941407,0.8899980173308812,226,0.07025128337554351,70.2512833755435,18,63,4,0.9172886049513039,1.440735155431269,focus_159915_513030_2d,5.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,full,2011-12-09,2026-05-15,3501,0.34540536107753517,0.2429757730507502,-0.2813236162531625,1.3425955166007488,60.67916127904695,2002,0.7296153419506144,729.6153419506144,740,564,31,0.8910171933770769,1.5,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,from_2020,2020-01-02,2026-05-15,1540,0.6070480721327369,0.2615202920205421,-0.18054057908721077,1.9452430945812944,17.157886843424766,1285,0.391457073981862,391.457073981862,113,326,19,0.9495026598315858,1.5,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,last_10y,2016-05-16,2026-05-15,2427,0.40027328979213017,0.2474385572814248,-0.18054057908721066,1.4845051695409113,24.595791263627326,1593,0.5782307553966771,578.2307553966771,224,458,21,1.027537563094641,1.5,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,last_5y,2021-05-17,2026-05-15,1211,0.6627662611717262,0.25565545397389755,-0.18054057908721077,2.116649993507437,10.513745299610457,971,0.3056875646823036,305.6875646823037,96,228,18,0.9820928903811218,1.5,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,last_3y,2023-05-15,2026-05-15,727,0.9953485271575666,0.26660103532325274,-0.1655059970021453,2.725232727119279,6.337199459431785,626,0.18416334053435604,184.16334053435602,53,159,8,0.913931594517422,1.5,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_12,last_1y,2025-05-15,2026-05-15,243,0.9350877238592967,0.24500685627538754,-0.12751321964343465,2.819070822194138,0.8899980173308799,226,0.07025128337554347,70.25128337554347,18,63,4,0.9172886049513035,1.4407351554312686,focus_159915_513030_2d,5.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,full,2011-12-09,2026-05-15,3501,0.3456756010426587,0.24296399658409362,-0.2813236162531625,1.3434762331329662,60.85150238542143,2002,0.729572350358556,729.572350358556,740,565,32,0.8906064271771841,1.5,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,from_2020,2020-01-02,2026-05-15,1540,0.6077819980394368,0.26149416895222216,-0.18054057908721077,1.9471602841560958,17.20862278475608,1285,0.3914140823898037,391.41408238980364,113,327,20,0.9485688335550765,1.5,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,last_10y,2016-05-16,2026-05-15,2427,0.40067903262914695,0.24742168704231512,-0.18054057908721066,1.4857617710104785,24.667309859104765,1593,0.5781877638046187,578.1877638046187,224,459,22,1.0269450239657474,1.5,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,last_5y,2021-05-17,2026-05-15,1211,0.6637319963900399,0.2556211824258262,-0.18054057908721077,2.119175035265295,10.545916482912896,971,0.3056445730902453,305.64457309024533,96,229,19,0.9809053656364276,1.5,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,last_3y,2023-05-15,2026-05-15,727,0.9972793361511847,0.26654365227338506,-0.1655059970021453,2.729399820457176,6.357700728358059,626,0.18412034894229767,184.12034894229768,53,160,9,0.9119534755823125,1.5,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_15,last_1y,2025-05-15,2026-05-15,243,0.9349115448614884,0.24500293554027355,-0.12751321964343476,2.8187395384176726,0.8898320887247744,226,0.07024944618775611,70.24944618775609,18,63,4,0.9172228667188109,1.4407351554312702,focus_159915_513030_2d,5.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,full,2011-12-09,2026-05-15,3501,0.34265902454581454,0.2424881171246021,-0.2813236162531625,1.3363506913815602,58.95282874223542,1999,0.7264538717755339,726.4538717755339,740,563,35,0.889478792825621,1.5,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,from_2020,2020-01-02,2026-05-15,1540,0.5996001322252551,0.26050288601412136,-0.1805405790872101,1.9339115554395323,16.649667370145465,1282,0.3882956038067816,388.29560380678157,113,325,23,0.9460052959805162,1.5,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,last_10y,2016-05-16,2026-05-15,2427,0.396151940058614,0.2467495629837888,-0.1805405790872101,1.4759700237495597,23.87939294776944,1590,0.5750692852215966,575.0692852215966,224,457,25,1.0253183870210325,1.5,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,last_5y,2021-05-17,2026-05-15,1211,0.6637319963900394,0.25562118242582604,-0.18054057908721,2.1191750352652963,10.545916482912883,971,0.30564457309024506,305.6445730902451,96,229,19,0.9809053656364268,1.5,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,last_3y,2023-05-15,2026-05-15,727,0.9972793361511836,0.2665436522733848,-0.1655059970021453,2.7293998204571737,6.357700728358047,626,0.1841203489422976,184.1203489422976,53,160,9,0.9119534755823122,1.5,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_5__513030_SH_inf,last_1y,2025-05-15,2026-05-15,243,0.9349115448614886,0.24500293554027341,-0.12751321964343487,2.818739538417673,0.8898320887247746,226,0.07024944618775608,70.24944618775606,18,63,4,0.9172228667188105,1.4407351554312682,focus_159915_513030_2d,5.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,full,2011-12-09,2026-05-15,3501,0.33760300167656343,0.2436386086049927,-0.27342351928152986,1.3157386621208902,55.891348068954386,1989,0.7406732918345227,740.6732918345227,729,576,34,0.8930707801325888,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,from_2020,2020-01-02,2026-05-15,1540,0.5697912165199772,0.26142471168082937,-0.18054057908721066,1.855998818235683,14.73300131486641,1246,0.40388901220273143,403.88901220273146,111,335,21,0.9587899428398426,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,last_10y,2016-05-16,2026-05-15,2427,0.3813074839953743,0.24761415260626826,-0.18216404445080825,1.4284811263682369,21.445527861730426,1574,0.5906931436490602,590.6931436490602,222,467,23,1.032471447685766,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,last_5y,2021-05-17,2026-05-15,1211,0.6295126156644222,0.2555400719393181,-0.18054057908721066,2.0383484617876095,9.448529870902938,932,0.317140446338822,317.14044633882196,94,238,21,0.9928813909077823,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,last_3y,2023-05-15,2026-05-15,727,0.9832083363502324,0.2675464752147966,-0.16550599700214563,2.6936969180127486,6.2091499385868145,611,0.18582810580351466,185.82810580351463,53,160,11,0.9217362174707745,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_3,last_1y,2025-05-15,2026-05-15,243,0.9179208885652075,0.251185239281538,-0.12250202215852124,2.7202657224594375,0.8738274346329664,211,0.06803446288799816,68.03446288799817,18,57,7,0.9359301598799867,1.5,focus_159915_513030_2d,6.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,full,2011-12-09,2026-05-15,3501,0.34573027834353565,0.2440782985321753,-0.27342351928152986,1.3386551414814412,60.88642624803183,1989,0.7390934938622387,739.0934938622386,729,575,34,0.8927685442144415,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,from_2020,2020-01-02,2026-05-15,1540,0.592548159752057,0.2616034035407562,-0.18054057908721022,1.9100221839281064,16.179486477460927,1250,0.4083092142304473,408.3092142304473,111,337,21,0.956641807807743,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,last_10y,2016-05-16,2026-05-15,2427,0.3934305736531123,0.24823309670339355,-0.1821640444508078,1.460785424370874,23.416252238029514,1574,0.5891133456767761,589.113345676776,222,466,23,1.0320354658359787,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,last_5y,2021-05-17,2026-05-15,1211,0.6589881423127804,0.25577592243221886,-0.18054057908721033,2.1069248509810827,10.388567617290944,936,0.32134142024997037,321.3414202499704,94,241,21,0.9897307838237683,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,last_3y,2023-05-15,2026-05-15,727,0.9897931333053824,0.26754393322119363,-0.1655059970021454,2.7061444044490117,6.278420736130281,612,0.1869644327319936,186.9644327319936,53,162,11,0.9200002859873231,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_4,last_1y,2025-05-15,2026-05-15,243,0.9468444803135758,0.25104562874974723,-0.1225020221585208,2.7814242185399123,0.9010695290404298,212,0.07025889473636168,70.2588947363617,18,59,7,0.9307592469539941,1.5,focus_159915_513030_2d,6.0,5.0,4.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,full,2011-12-09,2026-05-15,3501,0.3476663587958291,0.24415720517849354,-0.27342351928152986,1.3441767208328075,62.134914459705634,2013,0.7389697187644295,738.9697187644294,729,577,34,0.8905070605926781,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,from_2020,2020-01-02,2026-05-15,1540,0.5977616314644292,0.2617620339275329,-0.18054057908721044,1.9214904680458886,16.52606306379922,1274,0.40818543913263816,408.1854391326382,111,339,21,0.9515006038078774,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,last_10y,2016-05-16,2026-05-15,2427,0.3963233258591883,0.24834379594136843,-0.1821640444508078,1.468578554605503,23.908822336846676,1598,0.588989570578967,588.9895705789669,222,468,23,1.0287732267919765,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,last_5y,2021-05-17,2026-05-15,1211,0.6705230701504654,0.2560357049953074,-0.18054057908721044,2.132115353566493,10.774160786551404,960,0.31881242247649116,318.8124224764912,94,241,21,0.9840610320022919,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,last_3y,2023-05-15,2026-05-15,727,0.9995851441189896,0.267499577523129,-0.1655059970021453,2.724948276137833,6.382232716851134,612,0.18787006954119184,187.87006954119187,53,159,11,0.921071714243892,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_5,last_1y,2025-05-15,2026-05-15,243,0.946043401987487,0.25092165231589625,-0.12250202215852124,2.781031675982069,0.9003152176831375,212,0.07023030735494822,70.23030735494822,18,59,7,0.9299409299678053,1.5,focus_159915_513030_2d,6.0,5.0,5.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,full,2011-12-09,2026-05-15,3501,0.35061853589314995,0.2441288097769888,-0.27342351928152986,1.3532829685677978,64.08369969807265,2017,0.7257680564009995,725.7680564009994,729,561,34,0.8912937028573121,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,from_2020,2020-01-02,2026-05-15,1540,0.6057296220954427,0.2616885491220121,-0.18054057908721044,1.9410112565751712,17.06704000623603,1278,0.39498377676920815,394.98377676920813,111,323,21,0.953288937943256,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,last_10y,2016-05-16,2026-05-15,2427,0.40073779727074443,0.24830166057261147,-0.1821640444508078,1.4815212244760605,24.677682890322743,1602,0.5757879082155369,575.7879082155368,222,452,23,1.0299079752750762,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,last_5y,2021-05-17,2026-05-15,1211,0.6790789607045584,0.2559890500744122,-0.18054057908721033,2.1524612755686094,11.066790433985433,964,0.3089607169908922,308.96071699089214,94,227,21,0.985765635987311,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,last_3y,2023-05-15,2026-05-15,727,1.003924692026755,0.2674186759181133,-0.1655059970021452,2.733825748245764,6.4285469131549755,617,0.18774102261813078,187.74102261813078,53,157,11,0.920009846427821,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_6,last_1y,2025-05-15,2026-05-15,243,0.9607073135760846,0.2502514161791648,-0.12250202215852124,2.817901540375047,0.9141212981510716,217,0.07008928896291039,70.0892889629104,18,58,7,0.9245671092235568,1.5,focus_159915_513030_2d,6.0,5.0,6.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,full,2011-12-09,2026-05-15,3501,0.343655790016856,0.24415805120830467,-0.27342351928152986,1.331999613153502,59.57413832088812,2024,0.7226811142049796,722.6811142049796,729,559,34,0.890616450179141,1.5,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,from_2020,2020-01-02,2026-05-15,1540,0.5869725735230242,0.2617815358082094,-0.18054057908721077,1.895537714079908,15.815199281290543,1285,0.39189683457318836,391.8968345731883,111,321,21,0.9517492875365824,1.5,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,last_10y,2016-05-16,2026-05-15,2427,0.39033306560256764,0.24834745261973074,-0.1821640444508078,1.4512941139248343,22.89851103077923,1609,0.572700966019517,572.7009660195171,222,450,23,1.0289310236367255,1.5,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,last_5y,2021-05-17,2026-05-15,1211,0.6580371219516232,0.255719045840898,-0.18054057908721088,2.105071835052435,10.357228589536549,971,0.3051351859401226,305.1351859401226,94,224,21,0.9825618575639361,1.5,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,last_3y,2023-05-15,2026-05-15,727,0.9622679124303113,0.26704330175928165,-0.16550599700214574,2.6584519281667482,5.991727074598108,624,0.18391549156736114,183.91549156736116,53,154,11,0.9146731536207959,1.5,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_7,last_1y,2025-05-15,2026-05-15,243,0.9227468613428627,0.24567587417713138,-0.12250202215852168,2.786060962402413,0.8783738593789843,224,0.06894922176482998,68.94922176482999,18,58,7,0.9020875214324587,1.4379937903918512,focus_159915_513030_2d,6.0,5.0,7.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,full,2011-12-09,2026-05-15,3501,0.347524530191728,0.24410461803146616,-0.27342351928152986,1.344022842362289,62.04266836373114,2024,0.7215591303162763,721.5591303162762,729,559,34,0.8892500565643487,1.5,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,from_2020,2020-01-02,2026-05-15,1540,0.5973793918289789,0.26165116423899926,-0.18054057908721077,1.9213641342396675,16.50045582398154,1285,0.3907748506844848,390.7748506844848,111,321,21,0.9486429602343827,1.5,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,last_10y,2016-05-16,2026-05-15,2427,0.39611135329397107,0.24826930458995336,-0.1821640444508078,1.4683902311759245,23.872428185756743,1609,0.5715789821308136,571.5789821308135,222,450,23,1.0269599712900475,1.5,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,last_5y,2021-05-17,2026-05-15,1211,0.6718761456607993,0.25554378594244503,-0.18054057908721088,2.1389135566650133,10.820060761051549,971,0.30401320205141913,304.01320205141917,94,224,21,0.9786116147518903,1.5,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,last_3y,2023-05-15,2026-05-15,727,0.989625833078527,0.2667279179533035,-0.16550599700214574,2.7132994012660183,6.276655408924125,624,0.1827935076786577,182.7935076786577,53,154,11,0.9080930380150359,1.5,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_8,last_1y,2025-05-15,2026-05-15,243,0.9185311859898189,0.2454143582434227,-0.12250202215852135,2.7798028461788573,0.8744024026752713,224,0.06888145051984518,68.88145051984519,18,58,7,0.899820989407129,1.43799379039185,focus_159915_513030_2d,6.0,5.0,8.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,full,2011-12-09,2026-05-15,3501,0.3485458265854584,0.24409068141077336,-0.27342351928152986,1.3471921508506373,62.70972749784923,2024,0.7215034321781886,721.5034321781885,729,559,34,0.8892103015889256,1.5,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,from_2020,2020-01-02,2026-05-15,1540,0.6001330125324216,0.2616170464323947,-0.18054057908721088,1.9281742827187531,16.685629440701945,1285,0.3907191525463972,390.71915254639725,111,321,21,0.9485525822025926,1.5,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,last_10y,2016-05-16,2026-05-15,2427,0.3976379711030844,0.24824889994786983,-0.1821640444508078,1.472897299369284,24.135605186978832,1609,0.571523283992726,571.523283992726,222,450,23,1.0269026238780339,1.5,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,last_5y,2021-05-17,2026-05-15,1211,0.6718761456607993,0.25554378594244503,-0.18054057908721088,2.1389135566650137,10.820060761051547,971,0.30401320205141913,304.0132020514191,94,224,21,0.9786116147518902,1.5,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,last_3y,2023-05-15,2026-05-15,727,0.9896258330785266,0.26672791795330353,-0.1655059970021452,2.7132994012660188,6.27665540892412,624,0.1827935076786577,182.79350767865768,53,154,11,0.9080930380150359,1.5,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_10,last_1y,2025-05-15,2026-05-15,243,0.9185311859898173,0.24541435824342267,-0.12250202215852135,2.7798028461788564,0.8744024026752697,224,0.06888145051984522,68.88145051984523,18,58,7,0.8998209894071293,1.4379937903918503,focus_159915_513030_2d,6.0,5.0,10.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,full,2011-12-09,2026-05-15,3501,0.35280820044578687,0.24397820276384047,-0.27342351928152986,1.3606159513604728,65.5650337410109,2024,0.7209405633750035,720.9405633750034,729,557,35,0.8888808031294309,1.5,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,from_2020,2020-01-02,2026-05-15,1540,0.6116539189656025,0.26135926962709166,-0.18054057908721033,1.9572458450581494,17.478253897587038,1285,0.3901562837432121,390.1562837432121,111,319,22,0.9478035081073386,1.5,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,last_10y,2016-05-16,2026-05-15,2427,0.4040148224430884,0.24808664766083205,-0.1821640444508078,1.492022951739264,25.262118409287783,1609,0.5709604151895409,570.9604151895409,222,448,24,1.0264273152226195,1.5,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,last_5y,2021-05-17,2026-05-15,1211,0.6718761456608005,0.2555437859424449,-0.1805405790872101,2.1389135566650195,10.820060761051584,971,0.30401320205141913,304.0132020514191,94,224,21,0.9786116147518902,1.5,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,last_3y,2023-05-15,2026-05-15,727,0.9896258330785266,0.26672791795330336,-0.1655059970021452,2.7132994012660223,6.276655408924119,624,0.18279350767865765,182.79350767865765,53,154,11,0.9080930380150358,1.5,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_12,last_1y,2025-05-15,2026-05-15,243,0.9185311859898164,0.24541435824342234,-0.12250202215852102,2.77980284617886,0.874402402675269,224,0.06888145051984519,68.8814505198452,18,58,7,0.8998209894071287,1.437993790391849,focus_159915_513030_2d,6.0,5.0,12.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,full,2011-12-09,2026-05-15,3501,0.35307992735537397,0.24396645617526502,-0.27342351928152986,1.3614937522530128,65.75102672993762,2024,0.7208975717829451,720.8975717829451,729,558,36,0.8884700369295381,1.5,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,from_2020,2020-01-02,2026-05-15,1540,0.6123899483254422,0.261333111145314,-0.18054057908721033,1.9591656812163056,17.52988499396612,1285,0.3901132921511538,390.1132921511538,111,320,23,0.9468696818308294,1.5,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,last_10y,2016-05-16,2026-05-15,2427,0.40442164942566716,0.24806980856755792,-0.1821640444508078,1.4932765940660655,25.33549882576133,1609,0.5709174235974825,570.9174235974825,222,449,25,1.025834776093726,1.5,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,last_5y,2021-05-17,2026-05-15,1211,0.6728471719031692,0.2555094508971742,-0.1805405790872101,2.1414432203598226,10.853087837080677,971,0.3039702104593608,303.9702104593608,94,225,22,0.9774240900071961,1.5,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,last_3y,2023-05-15,2026-05-15,727,0.9915511044785643,0.266670602497436,-0.1655059970021452,2.7174612552306496,6.2969875084188995,624,0.18275051608659937,182.75051608659936,53,155,12,0.9061149190799268,1.5,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_15,last_1y,2025-05-15,2026-05-15,243,0.9183565143728956,0.24541043136148638,-0.12250202215852135,2.779471554759583,0.8742378432550455,224,0.06887961333205786,68.87961333205787,18,58,7,0.899755251174637,1.4379937903918523,focus_159915_513030_2d,6.0,5.0,15.0,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,full,2011-12-09,2026-05-15,3501,0.34991532578055784,0.24351820059840779,-0.27342351928152986,1.3539088076411934,63.61449850438612,2021,0.7178299483010713,717.8299483010712,729,556,39,0.8873348159463131,1.5,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,from_2020,2020-01-02,2026-05-15,1540,0.6038296281075279,0.26039609449113205,-0.18054057908721088,1.944761644550304,16.936791160877917,1282,0.38704566866928003,387.04566866927996,111,318,26,0.9442888969851992,1.5,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,last_10y,2016-05-16,2026-05-15,2427,0.39968588009811623,0.24743579972382473,-0.1821640444508078,1.4827766675861211,24.4925674233297,1606,0.5678498001156087,567.8498001156087,222,447,28,1.0241971952687279,1.5,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,last_5y,2021-05-17,2026-05-15,1211,0.6728471719031677,0.2555094508971745,-0.18054057908721088,2.1414432203598186,10.853087837080619,971,0.303970210459361,303.970210459361,94,225,22,0.9774240900071969,1.5,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,last_3y,2023-05-15,2026-05-15,727,0.9915511044785645,0.2666706024974361,-0.1655059970021454,2.71746125523065,6.296987508418901,624,0.18275051608659945,182.75051608659945,53,155,12,0.906114919079927,1.5,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_6__513030_SH_inf,last_1y,2025-05-15,2026-05-15,243,0.918356514372898,0.2454104313614863,-0.12250202215852146,2.7794715547595934,0.8742378432550477,224,0.06887961333205789,68.8796133320579,18,58,7,0.8997552511746374,1.4379937903918525,focus_159915_513030_2d,6.0,5.0,inf,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,full,2011-12-09,2026-05-15,3501,0.358391931054006,0.24423427823265834,-0.24946557545371872,1.3762376110284733,69.48531026617177,2005,0.7192178096586451,719.2178096586451,709,559,45,0.8928287350707441,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,from_2020,2020-01-02,2026-05-15,1540,0.5954235138777182,0.2608660620942472,-0.18054057908721055,1.9215841636042994,16.369915580167028,1245,0.39611199896212657,396.11199896212656,108,331,26,0.9553790538621881,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,last_10y,2016-05-16,2026-05-15,2427,0.39646289571776294,0.2464219228145685,-0.18216404445080792,1.4784880330511119,23.932811517672008,1573,0.5816699211934719,581.669921193472,219,463,29,1.027754412208828,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,last_5y,2021-05-17,2026-05-15,1211,0.64476854243175,0.25531622604877413,-0.18054057908721055,2.076481383185388,9.927066338498417,931,0.317091023940667,317.091023940667,91,241,25,0.9905164221839535,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,last_3y,2023-05-15,2026-05-15,727,1.0058887021381158,0.2673167041805943,-0.1655059970021452,2.7384335597682625,6.4495702256880625,607,0.18609937944098665,186.09937944098664,53,163,15,0.9149556531560185,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
focus_159915_SZ_7__513030_SH_3,last_1y,2025-05-15,2026-05-15,243,0.9842917287061732,0.25046631861340685,-0.12369713665766413,2.8635268088225594,0.9363183154788846,207,0.06830573652547,68.30573652547,18,60,11,0.9156442740494178,1.5,focus_159915_513030_2d,7.0,5.0,3.0,5.0,5.0,5.0
