candidate,scan_family,cap_159915.SZ,cap_159941.SZ,cap_513030.SH,cap_513520.SH,cap_159985.SZ,cap_518880.SH,ann_return_full,max_dd_full,sharpe_full,ann_vol_full,ann_return_last_10y,max_dd_last_10y,sharpe_last_10y,ann_vol_last_10y,ann_return_last_5y,max_dd_last_5y,sharpe_last_5y,ann_vol_last_5y,ann_return_last_3y,max_dd_last_3y,sharpe_last_3y,ann_vol_last_3y,ann_return_last_1y,max_dd_last_1y,sharpe_last_1y,ann_vol_last_1y,delta_ann_return_full,delta_max_dd_full,delta_sharpe_full,delta_ann_return_last_10y,delta_max_dd_last_10y,delta_sharpe_last_10y,delta_ann_return_last_5y,delta_max_dd_last_5y,delta_sharpe_last_5y,delta_ann_return_last_3y,delta_max_dd_last_3y,delta_sharpe_last_3y,delta_ann_return_last_1y,delta_max_dd_last_1y,delta_sharpe_last_1y
single_513520_SH_cap_8,single_513520.SH,5.0,5.0,5.0,8.0,5.0,5.0,0.32185673893633737,-0.2813236162531625,1.2693584797375896,0.24312471092146187,0.3650559305227825,-0.2031870279368011,1.3806052646827998,0.2476646453304333,0.596332045313301,-0.2031870279368011,1.9537494194107725,0.25618453322603774,0.8761892826353814,-0.2031870279368012,2.485938058983875,0.2676082109411158,0.9221582014667331,-0.11520227137751693,2.680229176650743,0.25627487029525026,-0.0184440021773975,0.0,-0.05675832657030955,-0.027559975667880376,-0.02264644884959055,-0.08042223450899111,-0.06524653175916773,-0.02264644884959055,-0.15651931988440504,-0.12946827362680846,-0.03768103093465569,-0.2515112007215272,-0.04161953045339062,0.012310948265918054,-0.14103845508708446
single_513520_SH_cap_10,single_513520.SH,5.0,5.0,5.0,10.0,5.0,5.0,0.32171371673956184,-0.2813236162531625,1.2689651721505681,0.24311260549240257,0.36484288057202563,-0.2031870279368011,1.3800538841462178,0.24764758832372152,0.5958327634103822,-0.2031870279368011,1.9527428857812505,0.25615227256797435,0.8752119019407874,-0.2031870279368012,2.4844063648855133,0.26755807003509213,0.9191640136264794,-0.11178798479468377,2.675620129128958,0.25611871547836074,-0.018587024374173033,0.0,-0.057151634157331044,-0.02777302561863726,-0.02264644884959055,-0.0809736150455731,-0.06574581366208654,-0.02264644884959055,-0.157525853513927,-0.13044565432140254,-0.03768103093465569,-0.25304289481988906,-0.044613718293644355,0.015725234848751213,-0.1456475026088695
single_513520_SH_cap_12,single_513520.SH,5.0,5.0,5.0,12.0,5.0,5.0,0.31206005291800687,-0.2813236162531625,1.2383448667569357,0.243229446243326,0.3504861221238411,-0.20318702793680066,1.3366133501653739,0.24781836830756804,0.5623680506429978,-0.20318702793680066,1.8675825957386303,0.2565330714460687,0.8101674224798756,-0.20318702793680066,2.346982039059892,0.26824702210212303,0.91916401362648,-0.11178798479468377,2.675620129128966,0.2561187154783607,-0.028240688195728003,0.0,-0.08777193955096352,-0.042129784066821774,-0.022646448849590106,-0.12441414902641701,-0.09921052642947092,-0.022646448849590106,-0.24268614355654727,-0.19549013378231428,-0.037681030934655135,-0.3904672206455104,-0.04461371829364369,0.015725234848751213,-0.1456475026088615
single_513520_SH_cap_15,single_513520.SH,5.0,5.0,5.0,15.0,5.0,5.0,0.31206005291800687,-0.2813236162531625,1.2383448667569357,0.243229446243326,0.3504861221238411,-0.20318702793680066,1.3366133501653739,0.24781836830756804,0.5623680506429978,-0.20318702793680066,1.8675825957386303,0.2565330714460687,0.8101674224798756,-0.20318702793680066,2.346982039059892,0.26824702210212303,0.91916401362648,-0.11178798479468377,2.675620129128966,0.2561187154783607,-0.028240688195728003,0.0,-0.08777193955096352,-0.042129784066821774,-0.022646448849590106,-0.12441414902641701,-0.09921052642947092,-0.022646448849590106,-0.24268614355654727,-0.19549013378231428,-0.037681030934655135,-0.3904672206455104,-0.04461371829364369,0.015725234848751213,-0.1456475026088615
single_513520_SH_cap_inf,single_513520.SH,5.0,5.0,5.0,inf,5.0,5.0,0.31206005291800687,-0.2813236162531625,1.2383448667569357,0.243229446243326,0.3504861221238411,-0.20318702793680066,1.3366133501653739,0.24781836830756804,0.5623680506429978,-0.20318702793680066,1.8675825957386303,0.2565330714460687,0.8101674224798756,-0.20318702793680066,2.346982039059892,0.26824702210212303,0.91916401362648,-0.11178798479468377,2.675620129128966,0.2561187154783607,-0.028240688195728003,0.0,-0.08777193955096352,-0.042129784066821774,-0.022646448849590106,-0.12441414902641701,-0.09921052642947092,-0.022646448849590106,-0.24268614355654727,-0.19549013378231428,-0.037681030934655135,-0.3904672206455104,-0.04461371829364369,0.015725234848751213,-0.1456475026088615
single_159985_SZ_cap_3,single_159985.SZ,5.0,5.0,5.0,5.0,3.0,5.0,0.32134749883317637,-0.2813236162531625,1.2698835012769643,0.24260829828537334,0.3642973984212341,-0.24515705912649177,1.3816080369896688,0.2469334669030636,0.5937480866669997,-0.24515705912649188,1.9570772256344666,0.25470295044282687,0.9899924359483494,-0.16699187284206685,2.7427182469572675,0.26365771699742613,0.9241864568415386,-0.12751321964343454,2.7751227595461887,0.24701962340339415,-0.018953242280558502,0.0,-0.05623330503093493,-0.02831850776942879,-0.06461648003928122,-0.07941946220212204,-0.06783049040546896,-0.06461648003928133,-0.15319151366071093,-0.015665120313840486,-0.0014858758399213245,0.005268987251865198,-0.039591275078585175,4.440892098500626e-16,-0.046144872191638875
single_159985_SZ_cap_4,single_159985.SZ,5.0,5.0,5.0,5.0,4.0,5.0,0.3355735738227823,-0.2813236162531625,1.3127388534310316,0.24289230937204395,0.3855362342689672,-0.18048766566331387,1.4422242518272657,0.2473270509895616,0.6436272766410529,-0.18048766566331387,2.0731904302019855,0.2553874192470207,0.9812087102244915,-0.1655059970021454,2.7009362774075925,0.2663346689472629,0.8680046393689067,-0.12751321964343454,2.6407440535407276,0.24847718194195587,-0.004727167290952572,0.0,-0.013377952876867605,-0.007079671921695674,5.29134238966833e-05,-0.01880324736452521,-0.017951300431415795,5.29134238966833e-05,-0.0370783090931921,-0.02444884603769837,1.1102230246251565e-16,-0.03651298229780986,-0.09577309255121702,4.440892098500626e-16,-0.18052357819709997
single_159985_SZ_cap_5,single_159985.SZ,5.0,5.0,5.0,5.0,5.0,5.0,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_159985_SZ_cap_6,single_159985.SZ,5.0,5.0,5.0,5.0,6.0,5.0,0.34312036895126563,-0.2813236162531625,1.3347064336567134,0.2431703943065684,0.3968440061264906,-0.18054057908721033,1.473194235326622,0.24771575604013082,0.6701322699788386,-0.18054057908721033,2.1296771007420205,0.2562402634690562,1.0209269103484488,-0.1655059970021452,2.7657386968618014,0.26739001828015246,0.9755881167481195,-0.12751321964343476,2.8452698599613897,0.25052218510838026,0.002819627837530758,0.0,0.008589627348814188,0.004228099935827734,2.220446049250313e-16,0.012166736134831213,0.00855369290636987,2.220446049250313e-16,0.019408361446842992,0.015269354086258957,3.3306690738754696e-16,0.02828943715639909,0.01181038482799579,2.220446049250313e-16,0.024002228223562128
single_159985_SZ_cap_7,single_159985.SZ,5.0,5.0,5.0,5.0,7.0,5.0,0.3344219933727306,-0.2813236162531625,1.3067984928446124,0.2434365336430655,0.3838132400796641,-0.1811746049199201,1.4334865269073513,0.24809832900154694,0.640851485708662,-0.1811746049199202,2.055206967431701,0.25699747476029833,0.9759799358141148,-0.1655059970021452,2.669249496960144,0.26874426205120905,0.8470241392225875,-0.12751321964343443,2.537304539497371,0.2547701725919001,-0.0058787477410042754,0.0,-0.01931831346328683,-0.00880266611099878,-0.0006340258327095505,-0.027540972284439524,-0.020727091363806682,-0.0006340258327096615,-0.055061771863476494,-0.029677620448075093,3.3306690738754696e-16,-0.06819976274525841,-0.11675359269753627,5.551115123125783e-16,-0.28396309224045657
single_159985_SZ_cap_8,single_159985.SZ,5.0,5.0,5.0,5.0,8.0,5.0,0.32822746764775856,-0.2813236162531625,1.2876053603167659,0.24344927688471216,0.37455628833538435,-0.1802329981123516,1.4062911966155207,0.24812028571855002,0.6398205866150675,-0.1802329981123516,2.0524720589591423,0.25703869265347307,0.9765578646141799,-0.1655059970021452,2.6703885244761465,0.2687389123497928,0.848640800394451,-0.12751321964343443,2.5408902042276726,0.2547542497236714,-0.012073273465976309,0.0,-0.03851144599113332,-0.018059617855278542,0.0003075809748589453,-0.05473630257627016,-0.021757990457401233,0.0003075809748589453,-0.057796680336035244,-0.029099691648009962,3.3306690738754696e-16,-0.06706073522925582,-0.11513693152567273,5.551115123125783e-16,-0.28037742751015493
single_159985_SZ_cap_10,single_159985.SZ,5.0,5.0,5.0,5.0,10.0,5.0,0.32822746764775856,-0.2813236162531625,1.2876053603167659,0.24344927688471216,0.37455628833538435,-0.1802329981123516,1.4062911966155207,0.24812028571855002,0.6398205866150675,-0.1802329981123516,2.0524720589591423,0.25703869265347307,0.9765578646141799,-0.1655059970021452,2.6703885244761465,0.2687389123497928,0.848640800394451,-0.12751321964343443,2.5408902042276726,0.2547542497236714,-0.012073273465976309,0.0,-0.03851144599113332,-0.018059617855278542,0.0003075809748589453,-0.05473630257627016,-0.021757990457401233,0.0003075809748589453,-0.057796680336035244,-0.029099691648009962,3.3306690738754696e-16,-0.06706073522925582,-0.11513693152567273,5.551115123125783e-16,-0.28037742751015493
single_159985_SZ_cap_12,single_159985.SZ,5.0,5.0,5.0,5.0,12.0,5.0,0.3283792098098339,-0.2813236162531625,1.2880264126586853,0.24346075850591944,0.3747828203835364,-0.179823581404696,1.4068815189841206,0.24813644023058756,0.6403622444420418,-0.179823581404696,2.053549095487689,0.2570690086595769,0.9765578646141806,-0.1655059970021453,2.6703885244761465,0.268738912349793,0.8486408003944528,-0.12751321964343498,2.540890204227666,0.2547542497236719,-0.011921531303900945,0.0,-0.03809039364921385,-0.017833085807126503,0.0007169976825145419,-0.05414598020767025,-0.021216332630426882,0.0007169976825145419,-0.056719643807488396,-0.029099691648009296,2.220446049250313e-16,-0.06706073522925582,-0.11513693152567095,0.0,-0.2803774275101616
single_159985_SZ_cap_15,single_159985.SZ,5.0,5.0,5.0,5.0,15.0,5.0,0.3354464936380013,-0.2813236162531625,1.3102278916386376,0.24337341976862442,0.3853460646662956,-0.1655059970021452,1.4383814837038549,0.24800833777604017,0.6657194140009242,-0.1655059970021452,2.115443914891044,0.25677797245434153,0.9765578646141795,-0.16550599700214508,2.670388524476146,0.26873891234979275,0.8486408003944517,-0.12751321964343465,2.540890204227667,0.2547542497236714,-0.004854247475733597,0.0,-0.015888914669261567,-0.007269841524367271,0.015034582085065362,-0.02264601548793599,0.00414083692845546,0.015034582085065362,0.005175175595866666,-0.029099691648010406,4.440892098500626e-16,-0.06706073522925626,-0.11513693152567206,3.3306690738754696e-16,-0.2803774275101607
single_159985_SZ_cap_inf,single_159985.SZ,5.0,5.0,5.0,5.0,inf,5.0,0.3354464936380013,-0.2813236162531625,1.3102278916386376,0.24337341976862442,0.3853460646662956,-0.1655059970021452,1.4383814837038549,0.24800833777604017,0.6657194140009242,-0.1655059970021452,2.115443914891044,0.25677797245434153,0.9765578646141795,-0.16550599700214508,2.670388524476146,0.26873891234979275,0.8486408003944517,-0.12751321964343465,2.540890204227667,0.2547542497236714,-0.004854247475733597,0.0,-0.015888914669261567,-0.007269841524367271,0.015034582085065362,-0.02264601548793599,0.00414083692845546,0.015034582085065362,0.005175175595866666,-0.029099691648010406,4.440892098500626e-16,-0.06706073522925626,-0.11513693152567206,3.3306690738754696e-16,-0.2803774275101607
single_518880_SH_cap_3,single_518880.SH,5.0,5.0,5.0,5.0,5.0,3.0,0.3341442010027458,-0.30392111595333826,1.3095623998952715,0.24261496316224723,0.39881821455032584,-0.18054057908721022,1.4858778010383422,0.24631226118953795,0.6417765538502895,-0.18054057908721033,2.063495677411591,0.2561369872648431,0.9659999415122138,-0.17011877544701315,2.662286666117137,0.267411867577318,0.9051702234048264,-0.11120017685221406,2.678925909694165,0.25272840847925776,-0.006156540110989095,-0.02259749970017577,-0.01655440641262773,0.006202308359662956,3.3306690738754696e-16,0.024850301846551348,-0.019802023222179166,2.220446049250313e-16,-0.04677306188358665,-0.03965761474997609,-0.004612778444867627,-0.07516259358826538,-0.05860750851529728,0.016313042791220922,-0.1423417220436627
single_518880_SH_cap_4,single_518880.SH,5.0,5.0,5.0,5.0,5.0,4.0,0.34018425194393753,-0.2813236162531625,1.3259834990305106,0.24310693622737145,0.3924413124675119,-0.18054057908721055,1.4608700763209095,0.2476279247545868,0.6611611155476653,-0.18054057908721055,2.1102820214407907,0.2560096025549699,1.0048182397572938,-0.16639066668909686,2.737897508717582,0.2671543146899241,1.0198547270601326,-0.1169215033854979,2.919724343630621,0.2518561632431649,-0.00011648916979734025,0.0,-0.0001333072773885835,-0.0001745937231509842,0.0,-0.00015742287088138518,-0.0004174615248033753,0.0,1.328214561313601e-05,-0.0008393165048961038,-0.0008846696869513337,0.00044824901217976887,0.056076995140008856,0.01059171625793709,0.09845671189279326
single_518880_SH_cap_5,single_518880.SH,5.0,5.0,5.0,5.0,5.0,5.0,0.3403007411137349,-0.2813236162531625,1.3261168063078992,0.2431575568051414,0.3926159061906629,-0.18054057908721055,1.4610274991917909,0.24769951928438352,0.6615785770724687,-0.18054057908721055,2.1102687392951776,0.2561475759488577,1.0056575562621899,-0.16550599700214552,2.7374492597054023,0.2673731639518687,0.9637777319201237,-0.12751321964343498,2.8212676317378276,0.25052223051899525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_518880_SH_cap_6,single_518880.SH,5.0,5.0,5.0,5.0,5.0,6.0,0.33294623562824666,-0.2813236162531625,1.3039836767982451,0.24304599863690068,0.38160617372182326,-0.18054057908721055,1.4297219666667769,0.24754641566855637,0.6353566435745186,-0.18054057908721055,2.0499138913113577,0.25589405599994136,0.9532107754850077,-0.16550599700214552,2.64116684300835,0.2670420921928441,0.9381702801051104,-0.12791233730762996,2.8734066226127917,0.24055759063963447,-0.007354505485488216,0.0,-0.02213312950965407,-0.011009732468839628,0.0,-0.031305532525014,-0.0262219334979501,0.0,-0.06035484798381985,-0.052446780777182234,0.0,-0.0962824166970524,-0.025607451815013338,-0.0003991176641949812,0.0521389908749641
single_518880_SH_cap_7,single_518880.SH,5.0,5.0,5.0,5.0,5.0,7.0,0.32869433558080363,-0.2813236162531625,1.2908109719552188,0.2430505912509823,0.3752533002857663,-0.18054057908721055,1.411047695852077,0.24755560157790282,0.6203210598424278,-0.18054057908721055,2.0134807869845206,0.25593597731548434,0.9233889583673809,-0.16550599700214552,2.582498567407347,0.2671496208112026,0.8509766777802052,-0.15316585941617133,2.6782883797288948,0.24089221287977303,-0.011606405532931241,0.0,-0.03530583435268042,-0.017362605904896578,0.0,-0.04997980333971386,-0.0412575172300409,0.0,-0.09678795231065696,-0.082268597894809,0.0,-0.15495069229805525,-0.11280105413991848,-0.025652639772736352,-0.1429792520089328
single_518880_SH_cap_8,single_518880.SH,5.0,5.0,5.0,5.0,5.0,8.0,0.3341371306120242,-0.2813236162531625,1.3075793171972108,0.24307246400339624,0.38338713001800184,-0.18054057908721055,1.4348033947658407,0.24758311636966182,0.6395841871056613,-0.18054057908721055,2.0596614014457004,0.2559582298081479,0.9616287556792218,-0.16550599700214552,2.6566488355274256,0.2671327169513035,0.9632684201159885,-0.1582145896349494,2.924136518455811,0.2408605296119937,-0.006163610501710659,0.0,-0.01853748911068842,-0.009228776172661046,0.0,-0.026224104425950134,-0.02199438996680736,0.0,-0.05060733784947713,-0.0440288005829681,0.0,-0.08080042417797673,-0.0005093118041352707,-0.030701369991514404,0.10286888671798344
single_518880_SH_cap_10,single_518880.SH,5.0,5.0,5.0,5.0,5.0,10.0,0.329371248729766,-0.2813236162531625,1.2930377437107468,0.24302719846500598,0.3762640923988354,-0.18054057908721055,1.4142168304377434,0.2475220486531035,0.6227086846820531,-0.18054057908721055,2.0197960168218345,0.2558671191688892,0.928112359182903,-0.1717767817476339,2.5928381174149666,0.26703332496531357,0.864609270729813,-0.1717767817476339,2.7131392962646506,0.24051126850515525,-0.010929492383968897,0.0,-0.03307906259715243,-0.016351813791827485,0.0,-0.04681066875404749,-0.038869892390415606,0.0,-0.09047272247334304,-0.07754519707928687,-0.006270784745488367,-0.1446111422904357,-0.09916846119031075,-0.044263562104198906,-0.10812833547317702
single_518880_SH_cap_12,single_518880.SH,5.0,5.0,5.0,5.0,5.0,12.0,0.3296064077865708,-0.2813236162531625,1.2942791995169323,0.24290885312729152,0.376615294041601,-0.18054057908721055,1.416042177568847,0.24735429389010744,0.6235386818132269,-0.18054057908721055,2.0240566738793633,0.2555406729247273,0.9297554139308692,-0.16587005118711928,2.6006111024256287,0.26651023795043605,0.869367048844877,-0.16587005118711917,2.741881949474645,0.2387705229464624,-0.010694333327164074,0.0,-0.03183760679096692,-0.0160006121490619,0.0,-0.044985321622943886,-0.038039895259241785,0.0,-0.08621206541581428,-0.07590214233132064,-0.0003640541849737611,-0.13683815727977366,-0.09441068307524669,-0.03835683154368419,-0.07938568226318266
single_518880_SH_cap_15,single_518880.SH,5.0,5.0,5.0,5.0,5.0,15.0,0.319483243405029,-0.2813236162531625,1.262483777272605,0.24299655460533548,0.3615216242918886,-0.18054057908721055,1.3709247102581459,0.24748454262410483,0.5880595279663019,-0.18054057908721055,1.935601623237934,0.25584840498273065,0.8600214953049172,-0.16550599700214552,2.457677015594652,0.26709339775034413,0.6744540208143768,-0.16173452277879474,2.2653978202871525,0.2405766328341928,-0.02081749770870589,0.0,-0.06363302903529422,-0.03109428189877428,0.0,-0.09010278893364498,-0.0735190491061668,0.0,-0.1746671160572435,-0.14563606095727266,0.0,-0.2797722441107502,-0.28932371110574695,-0.03422130313535976,-0.555869811450675
single_518880_SH_cap_inf,single_518880.SH,5.0,5.0,5.0,5.0,5.0,inf,0.319483243405029,-0.2813236162531625,1.262483777272605,0.24299655460533548,0.3615216242918886,-0.18054057908721055,1.3709247102581459,0.24748454262410483,0.5880595279663019,-0.18054057908721055,1.935601623237934,0.25584840498273065,0.8600214953049172,-0.16550599700214552,2.457677015594652,0.26709339775034413,0.6744540208143768,-0.16173452277879474,2.2653978202871525,0.2405766328341928,-0.02081749770870589,0.0,-0.06363302903529422,-0.03109428189877428,0.0,-0.09010278893364498,-0.0735190491061668,0.0,-0.1746671160572435,-0.14563606095727266,0.0,-0.2797722441107502,-0.28932371110574695,-0.03422130313535976,-0.555869811450675
focus_159915_SZ_3__513030_SH_3,focus_159915_513030_2d,3.0,5.0,3.0,5.0,5.0,5.0,0.2881043472348961,-0.3221528814752642,1.1879181828850924,0.23671295381820298,0.3808339165252841,-0.1925555454493013,1.4351293669955894,0.24593101117623153,0.6022590275285697,-0.1925555454493012,1.96299324990616,0.2569533628067623,0.9566542465882908,-0.16445899954451393,2.6435769805369316,0.26754249468913666,0.9511468770051976,-0.13474097465368373,2.713867742942259,0.2587792632950215,-0.05219639387883879,-0.04082926522210173,-0.13819862342280675,-0.0117819896653788,-0.012014966362090762,-0.025898132196201518,-0.05931954954389895,-0.012014966362090651,-0.14727548938901758,-0.0490033096738991,0.0010469974576315932,-0.09387227916847074,-0.012630854914926104,-0.007227755010248749,-0.10739988879556872
focus_159915_SZ_3__513030_SH_4,focus_159915_513030_2d,3.0,5.0,4.0,5.0,5.0,5.0,0.29599844136598685,-0.3221528814752642,1.2118453662764381,0.23717657321083008,0.3930576216831021,-0.19255554544930098,1.467868864192589,0.24656394417562816,0.6314331340277963,-0.1925555454493011,2.031541072173737,0.25721447844336104,0.9632242052429432,-0.1644589995445136,2.6560335602862364,0.2675544526691386,0.9807928771569723,-0.13474097465368406,2.773245428088871,0.25868219774059253,-0.04430229974774802,-0.04082926522210173,-0.11427144003146106,0.0004417154924392097,-0.012014966362090429,0.0068413650007981275,-0.03014544304467237,-0.01201496636209054,-0.07872766712144053,-0.04243335101924672,0.0010469974576319263,-0.08141569941916593,0.01701514523684855,-0.007227755010249082,-0.048022203648956374
focus_159915_SZ_3__513030_SH_5,focus_159915_513030_2d,3.0,5.0,5.0,5.0,5.0,5.0,0.29748751908361926,-0.3221528814752642,1.2161735649572505,0.23729675894738378,0.39536710416092835,-0.19255554544930154,1.4737452615388398,0.24672866577276648,0.6424325566655851,-0.19255554544930154,2.055180581940391,0.2575697210434074,0.9743962874822933,-0.1644589995445136,2.6767981641633742,0.2676089499630778,0.9802367097621796,-0.13474097465368384,2.772857214471985,0.2586101751593632,-0.042813222030115616,-0.04082926522210173,-0.1099432413506487,0.002751197970265462,-0.012014966362090984,0.012717762347048911,-0.019146020406883624,-0.012014966362090984,-0.05508815735478656,-0.031261268779896545,0.0010469974576319263,-0.06065109554202808,0.016458977842055855,-0.00722775501024886,-0.04841041726584239
focus_159915_SZ_3__513030_SH_6,focus_159915_513030_2d,3.0,5.0,6.0,5.0,5.0,5.0,0.30031618751895905,-0.3221528814752642,1.2252152830089933,0.23733239726777422,0.3997574529796917,-0.1925555454493021,1.4862700839455074,0.24677427398962065,0.650702783468792,-0.1925555454493021,2.073846048335994,0.25769407199698297,0.9797856193188592,-0.16445899954451404,2.685488156797696,0.2677775211222746,0.9984919023293906,-0.13474097465368418,2.807259545947158,0.2587294562996639,-0.03998455359477582,-0.04082926522210173,-0.10090152329890589,0.007141546789028785,-0.01201496636209154,0.025242584753716546,-0.010875793603676742,-0.01201496636209154,-0.0364226909591836,-0.025871936943330676,0.0010469974576314822,-0.05196110290770628,0.03471417040926683,-0.007227755010249193,-0.0140080857906697
focus_159915_SZ_3__513030_SH_7,focus_159915_513030_2d,3.0,5.0,7.0,5.0,5.0,5.0,0.29391435509690456,-0.3221528814752642,1.2038402391508523,0.23748154417030043,0.3898272832162186,-0.1925555454493011,1.4563942501375464,0.24698966359722693,0.632072240246174,-0.19255554544930098,2.0295837211121555,0.2577150709307805,0.9427049332188071,-0.16445899954451393,2.6139758304192173,0.267861918822393,0.9721481983951201,-0.13474097465368406,2.784823449533057,0.255765956980981,-0.04638638601683032,-0.04082926522210173,-0.12227656715704693,-0.002788622974444266,-0.01201496636209054,-0.004633249054244448,-0.029506336826294666,-0.012014966362090429,-0.0806850181830221,-0.06295262304338278,0.0010469974576315932,-0.12347342928618499,0.008370466474996396,-0.007227755010249082,-0.03644418220477075
focus_159915_SZ_3__513030_SH_8,focus_159915_513030_2d,3.0,5.0,8.0,5.0,5.0,5.0,0.2990611586262597,-0.3221528814752642,1.2201247067886953,0.2375860120686063,0.39780901266989677,-0.1925555454493011,1.4788989522987814,0.24712763618859213,0.6509109696135555,-0.19255554544930098,2.072502634384552,0.2579504839576615,0.9802015577686303,-0.16445899954451393,2.682532286311979,0.26818760139537806,0.9678242092524683,-0.1347409746536834,2.7786882622378406,0.25551574580386005,-0.04123958248747517,-0.04082926522210173,-0.10599209951920385,0.005193106479233878,-0.01201496636209054,0.017871453106990565,-0.010667607458913153,-0.012014966362090429,-0.037766104910625486,-0.025455998493559617,0.0010469974576315932,-0.05491697339342316,0.0040464773323445336,-0.007227755010248416,-0.042579369499986974
focus_159915_SZ_3__513030_SH_10,focus_159915_513030_2d,3.0,5.0,10.0,5.0,5.0,5.0,0.3000892650687452,-0.3221528814752642,1.2235309533305105,0.23756802640141314,0.39940509277961667,-0.1925555454493013,1.4836524151866037,0.24710131108438724,0.6509109696135558,-0.19255554544930142,2.072502634384556,0.25795048395766135,0.9802015577686309,-0.16445899954451393,2.6825322863119805,0.268187601395378,0.9678242092524678,-0.13474097465368384,2.7786882622378353,0.25551574580386016,-0.04021147604498965,-0.04082926522210173,-0.10258585297738865,0.006789186588953777,-0.012014966362090762,0.022624915994812866,-0.010667607458912931,-0.012014966362090873,-0.03776610491062149,-0.02545599849355895,0.0010469974576315932,-0.05491697339342183,0.0040464773323440895,-0.00722775501024886,-0.0425793694999923
focus_159915_SZ_3__513030_SH_12,focus_159915_513030_2d,3.0,5.0,12.0,5.0,5.0,5.0,0.3045209923870822,-0.3221528814752642,1.238378735622071,0.23743710422455042,0.40629150269594994,-0.19255554544930176,1.5044398504811656,0.24691373985348264,0.6509109696135547,-0.19255554544930187,2.072502634384553,0.2579504839576612,0.9802015577686292,-0.16445899954451393,2.6825322863119823,0.26818760139537784,0.9678242092524647,-0.13474097465368362,2.778688262237836,0.2555157458038597,-0.03577974872665268,-0.04082926522210173,-0.08773807068582817,0.013675596505287047,-0.012014966362091206,0.04341235128937471,-0.010667607458914041,-0.012014966362091317,-0.0377661049106246,-0.025455998493560728,0.0010469974576315932,-0.054916973393420054,0.004046477332340981,-0.007227755010248638,-0.042579369499991415
focus_159915_SZ_3__513030_SH_15,focus_159915_513030_2d,3.0,5.0,15.0,5.0,5.0,5.0,0.3048728505223579,-0.3221528814752642,1.2395750994363766,0.23742293152623928,0.4068386951853904,-0.19255554544930176,1.506119600315553,0.24689360111757513,0.6521986227644607,-0.19255554544930187,2.0758158648254788,0.2579099128015984,0.9827749566246435,-0.16445899954451393,2.688004302259449,0.268119081633488,0.9676450497793367,-0.13474097465368395,2.7783679299841104,0.2555120139752318,-0.035427890591376965,-0.04082926522210173,-0.08654170687152263,0.014222788994727509,-0.012014966362091206,0.04509210112376216,-0.009379954308007976,-0.012014966362091317,-0.0344528744696988,-0.022882599637546353,0.0010469974576315932,-0.04944495744595345,0.0038673178592130153,-0.007227755010248971,-0.04289970175371716
focus_159915_SZ_3__513030_SH_inf,focus_159915_513030_2d,3.0,5.0,inf,5.0,5.0,5.0,0.30196846321454673,-0.3221528814752642,1.2321647207363133,0.23694460259383676,0.4023238906687543,-0.19255554544930154,1.4963939093188368,0.24623405135879808,0.6521986227644612,-0.19255554544930154,2.0758158648254788,0.25790991280159864,0.982774956624644,-0.16445899954451393,2.6880043022594493,0.2681190816334881,0.9676450497793396,-0.1347409746536843,2.778367929984112,0.25551201397523177,-0.03833227789918814,-0.04082926522210173,-0.09395208557158585,0.009707984478091403,-0.012014966362090984,0.03536641012704589,-0.009379954308007532,-0.012014966362090984,-0.0344528744696988,-0.02288259963754591,0.0010469974576315932,-0.04944495744595301,0.003867317859215902,-0.007227755010249304,-0.04289970175371538
focus_159915_SZ_4__513030_SH_3,focus_159915_513030_2d,4.0,5.0,3.0,5.0,5.0,5.0,0.2998827507322852,-0.29195890694969295,1.2119693894225536,0.24019549093158032,0.3480145770800094,-0.18054057908721077,1.3283795081045158,0.24795259184531676,0.5884172917308335,-0.18054057908721088,1.9278565172245323,0.25711293980503064,0.9302027223997436,-0.1655059970021454,2.5803310818985112,0.26890822414600046,0.7912879956070162,-0.13907975413976126,2.408237050107017,0.2557497721770546,-0.040417990381449664,-0.010635290696530464,-0.11414741688534558,-0.04460132911065351,-2.220446049250313e-16,-0.1326479910872751,-0.07316128534163524,-3.3306690738754696e-16,-0.18241222207064522,-0.07545483386244634,1.1102230246251565e-16,-0.15711817780689108,-0.1724897363131075,-0.011566534496326275,-0.41303058163081063
