candidate,date,switch_buffer,position_before,position,best_candidate,best_score,current_score,buffer_blocked
switch_1.20,2025-11-25,1.2,159941.SZ,159941.SZ,159941.SZ,-0.440228376688087,-0.440228376688087,False
switch_1.20,2025-11-26,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3858693443876614,-0.3858693443876614,False
switch_1.20,2025-11-27,1.2,159941.SZ,159941.SZ,159941.SZ,-0.33641212627996375,-0.33641212627996375,False
switch_1.20,2025-11-28,1.2,159941.SZ,518880.SH,518880.SH,0.3414102834470807,,False
switch_1.20,2025-12-01,1.2,518880.SH,518880.SH,518880.SH,0.4171552584456957,0.4171552584456957,False
switch_1.20,2025-12-02,1.2,518880.SH,518880.SH,518880.SH,0.4301749101102701,0.4301749101102701,False
switch_1.20,2025-12-03,1.2,518880.SH,518880.SH,518880.SH,0.4270384447123938,0.4270384447123938,False
switch_1.20,2025-12-04,1.2,518880.SH,518880.SH,518880.SH,0.39641922112290895,0.39641922112290895,False
switch_1.20,2025-12-05,1.2,518880.SH,518880.SH,518880.SH,0.413179628895306,0.413179628895306,False
switch_1.20,2025-12-08,1.2,518880.SH,518880.SH,518880.SH,0.40121374165281676,0.40121374165281676,False
switch_1.20,2025-12-09,1.2,518880.SH,518880.SH,518880.SH,0.34149393148002893,0.34149393148002893,False
switch_1.20,2025-12-10,1.2,518880.SH,518880.SH,518880.SH,0.32026966180164407,0.32026966180164407,False
switch_1.20,2025-12-11,1.2,518880.SH,518880.SH,518880.SH,0.31321062046720205,0.31321062046720205,False
switch_1.20,2025-12-12,1.2,518880.SH,518880.SH,518880.SH,0.382847862185719,0.382847862185719,False
switch_1.20,2025-12-15,1.2,518880.SH,518880.SH,518880.SH,0.5320657870921937,0.5320657870921937,False
switch_1.20,2025-12-16,1.2,518880.SH,518880.SH,518880.SH,0.5802239077820335,0.5802239077820335,False
switch_1.20,2025-12-17,1.2,518880.SH,518880.SH,518880.SH,0.6581492565729292,0.6581492565729292,False
switch_1.20,2025-12-18,1.2,518880.SH,518880.SH,518880.SH,0.7147427576513541,0.7147427576513541,False
switch_1.20,2025-12-19,1.2,518880.SH,518880.SH,518880.SH,0.7276235335894661,0.7276235335894661,False
switch_1.20,2025-12-22,1.2,518880.SH,518880.SH,518880.SH,0.869139642805832,0.869139642805832,False
switch_1.20,2025-12-23,1.2,518880.SH,518880.SH,518880.SH,1.0920949372738553,1.0920949372738553,False
switch_1.20,2025-12-24,1.2,518880.SH,518880.SH,518880.SH,1.2862379257462728,1.2862379257462728,False
switch_1.20,2025-12-25,1.2,518880.SH,518880.SH,518880.SH,1.3451629304221138,1.3451629304221138,False
switch_1.20,2025-12-26,1.2,518880.SH,518880.SH,518880.SH,1.4525172434002371,1.4525172434002371,False
switch_1.20,2025-12-29,1.2,518880.SH,518880.SH,518880.SH,1.4226511349755357,1.4226511349755357,False
switch_1.20,2025-12-30,1.2,518880.SH,518880.SH,518880.SH,1.1648889796224768,1.1648889796224768,False
switch_1.20,2025-12-31,1.2,518880.SH,518880.SH,518880.SH,0.883803008190829,0.883803008190829,False
switch_1.20,2026-01-05,1.2,518880.SH,518880.SH,518880.SH,0.8064610571006652,0.8064610571006652,False
switch_1.20,2026-01-06,1.2,518880.SH,518880.SH,518880.SH,0.7894286283505134,0.7894286283505134,False
switch_1.20,2026-01-07,1.2,518880.SH,518880.SH,518880.SH,0.70761451268419,0.70761451268419,False
switch_1.20,2026-01-08,1.2,518880.SH,518880.SH,518880.SH,0.6113001333367869,0.6113001333367869,False
switch_1.20,2026-01-09,1.2,518880.SH,518880.SH,518880.SH,0.5709204413613307,0.5709204413613307,False
switch_1.20,2026-01-12,1.2,518880.SH,518880.SH,518880.SH,0.6510327250205663,0.6510327250205663,False
switch_1.20,2026-01-13,1.2,518880.SH,518880.SH,518880.SH,0.7185808231417403,0.7185808231417403,False
switch_1.20,2026-01-14,1.2,518880.SH,518880.SH,518880.SH,0.8595830582903468,0.8595830582903468,False
switch_1.20,2026-01-15,1.2,518880.SH,518880.SH,518880.SH,0.9207575457010644,0.9207575457010644,False
switch_1.20,2026-01-16,1.2,518880.SH,518880.SH,518880.SH,0.9511528120662212,0.9511528120662212,False
switch_1.20,2026-01-19,1.2,518880.SH,518880.SH,518880.SH,1.0934170708174116,1.0934170708174116,False
switch_1.20,2026-01-20,1.2,518880.SH,518880.SH,518880.SH,1.280294647646754,1.280294647646754,False
switch_1.20,2026-01-21,1.2,518880.SH,518880.SH,518880.SH,1.7468618644052238,1.7468618644052238,False
switch_1.20,2026-01-22,1.2,518880.SH,518880.SH,518880.SH,2.116843066346086,2.116843066346086,False
switch_1.20,2026-01-23,1.2,518880.SH,518880.SH,518880.SH,2.8317947277149744,2.8317947277149744,False
switch_1.20,2026-01-26,1.2,518880.SH,518880.SH,518880.SH,4.068757578971389,4.068757578971389,False
switch_1.20,2026-01-27,1.2,518880.SH,518880.SH,518880.SH,5.315042935318095,5.315042935318095,False
switch_1.20,2026-01-28,1.2,518880.SH,518880.SH,518880.SH,7.495508041992727,7.495508041992727,False
switch_1.20,2026-01-29,1.2,518880.SH,518880.SH,518880.SH,12.302163032260975,12.302163032260975,False
switch_1.20,2026-01-30,1.2,518880.SH,518880.SH,518880.SH,12.256945869663369,12.256945869663369,False
switch_1.20,2026-02-02,1.2,518880.SH,518880.SH,518880.SH,6.964193359430358,6.964193359430358,False
switch_1.20,2026-02-03,1.2,518880.SH,518880.SH,518880.SH,5.1251585840674965,5.1251585840674965,False
switch_1.20,2026-02-04,1.2,518880.SH,518880.SH,518880.SH,4.597822385718804,4.597822385718804,False
switch_1.20,2026-02-05,1.2,518880.SH,518880.SH,518880.SH,3.3241004900309976,3.3241004900309976,False
switch_1.20,2026-02-06,1.2,518880.SH,518880.SH,518880.SH,2.138757535000199,2.138757535000199,False
switch_1.20,2026-02-09,1.2,518880.SH,518880.SH,518880.SH,1.7082424612437919,1.7082424612437919,False
switch_1.20,2026-02-10,1.2,518880.SH,159941.SZ,159941.SZ,-0.3685122157949533,,False
switch_1.20,2026-02-11,1.2,159941.SZ,159941.SZ,159941.SZ,-0.35944388603152366,-0.35944388603152366,False
switch_1.20,2026-02-12,1.2,159941.SZ,159941.SZ,159941.SZ,-0.34942455503301495,-0.34942455503301495,False
switch_1.20,2026-02-13,1.2,159941.SZ,159941.SZ,159941.SZ,-0.34869847769576356,-0.34869847769576356,False
switch_1.20,2026-02-24,1.2,159941.SZ,159941.SZ,159941.SZ,-0.36591605107580183,-0.36591605107580183,False
switch_1.20,2026-02-25,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3729044021718657,-0.3729044021718657,False
switch_1.20,2026-02-26,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3589594451913075,-0.3589594451913075,False
switch_1.20,2026-02-27,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3648743949344383,-0.3648743949344383,False
switch_1.20,2026-03-02,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3917766425442215,-0.3917766425442215,False
switch_1.20,2026-03-03,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4192489918686255,-0.4192489918686255,False
switch_1.20,2026-03-04,1.2,159941.SZ,159941.SZ,159941.SZ,-0.47295496444885365,-0.47295496444885365,False
switch_1.20,2026-03-05,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4536588991041046,-0.4536588991041046,False
switch_1.20,2026-03-06,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4289445911890112,-0.4289445911890112,False
switch_1.20,2026-03-09,1.2,159941.SZ,159941.SZ,159941.SZ,-0.46041999931202915,-0.46041999931202915,False
switch_1.20,2026-03-10,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4413047118885085,-0.4413047118885085,False
switch_1.20,2026-03-11,1.2,159941.SZ,518880.SH,518880.SH,0.5614167760508457,-0.41042818599164843,False
switch_1.20,2026-03-12,1.2,518880.SH,518880.SH,518880.SH,0.5373187285811647,0.5373187285811647,False
switch_1.20,2026-03-13,1.2,518880.SH,159941.SZ,159941.SZ,-0.3990031999483161,,False
switch_1.20,2026-03-16,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3841424150323852,-0.3841424150323852,False
switch_1.20,2026-03-17,1.2,159941.SZ,159941.SZ,159941.SZ,-0.384427539788083,-0.384427539788083,False
switch_1.20,2026-03-18,1.2,159941.SZ,159941.SZ,159941.SZ,-0.3408783996348861,-0.3408783996348861,False
switch_1.20,2026-03-19,1.2,159941.SZ,159941.SZ,159941.SZ,-0.35056046256150075,-0.35056046256150075,False
switch_1.20,2026-03-20,1.2,159941.SZ,159941.SZ,159941.SZ,-0.37358989929397024,-0.37358989929397024,False
switch_1.20,2026-03-23,1.2,159941.SZ,159941.SZ,159941.SZ,-0.46976575599278825,-0.46976575599278825,False
switch_1.20,2026-03-24,1.2,159941.SZ,159941.SZ,159941.SZ,-0.49223729722382914,-0.49223729722382914,False
switch_1.20,2026-03-25,1.2,159941.SZ,159941.SZ,159941.SZ,-0.48620602272736946,-0.48620602272736946,False
switch_1.20,2026-03-26,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4945682667062432,-0.4945682667062432,False
switch_1.20,2026-03-27,1.2,159941.SZ,159941.SZ,159941.SZ,-0.5047094497320168,-0.5047094497320168,False
switch_1.20,2026-03-30,1.2,159941.SZ,159941.SZ,159941.SZ,-0.543754698784973,-0.543754698784973,False
switch_1.20,2026-03-31,1.2,159941.SZ,159941.SZ,159941.SZ,-0.5740461922701934,-0.5740461922701934,False
switch_1.20,2026-04-01,1.2,159941.SZ,159941.SZ,159941.SZ,-0.5141010875997925,-0.5141010875997925,False
switch_1.20,2026-04-02,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4832147758511779,-0.4832147758511779,False
switch_1.20,2026-04-03,1.2,159941.SZ,159941.SZ,159941.SZ,-0.4506675610340468,-0.4506675610340468,False
switch_1.20,2026-04-07,1.2,159941.SZ,159941.SZ,159941.SZ,-0.41601967286542674,-0.41601967286542674,False
switch_1.20,2026-04-08,1.2,159941.SZ,518880.SH,518880.SH,-0.6654984772359536,,False
switch_1.20,2026-04-09,1.2,518880.SH,CASH,CASH,,,False
switch_1.20,2026-04-10,1.2,CASH,CASH,CASH,,,False
switch_1.20,2026-04-13,1.2,CASH,CASH,CASH,,,False
switch_1.20,2026-04-14,1.2,CASH,159941.SZ,159941.SZ,0.6587133798441818,,False
switch_1.20,2026-04-15,1.2,159941.SZ,159941.SZ,159941.SZ,1.105921149535074,1.105921149535074,False
switch_1.20,2026-04-16,1.2,159941.SZ,159941.SZ,159941.SZ,1.7899610286392478,1.7899610286392478,False
switch_1.20,2026-04-17,1.2,159941.SZ,159941.SZ,159941.SZ,2.395463842130378,2.395463842130378,False
switch_1.20,2026-04-20,1.2,159941.SZ,159941.SZ,159941.SZ,2.924067401872572,2.924067401872572,False
switch_1.20,2026-04-21,1.2,159941.SZ,159941.SZ,159941.SZ,3.279148645764085,3.279148645764085,False
switch_1.20,2026-04-22,1.2,159941.SZ,159941.SZ,159941.SZ,3.5641600002265488,3.5641600002265488,False
switch_1.20,2026-04-23,1.2,159941.SZ,159941.SZ,159941.SZ,3.8110215711011444,3.8110215711011444,False
switch_1.20,2026-04-24,1.2,159941.SZ,159941.SZ,159941.SZ,3.842024423839163,3.842024423839163,False
switch_1.20,2026-04-27,1.2,159941.SZ,159941.SZ,159941.SZ,4.15407127488002,4.15407127488002,False
switch_1.20,2026-04-28,1.2,159941.SZ,159941.SZ,159941.SZ,4.331462246213152,4.331462246213152,False
switch_1.20,2026-04-29,1.2,159941.SZ,159941.SZ,159941.SZ,4.24733338706175,4.24733338706175,False
switch_1.20,2026-04-30,1.2,159941.SZ,159941.SZ,159941.SZ,4.053728932663381,4.053728932663381,False
switch_1.20,2026-05-06,1.2,159941.SZ,159941.SZ,159941.SZ,4.2905770916618815,4.2905770916618815,False
switch_1.20,2026-05-07,1.2,159941.SZ,159941.SZ,159941.SZ,4.957368812703768,4.957368812703768,False
switch_1.20,2026-05-08,1.2,159941.SZ,159941.SZ,159941.SZ,5.409145282796129,5.409145282796129,False
switch_1.20,2026-05-11,1.2,159941.SZ,159941.SZ,159941.SZ,6.333894821774996,6.333894821774996,False
switch_1.20,2026-05-12,1.2,159941.SZ,159941.SZ,159941.SZ,6.598100892968662,6.598100892968662,False
switch_1.20,2026-05-13,1.2,159941.SZ,159941.SZ,159941.SZ,6.8025550411673885,6.8025550411673885,False
switch_1.20,2026-05-14,1.2,159941.SZ,159941.SZ,159941.SZ,6.849570605688975,6.849570605688975,False
switch_1.20,2026-05-15,1.2,159941.SZ,159941.SZ,159941.SZ,6.388357311142266,6.388357311142266,False
switch_1.30,2015-07-13,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-14,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-15,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-16,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-17,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-20,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-21,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-22,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-23,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-24,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-27,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-28,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-29,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-30,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-07-31,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-03,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-04,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-05,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-06,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-07,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-10,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-11,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-12,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-13,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-14,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-08-17,1.3,CASH,518880.SH,518880.SH,0.6780488457770126,,False
switch_1.30,2015-08-18,1.3,518880.SH,518880.SH,518880.SH,0.9288973654211219,0.9288973654211219,False
switch_1.30,2015-08-19,1.3,518880.SH,518880.SH,518880.SH,1.1749819213416375,1.1749819213416375,False
switch_1.30,2015-08-20,1.3,518880.SH,518880.SH,518880.SH,1.5277563446888176,1.5277563446888176,False
switch_1.30,2015-08-21,1.3,518880.SH,518880.SH,518880.SH,2.0406058639575684,2.0406058639575684,False
switch_1.30,2015-08-24,1.3,518880.SH,518880.SH,518880.SH,2.397239786715635,2.397239786715635,False
switch_1.30,2015-08-25,1.3,518880.SH,518880.SH,518880.SH,2.5485981661621957,2.5485981661621957,False
switch_1.30,2015-08-26,1.3,518880.SH,518880.SH,518880.SH,2.4590743162655846,2.4590743162655846,False
switch_1.30,2015-08-27,1.3,518880.SH,518880.SH,518880.SH,2.1370339369846376,2.1370339369846376,False
switch_1.30,2015-08-28,1.3,518880.SH,518880.SH,518880.SH,1.8673153266164806,1.8673153266164806,False
switch_1.30,2015-08-31,1.3,518880.SH,518880.SH,518880.SH,1.624660107005397,1.624660107005397,False
switch_1.30,2015-09-01,1.3,518880.SH,518880.SH,518880.SH,1.4369572704033708,1.4369572704033708,False
switch_1.30,2015-09-02,1.3,518880.SH,518880.SH,518880.SH,1.2242466757927137,1.2242466757927137,False
switch_1.30,2015-09-07,1.3,518880.SH,518880.SH,518880.SH,0.8763350431170389,0.8763350431170389,False
switch_1.30,2015-09-08,1.3,518880.SH,518880.SH,518880.SH,0.5669784197339043,0.5669784197339043,False
switch_1.30,2015-09-09,1.3,518880.SH,159941.SZ,159941.SZ,-0.7200378540071846,,False
switch_1.30,2015-09-10,1.3,159941.SZ,159941.SZ,159941.SZ,-0.6783131985989311,-0.6783131985989311,False
switch_1.30,2015-09-11,1.3,159941.SZ,159941.SZ,159941.SZ,-0.6166619177690099,-0.6166619177690099,False
switch_1.30,2015-09-14,1.3,159941.SZ,CASH,CASH,,,False
switch_1.30,2015-09-15,1.3,CASH,518880.SH,518880.SH,-0.25243918023139056,,False
switch_1.30,2015-09-16,1.3,518880.SH,518880.SH,518880.SH,-0.31581803348865956,-0.31581803348865956,False
switch_1.30,2015-09-17,1.3,518880.SH,518880.SH,518880.SH,-0.3183184178766577,-0.3183184178766577,False
switch_1.30,2015-09-18,1.3,518880.SH,518880.SH,518880.SH,-0.2931632074493612,-0.2931632074493612,False
switch_1.30,2015-09-21,1.3,518880.SH,518880.SH,518880.SH,-0.22679957537956907,-0.22679957537956907,False
switch_1.30,2015-09-22,1.3,518880.SH,CASH,CASH,,,False
switch_1.30,2015-09-23,1.3,CASH,159941.SZ,159941.SZ,0.5980855355273789,,False
switch_1.30,2015-09-24,1.3,159941.SZ,159941.SZ,159941.SZ,0.5534448943260519,0.5534448943260519,False
switch_1.30,2015-09-25,1.3,159941.SZ,159941.SZ,159941.SZ,0.47451135049315796,0.47451135049315796,False
switch_1.30,2015-09-28,1.3,159941.SZ,CASH,CASH,,,False
switch_1.30,2015-09-29,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-09-30,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-10-08,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-10-09,1.3,CASH,518880.SH,518880.SH,0.24778945898942717,,False
switch_1.30,2015-10-12,1.3,518880.SH,518880.SH,518880.SH,0.3531803547426251,0.3531803547426251,False
switch_1.30,2015-10-13,1.3,518880.SH,518880.SH,518880.SH,0.4081676236232483,0.4081676236232483,False
switch_1.30,2015-10-14,1.3,518880.SH,518880.SH,518880.SH,0.544558569520754,0.544558569520754,False
switch_1.30,2015-10-15,1.3,518880.SH,518880.SH,518880.SH,0.6847870999018546,0.6847870999018546,False
switch_1.30,2015-10-16,1.3,518880.SH,518880.SH,518880.SH,0.7714678517574771,0.7714678517574771,False
switch_1.30,2015-10-19,1.3,518880.SH,518880.SH,518880.SH,0.8038275671481467,0.8038275671481467,False
switch_1.30,2015-10-20,1.3,518880.SH,518880.SH,518880.SH,0.7905543541765137,0.7905543541765137,False
switch_1.30,2015-10-21,1.3,518880.SH,518880.SH,518880.SH,0.7755375820365915,0.7755375820365915,False
switch_1.30,2015-10-22,1.3,518880.SH,518880.SH,518880.SH,0.7059283315024365,0.7059283315024365,False
switch_1.30,2015-10-23,1.3,518880.SH,518880.SH,159941.SZ,0.7398229932537799,0.6731559247528869,True
switch_1.30,2015-10-26,1.3,518880.SH,159941.SZ,159941.SZ,1.1412171341889201,0.5835405677184082,False
switch_1.30,2015-10-27,1.3,159941.SZ,159941.SZ,159941.SZ,1.5054872818665377,1.5054872818665377,False
switch_1.30,2015-10-28,1.3,159941.SZ,159941.SZ,159941.SZ,1.9187662564386838,1.9187662564386838,False
switch_1.30,2015-10-29,1.3,159941.SZ,159941.SZ,159941.SZ,2.3710043690161946,2.3710043690161946,False
switch_1.30,2015-10-30,1.3,159941.SZ,159941.SZ,159941.SZ,2.6981359146472053,2.6981359146472053,False
switch_1.30,2015-11-02,1.3,159941.SZ,159941.SZ,159941.SZ,2.7068345382810195,2.7068345382810195,False
switch_1.30,2015-11-03,1.3,159941.SZ,159941.SZ,159941.SZ,2.8091935320311574,2.8091935320311574,False
switch_1.30,2015-11-04,1.3,159941.SZ,159941.SZ,159941.SZ,2.7808710157519387,2.7808710157519387,False
switch_1.30,2015-11-05,1.3,159941.SZ,159941.SZ,159941.SZ,2.5376672061669003,2.5376672061669003,False
switch_1.30,2015-11-06,1.3,159941.SZ,159941.SZ,159941.SZ,2.326422777215424,2.326422777215424,False
switch_1.30,2015-11-09,1.3,159941.SZ,159941.SZ,159941.SZ,2.08745322718888,2.08745322718888,False
switch_1.30,2015-11-10,1.3,159941.SZ,159941.SZ,159941.SZ,1.7027851551358069,1.7027851551358069,False
switch_1.30,2015-11-11,1.3,159941.SZ,159941.SZ,159941.SZ,1.3720274112699533,1.3720274112699533,False
switch_1.30,2015-11-12,1.3,159941.SZ,159941.SZ,159941.SZ,1.1042617600481544,1.1042617600481544,False
switch_1.30,2015-11-13,1.3,159941.SZ,159941.SZ,159941.SZ,0.8446306927538003,0.8446306927538003,False
switch_1.30,2015-11-16,1.3,159941.SZ,159941.SZ,159941.SZ,0.5077556823780325,0.5077556823780325,False
switch_1.30,2015-11-17,1.3,159941.SZ,518880.SH,518880.SH,-0.663053030680394,,False
switch_1.30,2015-11-18,1.3,518880.SH,518880.SH,518880.SH,-0.6695280306250216,-0.6695280306250216,False
switch_1.30,2015-11-19,1.3,518880.SH,518880.SH,518880.SH,-0.6613996030905922,-0.6613996030905922,False
switch_1.30,2015-11-20,1.3,518880.SH,518880.SH,518880.SH,-0.6376543876586707,-0.6376543876586707,False
switch_1.30,2015-11-23,1.3,518880.SH,518880.SH,518880.SH,-0.6240700758824891,-0.6240700758824891,False
switch_1.30,2015-11-24,1.3,518880.SH,518880.SH,518880.SH,-0.6036852140873263,-0.6036852140873263,False
switch_1.30,2015-11-25,1.3,518880.SH,518880.SH,518880.SH,-0.56492175919927,-0.56492175919927,False
switch_1.30,2015-11-26,1.3,518880.SH,518880.SH,518880.SH,-0.528453933661488,-0.528453933661488,False
switch_1.30,2015-11-27,1.3,518880.SH,518880.SH,518880.SH,-0.49684688702962787,-0.49684688702962787,False
switch_1.30,2015-11-30,1.3,518880.SH,518880.SH,518880.SH,-0.48488945768662106,-0.48488945768662106,False
switch_1.30,2015-12-01,1.3,518880.SH,518880.SH,518880.SH,-0.4318494709730629,-0.4318494709730629,False
switch_1.30,2015-12-02,1.3,518880.SH,159941.SZ,159941.SZ,0.2928404994875511,-0.3863812242423992,False
switch_1.30,2015-12-03,1.3,159941.SZ,159941.SZ,159941.SZ,0.2975346888512418,0.2975346888512418,False
switch_1.30,2015-12-04,1.3,159941.SZ,159941.SZ,159941.SZ,0.25674914001895077,0.25674914001895077,False
switch_1.30,2015-12-07,1.3,159941.SZ,159941.SZ,159941.SZ,0.27092060162003384,0.27092060162003384,False
switch_1.30,2015-12-08,1.3,159941.SZ,159941.SZ,159941.SZ,0.25963954970311653,0.25963954970311653,False
switch_1.30,2015-12-09,1.3,159941.SZ,159941.SZ,159941.SZ,0.2807827923026498,0.2807827923026498,False
switch_1.30,2015-12-10,1.3,159941.SZ,159941.SZ,159941.SZ,0.2303374458381986,0.2303374458381986,False
switch_1.30,2015-12-11,1.3,159941.SZ,159941.SZ,159941.SZ,0.20844210888227632,0.20844210888227632,False
switch_1.30,2015-12-14,1.3,159941.SZ,CASH,CASH,,,False
switch_1.30,2015-12-15,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-12-16,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-12-17,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-12-18,1.3,CASH,CASH,CASH,,,False
switch_1.30,2015-12-21,1.3,CASH,518880.SH,518880.SH,0.14766544849802843,,False
switch_1.30,2015-12-22,1.3,518880.SH,518880.SH,518880.SH,0.1944675251038166,0.1944675251038166,False
switch_1.30,2015-12-23,1.3,518880.SH,518880.SH,518880.SH,0.21876003723626591,0.21876003723626591,False
switch_1.30,2015-12-24,1.3,518880.SH,518880.SH,518880.SH,0.23869684042857187,0.23869684042857187,False
switch_1.30,2015-12-25,1.3,518880.SH,518880.SH,518880.SH,0.26210346284399666,0.26210346284399666,False
switch_1.30,2015-12-28,1.3,518880.SH,518880.SH,518880.SH,0.25806489090256823,0.25806489090256823,False
switch_1.30,2015-12-29,1.3,518880.SH,518880.SH,518880.SH,0.25810148530528854,0.25810148530528854,False
switch_1.30,2015-12-30,1.3,518880.SH,518880.SH,518880.SH,0.24462457090653866,0.24462457090653866,False
switch_1.30,2015-12-31,1.3,518880.SH,518880.SH,518880.SH,0.19383474052728245,0.19383474052728245,False
switch_1.30,2016-01-04,1.3,518880.SH,518880.SH,518880.SH,0.18777801243278192,0.18777801243278192,False
switch_1.30,2016-01-05,1.3,518880.SH,518880.SH,518880.SH,0.22096905025911462,0.22096905025911462,False
switch_1.30,2016-01-06,1.3,518880.SH,518880.SH,518880.SH,0.2952326825888343,0.2952326825888343,False
switch_1.30,2016-01-07,1.3,518880.SH,518880.SH,518880.SH,0.4866416250373833,0.4866416250373833,False
switch_1.30,2016-01-08,1.3,518880.SH,518880.SH,518880.SH,0.6588310657437435,0.6588310657437435,False
switch_1.30,2016-01-11,1.3,518880.SH,518880.SH,518880.SH,0.8463916723845175,0.8463916723845175,False
switch_1.30,2016-01-12,1.3,518880.SH,518880.SH,518880.SH,0.9058208227544065,0.9058208227544065,False
switch_1.30,2016-01-13,1.3,518880.SH,518880.SH,518880.SH,0.8691780029781291,0.8691780029781291,False
switch_1.30,2016-01-14,1.3,518880.SH,518880.SH,518880.SH,0.8771357049264061,0.8771357049264061,False
switch_1.30,2016-01-15,1.3,518880.SH,518880.SH,518880.SH,0.8166724590469088,0.8166724590469088,False
switch_1.30,2016-01-18,1.3,518880.SH,518880.SH,518880.SH,0.7753358182091086,0.7753358182091086,False
switch_1.30,2016-01-19,1.3,518880.SH,518880.SH,518880.SH,0.7141117091886513,0.7141117091886513,False
switch_1.30,2016-01-20,1.3,518880.SH,518880.SH,518880.SH,0.6971676246089247,0.6971676246089247,False
switch_1.30,2016-01-21,1.3,518880.SH,518880.SH,518880.SH,0.7303806308797245,0.7303806308797245,False
switch_1.30,2016-01-22,1.3,518880.SH,518880.SH,518880.SH,0.6925196452377884,0.6925196452377884,False
switch_1.30,2016-01-25,1.3,518880.SH,518880.SH,518880.SH,0.6555012428255873,0.6555012428255873,False
switch_1.30,2016-01-26,1.3,518880.SH,518880.SH,518880.SH,0.7339968863341488,0.7339968863341488,False
switch_1.30,2016-01-27,1.3,518880.SH,518880.SH,518880.SH,0.7715699355716759,0.7715699355716759,False
switch_1.30,2016-01-28,1.3,518880.SH,518880.SH,518880.SH,0.7368739346539144,0.7368739346539144,False
switch_1.30,2016-01-29,1.3,518880.SH,518880.SH,518880.SH,0.6946779462795094,0.6946779462795094,False
switch_1.30,2016-02-01,1.3,518880.SH,518880.SH,518880.SH,0.7026318877464091,0.7026318877464091,False
switch_1.30,2016-02-02,1.3,518880.SH,518880.SH,518880.SH,0.7094914979117171,0.7094914979117171,False
switch_1.30,2016-02-03,1.3,518880.SH,518880.SH,518880.SH,0.7306415358774787,0.7306415358774787,False
switch_1.30,2016-02-04,1.3,518880.SH,518880.SH,518880.SH,0.8031254871306894,0.8031254871306894,False
switch_1.30,2016-02-05,1.3,518880.SH,518880.SH,518880.SH,0.954311506405833,0.954311506405833,False
switch_1.30,2016-02-15,1.3,518880.SH,518880.SH,518880.SH,1.4583905161418378,1.4583905161418378,False
switch_1.30,2016-02-16,1.3,518880.SH,518880.SH,518880.SH,1.7929164242641176,1.7929164242641176,False
switch_1.30,2016-02-17,1.3,518880.SH,518880.SH,518880.SH,2.189435018171432,2.189435018171432,False
switch_1.30,2016-02-18,1.3,518880.SH,518880.SH,518880.SH,2.5399354063683974,2.5399354063683974,False
switch_1.30,2016-02-19,1.3,518880.SH,518880.SH,518880.SH,3.0162630510274626,3.0162630510274626,False
switch_1.30,2016-02-22,1.3,518880.SH,518880.SH,518880.SH,3.2121591020318627,3.2121591020318627,False
switch_1.30,2016-02-23,1.3,518880.SH,518880.SH,518880.SH,3.2632176371299524,3.2632176371299524,False
