date,candidate,step_order,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_feature_missing,exposure_effective,final_exposure_after_overheat,r2_threshold,switch_buffer,entry_mode,initial_fraction,target_vol_enabled,overheat_enabled,source_policy,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,overheat_scale,final_exposure,drifted_exposure_before_trade,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day
2024-01-16,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,4.548870998265126,4.548870998265126,False,-0.042650918635170565,-0.042650918635170565,-0.042650918635170565,0.0,0.0,-0.042650918635170565,3.8266212008684937,129,0,False,0,0,,,,4.548870998265126,,0.16069291834814803,0.5593918101097618,0.05976583911484101,0.017862270193999663,0.6105288724403952,0.9177399412484762,0.4229062802399508,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,4.701683208614119,4.701683208614119,False,-0.010281014393420218,-0.010281014393420218,-0.010281014393420218,0.0,0.0,-0.010281014393420218,3.7872796532241977,129,0,False,0,0,,,,4.701683208614119,,0.10308510344879829,0.6169922698096899,0.07522057917422875,0.10379022467662558,0.6337325359446631,0.9295204360650439,0.22880764080241367,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,4.7653326818239,4.7653326818239,False,0.0020775623268698418,0.0020775623268698418,0.0020775623268698418,0.0,0.0,0.0020775623268698418,3.795147962753057,129,0,False,0,0,,,,4.7653326818239,,,0.6515169532096522,0.1049060532636662,0.17230467810927141,0.6522703985074616,0.9409553180910992,0.042082044109482464,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,4.904185639296443,4.904185639296443,False,0.00898410504492042,0.00898410504492042,0.00898410504492042,0.0,0.0,0.00898410504492042,3.8292439707114463,129,0,False,0,0,,0.33763785589515805,,4.904185639296443,,,0.6951028293839369,0.2255034801330411,0.17135261257424017,0.6755831863282279,0.9488070247388407,0.010661924514561938,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,159941.SZ,1.0,,,0,159941.SZ,1.0,False,False,159941.SZ,0.7292487053172265,,False,0.06301369863013706,0.06301369863013706,0.06301369863013706,2.0,0.002,0.06088767123287675,4.0623977186706,130,0,False,0,0,,0.7292487053172265,,,,,0.7429813786613826,0.3391501487049394,0.030370850985650844,0.7198848553162249,0.9441235303448711,0.009920574262879067,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.0308707825099952,1.0308707825099952,False,-0.012320328542094416,-0.012320328542094416,-0.012320328542094416,0.0,0.0,-0.012320328542094416,4.0123476441079235,130,0,False,0,0,,1.0308707825099952,,,,,0.7854088687034521,0.4492476924318066,0.007765348632180258,0.7434592225285828,0.9301678170578689,0.06255318871944959,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-24,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.3592487940030598,1.3592487940030598,False,0.005197505197505281,0.005197505197505281,0.005197505197505281,0.0,0.0,0.005197505197505281,4.033201841842373,130,0,False,0,0,,1.3592487940030598,,,,,0.8059098083045487,0.5474700507087736,0.050652374694564184,0.763151059222617,0.8747482232465644,0.1592964603315219,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-25,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.549972584873351,1.549972584873351,False,-0.008273009307135482,-0.008273009307135482,-0.008273009307135482,0.0,0.0,-0.008273009307135482,3.999835125467255,130,0,False,0,0,,1.549972584873351,,,,,0.7646403614177747,0.6167930879107575,0.12189476084852446,0.5858556904014754,0.8396138276071456,0.31567028332064695,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-26,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,513520.SH,1.0,,,0,513520.SH,1.0,False,False,513520.SH,4.0851994867755135,1.5582795820417865,False,-0.010427528675703845,-0.010427528675703845,-0.010427528675703845,2.0,0.002,-0.01240667361835246,3.9502104765383605,131,0,False,0,0,,1.5582795820417865,,4.0851994867755135,,,0.7809663636477543,0.639120623971267,0.14012415488782048,0.3979063522915751,0.8393864810410289,0.3868562506357951,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.9196640851788573,2.9196640851788573,False,0.031677465802735894,0.031677465802735894,0.031677465802735894,0.0,0.0,0.031677465802735894,4.075343133822513,131,0,False,0,0,,1.6335528457693567,0.3056624932457872,2.9196640851788573,,,0.7951428480948857,0.6796209301676908,0.20324542139463675,0.3099612570060488,0.8495637265894218,0.37620195611957885,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-30,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.7016304622852862,2.7016304622852862,False,0.04605722260990941,0.04605722260990941,0.04605722260990941,0.0,0.0,0.04605722260990941,4.263042119748743,131,0,False,0,0,,1.8499707988607086,0.4187282165773032,2.7016304622852862,,,0.7919794413334327,0.7368165963563184,0.3131186217880084,0.3043426949970408,0.8593365320465179,0.26111580654971933,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-31,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,513520.SH,1.0,159941.SZ,1.0,,,0,159941.SZ,1.0,False,False,159941.SZ,1.7101601450180186,,False,-0.05470313542361582,-0.05470313542361582,-0.05470313542361582,2.0,0.002,-0.05659372915276861,4.021780668656838,132,0,False,0,0,,1.7101601450180186,0.4128769734746869,,,,0.8056595548467482,0.7170912526154842,0.32524763702472337,0.1906845743733796,0.8319659622009418,0.129762613280622,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-01,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.4157201030538418,1.4157201030538418,False,-0.011554621848739455,-0.011554621848739455,-0.011554621848739455,0.0,0.0,-0.011554621848739455,3.975310513871938,132,0,False,0,0,,1.4157201030538418,0.3198208307309405,,,,0.8249461526554851,0.6219612414049804,0.21866522620594897,0.10184380705652751,0.7143132578935889,0.014191213395683966,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-02,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.3630785132304952,1.3630785132304952,False,0.023379383634431372,0.023379383634431372,0.023379383634431372,0.0,0.0,0.023379383634431372,4.068250823441739,132,0,False,0,0,,1.3630785132304952,0.2939131555708103,,,,0.8356482713317437,0.6264584119106624,0.203398532039335,0.0462025420248271,0.6910497001416819,0.015018409448262382,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.337226671216425,1.337226671216425,False,0.007268951194184803,0.007268951194184803,0.007268951194184803,0.0,0.0,0.007268951194184803,4.097822740123039,132,0,False,0,0,,1.337226671216425,,,,,0.8491127701224357,0.6386777834606517,0.1283434346429324,0.01197042601633791,0.6642143398948543,0.021653824544269118,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-06,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.29041838344828,1.29041838344828,False,0.003092783505154628,0.003092783505154628,0.003092783505154628,0.0,0.0,0.003092783505154628,4.110496418700739,132,0,False,0,0,,1.29041838344828,,,,,0.6933255106789422,0.645621471708572,0.052104607267578706,0.00508196237951597,0.6182022208502265,0.014508930978712531,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.1214822458208213,1.1214822458208213,False,-0.008221993833504637,-0.008221993833504637,-0.008221993833504637,0.0,0.0,-0.008221993833504637,4.076699942493539,132,0,False,0,0,,1.1214822458208213,,,,,0.4484932432109898,0.6097464361328533,0.01898045866324105,0.07661214212315992,0.6040413921402081,0.020235609814811872,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-08,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.1621431673805005,1.1621431673805005,False,0.023834196891191706,0.023834196891191706,0.023834196891191706,0.0,0.0,0.023834196891191706,4.173864811589239,132,0,False,0,0,,1.1621431673805005,,,,,0.2196555985534272,0.6345952868377983,0.0021212440219346984,0.16509103816143622,0.5335538863188358,0.06719169580210338,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.1007416682518296,1.1007416682518296,False,-0.007085020242915019,-0.007085020242915019,-0.007085020242915019,0.0,0.0,-0.007085020242915019,4.144292894907939,132,0,False,0,0,,1.1007416682518296,,,,,0.06522221322034027,0.6407040809512166,0.00013088585127252195,0.1689837743936592,0.32790229940609206,0.07255516681366514,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-20,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.022390309878178,1.022390309878178,False,-0.0010193679918450993,-0.0010193679918450993,-0.0010193679918450993,0.0,0.0,-0.0010193679918450993,4.140068335382039,132,0,False,0,0,,1.022390309878178,,,,,0.004969579450367467,0.6391185943464311,0.0008787019485325676,0.11860107740383974,0.191419449866444,0.06605561359159862,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-21,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,0.8461287070627175,0.8461287070627175,False,-0.01224489795918371,-0.01224489795918371,-0.01224489795918371,0.0,0.0,-0.01224489795918371,4.089373621071238,132,0,False,0,0,,0.8461287070627175,,,,,0.010505081115042558,0.5672943960354995,0.0014393974496395012,0.08340890545579571,0.13723013579167098,0.057824218369392444,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-22,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,0.8041371535141555,0.8041371535141555,False,0.015495867768595017,0.015495867768595017,0.015495867768595017,0.0,0.0,0.015495867768595017,4.152742013959739,132,0,False,0,0,,0.8041371535141555,,,,,0.0672465100141657,0.5745235590204587,0.00424175570164087,0.012712124398886138,0.10579810748053697,0.0397607196827906,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-23,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,0.8633483093291268,0.8633483093291268,False,0.014242115971515812,0.014242115971515812,0.014242115971515812,0.0,0.0,0.014242115971515812,4.21188584732234,132,0,False,0,0,,0.8633483093291268,,,,,0.1529787428283227,0.6115751284950786,0.0544120501312334,0.0071286416667338814,0.0773985820895483,0.010296061695049041,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159941.SZ,1.0,159915.SZ,1.0,,,0,159915.SZ,1.0,False,False,159915.SZ,1.3865360957237232,0.8035511079441682,False,-0.011033099297893645,-0.011033099297893645,-0.011033099297893645,2.0,0.002,-0.013011033099297853,4.157084861152365,133,0,False,0,0,1.3865360957237232,0.8035511079441682,,,,,0.24230810589368046,0.6128950781541297,0.110800617033329,0.07318969672340392,0.06662010368434135,0.026454829610662256,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-27,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.02747759490447,2.02747759490447,False,0.02464788732394374,0.02464788732394374,0.02464788732394374,0.0,0.0,0.02464788732394374,4.259548220406121,133,0,False,0,0,2.02747759490447,0.7228430221486137,,,,,0.365690033675108,0.6003966902079456,0.18361876250527764,0.15748008825307003,0.008295339216778275,0.033788249527473724,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.245743677896643,2.245743677896643,False,-0.025773195876288568,-0.025773195876288568,-0.025773195876288568,0.0,0.0,-0.025773195876288457,4.149766049777098,133,0,False,0,0,2.245743677896643,0.6561159368072156,0.3573012565145488,1.686120854018788,,,0.4296868315467257,0.5974935685687579,0.28235675110069525,0.25991136607919063,0.0019411547080211422,0.03030220498205083,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-29,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,2.8861352204068287,2.8861352204068287,False,0.03527336860670194,0.03527336860670194,0.03527336860670194,0.0,0.0,0.03527336860670194,4.2961422772824625,133,0,False,0,0,2.8861352204068287,0.5404847719888304,0.4649838144097389,2.1992345351652647,,,0.5348474754382586,0.5295934331945009,0.37655474223477936,0.3551207756045013,0.02390508145869641,0.021702184258935775,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-01,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.57515904065139,3.57515904065139,False,0.007950028392958552,0.007950028392958552,0.007950028392958552,0.0,0.0,0.007950028392958552,4.330296730367047,133,0,False,0,0,3.57515904065139,0.5543374347702066,0.608519385026546,2.884917668549432,,,0.6306424548545796,0.5708511435638928,0.4793384612776719,0.4664792621125139,0.15629764798948598,0.06627044778548308,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-04,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,4.1717147544655155,4.1717147544655155,False,0.004507042253521165,0.004507042253521165,0.004507042253521165,0.0,0.0,0.004507042253521165,4.349813560701096,133,0,False,0,0,4.1717147544655155,0.6694833264419304,0.7554793582032167,3.600414635779284,0.4418600670445576,,0.7063557681564504,0.6273948366740602,0.5803936472303508,0.577568103085165,0.3132233044985039,0.19310855253284487,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,4.478931277148838,4.478931277148838,False,-0.0016825574873807758,-0.0016825574873807758,-0.0016825574873807758,0.0,0.0,-0.0016825574873807758,4.342494749325828,133,0,False,0,0,4.478931277148838,0.6954308357756971,0.8405069760714357,4.061221720280685,0.6553788418245652,0.23061383839040417,0.7576238620798815,0.6672201952006382,0.6603854562536069,0.6698913813515542,0.448633048807752,0.2897884988779821,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-06,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,4.588396342026712,4.588396342026712,False,0.0011235955056179137,0.0011235955056179137,0.0011235955056179137,0.0,0.0,0.0011235955056179137,4.34737395690934,133,0,False,0,0,4.588396342026712,0.6631347486569874,0.9291760464136796,4.251693100162053,0.8409967665967886,0.3923815162027515,0.7959747209888389,0.6645936670160886,0.7364998228637586,0.7348381473702708,0.5605545901975939,0.3882097854712322,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-07,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.9461526958169015,3.9461526958169015,False,-0.02244668911335579,-0.02244668911335579,-0.02244668911335579,0.0,0.0,-0.0224466891133559,4.2497898052390966,133,0,False,0,0,3.9461526958169015,0.5825156723302853,1.010366491317189,3.724963840524717,1.0238491919047683,0.6248445917883743,0.7652549170853411,0.6097868604458656,0.7977456677508269,0.7065746904543228,0.6532614016278153,0.4696124550849249,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-08,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.4115549719838327,3.4115549719838327,False,0.008036739380022917,0.008036739380022917,0.008036739380022917,0.0,0.0,0.008036739380022917,4.2839442583236815,133,0,False,0,0,3.4115549719838327,0.6110502142373233,1.200816329841258,3.3461936345483076,1.4234529474136912,0.8342500441033414,0.7426082732022667,0.643037762915843,0.8470660866631287,0.6904496920735593,0.6951665135604045,0.5564638142367672,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-11,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.642897189296276,3.642897189296276,False,0.04783599088838275,0.04783599088838275,0.04783599088838275,0.0,0.0,0.04783599088838275,4.488870976831193,133,0,False,0,0,3.642897189296276,0.5168399003422393,1.2269358198942553,2.621216069800531,1.6923075441640534,1.05186002046299,0.7708710822333742,0.5707073822120344,0.8754680473395463,0.6038883794163967,0.7471636537153348,0.6359223986890185,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12,03_add_switch_buffer,3,03_add_switch_buffer,03_add_switch_buffer,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.735367396267657,3.735367396267657,False,0.0059782608695651,0.0059782608695651,0.0059782608695651,0.0,0.0,0.0059782608695651,4.515706618540509,133,0,False,0,0,3.735367396267657,0.45129752343387897,1.2662170131420187,2.1313384931059103,1.9034585572409455,1.1958228360800356,0.7905836254875829,0.5263940577989665,0.9047890322263301,0.5423911826603665,0.7888139285780926,0.7001629685132809,12,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,1.0,1.0,0.2,1.05,full_entry,1.0,False,False,sina_raw_split_continuity_159941_pre_20220705_x0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
