candidate,segment,r2_threshold,switch_buffer,r2_enabled,buffer_enabled,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,held_day_avg_weight,holding_days,holding_day_ratio,avg_turnover,turnover_total,cost_total,trade_days,buffer_blocked_days
r2_0.15_buffer_1.10,last_10y,0.15,1.1,True,True,2016-04-21,2026-09-02,2520,0.34916767282839034,0.23385052471233853,1.3968967035660895,-0.22946256547289667,0.9257936507936508,1.0,2333,0.9257936507936508,0.20476190476190476,516.0,0.516,293,54
r2_0.15_buffer_1.10,last_1y,0.15,1.1,True,True,2025-08-20,2026-09-02,252,0.3505227550742609,0.3081816684255811,1.1292999300179534,-0.1556376978215478,0.9246031746031746,1.0,233,0.9246031746031746,0.30158730158730157,76.0,0.07600000000000001,41,6
r2_0.15_buffer_1.10,last_3y,0.15,1.1,True,True,2023-07-24,2026-09-02,756,0.6094156393257337,0.2842757509179992,1.8143935405059157,-0.1556376978215479,0.9298941798941799,1.0,703,0.9298941798941799,0.2328042328042328,176.0,0.176,95,19
r2_0.15_buffer_1.10,last_5y,0.15,1.1,True,True,2021-06-25,2026-09-02,1260,0.48048343826943074,0.2621154412820221,1.626451592685783,-0.22946256547289623,0.9349206349206349,1.0,1178,0.9349206349206349,0.22380952380952382,282.0,0.282,154,28
r2_0.15_buffer_1.15,full,0.15,1.15,True,True,2011-12-09,2026-09-02,3578,0.2741854416521494,0.22667526669045537,1.1817807154680338,-0.22946256547289767,0.8099496925656792,1.0,2898,0.8099496925656792,0.1752375628842929,627.0,0.627,378,83
r2_0.15_buffer_1.15,last_10y,0.15,1.15,True,True,2016-04-21,2026-09-02,2520,0.35599422359487787,0.23316598669490218,1.4219866167581934,-0.22946256547289745,0.9257936507936508,1.0,2333,0.9257936507936508,0.2007936507936508,506.0,0.506,288,77
r2_0.15_buffer_1.15,last_1y,0.15,1.15,True,True,2025-08-20,2026-09-02,252,0.3505227550742618,0.30818166842558115,1.1292999300179531,-0.1556376978215478,0.9246031746031746,1.0,233,0.9246031746031746,0.30158730158730157,76.0,0.07600000000000001,41,6
r2_0.15_buffer_1.15,last_3y,0.15,1.15,True,True,2023-07-24,2026-09-02,756,0.6193255822324095,0.28343938524866136,1.8406172195721189,-0.15563769782154746,0.9298941798941799,1.0,703,0.9298941798941799,0.2275132275132275,172.0,0.172,93,24
r2_0.15_buffer_1.15,last_5y,0.15,1.15,True,True,2021-06-25,2026-09-02,1260,0.49365539621147536,0.2612171497366798,1.6651081079529726,-0.22946256547289756,0.9349206349206349,1.0,1178,0.9349206349206349,0.21904761904761905,276.0,0.27599999999999997,151,39
r2_0.15_buffer_1.20,full,0.15,1.2,True,True,2011-12-09,2026-09-02,3578,0.2635497672730258,0.22700089133833226,1.1434516653077036,-0.2294625654728969,0.8099496925656792,1.0,2898,0.8099496925656792,0.17356064840693125,621.0,0.621,375,108
r2_0.15_buffer_1.20,last_10y,0.15,1.2,True,True,2016-04-21,2026-09-02,2520,0.3336337978942834,0.2336340654547075,1.3483532939307126,-0.229462565472897,0.9257936507936508,1.0,2333,0.9257936507936508,0.2,504.0,0.504,287,100
r2_0.15_buffer_1.20,last_1y,0.15,1.2,True,True,2025-08-20,2026-09-02,252,0.33878417952317696,0.3083266342705862,1.1005609060479442,-0.15563769782154768,0.9246031746031746,1.0,233,0.9246031746031746,0.30158730158730157,76.0,0.07600000000000001,41,7
r2_0.15_buffer_1.20,last_3y,0.15,1.2,True,True,2023-07-24,2026-09-02,756,0.5730529170260943,0.2842017221802077,1.7342358651293752,-0.15563769782154757,0.9298941798941799,1.0,703,0.9298941798941799,0.22486772486772486,170.0,0.17,92,34
r2_0.15_buffer_1.20,last_5y,0.15,1.2,True,True,2021-06-25,2026-09-02,1260,0.4649978437458191,0.26177477812631705,1.5879954610031897,-0.22946256547289678,0.9349206349206349,1.0,1178,0.9349206349206349,0.21746031746031746,274.0,0.27399999999999997,150,50
r2_0.20_buffer_1.00,full,0.2,1.0,True,False,2011-12-09,2026-09-02,3578,0.29461149930063835,0.2242118815709998,1.2632125331110529,-0.24395899370024787,0.7926215762996087,1.0,2836,0.7926215762996087,0.1825041922861934,653.0,0.6529999999999999,400,0
r2_0.20_buffer_1.00,last_10y,0.2,1.0,True,False,2016-04-21,2026-09-02,2520,0.3428140869138545,0.2326634317129105,1.3825063939970774,-0.21834692555630153,0.9107142857142857,1.0,2295,0.9107142857142857,0.21587301587301588,544.0,0.544,316,0
r2_0.20_buffer_1.00,last_1y,0.2,1.0,True,False,2025-08-20,2026-09-02,252,0.5272497435702592,0.3084161469615029,1.5278605925534297,-0.15868919725725483,0.9087301587301587,1.0,229,0.9087301587301587,0.3333333333333333,84.0,0.084,47,0
r2_0.20_buffer_1.00,last_3y,0.2,1.0,True,False,2023-07-24,2026-09-02,756,0.6819611338737437,0.2853758843900614,1.9632550008084166,-0.15868919725725406,0.9232804232804233,1.0,698,0.9232804232804233,0.25132275132275134,190.0,0.19,104,0
r2_0.20_buffer_1.00,last_5y,0.2,1.0,True,False,2021-06-25,2026-09-02,1260,0.5335530383962759,0.2611886053180006,1.7663001197117523,-0.21834692555630109,0.9246031746031746,1.0,1165,0.9246031746031746,0.2365079365079365,298.0,0.298,167,0
r2_0.20_buffer_1.02,full,0.2,1.02,True,True,2011-12-09,2026-09-02,3578,0.29563759880743934,0.2242781037623443,1.2664437104533421,-0.253908265059273,0.7926215762996087,1.0,2836,0.7926215762996087,0.17970933482392398,643.0,0.643,395,12
r2_0.20_buffer_1.02,last_10y,0.2,1.02,True,True,2016-04-21,2026-09-02,2520,0.3443254817850361,0.23275328164828335,1.386903708256592,-0.2331892754746212,0.9107142857142857,1.0,2295,0.9107142857142857,0.2119047619047619,534.0,0.534,311,12
r2_0.20_buffer_1.02,last_1y,0.2,1.02,True,True,2025-08-20,2026-09-02,252,0.530178994591048,0.30853370012722425,1.5336158482647149,-0.15868919725725605,0.9087301587301587,1.0,229,0.9087301587301587,0.3333333333333333,84.0,0.084,47,1
r2_0.20_buffer_1.02,last_3y,0.2,1.02,True,True,2023-07-24,2026-09-02,756,0.6831386116030544,0.28485523844228683,1.9687839916540208,-0.15868919725725605,0.9232804232804233,1.0,698,0.9232804232804233,0.24603174603174602,186.0,0.186,102,3
r2_0.20_buffer_1.02,last_5y,0.2,1.02,True,True,2021-06-25,2026-09-02,1260,0.5284845006134862,0.2610351884944665,1.7544813517154687,-0.2331892754746211,0.9246031746031746,1.0,1165,0.9246031746031746,0.23333333333333334,294.0,0.294,165,5
r2_0.20_buffer_1.03,full,0.2,1.03,True,True,2011-12-09,2026-09-02,3578,0.29680208635173844,0.22416952267396106,1.2709599032835173,-0.25417024402875255,0.7926215762996087,1.0,2836,0.7926215762996087,0.17970933482392398,643.0,0.643,395,17
r2_0.20_buffer_1.03,last_10y,0.2,1.03,True,True,2016-04-21,2026-09-02,2520,0.346041324393942,0.2326038904351641,1.3931348306607136,-0.2331892754746222,0.9107142857142857,1.0,2295,0.9107142857142857,0.2119047619047619,534.0,0.534,311,17
r2_0.20_buffer_1.03,last_1y,0.2,1.03,True,True,2025-08-20,2026-09-02,252,0.5301789945910449,0.3085337001272243,1.533615848264712,-0.15868919725725605,0.9087301587301587,1.0,229,0.9087301587301587,0.3333333333333333,84.0,0.084,47,1
r2_0.20_buffer_1.03,last_3y,0.2,1.03,True,True,2023-07-24,2026-09-02,756,0.6829648820249716,0.28465753434475666,1.9695909976843606,-0.15868919725725594,0.9232804232804233,1.0,698,0.9232804232804233,0.24603174603174602,186.0,0.186,102,5
r2_0.20_buffer_1.03,last_5y,0.2,1.03,True,True,2021-06-25,2026-09-02,1260,0.5319336226483664,0.2607512009923325,1.7647661678263122,-0.2331892754746211,0.9246031746031746,1.0,1165,0.9246031746031746,0.23333333333333334,294.0,0.294,165,8
r2_0.20_buffer_1.05,full,0.2,1.05,True,True,2011-12-09,2026-09-02,3578,0.29683958800224386,0.22410681372711827,1.2713771631108988,-0.24972768452362604,0.7926215762996087,1.0,2836,0.7926215762996087,0.1791503633314701,641.0,0.641,394,28
r2_0.20_buffer_1.05,last_10y,0.2,1.05,True,True,2016-04-21,2026-09-02,2520,0.3455005908368147,0.23252333491502417,1.3918003913895023,-0.23318927547462176,0.9107142857142857,1.0,2295,0.9107142857142857,0.2111111111111111,532.0,0.532,310,26
r2_0.20_buffer_1.05,last_1y,0.2,1.05,True,True,2025-08-20,2026-09-02,252,0.5351172115539031,0.3083657608783211,1.5447480319366715,-0.1586891972572564,0.9087301587301587,1.0,229,0.9087301587301587,0.3333333333333333,84.0,0.084,47,2
r2_0.20_buffer_1.05,last_3y,0.2,1.05,True,True,2023-07-24,2026-09-02,756,0.685750773624701,0.28461392458414375,1.9756720244847212,-0.15868919725725616,0.9232804232804233,1.0,698,0.9232804232804233,0.24603174603174602,186.0,0.186,102,7
r2_0.20_buffer_1.05,last_5y,0.2,1.05,True,True,2021-06-25,2026-09-02,1260,0.5344133341129889,0.260724031638873,1.7711367210523927,-0.2331892754746212,0.9246031746031746,1.0,1165,0.9246031746031746,0.23333333333333334,294.0,0.294,165,11
r2_0.20_buffer_1.08,full,0.2,1.08,True,True,2011-12-09,2026-09-02,3578,0.2894819147287073,0.22427955230671104,1.2451811786969547,-0.2497276845236257,0.7926215762996087,1.0,2836,0.7926215762996087,0.1752375628842929,627.0,0.627,387,46
r2_0.20_buffer_1.08,last_10y,0.2,1.08,True,True,2016-04-21,2026-09-02,2520,0.3384790840828251,0.2327987468132986,1.3679355401405777,-0.2331892754746212,0.9107142857142857,1.0,2295,0.9107142857142857,0.20555555555555555,518.0,0.518,303,42
r2_0.20_buffer_1.08,last_1y,0.2,1.08,True,True,2025-08-20,2026-09-02,252,0.48938730514955964,0.3084455879804662,1.446221758443464,-0.15868919725725583,0.9087301587301587,1.0,229,0.9087301587301587,0.30158730158730157,76.0,0.07600000000000001,43,6
r2_0.20_buffer_1.08,last_3y,0.2,1.08,True,True,2023-07-24,2026-09-02,756,0.6502939999338899,0.2845308243293004,1.901303354440391,-0.15868919725725594,0.9232804232804233,1.0,698,0.9232804232804233,0.23015873015873015,174.0,0.17400000000000002,96,14
r2_0.20_buffer_1.08,last_5y,0.2,1.08,True,True,2021-06-25,2026-09-02,1260,0.500180467890968,0.2613622709229585,1.680994207389349,-0.23318927547462143,0.9246031746031746,1.0,1165,0.9246031746031746,0.22380952380952382,282.0,0.282,159,20
r2_0.20_buffer_1.10,full,0.2,1.1,True,True,2011-12-09,2026-09-02,3578,0.2828175494282086,0.22433950296056615,1.2217899793338838,-0.2497276845236257,0.7926215762996087,1.0,2836,0.7926215762996087,0.17411961989938513,623.0,0.623,385,51
r2_0.20_buffer_1.10,last_10y,0.2,1.1,True,True,2016-04-21,2026-09-02,2520,0.3286678639615912,0.2328855169598953,1.3358879390847704,-0.23318927547462098,0.9107142857142857,1.0,2295,0.9107142857142857,0.20396825396825397,514.0,0.514,301,47
r2_0.20_buffer_1.10,last_1y,0.2,1.1,True,True,2025-08-20,2026-09-02,252,0.4893873051495603,0.3084455879804661,1.4462217584434678,-0.1586891972572546,0.9087301587301587,1.0,229,0.9087301587301587,0.30158730158730157,76.0,0.07600000000000001,43,6
r2_0.20_buffer_1.10,last_3y,0.2,1.1,True,True,2023-07-24,2026-09-02,756,0.637804178617317,0.2844649841558604,1.8749136227376622,-0.1586891972572545,0.9232804232804233,1.0,698,0.9232804232804233,0.23015873015873015,174.0,0.17400000000000002,96,17
r2_0.20_buffer_1.10,last_5y,0.2,1.1,True,True,2021-06-25,2026-09-02,1260,0.48864131726495486,0.26167439634336503,1.6497508448052935,-0.2331892754746212,0.9246031746031746,1.0,1165,0.9246031746031746,0.2222222222222222,280.0,0.27999999999999997,158,25
r2_0.20_buffer_1.15,full,0.2,1.15,True,True,2011-12-09,2026-09-02,3578,0.2868036934230054,0.22374610087164748,1.2383203913104959,-0.2497276845236267,0.7926215762996087,1.0,2836,0.7926215762996087,0.1713247624371157,613.0,0.613,380,75
r2_0.20_buffer_1.15,last_10y,0.2,1.15,True,True,2016-04-21,2026-09-02,2520,0.33449252371751204,0.2320664026961098,1.3586589119048254,-0.23318927547462232,0.9107142857142857,1.0,2295,0.9107142857142857,0.2,504.0,0.504,296,70
r2_0.20_buffer_1.15,last_1y,0.2,1.15,True,True,2025-08-20,2026-09-02,252,0.4732037133484448,0.3075191713331725,1.4140856532228565,-0.15868919725725594,0.9087301587301587,1.0,229,0.9087301587301587,0.30158730158730157,76.0,0.07600000000000001,43,7
r2_0.20_buffer_1.15,last_3y,0.2,1.15,True,True,2023-07-24,2026-09-02,756,0.6418985534356092,0.2832972812542075,1.8903176238297152,-0.1586891972572555,0.9232804232804233,1.0,698,0.9232804232804233,0.22486772486772486,170.0,0.16999999999999998,94,23
r2_0.20_buffer_1.15,last_5y,0.2,1.15,True,True,2021-06-25,2026-09-02,1260,0.49860769708515074,0.2605549180483707,1.6813722890476346,-0.2331892754746222,0.9246031746031746,1.0,1165,0.9246031746031746,0.21746031746031746,274.0,0.274,155,37
r2_0.20_buffer_1.20,full,0.2,1.2,True,True,2011-12-09,2026-09-02,3578,0.2742905511407745,0.22408152411764343,1.1931519291963542,-0.24750604509841045,0.7926215762996087,1.0,2836,0.7926215762996087,0.17076579094466182,611.0,0.611,379,98
r2_0.20_buffer_1.20,last_10y,0.2,1.2,True,True,2016-04-21,2026-09-02,2520,0.31355867170215546,0.23248188774936088,1.2885611192202404,-0.23318927547462187,0.9107142857142857,1.0,2295,0.9107142857142857,0.1992063492063492,502.0,0.502,295,92
r2_0.20_buffer_1.20,last_1y,0.2,1.2,True,True,2025-08-20,2026-09-02,252,0.4603988101905361,0.3076741894458454,1.3851053038492014,-0.1586891972572554,0.9087301587301587,1.0,229,0.9087301587301587,0.30158730158730157,76.0,0.07600000000000001,43,8
r2_0.20_buffer_1.20,last_3y,0.2,1.2,True,True,2023-07-24,2026-09-02,756,0.5993274797410817,0.283920680120655,1.7940816079611746,-0.1586891972572556,0.9232804232804233,1.0,698,0.9232804232804233,0.2222222222222222,168.0,0.16800000000000004,93,32
r2_0.20_buffer_1.20,last_5y,0.2,1.2,True,True,2021-06-25,2026-09-02,1260,0.47225719816143763,0.26102247897016784,1.610756124964295,-0.23318927547462098,0.9246031746031746,1.0,1165,0.9246031746031746,0.21587301587301588,272.0,0.272,154,47
r2_0.25_buffer_1.00,full,0.25,1.0,True,False,2011-12-09,2026-09-02,3578,0.309122405693081,0.2209057833400039,1.3293543389467886,-0.25440376418417854,0.7744550027948575,1.0,2771,0.7744550027948575,0.1825041922861934,653.0,0.653,399,0
r2_0.25_buffer_1.00,last_10y,0.25,1.0,True,False,2016-04-21,2026-09-02,2520,0.3605888107201203,0.22944022443309325,1.456140815520634,-0.17909377805015625,0.8948412698412699,1.0,2255,0.8948412698412699,0.21666666666666667,546.0,0.546,318,0
r2_0.25_buffer_1.00,last_1y,0.25,1.0,True,False,2025-08-20,2026-09-02,252,0.7292975938413024,0.3081848282310868,1.9326365379807522,-0.1377428361092673,0.8968253968253969,1.0,226,0.8968253968253969,0.31746031746031744,80.0,0.08000000000000002,46,0
r2_0.25_buffer_1.00,last_3y,0.25,1.0,True,False,2023-07-24,2026-09-02,756,0.7196039504408496,0.284498771643746,2.0463660819781566,-0.15199197869237935,0.9126984126984127,1.0,690,0.9126984126984127,0.25132275132275134,190.0,0.19,106,0
r2_0.25_buffer_1.00,last_5y,0.25,1.0,True,False,2021-06-25,2026-09-02,1260,0.5817771578566968,0.25987760195645376,1.89322859341214,-0.17909377805015614,0.9119047619047619,1.0,1149,0.9119047619047619,0.23492063492063492,296.0,0.296,168,0
r2_0.25_buffer_1.02,full,0.25,1.02,True,True,2011-12-09,2026-09-02,3578,0.3101600064370482,0.22097284484682062,1.3326089765234561,-0.2709423138348692,0.7744550027948575,1.0,2771,0.7744550027948575,0.17970933482392398,643.0,0.643,394,12
r2_0.25_buffer_1.02,last_10y,0.25,1.02,True,True,2016-04-21,2026-09-02,2520,0.3621202118056086,0.22953108928639546,1.4605645971358423,-0.1946814828704524,0.8948412698412699,1.0,2255,0.8948412698412699,0.2126984126984127,536.0,0.536,313,12
r2_0.25_buffer_1.02,last_1y,0.25,1.02,True,True,2025-08-20,2026-09-02,252,0.7326143707884507,0.3082993389736798,1.9382609014641878,-0.1377428361092674,0.8968253968253969,1.0,226,0.8968253968253969,0.31746031746031744,80.0,0.08000000000000002,46,1
r2_0.25_buffer_1.02,last_3y,0.25,1.02,True,True,2023-07-24,2026-09-02,756,0.720807780490252,0.2839763482411054,2.052077370212872,-0.15199197869237924,0.9126984126984127,1.0,690,0.9126984126984127,0.24603174603174602,186.0,0.186,104,3
r2_0.25_buffer_1.02,last_5y,0.25,1.02,True,True,2021-06-25,2026-09-02,1260,0.5765492347997065,0.2597249834064414,1.8814193610369523,-0.19468148287045228,0.9119047619047619,1.0,1149,0.9119047619047619,0.23174603174603176,292.0,0.292,166,5
r2_0.25_buffer_1.03,full,0.25,1.03,True,True,2011-12-09,2026-09-02,3578,0.31133754636792044,0.22086247479888224,1.337236114167095,-0.27119831155253327,0.7744550027948575,1.0,2771,0.7744550027948575,0.17970933482392398,643.0,0.643,394,17
r2_0.25_buffer_1.03,last_10y,0.25,1.03,True,True,2016-04-21,2026-09-02,2520,0.36385876688734853,0.22937933221755644,1.4669463538245577,-0.19468148287045206,0.8948412698412699,1.0,2255,0.8948412698412699,0.2126984126984127,536.0,0.536,313,17
r2_0.25_buffer_1.03,last_1y,0.25,1.03,True,True,2025-08-20,2026-09-02,252,0.7326143707884496,0.30829933897367984,1.9382609014641854,-0.1377428361092674,0.8968253968253969,1.0,226,0.8968253968253969,0.31746031746031744,80.0,0.08000000000000002,46,1
r2_0.25_buffer_1.03,last_3y,0.25,1.03,True,True,2023-07-24,2026-09-02,756,0.7206301627898399,0.28377808073590965,2.0529489806787535,-0.15199197869237957,0.9126984126984127,1.0,690,0.9126984126984127,0.24603174603174602,186.0,0.186,104,5
r2_0.25_buffer_1.03,last_5y,0.25,1.03,True,True,2021-06-25,2026-09-02,1260,0.5801068179499709,0.25943853740258865,1.8919129926349052,-0.1946814828704524,0.9119047619047619,1.0,1149,0.9119047619047619,0.23174603174603176,292.0,0.292,166,8
r2_0.25_buffer_1.05,full,0.25,1.05,True,True,2011-12-09,2026-09-02,3578,0.31211286893646584,0.22072804873189994,1.3405968718595327,-0.2668571802924252,0.7744550027948575,1.0,2771,0.7744550027948575,0.1791503633314701,641.0,0.641,393,27
r2_0.25_buffer_1.05,last_10y,0.25,1.05,True,True,2016-04-21,2026-09-02,2520,0.3643994607346779,0.22920041471775918,1.4696442926352562,-0.19468148287045328,0.8948412698412699,1.0,2255,0.8948412698412699,0.2119047619047619,534.0,0.534,312,25
r2_0.25_buffer_1.05,last_1y,0.25,1.05,True,True,2025-08-20,2026-09-02,252,0.7382058902813684,0.30812618529074826,1.9496550872742466,-0.13774283610926819,0.8968253968253969,1.0,226,0.8968253968253969,0.31746031746031744,80.0,0.08,46,2
r2_0.25_buffer_1.05,last_3y,0.25,1.05,True,True,2023-07-24,2026-09-02,756,0.7234784035154533,0.2837338314740441,2.0590663089482177,-0.15199197869237935,0.9126984126984127,1.0,690,0.9126984126984127,0.24603174603174602,186.0,0.186,104,7
r2_0.25_buffer_1.05,last_5y,0.25,1.05,True,True,2021-06-25,2026-09-02,1260,0.5826645064384735,0.25941047379542126,1.8983356425908973,-0.19468148287045317,0.9119047619047619,1.0,1149,0.9119047619047619,0.23174603174603176,292.0,0.292,166,11
r2_0.25_buffer_1.08,full,0.25,1.08,True,True,2011-12-09,2026-09-02,3578,0.30579935380879975,0.22061007209838784,1.319308742012955,-0.26685718029242567,0.7744550027948575,1.0,2771,0.7744550027948575,0.1752375628842929,627.0,0.627,386,42
r2_0.25_buffer_1.08,last_10y,0.25,1.08,True,True,2016-04-21,2026-09-02,2520,0.3589499518698771,0.2290776134661885,1.4528180361099614,-0.19468148287045284,0.8948412698412699,1.0,2255,0.8948412698412699,0.20634920634920634,520.0,0.52,305,38
r2_0.25_buffer_1.08,last_1y,0.25,1.08,True,True,2025-08-20,2026-09-02,252,0.6864261355657126,0.30825454552583187,1.8506559314516455,-0.1377428361092674,0.8968253968253969,1.0,226,0.8968253968253969,0.2857142857142857,72.0,0.07200000000000001,42,6
r2_0.25_buffer_1.08,last_3y,0.25,1.08,True,True,2023-07-24,2026-09-02,756,0.687228096132793,0.2836570135199403,1.9844473728012246,-0.1519919786923789,0.9126984126984127,1.0,690,0.9126984126984127,0.23015873015873015,174.0,0.174,98,14
r2_0.25_buffer_1.08,last_5y,0.25,1.08,True,True,2021-06-25,2026-09-02,1260,0.5591419268454616,0.25938716195183426,1.8406506599679668,-0.19468148287045295,0.9119047619047619,1.0,1149,0.9119047619047619,0.2222222222222222,280.0,0.28,160,19
r2_0.25_buffer_1.10,full,0.25,1.1,True,True,2011-12-09,2026-09-02,3578,0.29905065589878066,0.2206721158485932,1.2954961481346667,-0.26685718029242567,0.7744550027948575,1.0,2771,0.7744550027948575,0.17411961989938513,623.0,0.623,384,47
r2_0.25_buffer_1.10,last_10y,0.25,1.1,True,True,2016-04-21,2026-09-02,2520,0.34898867771169906,0.22916761818134906,1.4201978661893662,-0.19468148287045295,0.8948412698412699,1.0,2255,0.8948412698412699,0.20476190476190476,516.0,0.516,303,43
r2_0.25_buffer_1.10,last_1y,0.25,1.1,True,True,2025-08-20,2026-09-02,252,0.6864261355657124,0.3082545455258318,1.8506559314516469,-0.1377428361092674,0.8968253968253969,1.0,226,0.8968253968253969,0.2857142857142857,72.0,0.07200000000000001,42,6
r2_0.25_buffer_1.10,last_3y,0.25,1.1,True,True,2023-07-24,2026-09-02,756,0.6744587487063065,0.28359331174735164,1.957980867326148,-0.15199197869237968,0.9126984126984127,1.0,690,0.9126984126984127,0.23015873015873015,174.0,0.174,98,17
r2_0.25_buffer_1.10,last_5y,0.25,1.1,True,True,2021-06-25,2026-09-02,1260,0.5471492540129079,0.2597061144247552,1.808930239683427,-0.19468148287045284,0.9119047619047619,1.0,1149,0.9119047619047619,0.22063492063492063,278.0,0.278,159,24
r2_0.25_buffer_1.15,full,0.25,1.15,True,True,2011-12-09,2026-09-02,3578,0.30205871273891716,0.22018452367242622,1.3083939386679981,-0.26685718029242533,0.7744550027948575,1.0,2771,0.7744550027948575,0.1713247624371157,613.0,0.613,379,69
r2_0.25_buffer_1.15,last_10y,0.25,1.15,True,True,2016-04-21,2026-09-02,2520,0.3533842560665079,0.22849406665331815,1.437966326599548,-0.19468148287045317,0.8948412698412699,1.0,2255,0.8948412698412699,0.2007936507936508,506.0,0.506,298,64
r2_0.25_buffer_1.15,last_1y,0.25,1.15,True,True,2025-08-20,2026-09-02,252,0.6864261355657095,0.3082545455258319,1.8506559314516426,-0.13774283610926763,0.8968253968253969,1.0,226,0.8968253968253969,0.2857142857142857,72.0,0.07200000000000001,42,6
r2_0.25_buffer_1.15,last_3y,0.25,1.15,True,True,2023-07-24,2026-09-02,756,0.6847691931892601,0.2827516497669399,1.9847297300336548,-0.15745424228530414,0.9126984126984127,1.0,690,0.9126984126984127,0.22486772486772486,170.0,0.16999999999999998,96,22
r2_0.25_buffer_1.15,last_5y,0.25,1.15,True,True,2021-06-25,2026-09-02,1260,0.5540189315515578,0.2588616655726919,1.8311288472125358,-0.19468148287045306,0.9119047619047619,1.0,1149,0.9119047619047619,0.21587301587301588,272.0,0.272,156,34
r2_0.25_buffer_1.20,full,0.25,1.2,True,True,2011-12-09,2026-09-02,3578,0.2893972275290171,0.22052728869224597,1.2623473558532914,-0.2646862632014193,0.7744550027948575,1.0,2771,0.7744550027948575,0.17076579094466182,611.0,0.611,378,92
r2_0.25_buffer_1.20,last_10y,0.25,1.2,True,True,2016-04-21,2026-09-02,2520,0.3321540541486372,0.228919653871835,1.366570338911999,-0.1946814828704534,0.8948412698412699,1.0,2255,0.8948412698412699,0.2,504.0,0.504,297,86
r2_0.25_buffer_1.20,last_1y,0.25,1.2,True,True,2025-08-20,2026-09-02,252,0.6717679296752268,0.3084243698387071,1.8214378025764306,-0.1377428361092674,0.8968253968253969,1.0,226,0.8968253968253969,0.2857142857142857,72.0,0.07200000000000001,42,7
r2_0.25_buffer_1.20,last_3y,0.25,1.2,True,True,2023-07-24,2026-09-02,756,0.641086571427123,0.2833856448467865,1.8880301173484102,-0.1574542422853038,0.9126984126984127,1.0,690,0.9126984126984127,0.2222222222222222,168.0,0.16799999999999998,95,31
r2_0.25_buffer_1.20,last_5y,0.25,1.2,True,True,2021-06-25,2026-09-02,1260,0.5266941191520722,0.25934197807335563,1.759695073010938,-0.1946814828704535,0.9119047619047619,1.0,1149,0.9119047619047619,0.21428571428571427,270.0,0.27,155,44
r2_0.30_buffer_1.00,full,0.3,1.0,True,False,2011-12-09,2026-09-02,3578,0.2640461111333996,0.2146238878837897,1.1987171869877569,-0.25718148445536915,0.7554499720514254,1.0,2703,0.7554499720514254,0.1819452207937395,651.0,0.651,404,0
r2_0.30_buffer_1.00,last_10y,0.3,1.0,True,False,2016-04-21,2026-09-02,2520,0.3147136577585552,0.22325323357172902,1.3366899118659403,-0.18159365390350934,0.8773809523809524,1.0,2211,0.8773809523809524,0.21666666666666667,546.0,0.546,324,0
r2_0.30_buffer_1.00,last_1y,0.3,1.0,True,False,2025-08-20,2026-09-02,252,0.591819535507722,0.30301052635345266,1.6865401102152304,-0.1300136590328822,0.8809523809523809,1.0,222,0.8809523809523809,0.3412698412698413,86.0,0.08600000000000001,51,0
r2_0.30_buffer_1.00,last_3y,0.3,1.0,True,False,2023-07-24,2026-09-02,756,0.6120923750757437,0.2763637784543763,1.8646644984730034,-0.1548616382533341,0.9007936507936508,1.0,681,0.9007936507936508,0.25396825396825395,192.0,0.192,109,0
r2_0.30_buffer_1.00,last_5y,0.3,1.0,True,False,2021-06-25,2026-09-02,1260,0.49626564056582745,0.2506785301294435,1.7316766261211978,-0.17783441893486174,0.8944444444444445,1.0,1127,0.8944444444444445,0.2365079365079365,298.0,0.298,173,0
r2_0.30_buffer_1.02,full,0.3,1.02,True,True,2011-12-09,2026-09-02,3578,0.2650479847394256,0.21469345528828557,1.2020938310728226,-0.2736584197061822,0.7554499720514254,1.0,2703,0.7554499720514254,0.1791503633314701,641.0,0.641,399,12
r2_0.30_buffer_1.02,last_10y,0.3,1.02,True,True,2016-04-21,2026-09-02,2520,0.3161934243910123,0.22334734302194226,1.341265351483693,-0.19974725143950978,0.8773809523809524,1.0,2211,0.8773809523809524,0.2126984126984127,536.0,0.536,319,12
r2_0.30_buffer_1.02,last_1y,0.3,1.02,True,True,2025-08-20,2026-09-02,252,0.5948726307980821,0.3031291564894534,1.692330449643144,-0.13001365903288176,0.8809523809523809,1.0,222,0.8809523809523809,0.3412698412698413,86.0,0.08600000000000001,51,1
r2_0.30_buffer_1.02,last_3y,0.3,1.02,True,True,2023-07-24,2026-09-02,756,0.6132209403148652,0.27582647930092946,1.8703009547896106,-0.15486163825333443,0.9007936507936508,1.0,681,0.9007936507936508,0.24867724867724866,188.0,0.188,107,3
r2_0.30_buffer_1.02,last_5y,0.3,1.02,True,True,2021-06-25,2026-09-02,1260,0.49132034115823164,0.250517228765437,1.719394945141379,-0.19344603698376817,0.8944444444444445,1.0,1127,0.8944444444444445,0.23333333333333334,294.0,0.294,171,5
r2_0.30_buffer_1.03,full,0.3,1.03,True,True,2011-12-09,2026-09-02,3578,0.26618497908300265,0.2145804441771576,1.20680409681019,-0.27391346370383585,0.7554499720514254,1.0,2703,0.7554499720514254,0.1791503633314701,641.0,0.641,399,17
