date,runner_return,poe_return,runner_nav,poe_nav,abs_return_diff,abs_nav_diff
2016-07-01,0.01419446415897796,0.01419446415897796,1.9219156006891098,1.9219156006891098,0.0,0.0
2016-07-04,0.014345696291112597,0.014345696291112597,1.949486818193747,1.949486818193747,0.0,0.0
2016-07-05,-0.0031045187995860646,-0.0031045187995860646,1.9434345997171194,1.9434345997171194,0.0,0.0
2016-07-06,0.01972318339100343,0.01972318339100343,1.9817653167357614,1.9817653167357614,0.0,0.0
2016-07-07,-0.0037326094333220983,-0.0037326094333220983,1.9743681608198829,1.9743681608198829,0.0,0.0
2016-07-08,-0.006811989100817484,-0.006811989100817484,1.9609187864273767,1.9609187864273767,0.0,0.0
2016-07-11,0.008916323731138709,0.008916323731138709,1.978402973137635,1.978402973137635,0.0,0.0
2016-07-12,-0.007817811012916454,-0.007817811012916454,1.962936192586253,1.962936192586253,0.0,0.0
2016-07-13,-0.009249743062692772,-0.009249743062692772,1.9447795371563696,1.9447795371563696,0.0,0.0
2016-07-14,-0.006915629322268302,-0.006915629322268302,1.9313301627638637,1.9313301627638637,0.0,0.0
2016-07-15,0.0010445682451254434,0.0010445682451254434,1.9333475689227397,1.9333475689227397,0.0,0.0
2016-07-18,-0.005471304347826056,-0.005471304347826056,1.9227696359630337,1.9227696359630337,0.0,0.0
2016-07-19,-0.0039215686274508554,-0.0039215686274508554,1.915229362880826,1.915229362880826,0.0,0.0
2016-07-20,0.003937007874015741,0.003937007874015741,1.922769635963034,1.922769635963034,0.0,0.0
2016-07-21,0.0117647058823529,0.0117647058823529,1.945390455209658,1.945390455209658,0.0,0.0
2016-07-22,-0.015503875968992276,-0.015503875968992276,1.915229362880826,1.915229362880826,0.0,0.0
2016-07-25,0.007874015748031482,0.007874015748031482,1.9303099090452418,1.9303099090452418,0.0,0.0
2016-07-26,0.0078125,0.0078125,1.9453904552096577,1.9453904552096577,0.0,0.0
2016-07-27,-0.003875968992248069,-0.003875968992248069,1.9378501821274496,1.9378501821274496,0.0,0.0
2016-07-28,0.011673151750972721,0.011673151750972721,1.9604710013740734,1.9604710013740734,0.0,0.0
2016-07-29,-0.0038461538461537215,-0.0038461538461537215,1.9529307282918655,1.9529307282918655,0.0,0.0
2016-08-01,0.0038610038610038533,0.0038610038610038533,1.9604710013740736,1.9604710013740736,0.0,0.0
2016-08-02,0.011538461538461497,0.011538461538461497,1.9830918206206973,1.9830918206206973,0.0,0.0
2016-08-03,-0.019011406844106515,-0.019011406844106515,1.9453904552096573,1.9453904552096573,0.0,0.0
2016-08-04,0.007751937984496138,0.007751937984496138,1.9604710013740732,1.9604710013740732,0.0,0.0
2016-08-05,-0.0038461538461537215,-0.0038461538461537215,1.9529307282918653,1.9529307282918653,0.0,0.0
2016-08-08,0.01158301158301156,0.01158301158301156,1.9755515475384893,1.9755515475384893,0.0,0.0
2016-08-09,0.003816793893129722,0.003816793893129722,1.983091820620697,1.983091820620697,0.0,0.0
2016-08-10,-0.005794676806083698,-0.005794676806083698,1.971600444443412,1.971600444443412,0.0,0.0
2016-08-11,0.006472491909385036,0.006472491909385036,1.984361612368612,1.984361612368612,0.0,0.0
2016-08-12,0.002143622722400762,0.002143622722400762,1.9886153350103453,1.9886153350103453,0.0,0.0
2016-08-15,-0.00855614973262031,-0.00855614973262031,1.9716004444434119,1.9716004444434119,0.0,0.0
2016-08-16,0.004314994606256839,0.004314994606256839,1.9801078897268787,1.9801078897268787,0.0,0.0
2016-08-17,0.002148227712137407,0.002148227712137407,1.9843616123686119,1.9843616123686119,0.0,0.0
2016-08-18,-0.002143622722400873,-0.002143622722400873,1.9801078897268785,1.9801078897268785,0.0,0.0
2016-08-19,0.005370569280343629,0.005370569280343629,1.9907421963312117,1.9907421963312117,0.0,0.0
2016-08-22,-0.0032051282051281937,-0.0032051282051281937,1.9843616123686116,1.9843616123686116,0.0,0.0
2016-08-23,-0.003215434083601254,-0.003215434083601254,1.9779810284060118,1.9779810284060118,0.0,0.0
2016-08-24,0.0010752688172042113,0.0010752688172042113,1.9801078897268782,1.9801078897268782,0.0,0.0
2016-08-25,-0.0010741138560687036,-0.0010741138560687036,1.9779810284060115,1.9779810284060115,0.0,0.0
2016-08-26,-0.005376344086021501,-0.005376344086021501,1.9673467218016782,1.9673467218016782,0.0,0.0
2016-08-29,-0.00108108108108107,-0.00108108108108107,1.9652198604808115,1.9652198604808115,0.0,0.0
2016-08-30,0.002320346320346278,0.002320346320346278,1.9697798511527496,1.9697798511527496,0.0,0.0
2016-08-31,-0.002376425855513231,-0.002376425855513231,1.9650988153848012,1.9650988153848012,0.0,0.0
2016-09-01,-0.007146260123868542,-0.007146260123868542,1.9510557080809556,1.9510557080809556,0.0,0.0
2016-09-02,-0.0014395393474089246,-0.0014395393474089246,1.9482470866201864,1.9482470866201864,0.0,0.0
2016-09-05,0.0033637674195099443,0.0033637674195099443,1.9548005366953145,1.9548005366953145,0.0,0.0
2016-09-06,0.019157088122605304,0.019157088122605304,1.9922488228389028,1.9922488228389028,0.0,0.0
2016-09-07,-0.006578947368421129,-0.006578947368421129,1.9791419226886466,1.9791419226886466,0.0,0.0
2016-09-08,0.0066225165562914245,0.0066225165562914245,1.9922488228389026,1.9922488228389026,0.0,0.0
2016-09-09,-0.008928571428571508,-0.008928571428571508,1.9744608869206979,1.9744608869206979,0.0,0.0
2016-09-12,-0.02421052631578946,-0.02421052631578946,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-13,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-14,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-19,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-20,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-21,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-22,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-23,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-26,0.0,0.0,1.9266581496584074,1.9266581496584074,0.0,0.0
2016-09-27,-0.0010000000000000009,-0.0010000000000000009,1.924731491508749,1.924731491508749,0.0,0.0
2016-09-28,0.0,0.0,1.924731491508749,1.924731491508749,0.0,0.0
2016-09-29,0.0,0.0,1.924731491508749,1.924731491508749,0.0,0.0
2016-09-30,-0.0037174721189591198,-0.0037174721189591198,1.9175763558525827,1.9175763558525827,0.0,0.0
2016-10-10,0.003731343283582156,0.003731343283582156,1.9247314915087492,1.9247314915087492,0.0,0.0
2016-10-11,0.011152416356877248,0.011152416356877248,1.9461968984772482,1.9461968984772482,0.0,0.0
2016-10-12,-0.003676470588235281,-0.003676470588235281,1.9390417628210819,1.9390417628210819,0.0,0.0
2016-10-13,0.0,0.0,1.9390417628210819,1.9390417628210819,0.0,0.0
2016-10-14,0.0,0.0,1.9390417628210819,1.9390417628210819,0.0,0.0
2016-10-17,-0.0036900369003689537,-0.0036900369003689537,1.9318866271649155,1.9318866271649155,0.0,0.0
2016-10-18,0.0037037037037037646,0.0037037037037037646,1.939041762821082,1.939041762821082,0.0,0.0
2016-10-19,0.0,0.0,1.939041762821082,1.939041762821082,0.0,0.0
2016-10-20,0.0036900369003689537,0.0036900369003689537,1.9461968984772484,1.9461968984772484,0.0,0.0
2016-10-21,0.003676470588235281,0.003676470588235281,1.9533520341334147,1.9533520341334147,0.0,0.0
2016-10-24,0.0,0.0,1.9533520341334147,1.9533520341334147,0.0,0.0
2016-10-25,0.01098901098901095,0.01098901098901095,1.9748174411019137,1.9748174411019137,0.0,0.0
2016-10-26,-0.0036231884057971175,-0.0036231884057971175,1.9676623054457474,1.9676623054457474,0.0,0.0
2016-10-27,0.0,0.0,1.9676623054457474,1.9676623054457474,0.0,0.0
2016-10-28,-0.0036363636363636598,-0.0036363636363636598,1.960507169789581,1.960507169789581,0.0,0.0
2016-10-31,-0.007299270072992692,-0.007299270072992692,1.9461968984772484,1.9461968984772484,0.0,0.0
2016-11-01,0.003676470588235281,0.003676470588235281,1.9533520341334147,1.9533520341334147,0.0,0.0
2016-11-02,-0.014652014652014711,-0.014652014652014711,1.9247314915087492,1.9247314915087492,0.0,0.0
2016-11-03,-0.004713754646840207,-0.004713754646840207,1.9156587794967301,1.9156587794967301,0.0,0.0
2016-11-04,-0.001000000000000112,-0.001000000000000112,1.9137431207172333,1.9137431207172333,0.0,0.0
2016-11-07,-0.004279600570613384,-0.004279600570613384,1.9055530645658043,1.9055530645658043,0.0,0.0
2016-11-08,0.0021489971346706493,0.0021489971346706493,1.9096480926415191,1.9096480926415191,0.0,0.0
2016-11-09,0.023945675482487605,0.023945675482487605,1.9553759061536644,1.9553759061536644,0.0,0.0
2016-11-10,-0.018150087260034864,-0.018150087260034864,1.9198856628308056,1.9198856628308056,0.0,0.0
2016-11-11,-0.01564166370423037,-0.01564166370423037,1.8898554569422328,1.8898554569422328,0.0,0.0
2016-11-14,-0.032027085590465965,-0.032027085590465965,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-15,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-16,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-17,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-18,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-21,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-22,0.0,0.0,1.8293288944691348,1.8293288944691348,0.0,0.0
2016-11-23,-0.0010000000000000009,-0.0010000000000000009,1.8274995655746658,1.8274995655746658,0.0,0.0
2016-11-24,0.0,0.0,1.8274995655746658,1.8274995655746658,0.0,0.0
2016-11-25,0.010714285714285454,0.010714285714285454,1.8470799180629653,1.8470799180629653,0.0,0.0
2016-11-28,0.028268551236749095,0.028268551236749095,1.8992941913650987,1.8992941913650987,0.0,0.0
2016-11-29,-0.027491408934707917,-0.027491408934707917,1.8470799180629653,1.8470799180629653,0.0,0.0
2016-11-30,0.017667844522968323,0.017667844522968323,1.8797138388767989,1.8797138388767989,0.0,0.0
2016-12-01,-0.03124999999999989,-0.03124999999999989,1.8209727814118992,1.8209727814118992,0.0,0.0
2016-12-02,-0.017921146953404965,-0.017921146953404965,1.788338860598066,1.788338860598066,0.0,0.0
2016-12-05,0.0,0.0,1.788338860598066,1.788338860598066,0.0,0.0
2016-12-06,0.010948905109489093,0.010948905109489093,1.807919213086366,1.807919213086366,0.0,0.0
2016-12-07,0.00260649819494585,0.00260649819494585,1.8126315512518836,1.8126315512518836,0.0,0.0
2016-12-08,-0.0010000000000000009,-0.0010000000000000009,1.8108189197006317,1.8108189197006317,0.0,0.0
2016-12-09,-0.01846503496503471,-0.01846503496503471,1.777382085033013,1.777382085033013,0.0,0.0
2016-12-12,-0.0010000000000000009,-0.0010000000000000009,1.77560470294798,1.77560470294798,0.0,0.0
2016-12-13,0.004206098843322792,0.004206098843322792,1.783073071835248,1.783073071835248,0.0,0.0
2016-12-14,0.012565445026178068,0.012565445026178068,1.8054781784970524,1.8054781784970524,0.0,0.0
2016-12-15,-0.013443640124095158,-0.013443640124095158,1.7812059796134312,1.7812059796134312,0.0,0.0
2016-12-16,0.013626834381551323,0.013626834381551323,1.8054781784970524,1.8054781784970524,0.0,0.0
2016-12-19,-0.0020682523267838704,-0.0020682523267838704,1.8017439940534183,1.8017439940534183,0.0,0.0
2016-12-20,-0.0031088082901554737,-0.0031088082901554737,1.7961427173879672,1.7961427173879672,0.0,0.0
2016-12-21,0.011434511434511352,0.011434511434511352,1.816680731827954,1.816680731827954,0.0,0.0
2016-12-22,-0.008154162384378272,-0.008154162384378272,1.8018672221400578,1.8018672221400578,0.0,0.0
2016-12-23,-0.0032679738562091387,-0.0032679738562091387,1.795978767165744,1.795978767165744,0.0,0.0
2016-12-26,0.059016393442623105,0.059016393442623105,1.9019709567033947,1.9019709567033947,0.0,0.0
2016-12-27,-0.006191950464396245,-0.006191950464396245,1.8901940467547669,1.8901940467547669,0.0,0.0
2016-12-28,-0.011327102803738276,-0.011327102803738276,1.8687836244681615,1.8687836244681615,0.0,0.0
2016-12-29,-0.0020618556701030855,-0.0020618556701030855,1.864930462355856,1.864930462355856,0.0,0.0
2016-12-30,0.009297520661156966,0.009297520661156966,1.8822696918612305,1.8822696918612305,0.0,0.0
2017-01-03,0.013306038894575156,0.013306038894575156,1.9073152455912161,1.9073152455912161,0.0,0.0
2017-01-04,-0.00804848484848486,-0.00804848484848486,1.891964247735791,1.891964247735791,0.0,0.0
2017-01-05,-0.013114754098360715,-0.013114754098360715,1.867151601863846,1.867151601863846,0.0,0.0
2017-01-06,-0.019933554817275767,-0.019933554817275767,1.829932633055929,1.829932633055929,0.0,0.0
2017-01-09,0.0013830508474574899,0.0013830508474574899,1.832463522934867,1.832463522934867,0.0,0.0
2017-01-10,-0.0010193679918450993,-0.0010193679918450993,1.8305955682733634,1.8305955682733634,0.0,0.0
2017-01-11,0.0020408163265306367,0.0020408163265306367,1.8343314775963704,1.8343314775963704,0.0,0.0
2017-01-12,0.004073319755600879,0.004073319755600879,1.8418032962423843,1.8418032962423843,0.0,0.0
2017-01-13,-0.009085192697768751,-0.009085192697768751,1.8250701583846365,1.8250701583846365,0.0,0.0
2017-01-16,0.007513148009015813,0.007513148009015813,1.8387821806114182,1.8387821806114182,0.0,0.0
2017-01-17,0.004474272930648837,0.004474272930648837,1.8470093939474872,1.8470093939474872,0.0,0.0
2017-01-18,-0.0033407572383072903,-0.0033407572383072903,1.8408389839454355,1.8408389839454355,0.0,0.0
2017-01-19,-0.008566108007448836,-0.008566108007448836,1.8250701583846365,1.8250701583846365,0.0,0.0
2017-01-20,0.002253944402704766,0.002253944402704766,1.829183765052671,1.829183765052671,0.0,0.0
2017-01-23,0.004872563718140821,0.004872563718140821,1.8380965795000788,1.8380965795000788,0.0,0.0
2017-01-24,-0.0014919806042521522,-0.0014919806042521522,1.8353541750547224,1.8353541750547224,0.0,0.0
2017-01-25,-0.009712364587224576,-0.009712364587224576,1.8175285461599062,1.8175285461599062,0.0,0.0
2017-01-26,-0.005764617125612825,-0.005764617125612825,1.8070511899764226,1.8070511899764226,0.0,0.0
2017-02-03,-0.013671875,-0.013671875,1.7823454119884636,1.7823454119884636,0.0,0.0
2017-02-06,-0.002970297029703084,-0.002970297029703084,1.7770513167053295,1.7770513167053295,0.0,0.0
2017-02-07,-0.015888778550148808,-0.015888778550148808,1.7488161418619481,1.7488161418619481,0.0,0.0
2017-02-08,0.003027245206861817,0.003027245206861817,1.7541102371450823,1.7541102371450823,0.0,0.0
2017-02-09,-0.0020000000000000018,-0.0020000000000000018,1.750602016670792,1.750602016670792,0.0,0.0
2017-02-10,0.006349206349206327,0.006349206349206327,1.7617169501099716,1.7617169501099716,0.0,0.0
2017-02-13,0.003154574132492094,0.003154574132492094,1.7672744168295613,1.7672744168295613,0.0,0.0
2017-02-14,0.0,0.0,1.7672744168295613,1.7672744168295613,0.0,0.0
2017-02-15,-0.0062893081761006275,-0.0062893081761006275,1.7561594833903817,1.7561594833903817,0.0,0.0
2017-02-16,0.0031645569620253333,0.0031645569620253333,1.7617169501099716,1.7617169501099716,0.0,0.0
2017-02-17,0.018927444794952786,0.018927444794952786,1.7950617504275108,1.7950617504275108,0.0,0.0
2017-02-20,0.006191950464396356,0.006191950464396356,1.8061766838666906,1.8061766838666906,0.0,0.0
2017-02-21,0.0,0.0,1.8061766838666906,1.8061766838666906,0.0,0.0
2017-02-22,0.003076923076922977,0.003076923076922977,1.8117341505862803,1.8117341505862803,0.0,0.0
2017-02-23,0.0,0.0,1.8117341505862803,1.8117341505862803,0.0,0.0
2017-02-24,-0.006134969325153339,-0.006134969325153339,1.8006192171471007,1.8006192171471007,0.0,0.0
2017-02-27,-0.0030864197530864335,-0.0030864197530864335,1.7950617504275108,1.7950617504275108,0.0,0.0
2017-02-28,0.003095975232198178,0.003095975232198178,1.8006192171471007,1.8006192171471007,0.0,0.0
2017-03-01,0.0030864197530864335,0.0030864197530864335,1.8061766838666906,1.8061766838666906,0.0,0.0
2017-03-02,0.0,0.0,1.8061766838666906,1.8061766838666906,0.0,0.0
2017-03-03,-0.003076923076923088,-0.003076923076923088,1.8006192171471007,1.8006192171471007,0.0,0.0
2017-03-06,0.006172839506172867,0.006172839506172867,1.8117341505862803,1.8117341505862803,0.0,0.0
2017-03-07,-0.0030674846625765584,-0.0030674846625765584,1.8061766838666906,1.8061766838666906,0.0,0.0
2017-03-08,-0.008141538461538533,-0.008141538461538533,1.7914716269266557,1.7914716269266557,0.0,0.0
2017-03-09,-0.007961783439490389,-0.007961783439490389,1.7772083177950742,1.7772083177950742,0.0,0.0
2017-03-10,-0.0005350454788656256,-0.0005350454788656256,1.7762574305196355,1.7762574305196355,0.0,0.0
2017-03-13,0.011777301927194728,0.011777301927194728,1.7971769505792883,1.7971769505792883,0.0,0.0
2017-03-14,-0.007936507936507908,-0.007936507936507908,1.7829136414477067,1.7829136414477067,0.0,0.0
2017-03-15,0.0005333333333332746,0.0005333333333332746,1.7838645287231454,1.7838645287231454,0.0,0.0
2017-03-16,0.0031982942430703876,0.0031982942430703876,1.7895698523757781,1.7895698523757781,0.0,0.0
2017-03-17,-0.012605738575982905,-0.012605738575982905,1.7670110026532688,1.7670110026532688,0.0,0.0
2017-03-20,0.007729468599033895,0.007729468599033895,1.7806690587124248,1.7806690587124248,0.0,0.0
2017-03-21,-0.0019175455417066445,-0.0019175455417066445,1.7772545446976358,1.7772545446976358,0.0,0.0
2017-03-22,-0.01729106628242072,-0.01729106628242072,1.7465239185645356,1.7465239185645356,0.0,0.0
2017-03-23,0.004887585532747041,0.004887585532747041,1.7550602036015084,1.7550602036015084,0.0,0.0
2017-03-24,0.005836575875486361,0.005836575875486361,1.765303745645875,1.765303745645875,0.0,0.0
2017-03-27,-0.0009671179883946612,-0.0009671179883946612,1.7635964886384805,1.7635964886384805,0.0,0.0
2017-03-28,0.0058083252662148865,0.0058083252662148865,1.7738400306828472,1.7738400306828472,0.0,0.0
2017-03-29,0.010587102983638186,0.010587102983638186,1.7926198577641865,1.7926198577641865,0.0,0.0
2017-03-30,0.0009523809523808158,0.0009523809523808158,1.7943271147715807,1.7943271147715807,0.0,0.0
2017-03-31,0.0019029495718363432,0.0019029495718363432,1.7977416287863697,1.7977416287863697,0.0,0.0
2017-04-05,0.0009496676163343043,0.0009496676163343043,1.7994488857937643,1.7994488857937643,0.0,0.0
2017-04-06,-0.002846299810246755,-0.002846299810246755,1.7943271147715807,1.7943271147715807,0.0,0.0
2017-04-07,-0.0009514747859179495,-0.0009514747859179495,1.7926198577641865,1.7926198577641865,0.0,0.0
2017-04-10,-0.0009523809523810378,-0.0009523809523810378,1.790912600756792,1.790912600756792,0.0,0.0
2017-04-11,-0.004766444232602418,-0.004766444232602418,1.7823763157198198,1.7823763157198198,0.0,0.0
2017-04-12,-0.014427203065134231,-0.014427203065134231,1.7566616106744442,1.7566616106744442,0.0,0.0
2017-04-13,0.0038705137227306174,0.0038705137227306174,1.7634607935447537,1.7634607935447537,0.0,0.0
2017-04-14,0.002103049421661396,0.002103049421661396,1.7671694387467405,1.7671694387467405,0.0,0.0
2017-04-17,-0.0024484085344526063,-0.0024484085344526063,1.762842686011089,1.762842686011089,0.0,0.0
2017-04-18,-0.003155680224403934,-0.003155680224403934,1.7572797182081088,1.7572797182081088,0.0,0.0
2017-04-19,-0.000703482237073505,-0.000703482237073505,1.75604350314078,1.75604350314078,0.0,0.0
2017-04-20,-0.0017599436818023229,-0.0017599436818023229,1.7529529654724574,1.7529529654724574,0.0,0.0
2017-04-21,-0.003173483779971731,-0.003173483779971731,1.7473899976694771,1.7473899976694771,0.0,0.0
2017-04-24,-0.0077821011673151474,-0.0077821011673151474,1.7337916319288587,1.7337916319288587,0.0,0.0
2017-04-25,0.0007130124777183777,0.0007130124777183777,1.7350278469961877,1.7350278469961877,0.0,0.0
2017-04-26,-0.005626647666547968,-0.005626647666547968,1.725265456609491,1.725265456609491,0.0,0.0
2017-04-27,0.0,0.0,1.725265456609491,1.725265456609491,0.0,0.0
2017-04-28,-0.0010000000000000009,-0.0010000000000000009,1.7235401911528814,1.7235401911528814,0.0,0.0
2017-05-02,0.005535055350553542,0.005535055350553542,1.7330800815098162,1.7330800815098162,0.0,0.0
2017-05-03,0.004587155963302614,0.004587155963302614,1.741029990140595,1.741029990140595,0.0,0.0
2017-05-04,-0.002739726027397027,-0.002739726027397027,1.736260044962128,1.736260044962128,0.0,0.0
2017-05-05,0.015567765567765512,0.015567765567765512,1.7632897343067764,1.7632897343067764,0.0,0.0
2017-05-08,0.023444544634806164,0.023444544634806164,1.8046292591868272,1.8046292591868272,0.0,0.0
2017-05-09,-0.006167400881057383,-0.006167400881057383,1.7934993871037364,1.7934993871037364,0.0,0.0
2017-05-10,0.012411347517730542,0.012411347517730542,1.8157591312699175,1.8157591312699175,0.0,0.0
2017-05-11,0.017513134851138368,0.017513134851138368,1.8475587657930335,1.8475587657930335,0.0,0.0
2017-05-12,-0.024956970740103168,-0.024956970740103168,1.8014492957345156,1.8014492957345156,0.0,0.0
2017-05-15,0.008826125330979817,0.008826125330979817,1.8173491129960737,1.8173491129960737,0.0,0.0
2017-05-16,-0.005249343832021025,-0.005249343832021025,1.807809222639139,1.807809222639139,0.0,0.0
2017-05-17,-0.014951627088830133,-0.014951627088830133,1.7807795332944907,1.7807795332944907,0.0,0.0
2017-05-18,-0.008035714285714368,-0.008035714285714368,1.7664696977590884,1.7664696977590884,0.0,0.0
2017-05-19,0.0036003600360035026,0.0036003600360035026,1.7728296246637114,1.7728296246637114,0.0,0.0
2017-05-22,0.02062780269058284,0.02062780269058284,1.8093992043652944,1.8093992043652944,0.0,0.0
2017-05-23,0.0017574692442883233,0.0017574692442883233,1.8125791678176062,1.8125791678176062,0.0,0.0
2017-05-24,-0.011403508771929749,-0.011403508771929749,1.791909405377581,1.791909405377581,0.0,0.0
2017-05-25,-0.006211180124223503,-0.006211180124223503,1.7807795332944907,1.7807795332944907,0.0,0.0
2017-05-26,-0.0027839285714286177,-0.0027839285714286177,1.7758219702723368,1.7758219702723368,0.0,0.0
2017-05-31,0.0,0.0,1.7758219702723368,1.7758219702723368,0.0,0.0
2017-06-01,0.0,0.0,1.7758219702723368,1.7758219702723368,0.0,0.0
2017-06-02,-0.0010000000000000009,-0.0010000000000000009,1.7740461483020644,1.7740461483020644,0.0,0.0
2017-06-05,0.0122699386503069,0.0122699386503069,1.795813585704544,1.795813585704544,0.0,0.0
2017-06-06,0.0060606060606061,0.0060606060606061,1.806697304405784,1.806697304405784,0.0,0.0
2017-06-07,0.0003543586109142627,0.0003543586109142627,1.8073375231529156,1.8073375231529156,0.0,0.0
2017-06-08,-0.006021962451292939,-0.006021962451292939,1.796453804451676,1.796453804451676,0.0,0.0
2017-06-09,-0.009265858873842014,-0.009265858873842014,1.7798081170262503,1.7798081170262503,0.0,0.0
2017-06-12,-0.003597122302158251,-0.003597122302158251,1.773405929554933,1.773405929554933,0.0,0.0
2017-06-13,0.00080324909747298,0.00080324909747298,1.7748304162673012,1.7748304162673012,0.0,0.0
2017-06-14,0.0,0.0,1.7748304162673012,1.7748304162673012,0.0,0.0
2017-06-15,0.0,0.0,1.7748304162673012,1.7748304162673012,0.0,0.0
2017-06-16,0.0,0.0,1.7748304162673012,1.7748304162673012,0.0,0.0
2017-06-19,-0.0010000000000000009,-0.0010000000000000009,1.773055585851034,1.773055585851034,0.0,0.0
2017-06-20,0.001145475372279492,0.001145475372279492,1.7750865773583089,1.7750865773583089,0.0,0.0
2017-06-21,0.0028604118993134087,0.0028604118993134087,1.7801640561264962,1.7801640561264962,0.0,0.0
2017-06-22,-0.01597261836851105,-0.01597261836851105,1.751730175024647,1.751730175024647,0.0,0.0
2017-06-23,0.006956521739130528,0.006956521739130528,1.7639161240682968,1.7639161240682968,0.0,0.0
2017-06-26,0.006908462867012188,0.006908462867012188,1.7761020731119468,1.7761020731119468,0.0,0.0
2017-06-27,-0.0017152658662092923,-0.0017152658662092923,1.7730555858510344,1.7730555858510344,0.0,0.0
2017-06-28,-0.0068728522336770626,-0.0068728522336770626,1.7608696368073846,1.7608696368073846,0.0,0.0
2017-06-29,0.0046136101499423265,0.0046136101499423265,1.7689936028364843,1.7689936028364843,0.0,0.0
2017-06-30,0.003444316877152742,0.003444316877152742,1.7750865773583093,1.7750865773583093,0.0,0.0
2017-07-03,0.009153318077803174,0.009153318077803174,1.791334509416509,1.791334509416509,0.0,0.0
2017-07-04,-0.005102040816326592,-0.005102040816326592,1.7821950476337716,1.7821950476337716,0.0,0.0
2017-07-05,0.0034188034188034067,0.0034188034188034067,1.7882880221555963,1.7882880221555963,0.0,0.0
2017-07-06,-0.004542873367404998,-0.004542873367404998,1.7801640561264964,1.7801640561264964,0.0,0.0
2017-07-07,-0.0017113519680547196,-0.0017113519680547196,1.777117568865584,1.777117568865584,0.0,0.0
2017-07-10,-0.020409142857142903,-0.020409142857142903,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-11,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-12,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-13,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-14,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-17,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-18,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-19,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-20,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-21,0.0,0.0,1.7408481225286678,1.7408481225286678,0.0,0.0
2017-07-24,-0.0010000000000000009,-0.0010000000000000009,1.739107274406139,1.739107274406139,0.0,0.0
2017-07-25,0.0030674846625766694,0.0030674846625766694,1.7444419592969556,1.7444419592969556,0.0,0.0
2017-07-26,-0.003058103975535187,-0.003058103975535187,1.739107274406139,1.739107274406139,0.0,0.0
2017-07-27,0.006134969325153339,0.006134969325153339,1.7497766441877718,1.7497766441877718,0.0,0.0
2017-07-28,-0.009146341463414642,-0.009146341463414642,1.7337725895153226,1.7337725895153226,0.0,0.0
2017-07-31,0.003076923076922977,0.003076923076922977,1.7391072744061389,1.7391072744061389,0.0,0.0
2017-08-01,-0.0030674846625767804,-0.0030674846625767804,1.7337725895153224,1.7337725895153224,0.0,0.0
2017-08-02,0.006153846153846176,0.006153846153846176,1.7444419592969551,1.7444419592969551,0.0,0.0
2017-08-03,-0.006116207951070374,-0.006116207951070374,1.7337725895153222,1.7337725895153222,0.0,0.0
2017-08-04,-0.003076923076923088,-0.003076923076923088,1.7284379046245057,1.7284379046245057,0.0,0.0
2017-08-07,0.006172839506172867,0.006172839506172867,1.7391072744061387,1.7391072744061387,0.0,0.0
2017-08-08,0.0,0.0,1.7391072744061387,1.7391072744061387,0.0,0.0
2017-08-09,-0.00506134969325156,-0.00506134969325156,1.7303050443362915,1.7303050443362915,0.0,0.0
2017-08-10,0.006051338467180312,0.006051338467180312,1.7407757058110398,1.7407757058110398,0.0,0.0
2017-08-11,-0.005991611743559,-0.005991611743559,1.7303456536492001,1.7303456536492001,0.0,0.0
2017-08-14,0.02591922845087402,0.02591922845087402,1.7751948779451108,1.7751948779451108,0.0,0.0
2017-08-15,0.00235017626321965,0.00235017626321965,1.7793668988098466,1.7793668988098466,0.0,0.0
2017-08-16,0.016998827667057625,0.016998827667057625,1.809614050079182,1.809614050079182,0.0,0.0
