candidate,r2_threshold,switch_buffer,r2_enabled,buffer_enabled,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,avg_turnover_full,avg_turnover_last_10y,avg_turnover_last_1y,avg_turnover_last_3y,avg_turnover_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,ann_return_delta_vs_base_full,max_dd_delta_vs_base_full,ann_return_delta_vs_current_pair_full,ann_return_delta_vs_base_last_10y,max_dd_delta_vs_base_last_10y,ann_return_delta_vs_current_pair_last_10y,ann_return_delta_vs_base_last_5y,max_dd_delta_vs_base_last_5y,ann_return_delta_vs_current_pair_last_5y,ann_return_delta_vs_base_last_3y,max_dd_delta_vs_base_last_3y,ann_return_delta_vs_current_pair_last_3y,ann_return_delta_vs_base_last_1y,max_dd_delta_vs_base_last_1y,ann_return_delta_vs_current_pair_last_1y,decision_hint,stability_label
r2_0.20_buffer_1.03,0.2,1.03,True,True,0.29680208635173844,0.346041324393942,0.5301789945910449,0.6829648820249716,0.5319336226483664,0.22416952267396106,0.2326038904351641,0.3085337001272243,0.28465753434475666,0.2607512009923325,1.2709599032835173,1.3931348306607136,1.533615848264712,1.9695909976843606,1.7647661678263122,-0.25417024402875255,-0.2331892754746222,-0.15868919725725605,-0.15868919725725594,-0.2331892754746211,0.17970933482392398,0.2119047619047619,0.3333333333333333,0.24603174603174602,0.23333333333333334,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.643,0.534,0.084,0.186,0.294,0.06635044521850064,0.11049913651636334,-3.7501650505422646e-05,0.004341296848616727,-0.018360413744820336,0.0005407335571272487,0.04796560132856431,-0.01836041374481856,-0.002479711464622447,0.07246970668628894,0.013159494374649028,-0.0027858915997294176,0.19658239217578877,0.013159494374649028,-0.004938216962858233,research_only,pending_review
r2_0.20_buffer_1.05,0.2,1.05,True,True,0.29683958800224386,0.3455005908368147,0.5351172115539031,0.685750773624701,0.5344133341129889,0.22410681372711827,0.23252333491502417,0.3083657608783211,0.28461392458414375,0.260724031638873,1.2713771631108988,1.3918003913895023,1.5447480319366715,1.9756720244847212,1.7711367210523927,-0.24972768452362604,-0.23318927547462176,-0.1586891972572564,-0.15868919725725616,-0.2331892754746212,0.1791503633314701,0.2111111111111111,0.3333333333333333,0.24603174603174602,0.23333333333333334,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.641,0.532,0.084,0.186,0.294,0.06638794686900606,0.11494169602148985,0.0,0.0038005632914894782,-0.018360413744819892,0.0,0.05044531279318676,-0.01836041374481867,0.0,0.07525559828601835,0.013159494374648806,0.0,0.201520609138647,0.013159494374648695,0.0,research_only,pending_review
r2_0.20_buffer_1.08,0.2,1.08,True,True,0.2894819147287073,0.3384790840828251,0.48938730514955964,0.6502939999338899,0.500180467890968,0.22427955230671104,0.2327987468132986,0.3084455879804662,0.2845308243293004,0.2613622709229585,1.2451811786969547,1.3679355401405777,1.446221758443464,1.901303354440391,1.680994207389349,-0.2497276845236257,-0.2331892754746212,-0.15868919725725583,-0.15868919725725594,-0.23318927547462143,0.1752375628842929,0.20555555555555555,0.30158730158730157,0.23015873015873015,0.22380952380952382,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.627,0.518,0.07600000000000001,0.17400000000000002,0.282,0.05903027359546953,0.11494169602149018,-0.007357673273536536,-0.0032209434625001254,-0.018360413744819337,-0.007021506753989604,0.01621244657116594,-0.018360413744818893,-0.03423286622202082,0.03979882459520723,0.013159494374649028,-0.03545677369081113,0.1557907027343035,0.01315949437464925,-0.04572990640434349,research_only,pending_review
r2_0.20_buffer_1.10,0.2,1.1,True,True,0.2828175494282086,0.3286678639615912,0.4893873051495603,0.637804178617317,0.48864131726495486,0.22433950296056615,0.2328855169598953,0.3084455879804661,0.2844649841558604,0.26167439634336503,1.2217899793338838,1.3358879390847704,1.4462217584434678,1.8749136227376622,1.6497508448052935,-0.2497276845236257,-0.23318927547462098,-0.1586891972572546,-0.1586891972572545,-0.2331892754746212,0.17411961989938513,0.20396825396825397,0.30158730158730157,0.23015873015873015,0.2222222222222222,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.623,0.514,0.07600000000000001,0.17400000000000002,0.27999999999999997,0.05236590829497079,0.11494169602149018,-0.014022038574035278,-0.013032163583734047,-0.018360413744819115,-0.016832726875223525,0.004673295945152756,-0.01836041374481867,-0.045772016848034,0.02730900327863428,0.013159494374650471,-0.047946595007384074,0.15579070273430418,0.013159494374650471,-0.045729906404342824,research_only,pending_review
r2_0.20_buffer_1.15,0.2,1.15,True,True,0.2868036934230054,0.33449252371751204,0.4732037133484448,0.6418985534356092,0.49860769708515074,0.22374610087164748,0.2320664026961098,0.3075191713331725,0.2832972812542075,0.2605549180483707,1.2383203913104959,1.3586589119048254,1.4140856532228565,1.8903176238297152,1.6813722890476346,-0.2497276845236267,-0.23318927547462232,-0.15868919725725594,-0.1586891972572555,-0.2331892754746222,0.1713247624371157,0.2,0.30158730158730157,0.22486772486772486,0.21746031746031746,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.613,0.504,0.07600000000000001,0.16999999999999998,0.274,0.056352052289767585,0.11494169602148918,-0.01003589457923848,-0.007207503827813211,-0.018360413744820447,-0.011008067119302689,0.014639675765348636,-0.01836041374481967,-0.03580563702783812,0.031403378096926504,0.013159494374649472,-0.04385222018909185,0.13960711093318867,0.013159494374649139,-0.06191349820545833,research_only,pending_review
r2_0.20_buffer_1.20,0.2,1.2,True,True,0.2742905511407745,0.31355867170215546,0.4603988101905361,0.5993274797410817,0.47225719816143763,0.22408152411764343,0.23248188774936088,0.3076741894458454,0.283920680120655,0.26102247897016784,1.1931519291963542,1.2885611192202404,1.3851053038492014,1.7940816079611746,1.610756124964295,-0.24750604509841045,-0.23318927547462187,-0.1586891972572554,-0.1586891972572556,-0.23318927547462098,0.17076579094466182,0.1992063492063492,0.30158730158730157,0.2222222222222222,0.21587301587301588,0.7926215762996087,0.9107142857142857,0.9087301587301587,0.9232804232804233,0.9246031746031746,0.611,0.502,0.07600000000000001,0.16800000000000004,0.272,0.0438389100075367,0.11716333544670543,-0.022549036861469363,-0.02814135584316979,-0.018360413744820003,-0.03194191913465927,-0.01171082315836447,-0.01836041374481845,-0.06215613595155123,-0.011167695597601002,0.013159494374649361,-0.08642329388361936,0.12680220777527995,0.013159494374649694,-0.07471840136336705,research_only,pending_review
r2_0.25_buffer_1.00,0.25,1.0,True,False,0.309122405693081,0.3605888107201203,0.7292975938413024,0.7196039504408496,0.5817771578566968,0.2209057833400039,0.22944022443309325,0.3081848282310868,0.284498771643746,0.25987760195645376,1.3293543389467886,1.456140815520634,1.9326365379807522,2.0463660819781566,1.89322859341214,-0.25440376418417854,-0.17909377805015625,-0.1377428361092673,-0.15199197869237935,-0.17909377805015614,0.1825041922861934,0.21666666666666667,0.31746031746031744,0.25132275132275134,0.23492063492063492,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.653,0.546,0.08000000000000002,0.19,0.296,0.07867076455984323,0.11026561636093735,0.012282817690837167,0.018888783174795032,0.03573508367964562,0.015088219883305554,0.09780913653689471,0.035735083679646396,0.047363823743707956,0.10910877510216688,0.019856712939525623,0.03385317681614852,0.3957009914260463,0.034105855522637785,0.1941803822873993,research_only,pending_review
r2_0.25_buffer_1.02,0.25,1.02,True,True,0.3101600064370482,0.3621202118056086,0.7326143707884507,0.720807780490252,0.5765492347997065,0.22097284484682062,0.22953108928639546,0.3082993389736798,0.2839763482411054,0.2597249834064414,1.3326089765234561,1.4605645971358423,1.9382609014641878,2.052077370212872,1.8814193610369523,-0.2709423138348692,-0.1946814828704524,-0.1377428361092674,-0.15199197869237924,-0.19468148287045228,0.17970933482392398,0.2126984126984127,0.31746031746031744,0.24603174603174602,0.23174603174603176,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.643,0.536,0.08000000000000002,0.186,0.292,0.07970836530381042,0.09372706671024666,0.01332041843480436,0.02042018426028336,0.020147378859349474,0.01661962096879388,0.09258121347990445,0.02014737885935025,0.04213590068671769,0.11031260515156927,0.019856712939525734,0.03505700686555091,0.3990177683731946,0.034105855522637674,0.19749715923454758,research_only,pending_review
r2_0.25_buffer_1.03,0.25,1.03,True,True,0.31133754636792044,0.36385876688734853,0.7326143707884496,0.7206301627898399,0.5801068179499709,0.22086247479888224,0.22937933221755644,0.30829933897367984,0.28377808073590965,0.25943853740258865,1.337236114167095,1.4669463538245577,1.9382609014641854,2.0529489806787535,1.8919129926349052,-0.27119831155253327,-0.19468148287045206,-0.1377428361092674,-0.15199197869237957,-0.1946814828704524,0.17970933482392398,0.2126984126984127,0.31746031746031744,0.24603174603174602,0.23174603174603176,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.643,0.536,0.08000000000000002,0.186,0.292,0.08088590523468264,0.09347106899258262,0.014497958365676578,0.02215873934202328,0.020147378859349807,0.018358176050533803,0.09613879663016878,0.02014737885935014,0.04569348383698202,0.11013498745115724,0.0198567129395254,0.034879389165138885,0.39901776837319347,0.034105855522637674,0.19749715923454647,research_only,pending_review
r2_0.25_buffer_1.05,0.25,1.05,True,True,0.31211286893646584,0.3643994607346779,0.7382058902813684,0.7234784035154533,0.5826645064384735,0.22072804873189994,0.22920041471775918,0.30812618529074826,0.2837338314740441,0.25941047379542126,1.3405968718595327,1.4696442926352562,1.9496550872742466,2.0590663089482177,1.8983356425908973,-0.2668571802924252,-0.19468148287045328,-0.13774283610926819,-0.15199197869237935,-0.19468148287045317,0.1791503633314701,0.2119047619047619,0.31746031746031744,0.24603174603174602,0.23174603174603176,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.641,0.534,0.08,0.186,0.292,0.08166122780322804,0.09781220025269066,0.015273280934221978,0.022699433189352636,0.020147378859348586,0.018898869897863158,0.09869648511867135,0.020147378859349363,0.04825117232548459,0.11298322817677064,0.019856712939525623,0.03772762989075229,0.4046092878661123,0.034105855522636896,0.20308867872746528,research_only,pending_review
r2_0.25_buffer_1.08,0.25,1.08,True,True,0.30579935380879975,0.3589499518698771,0.6864261355657126,0.687228096132793,0.5591419268454616,0.22061007209838784,0.2290776134661885,0.30825454552583187,0.2836570135199403,0.25938716195183426,1.319308742012955,1.4528180361099614,1.8506559314516455,1.9844473728012246,1.8406506599679668,-0.26685718029242567,-0.19468148287045284,-0.1377428361092674,-0.1519919786923789,-0.19468148287045295,0.1752375628842929,0.20634920634920634,0.2857142857142857,0.23015873015873015,0.2222222222222222,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.627,0.52,0.07200000000000001,0.174,0.28,0.07534771267556195,0.09781220025269022,0.008959765806555886,0.017249924324551857,0.02014737885934903,0.01344936103306238,0.0751739055256595,0.020147378859349585,0.024728592732472743,0.07673292079411032,0.019856712939526067,0.0014773225080919605,0.3528295331504565,0.034105855522637674,0.1513089240118095,research_only,pending_review
r2_0.25_buffer_1.10,0.25,1.1,True,True,0.29905065589878066,0.34898867771169906,0.6864261355657124,0.6744587487063065,0.5471492540129079,0.2206721158485932,0.22916761818134906,0.3082545455258318,0.28359331174735164,0.2597061144247552,1.2954961481346667,1.4201978661893662,1.8506559314516469,1.957980867326148,1.808930239683427,-0.26685718029242567,-0.19468148287045295,-0.1377428361092674,-0.15199197869237968,-0.19468148287045284,0.17411961989938513,0.20476190476190476,0.2857142857142857,0.23015873015873015,0.22063492063492063,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.623,0.516,0.07200000000000001,0.174,0.278,0.06859901476554287,0.09781220025269022,0.0022110678965368002,0.007288650166373811,0.02014737885934892,0.003488086874884333,0.06318123269310583,0.020147378859349696,0.012735919899919068,0.06396357336762382,0.01985671293952529,-0.011292024918394539,0.3528295331504563,0.034105855522637674,0.1513089240118093,research_only,pending_review
r2_0.25_buffer_1.15,0.25,1.15,True,True,0.30205871273891716,0.3533842560665079,0.6864261355657095,0.6847691931892601,0.5540189315515578,0.22018452367242622,0.22849406665331815,0.3082545455258319,0.2827516497669399,0.2588616655726919,1.3083939386679981,1.437966326599548,1.8506559314516426,1.9847297300336548,1.8311288472125358,-0.26685718029242533,-0.19468148287045317,-0.13774283610926763,-0.15745424228530414,-0.19468148287045306,0.1713247624371157,0.2007936507936508,0.2857142857142857,0.22486772486772486,0.21587301587301588,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.613,0.506,0.07200000000000001,0.16999999999999998,0.272,0.07160707160567936,0.09781220025269055,0.005219124736673297,0.011684228521182671,0.020147378859348697,0.007883665229693193,0.07005091023175569,0.020147378859349474,0.019605597438568934,0.07427401785057741,0.014394449346600835,-0.000981580435440943,0.3528295331504534,0.03410585552263745,0.1513089240118064,research_only,pending_review
r2_0.25_buffer_1.20,0.25,1.2,True,True,0.2893972275290171,0.3321540541486372,0.6717679296752268,0.641086571427123,0.5266941191520722,0.22052728869224597,0.228919653871835,0.3084243698387071,0.2833856448467865,0.25934197807335563,1.2623473558532914,1.366570338911999,1.8214378025764306,1.8880301173484102,1.759695073010938,-0.2646862632014193,-0.1946814828704534,-0.1377428361092674,-0.1574542422853038,-0.1946814828704535,0.17076579094466182,0.2,0.2857142857142857,0.2222222222222222,0.21428571428571427,0.7744550027948575,0.8948412698412699,0.8968253968253969,0.9126984126984127,0.9119047619047619,0.611,0.504,0.07200000000000001,0.16799999999999998,0.27,0.05894558639577929,0.09998311734369658,-0.007442360473226772,-0.009545973396688057,0.020147378859348475,-0.013346536688177535,0.042726097832270105,0.02014737885934903,-0.007719214960916654,0.030591396088440304,0.014394449346601168,-0.04466420219757805,0.3381713272599707,0.034105855522637674,0.13665071812132368,research_only,pending_review
r2_0.30_buffer_1.00,0.3,1.0,True,False,0.2640461111333996,0.3147136577585552,0.591819535507722,0.6120923750757437,0.49626564056582745,0.2146238878837897,0.22325323357172902,0.30301052635345266,0.2763637784543763,0.2506785301294435,1.1987171869877569,1.3366899118659403,1.6865401102152304,1.8646644984730034,1.7316766261211978,-0.25718148445536915,-0.18159365390350934,-0.1300136590328822,-0.1548616382533341,-0.17783441893486174,0.1819452207937395,0.21666666666666667,0.3412698412698413,0.25396825396825395,0.2365079365079365,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.651,0.546,0.08600000000000001,0.192,0.298,0.0335944700001618,0.10748789608974674,-0.03279347686884426,-0.026986369786770048,0.03323520782629252,-0.030786933078259526,0.012297619246025349,0.036994442794940796,-0.03814769354716141,0.0015971997370609614,0.01698705337857087,-0.0736583985489574,0.2582229330924659,0.04183503259902288,0.05670232395381891,research_only,pending_review
r2_0.30_buffer_1.02,0.3,1.02,True,True,0.2650479847394256,0.3161934243910123,0.5948726307980821,0.6132209403148652,0.49132034115823164,0.21469345528828557,0.22334734302194226,0.3031291564894534,0.27582647930092946,0.250517228765437,1.2020938310728226,1.341265351483693,1.692330449643144,1.8703009547896106,1.719394945141379,-0.2736584197061822,-0.19974725143950978,-0.13001365903288176,-0.15486163825333443,-0.19344603698376817,0.1791503633314701,0.2126984126984127,0.3412698412698413,0.24867724867724866,0.23333333333333334,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.641,0.536,0.08600000000000001,0.188,0.294,0.034596343606187796,0.09101096083893367,-0.03179160326281827,-0.025506603154312968,0.015081610290292091,-0.029307166445802446,0.007352319838429544,0.021382824746034368,-0.043092992954757214,0.0027257649761824876,0.016987053378570538,-0.07252983330983587,0.26127602838282593,0.041835032599023325,0.05975541924417893,research_only,pending_review
r2_0.30_buffer_1.03,0.3,1.03,True,True,0.26618497908300265,0.31787336038101865,0.594872630798085,0.6130544274730934,0.49468559991466154,0.2145804441771576,0.22319216935529537,0.30312915648945327,0.27562219573310315,0.2502222476323039,1.20680409681019,1.3477634340653821,1.6923304496431493,1.8711084203707387,1.7301482513359954,-0.27391346370383585,-0.20002824823999976,-0.13001365903288176,-0.1548616382533342,-0.19344603698376772,0.1791503633314701,0.2126984126984127,0.3412698412698413,0.24867724867724866,0.23333333333333334,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.641,0.536,0.08600000000000001,0.188,0.294,0.035733337949764854,0.09075591684128004,-0.03065460891924121,-0.023826667164306592,0.014800613489802106,-0.02762723045579607,0.010717578594859445,0.021382824746034812,-0.039727734198327314,0.002559252134410661,0.01698705337857076,-0.0726963461516077,0.2612760283828288,0.041835032599023325,0.05975541924418182,research_only,pending_review
r2_0.30_buffer_1.05,0.3,1.05,True,True,0.26693360539432476,0.31839582358235474,0.6000196280492804,0.6157245929812403,0.49710501872192325,0.21444245863828018,0.22300851395115842,0.30295656511231955,0.2755782205675281,0.2501946318864538,1.2102016311161408,1.3504692964910148,1.7037753629961947,1.8773757291960713,1.7367862358800923,-0.26958850533694034,-0.19526319015380744,-0.13001365903288165,-0.15486163825333443,-0.19344603698376828,0.1785913918390162,0.2119047619047619,0.3412698412698413,0.24867724867724866,0.23333333333333334,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.639,0.534,0.08600000000000001,0.188,0.294,0.03648196426108696,0.09508087520817554,-0.0299059826079191,-0.023304203962970504,0.019565671575994426,-0.027104767254459983,0.013136997402121153,0.021382824746034257,-0.037308315391065605,0.005229417642557577,0.016987053378570538,-0.07002618064346078,0.2664230256340243,0.041835032599023436,0.06490241649537731,research_only,pending_review
r2_0.30_buffer_1.08,0.3,1.08,True,True,0.2615439232658121,0.3141748170265577,0.5523563308853177,0.5859395046028155,0.4772018776643696,0.21428395681887,0.22283300173772108,0.30305359995724224,0.27534499036642707,0.2500703273884053,1.1910245297009951,1.3369512336186318,1.6033574594219442,1.8110316776201971,1.6839222655631068,-0.2695885053369399,-0.1952631901538069,-0.13001365903288165,-0.1548616382533341,-0.19344603698376828,0.17467859139183903,0.20634920634920634,0.30952380952380953,0.2328042328042328,0.22380952380952382,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.625,0.52,0.078,0.176,0.28200000000000003,0.03109228213257431,0.09508087520817599,-0.03529566473643175,-0.02752521051876755,0.01956567157599498,-0.03132577381025703,-0.006766143655432488,0.021382824746034257,-0.05721145644861925,-0.024555670735867174,0.01698705337857087,-0.09981126902188553,0.21875972847006153,0.041835032599023436,0.017239119331414532,research_only,pending_review
r2_0.30_buffer_1.10,0.3,1.1,True,True,0.2544366611869029,0.3036750803380217,0.5171577424157918,0.5619497029998162,0.45913097550532034,0.2143397186793312,0.22291505496899164,0.3033721758377798,0.2753906440744151,0.25046686981477617,1.164389568231512,1.3005195137998338,1.5262477425228647,1.755320994433904,1.6324380753918817,-0.25759294135877797,-0.19344603698376772,-0.13001365903288176,-0.15486163825333465,-0.19344603698376772,0.17300167691447735,0.20396825396825397,0.30952380952380953,0.2328042328042328,0.2222222222222222,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.619,0.514,0.078,0.176,0.28,0.023985020053665096,0.10707643918633791,-0.04240292681534097,-0.03802494720730354,0.021382824746034146,-0.04182551049879302,-0.024837045814481762,0.021382824746034812,-0.07528235860766852,-0.048545472338866524,0.016987053378570316,-0.12380107062488488,0.1835611400005357,0.041835032599023325,-0.017959469138111306,research_only,pending_review
r2_0.30_buffer_1.15,0.3,1.15,True,True,0.2573414107146188,0.30792300773690706,0.5171577424157889,0.5715673754031445,0.46560983283752577,0.2138391755961049,0.2222245234141851,0.3033721758377798,0.2745299800869838,0.24959524960774435,1.1774416538266892,1.3185259022706284,1.5262477425228616,1.7823711132204685,1.6550414120984984,-0.25759294135877886,-0.19344603698376805,-0.13001365903288242,-0.16030541754357597,-0.1934460369837684,0.17020681945220795,0.2,0.30952380952380953,0.2275132275132275,0.21746031746031746,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.609,0.504,0.078,0.172,0.274,0.026889769581381007,0.10707643918633702,-0.03949817728762506,-0.033777019808418185,0.021382824746033813,-0.03757758309990766,-0.018358188482276327,0.021382824746034146,-0.06880350127546309,-0.03892779993553819,0.011543274088329003,-0.11418339822155654,0.1835611400005328,0.04183503259902266,-0.017959469138114192,research_only,pending_review
r2_0.30_buffer_1.20,0.3,1.2,True,True,0.24341755956623934,0.2874059451046087,0.5039707963126248,0.5308198454085495,0.43983954592529084,0.2141442315256624,0.22265212458325212,0.3035325141495864,0.27515581939428313,0.2500763017252363,1.1240231124581797,1.245336535909223,1.4967879245993585,1.6832983362883505,1.5812942266369359,-0.2553945918301963,-0.19344603698376872,-0.13001365903288198,-0.1603054175435754,-0.19344603698376817,0.16964784795975404,0.1992063492063492,0.30952380952380953,0.22486772486772486,0.21587301587301588,0.7554499720514254,0.8773809523809524,0.8809523809523809,0.9007936507936508,0.8944444444444445,0.607,0.502,0.078,0.16999999999999998,0.272,0.012965918433001544,0.10927478871491958,-0.05342202843600452,-0.05429408244071654,0.021382824746033147,-0.05809464573220602,-0.04412847539451126,0.021382824746034368,-0.09457378818769802,-0.07967532993013315,0.011543274088329558,-0.1549309282161515,0.17037419389736863,0.0418350325990231,-0.03114641524127837,research_only,pending_review
r2_0.40_buffer_1.00,0.4,1.0,True,False,0.19485000087676374,0.22157219418426566,0.36452063762635123,0.37781445975713157,0.34409581041608384,0.20101219554258334,0.20717176392790557,0.2882289212572809,0.24042018415717364,0.22582864354819815,0.9863098321679721,1.0697976191777714,1.2225852986064731,1.453677737044141,1.42239552196848,-0.2664186682354771,-0.23986854036205596,-0.18024498504249298,-0.23986854036205485,-0.23986854036205563,0.1825041922861934,0.21666666666666667,0.3412698412698413,0.25396825396825395,0.23492063492063492,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.653,0.546,0.08600000000000001,0.192,0.29600000000000004,-0.035601640256474054,0.09825071230963878,-0.10198958712548012,-0.12012783336105959,-0.025039678632254092,-0.12392839665254907,-0.13987221090371826,-0.025039678632253093,-0.19031752369690502,-0.23268071558155112,-0.06801984873014988,-0.3079363138675695,0.030924035211095102,-0.008396293410587896,-0.1705965739275519,research_only,pending_review
r2_0.40_buffer_1.02,0.4,1.02,True,True,0.1957533448204345,0.2228836920643129,0.367137775712304,0.37877901583920415,0.33951447514096333,0.20108643425423844,0.20727353724098338,0.28835790178894977,0.23980388059808203,0.2256406573883921,0.9897827370711065,1.0745577020612036,1.2288192373202773,1.459718957080077,1.4082443198321704,-0.2826907075717975,-0.23972919661036285,-0.1786727024315624,-0.23972919661036252,-0.2397291966103623,0.17970933482392398,0.2126984126984127,0.3412698412698413,0.24867724867724866,0.23174603174603176,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.643,0.536,0.08600000000000001,0.188,0.29200000000000004,-0.0346982963128033,0.0819786729733184,-0.10108624318180937,-0.11881633548101234,-0.02490033488056098,-0.12261689877250181,-0.14445354617883877,-0.02490033488055976,-0.19489885897202552,-0.23171615949947855,-0.06788050497845755,-0.3069717577854969,0.033541173297047866,-0.006824010799657332,-0.16797943584159913,research_only,pending_review
r2_0.40_buffer_1.03,0.4,1.03,True,True,0.19682805882794585,0.22444453129038644,0.3671377757123031,0.3786367015371963,0.34253717435079833,0.20096679161734848,0.20710814955868084,0.2883579017889498,0.2395684438799013,0.22531745489425517,0.9947253505407456,1.0814135920703134,1.2288192373202758,1.460487652331565,1.4199552432226175,-0.28294258001646877,-0.23972919661036318,-0.1786727024315624,-0.23972919661036252,-0.23972919661036363,0.17970933482392398,0.2126984126984127,0.3412698412698413,0.24867724867724866,0.23174603174603176,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.643,0.536,0.08600000000000001,0.188,0.29200000000000004,-0.033623582305291944,0.08172680052864711,-0.10001152917429801,-0.1172554962549388,-0.024900334880561314,-0.12105605954642829,-0.14143084696900377,-0.024900334880561092,-0.19187615976219052,-0.2318584738014864,-0.06788050497845755,-0.30711407208750474,0.03354117329704698,-0.006824010799657332,-0.16797943584160002,research_only,pending_review
r2_0.40_buffer_1.05,0.4,1.05,True,True,0.1995174038324481,0.22780905628598558,0.3742984204105635,0.3818406662096401,0.34524884396503785,0.2009026238599976,0.20702334471633532,0.2879830902373788,0.23944211909704116,0.22523901403426919,1.0061583871281445,1.0950363657850093,1.2481997939156282,1.470836024981747,1.4293385406608294,-0.2786714038782613,-0.23972919661036218,-0.1743708441526448,-0.23972919661036285,-0.23972919661036263,0.1785913918390162,0.2111111111111111,0.3333333333333333,0.24603174603174602,0.23015873015873015,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.639,0.532,0.084,0.186,0.29000000000000004,-0.030934237300789702,0.0859979766668546,-0.09732218416979577,-0.11389097125933967,-0.024900334880560315,-0.11769153455082915,-0.13871917735476424,-0.024900334880560093,-0.189164490147951,-0.22865450912904262,-0.06788050497845788,-0.30391010741506097,0.040701817995307366,-0.002522152520739729,-0.16081879114333963,research_only,pending_review
r2_0.40_buffer_1.08,0.4,1.08,True,True,0.1946776229579601,0.22426087443629328,0.34706094739590876,0.3609973565682887,0.33008143155737946,0.2007435640038567,0.20685015536166787,0.28813659570911604,0.2391692212656115,0.225105046618966,0.9866425676513411,1.0817785437875955,1.1781383526858717,1.408619403030068,1.379628808705559,-0.27867140387826084,-0.23972919661036185,-0.1743708441526436,-0.23972919661036285,-0.23972919661036174,0.17467859139183903,0.20555555555555555,0.30158730158730157,0.23015873015873015,0.22063492063492063,0.7020681945220794,0.8218253968253968,0.7976190476190477,0.8584656084656085,0.8452380952380952,0.625,0.518,0.07600000000000001,0.174,0.278,-0.0357740181752777,0.08599797666685505,-0.10216196504428376,-0.11743915310903197,-0.024900334880559982,-0.12123971640052145,-0.15388658976242264,-0.024900334880559205,-0.2043319025556094,-0.249497818770394,-0.06788050497845788,-0.32475341705641236,0.013464344980652632,-0.0025221525207385076,-0.18805626415799437,research_only,pending_review
