candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,score_max,score_max_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,ann_vol_full,max_dd_full,sharpe_repo_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_existing_overlay_scale_effective_full,avg_overheat_scale_effective_full,avg_combined_overlay_scale_effective_full,overheat_day_ratio_full,trigger_count_full,recovery_count_full,effect_day_ratio_full,effect_day_count_full,return_abs_diff_sum_full,reason_full,ann_return_last_10y,ann_vol_last_10y,max_dd_last_10y,sharpe_repo_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_existing_overlay_scale_effective_last_10y,avg_overheat_scale_effective_last_10y,avg_combined_overlay_scale_effective_last_10y,overheat_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,effect_day_ratio_last_10y,effect_day_count_last_10y,return_abs_diff_sum_last_10y,reason_last_10y,ann_return_last_5y,ann_vol_last_5y,max_dd_last_5y,sharpe_repo_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_existing_overlay_scale_effective_last_5y,avg_overheat_scale_effective_last_5y,avg_combined_overlay_scale_effective_last_5y,overheat_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,effect_day_ratio_last_5y,effect_day_count_last_5y,return_abs_diff_sum_last_5y,reason_last_5y,ann_return_last_3y,ann_vol_last_3y,max_dd_last_3y,sharpe_repo_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_existing_overlay_scale_effective_last_3y,avg_overheat_scale_effective_last_3y,avg_combined_overlay_scale_effective_last_3y,overheat_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,effect_day_ratio_last_3y,effect_day_count_last_3y,return_abs_diff_sum_last_3y,reason_last_3y,ann_return_last_1y,ann_vol_last_1y,max_dd_last_1y,sharpe_repo_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_existing_overlay_scale_effective_last_1y,avg_overheat_scale_effective_last_1y,avg_combined_overlay_scale_effective_last_1y,overheat_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,effect_day_ratio_last_1y,effect_day_count_last_1y,return_abs_diff_sum_last_1y,reason_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_effect,layer8_pass,pass_reason
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p7_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.04845566717068461,0.14578518494344628,-0.20309063173998065,0.3976914354364649,563.0,0.353997274152855,353.99727415285497,0.46484375,0.4652549342105263,1.0,0.9066611842105263,0.9066611842105263,0.09333881578947369,28.0,7.0,0.24054276315789475,585.0,2.914127710247785,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05206592204930871,0.14938136712423478,-0.19531043404949588,0.41489370398637687,288.0,0.19349497796542187,193.49497796542187,0.5031746031746032,0.5033730158730159,1.0,0.9373015873015873,0.9373015873015873,0.0626984126984127,10.0,3.0,0.20555555555555555,259.0,0.9973559460090232,,0.030619944104993024,0.15296566080158572,-0.19531043404949622,0.27421072322196494,161.0,0.11336790109969884,113.36790109969886,0.5036375661375662,0.503968253968254,1.0,0.9642857142857143,0.9642857142857143,0.03571428571428571,2.0,1.0,0.16666666666666666,126.0,0.33816402876877605,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-4.297705979328903,2.7948198625795895,,,-4.367028024623831,-0.0008582739341234102,-4.372871372868459,-0.000858273934112308,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p7_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.0697494550995299,0.15171414877982575,-0.219612524556551,0.5205277789210602,764.0,0.3614144295237597,361.4144295237597,0.5105365953947368,0.5109477796052632,1.0,0.9533305921052632,0.9533305921052632,0.09333881578947369,28.0,7.0,0.23766447368421054,578.0,1.4426525179160585,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07472724218137716,0.15262009976047555,-0.19531043404949633,0.548956792427998,355.0,0.1954635604638037,195.46356046380367,0.5342261904761905,0.5344246031746032,1.0,0.9686507936507937,0.9686507936507937,0.0626984126984127,10.0,3.0,0.20317460317460317,256.0,0.49330730698219627,,0.05243854274378812,0.15475364782466708,-0.19531043404949633,0.4082091820676017,186.0,0.11295166946908032,112.95166946908034,0.5218253968253969,0.5221560846560847,1.0,0.9821428571428571,0.9821428571428571,0.03571428571428571,2.0,1.0,0.16534391534391535,125.0,0.16904917227384253,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-2.1683271864443743,1.1426305809225545,,,-2.100896011416986,-0.0008582739341678192,-2.1910115089889493,-0.0008582739341234102,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p8_floor_0p1_0p05_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.05132618670691347,0.14697898575751012,-0.195310434049496,0.4142625454540929,580.0,0.3625252635297296,362.52526352972956,0.4721422697368421,0.4725534539473684,1.0,0.9148848684210527,0.9148848684210527,0.08511513157894737,29.0,11.0,0.23643092105263158,575.0,2.7177164202516826,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05469435752201601,0.14975776612946842,-0.19531043404949633,0.4308911769447231,291.0,0.1955002505167443,195.5002505167443,0.5051587301587301,0.5053571428571428,1.0,0.9396825396825397,0.9396825396825397,0.06031746031746032,10.0,4.0,0.20476190476190476,258.0,0.9564752872991511,,0.030619944104993024,0.15296566080158572,-0.19531043404949622,0.27421072322196494,161.0,0.11336790109969884,113.36790109969886,0.5036375661375662,0.503968253968254,1.0,0.9642857142857143,0.9642857142857143,0.03571428571428571,2.0,1.0,0.16666666666666666,126.0,0.33816402876877605,,-0.01012894193702174,0.12067307977249372,-0.195310434049496,-0.023311986568785158,42.0,0.03302274216815636,33.022742168156356,0.4365079365079365,0.44047619047619047,1.0,0.9246031746031746,0.9246031746031746,0.07539682539682539,1.0,1.0,0.16666666666666666,42.0,0.19348771263033016,,-4.0106540257060175,3.5728396316280553,,,-4.104184477353101,-0.0008582739341678192,-4.372871372868459,-0.000858273934112308,-2.8480836593220427,-0.0008582739341012058,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_adaptive_quantile_adaptive_w252_eq0p95_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,A_clean_scoremax_5_overheat_off,A_clean,A_clean,adaptive_quantile,adaptive_w252_eq0p95_xq0p8_floor_0p1_0p05_scale_0p50_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.07172051740623098,0.15257726443679645,-0.19903001226059747,0.5305136685516764,749.0,0.36537333403024375,365.3733340302437,0.5146484375,0.5150596217105263,1.0,0.9574424342105263,0.9574424342105263,0.08511513157894737,29.0,11.0,0.22985197368421054,559.0,1.3388021382424062,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.07585604741549812,0.15299156856221285,-0.19531043404949644,0.5548582816546002,353.0,0.19645160760547697,196.45160760547697,0.5354166666666667,0.5356150793650793,1.0,0.9698412698412698,0.9698412698412698,0.06031746031746032,10.0,4.0,0.2007936507936508,253.0,0.4693742529268584,,0.05243854274378812,0.15475364782466708,-0.19531043404949633,0.4082091820676017,186.0,0.11295166946908032,112.95166946908034,0.5218253968253969,0.5221560846560847,1.0,0.9821428571428571,0.9821428571428571,0.03571428571428571,2.0,1.0,0.16534391534391535,125.0,0.16904917227384253,,0.00413147936640601,0.12353942215908151,-0.19531043404949633,0.09583863959801535,60.0,0.032570799446172576,32.570799446172565,0.4751984126984127,0.4791666666666667,1.0,0.9623015873015873,0.9623015873015873,0.07539682539682539,1.0,1.0,0.1626984126984127,41.0,0.09661333537603078,,-1.9712209557742666,3.200881810517908,,,-1.9880154880048906,-0.0008582739341789214,-2.1910115089889493,-0.0008582739341234102,-1.4220415289792676,-0.0008582739341345125,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_score_veto_scoremax_4,A_clean_scoremax_5_overheat_off,A_clean,A_clean,score_veto,scoremax_4,True,28,0.5,0p50,1.0,1p00,0.75,0p75,4.0,4,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.05243182775420108,0.1534452190814916,-0.2279670520956094,0.41000005555457447,416.0,0.38,380.0,0.5452302631578947,0.545641447368421,1.0,1.0,1.0,0.0,0.0,0.0,0.07072368421052631,172.0,1.8006492164385128,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.05557235884199785,0.14793602900810643,-0.22336450181249867,0.4398896385186407,224.0,0.21125,211.25,0.5567460317460318,0.5569444444444445,1.0,1.0,1.0,0.0,0.0,0.0,0.07380952380952381,93.0,1.0617882847954851,,0.0048167977844089105,0.14355408195398475,-0.22336450181249823,0.1057747713581102,122.0,0.11375000000000002,113.75,0.5324074074074074,0.5327380952380952,1.0,1.0,1.0,0.0,0.0,0.0,0.07275132275132275,55.0,0.7124959068812826,,-0.057507614545941776,0.12833958081141297,-0.22336450181249823,-0.39647234850602814,33.0,0.030000000000000002,30.0,0.5138888888888888,0.5178571428571429,1.0,1.0,1.0,0.0,0.0,0.0,0.031746031746031744,8.0,0.11213759721238847,,-3.9000899209772566,0.3071778270167136,,,-4.0163843453549175,-2.806265050234402,-6.95318600492687,-2.8062650502343134,-7.585950920214046,-2.8062650502343245,1,False,True,True,False,full_mdd=True;dd_windows=1;return_tol=False;material=True
A_clean_score_veto_scoremax_6,A_clean_scoremax_5_overheat_off,A_clean,A_clean,score_veto,scoremax_6,True,28,0.5,0p50,1.0,1p00,0.75,0p75,6.0,6,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.09886170267378636,0.1750523570047447,-0.2474558216800793,0.6262839997084717,388.0,0.35,350.0,0.565172697368421,0.5655838815789473,1.0,1.0,1.0,0.0,0.0,0.0,0.05592105263157895,136.0,1.1264563652207367,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.12879816402510125,0.16713669525033611,-0.19530185131015498,0.8088182261384846,207.0,0.192,192.0,0.5712301587301587,0.5712301587301587,1.0,1.0,1.0,0.0,0.0,0.0,0.05396825396825397,68.0,0.5234131530482271,,0.11827185159615516,0.16842804462189115,-0.1953018513101552,0.7483134794010586,120.0,0.11025000000000001,110.25,0.5479497354497355,0.5482804232804233,1.0,1.0,1.0,0.0,0.0,0.0,0.04497354497354497,34.0,0.32580460696938707,,0.004556497301926088,0.13282267191763958,-0.19530185131015476,0.10126006450563858,31.0,0.028,28.0,0.5158730158730159,0.5198412698412699,1.0,1.0,1.0,0.0,0.0,0.0,0.015873015873015872,4.0,0.017083024271959624,,0.7428975709812713,-1.6416991314302742,,,3.3061961729554223,-3.3306690738754696e-14,4.392319376247755,-1.1102230246251565e-14,-1.3795397354272598,2.220446049250313e-14,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
A_clean_score_veto_scoremax_8,A_clean_scoremax_5_overheat_off,A_clean,A_clean,score_veto,scoremax_8,True,28,0.5,0p50,1.0,1p00,0.75,0p75,8.0,8,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.10549559602268266,0.1848693597518251,-0.27810926356526855,0.6351044656936238,349.0,0.30850000000000005,308.5,0.5712376644736842,0.5716488486842105,1.0,1.0,1.0,0.0,0.0,0.0,0.07935855263157894,193.0,2.2378870067771484,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.15018382218894222,0.18280122885978378,-0.19530185131015532,0.8571355781137472,185.0,0.1675,167.5,0.5795634920634921,0.5795634920634921,1.0,1.0,1.0,0.0,0.0,0.0,0.09126984126984126,115.0,1.4037575553850379,,0.15653729444622266,0.18227369539678331,-0.19530185131015554,0.8891633927710164,111.0,0.10025,100.25,0.5575396825396826,0.5578703703703703,1.0,1.0,1.0,0.0,0.0,0.0,0.07407407407407407,56.0,0.8075277341812168,,0.0045564973019252,0.13282267191763966,-0.19530185131015532,0.10126006450563349,31.0,0.028,28.0,0.5158730158730159,0.5198412698412699,1.0,1.0,1.0,0.0,0.0,0.0,0.015873015873015872,4.0,0.017083024271960512,,1.4062869058709015,-4.7070433199492,,,5.444761989339519,-6.661338147750939e-14,8.218863661254506,-4.440892098500626e-14,-1.3795397354273486,-3.3306690738754696e-14,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
A_clean_score_veto_scoremax_inf,A_clean_scoremax_5_overheat_off,A_clean,A_clean,score_veto,scoremax_inf,True,28,0.5,0p50,1.0,1p00,0.75,0p75,inf,inf,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.14348756780016236,0.19917650555971075,-0.29285070271011615,0.7730397934822568,319.0,0.2775,277.5,0.5849095394736842,0.5853207236842105,1.0,1.0,1.0,0.0,0.0,0.0,0.10238486842105263,249.0,3.7772981680103794,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.22815792012762026,0.2073383841473936,-0.19530185131015498,1.0954268452057936,157.0,0.1395,139.5,0.6047619047619047,0.6047619047619047,1.0,1.0,1.0,0.0,0.0,0.0,0.1357142857142857,171.0,2.8865958431893493,,0.28863177041023924,0.21853688589472672,-0.1953018513101552,1.2702406901818981,90.0,0.07975,79.75,0.5965608465608465,0.5968915343915344,1.0,1.0,1.0,0.0,0.0,0.0,0.14417989417989419,109.0,2.135693527260394,,0.004556497301926088,0.1328226719176396,-0.1953018513101552,0.10126006450563939,31.0,0.028,28.0,0.5158730158730159,0.5198412698412699,1.0,1.0,1.0,0.0,0.0,0.0,0.015873015873015872,4.0,0.017083024271958847,,5.205484083618872,-6.18118723443396,,,13.242171783207324,-3.3306690738754696e-14,21.428311257656162,-1.1102230246251565e-14,-1.3795397354272598,-2.220446049250313e-14,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.08191523199824347,0.14979050483186987,-0.20052720610960928,0.6006921033669657,950.0,0.33648833907715325,336.4883390771532,0.4996145148026316,0.4999229029605263,1.0,1.0,0.9024208470394737,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.08671600995786455,0.14452086870943687,-0.16936621979018873,0.648001939653255,511.0,0.1800010536290419,180.0010536290419,0.5000992063492063,0.5000992063492063,1.0,1.0,0.8965773809523809,0.0,0.0,0.0,0.0,0.0,0.0,,0.06534958650090283,0.13649846315483,-0.16936621979018884,0.532397771112408,352.0,0.09579347757126394,95.79347757126394,0.4416335978835979,0.4416335978835979,1.0,1.0,0.8368882275132276,0.0,0.0,0.0,0.0,0.0,0.0,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,1.0,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,baseline/no new overheat
G_decay_nav_fixed_same_side_fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,fixed_same_side,fixed_enter_0p15_exit_0p13_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.09273787785729581,0.13808890433609577,-0.1750992000567,0.7113875309667431,923.0,0.3473813959115388,347.3813959115388,0.4705682051809211,0.47087659333881576,0.9024208470394737,0.9671052631578947,0.8740234375,0.03289473684210526,14.0,10.0,0.046052631578947366,112.0,1.2886333768472777,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.10800979062601868,0.1304857792275106,-0.16936621979018884,0.8514857631555375,491.0,0.1868008575496855,186.80085754968547,0.4679935515873016,0.4679935515873016,0.8965773809523809,0.9626984126984127,0.8649801587301588,0.0373015873015873,9.0,7.0,0.05317460317460317,67.0,0.7637207828132255,,0.06426973813917813,0.12359390921586232,-0.1693662197901894,0.5659748389117588,338.0,0.09713004509884973,97.13004509884973,0.41821676587301587,0.41821676587301587,0.8368882275132276,0.9708994708994709,0.8136574074074074,0.0291005291005291,5.0,3.0,0.042328042328042326,32.0,0.36066528421557953,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,0.8323412698412699,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,1.0822645859052349,2.542800605290929,,,2.1293780668154128,-1.1102230246251565e-14,-0.10798483617247001,-5.551115123125783e-14,0.0,0.0,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
G_decay_nav_fixed_same_side_fixed_enter_0p18_exit_0p16_scale_0p00_same_side_or_exit,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,fixed_same_side,fixed_enter_0p18_exit_0p16_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.09355787271410221,0.1441254420607546,-0.20052720610960928,0.6927523969379397,937.0,0.3446037581648065,344.60375816480644,0.48666221217105265,0.48697060032894735,0.9024208470394737,0.9851973684210527,0.8899825246710527,0.014802631578947368,8.0,7.0,0.02055921052631579,50.0,0.60610000662179,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.09532755144325522,0.13703203967606212,-0.16936621979018873,0.7332060545354175,503.0,0.18324642566830462,183.2464256683046,0.48546626984126984,0.48546626984126984,0.8965773809523809,0.9833333333333333,0.8822916666666667,0.016666666666666666,4.0,3.0,0.022222222222222223,28.0,0.37549711559505083,,0.07722758796464335,0.1284319212232927,-0.16936621979018884,0.6436445818641603,350.0,0.09642400235282596,96.42400235282595,0.4320436507936508,0.4320436507936508,0.8368882275132276,0.9894179894179894,0.8269675925925926,0.010582010582010581,2.0,1.0,0.01455026455026455,11.0,0.17799911306681326,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,0.8323412698412699,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,1.1642640715858743,0.0,,,0.8611541485390672,0.0,1.1878001463740517,0.0,0.0,0.0,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
G_decay_nav_fixed_same_side_fixed_enter_0p2_exit_0p18_scale_0p00_same_side_or_exit,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,fixed_same_side,fixed_enter_0p2_exit_0p18_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.09502417497081983,0.1461381969726509,-0.20052720610960928,0.6943696031619191,954.0,0.3431416846425225,343.1416846425225,0.494140625,0.49444901315789475,0.9024208470394737,0.9946546052631579,0.8974866365131579,0.005345394736842105,6.0,5.0,0.01069078947368421,26.0,0.3213017447158599,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.10238385386112325,0.13885541549537872,-0.1693662197901884,0.7716526326092703,512.0,0.1836311088856365,183.6311088856365,0.4924107142857143,0.4924107142857143,0.8965773809523809,0.9920634920634921,0.8892361111111111,0.007936507936507936,4.0,3.0,0.013492063492063493,17.0,0.23745045977200918,,0.07722758796464335,0.1284319212232927,-0.16936621979018884,0.6436445818641603,350.0,0.09642400235282596,96.42400235282595,0.4320436507936508,0.4320436507936508,0.8368882275132276,0.9894179894179894,0.8269675925925926,0.010582010582010581,2.0,1.0,0.01455026455026455,11.0,0.17799911306681326,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,0.8323412698412699,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,1.3108942972576365,0.0,,,1.5667843903258705,3.3306690738754696e-14,1.1878001463740517,0.0,0.0,0.0,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
G_decay_nav_fixed_same_side_fixed_enter_0p22_exit_0p2_scale_0p00_same_side_or_exit,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,fixed_same_side,fixed_enter_0p22_exit_0p2_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.0953275165004639,0.14767832174577364,-0.20052720610960928,0.6905386013884826,956.0,0.3399948499575968,339.99484995759684,0.4980725740131579,0.49838096217105265,0.9024208470394737,0.998766447368421,0.9011872944078947,0.0012335526315789473,2.0,2.0,0.003289473684210526,8.0,0.127306891189217,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.1055302490077823,0.14112755978889308,-0.16936621979018862,0.781683032203435,513.0,0.1815026728312948,181.50267283129477,0.49831349206349207,0.49831349206349207,0.8965773809523809,0.9984126984126984,0.8949900793650793,0.0015873015873015873,1.0,1.0,0.0031746031746031746,4.0,0.08923564979651788,,0.096267189534891,0.13045973195821042,-0.16936621979018807,0.769970693138368,354.0,0.09729509677351682,97.2950967735168,0.4386574074074074,0.4386574074074074,0.8368882275132276,0.9973544973544973,0.8342427248677249,0.0026455026455026454,1.0,1.0,0.005291005291005291,4.0,0.08923564979651788,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,0.8323412698412699,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,1.3412284502220428,0.0,,,1.8814239049917747,1.1102230246251565e-14,3.091760303398816,7.771561172376096e-14,0.0,0.0,0,True,False,True,False,full_mdd=False;dd_windows=0;return_tol=True;material=True
G_decay_nav_fixed_same_side_fixed_enter_0p25_exit_0p22_scale_0p00_same_side_or_exit,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,fixed_same_side,fixed_enter_0p25_exit_0p22_scale_0p00_same_side_or_exit,True,28,0.5,0p50,1.0,1p00,0.75,0p75,5.0,5,True,0.55,0.85,3.0,0.75,decay_0p55_rec_0p85_c3_scale_0p75,True,0.125,0.03,0.75,nav_enter_0p125_exit_0p03_scale_0p75,0.08191523199824347,0.14979050483186987,-0.20052720610960928,0.6006921033669657,950.0,0.33648833907715325,336.4883390771532,0.4996145148026316,0.4999229029605263,0.9024208470394737,1.0,0.9024208470394737,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days,0.08671600995786455,0.14452086870943687,-0.16936621979018873,0.648001939653255,511.0,0.1800010536290419,180.0010536290419,0.5000992063492063,0.5000992063492063,0.8965773809523809,1.0,0.8965773809523809,0.0,0.0,0.0,0.0,0.0,0.0,,0.06534958650090283,0.13649846315483,-0.16936621979018884,0.532397771112408,352.0,0.09579347757126394,95.79347757126394,0.4416335978835979,0.4416335978835979,0.8368882275132276,1.0,0.8368882275132276,0.0,0.0,0.0,0.0,0.0,0.0,,0.033251943178143506,0.11848415379389927,-0.1693662197901884,0.3356920725937113,96.0,0.027073362524787408,27.073362524787406,0.439484126984127,0.44246031746031744,0.8323412698412699,1.0,0.8323412698412699,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,full_mdd=False;dd_windows=0;return_tol=True;material=False
