candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,target_vol,target_vol_label,vol_window,max_lev,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_scale_effective,avg_scale_next,avg_exposure_effective,avg_final_exposure,scale_change_days,avg_realized_vol,reason
lb_28_r2_0p40_buf_1p00_entry_0p75_tv30,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1069392185750574,0.21847685892794116,-0.3176066316917444,-0.407106362689134,93.0,158.0,0.05710132069869037,57.10132069869037,0.6309523809523809,0.5982142857142857,1.4417178417879606,1.4418165181986748,0.853022716916797,0.8588905748900539,2.0,0.1639981384902836,
lb_28_r2_0p40_buf_1p00_entry_0p75_tv35,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.11249673294816209,0.26056492467982767,-0.406680861096523,0.5399330474958869,839.0,1573.0,0.5801524846562849,580.1524846562847,0.655016447368421,0.6128700657894737,1.469878206607034,1.470083798712297,0.9049387682602339,0.9055555445760234,12.0,0.17097847837763486,
lb_28_r2_0p40_buf_1p00_entry_0p75_tv35,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p40_buf_1p00_entry_0p75_tv35,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.12094963400444869,0.2573301552367211,-0.3325057136405982,0.5732282740073739,417.0,840.0,0.3143160236467178,314.3160236467178,0.669047619047619,0.6293650793650793,1.4835436302268508,1.4836835854209853,0.9352583138610074,0.9356608993042275,6.0,0.17283058073767618,
lb_28_r2_0p40_buf_1p00_entry_0p75_tv35,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0846396905609974,0.26044848979992324,-0.33250571364059867,0.4433301421824404,263.0,495.0,0.1873394195899569,187.3394195899569,0.6521164021164021,0.6154100529100529,1.5,1.5,0.9226190476190477,0.9231150793650794,0.0,0.1718430588344428,
lb_28_r2_0p40_buf_1p00_entry_0p75_tv35,r2_neighbor,28,0.4,0p40,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.11964036663885569,0.22799501446912376,-0.3325057136405978,-0.44336206944327294,93.0,158.0,0.059980158110997786,59.980158110997785,0.6309523809523809,0.5982142857142857,1.5,1.5,0.8913690476190477,0.8973214285714286,0.0,0.1639981384902836,
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.102407690051882,0.16784982083931327,-0.19348316565751555,0.6649906926900863,981.0,336.0,0.29700000000000004,297.0,0.5966282894736842,0.5621916118421053,1.0,1.0,0.561780427631579,0.5621916118421053,0.0,,
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09776639107045093,0.1629081067041143,-0.19348316565751555,0.6544342773415633,495.0,174.0,0.1535,153.5,0.6071428571428571,0.5714285714285714,1.0,1.0,0.5714285714285714,0.5714285714285714,0.0,,
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.08104079827311561,0.15540026601371515,-0.1934831656575161,0.5796604005207739,320.0,96.0,0.08174999999999999,81.75,0.5767195767195767,0.542989417989418,1.0,1.0,0.5426587301587301,0.542989417989418,0.0,,
lb_32_r2_0p50_buf_1p00_entry_0p75_no_tv,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,,no_tv,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.0354296585713787,0.13285618198433236,-0.19348316565751555,-0.20436821103606398,114.0,35.0,0.0285,28.5,0.5476190476190477,0.5069444444444444,1.0,1.0,0.5029761904761905,0.5069444444444444,0.0,,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.08402190866943537,0.16260771923516987,-0.19843938564881636,0.5778356991272595,981.0,1430.0,0.300866378014303,300.866378014303,0.5966282894736842,0.5621916118421053,0.9858675556608584,0.9860594810708264,0.5413962894414974,0.5419993990619917,160.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08753157943696177,0.16046292748081822,-0.19843938564881702,0.6035942251911184,495.0,765.0,0.15887351687793239,158.8735168779324,0.6071428571428571,0.5714285714285714,0.9924369653515805,0.9931740661535298,0.5579759028763667,0.5587130036783158,81.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.040895851684561224,0.15757374148544517,-0.1984393856488168,0.3338313855221416,320.0,440.0,0.08937209709361202,89.37209709361201,0.5767195767195767,0.542989417989418,1.0103963396446505,1.0115643693572496,0.5335204822883597,0.5348815451141591,51.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv15,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.15,tv15,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.04033416777316279,0.13087913927637998,-0.19843938564881614,-0.24836783261024561,114.0,139.0,0.029148088116376127,29.148088116376123,0.5476190476190477,0.5069444444444444,1.0654196258527207,1.067756358476854,0.4814795812497364,0.4873000677459346,11.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.09413462960680885,0.1878676210398365,-0.22197238632726102,0.5733012968098081,981.0,1431.0,0.34284443100682443,342.84443100682444,0.5966282894736842,0.5621916118421053,1.1314398701690778,1.131645462274341,0.6245276864902513,0.6251444628060407,149.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.09343972336997752,0.184192530691442,-0.22197238632726024,0.577746899336206,495.0,766.0,0.17825718529932982,178.25718529932982,0.6071428571428571,0.5714285714285714,1.1276491300387266,1.1283272104324544,0.6377287889703984,0.638406869364126,71.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04748514724218866,0.181871620901767,-0.22197238632726057,0.3470454723027616,320.0,441.0,0.10062482187533166,100.62482187533166,0.5767195767195767,0.542989417989418,1.150266842933004,1.151317207608847,0.6162517874552634,0.6175355927081774,48.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv18,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.18,tv18,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.037252362163851305,0.15179992156497515,-0.22197238632726024,-0.17331401073396044,114.0,139.0,0.03312563796827901,33.12563796827901,0.5476190476190477,0.5069444444444444,1.1873702442062075,1.1891421205121107,0.5584099236592107,0.5643623046115916,12.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.10781746510437507,0.20174206640717643,-0.23599423951731624,0.6089294258593592,981.0,1429.0,0.3661506732372963,366.15067323729625,0.5966282894736842,0.5621916118421053,1.2132754516506707,1.2134810437559338,0.6735562861011024,0.674173062416892,128.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.10821529484149006,0.19779498695139816,-0.23599423951731624,0.6191094258438806,495.0,764.0,0.1892006673231119,189.20066732311187,0.6071428571428571,0.5714285714285714,1.2100937054263046,1.2107148529537266,0.6871223857096456,0.6877435332370678,64.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06402874669924685,0.19377962186266146,-0.23599423951731624,0.4182432779029953,320.0,439.0,0.10523826502625719,105.23826502625718,0.5767195767195767,0.542989417989418,1.228909188031636,1.2298558013398917,0.661003650476129,0.6622096422033525,40.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv20,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.2,tv20,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03954082267247239,0.16491487951891118,-0.23599423951731657,-0.16106882249227297,114.0,138.0,0.035086064218434604,35.08606421843461,0.5476190476190477,0.5069444444444444,1.2593150701398708,1.2606224459294986,0.6060268638431172,0.6119792447954981,10.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.11700821874509115,0.21424425437754652,-0.2513564015431997,0.624189298421095,981.0,1430.0,0.38625822536785126,386.2582253678512,0.5966282894736842,0.5621916118421053,1.2842489220750257,1.284454514180289,0.7160084689120206,0.71662524522781,108.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.1145989940716865,0.20945584034211576,-0.25135640154320027,0.623545746164606,495.0,765.0,0.19745841059438768,197.45841059438766,0.6071428571428571,0.5714285714285714,1.2791699090843607,1.2797341237454778,0.7260652597837098,0.7266294744448267,55.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.07618130285852498,0.204652179559403,-0.25135640154320027,0.46227993284670144,320.0,440.0,0.1095896623260193,109.58966232601931,0.5767195767195767,0.542989417989418,1.3014257947964147,1.3022394955815333,0.699452083447872,0.7005583907827425,34.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv22,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.22,tv22,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.04762179059622451,0.17771832800356283,-0.2513564015432005,-0.18418636172508435,114.0,139.0,0.0371176157571267,37.1176157571267,0.5476190476190477,0.5069444444444444,1.3240504124876846,1.3248932877610373,0.6469855812431549,0.6529379621955358,9.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.13168300011808998,0.22699129312171157,-0.25478869551890515,0.6590023395784798,981.0,1430.0,0.4092122027361655,409.2122027361654,0.5966282894736842,0.5621916118421053,1.3590927892381102,1.3592983813433734,0.7626766709862159,0.7632934473020055,73.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.12999955995092227,0.2208395006336828,-0.2547886955189055,0.6646381713948745,495.0,764.0,0.20833756205652726,208.33756205652725,0.6071428571428571,0.5714285714285714,1.3569733068814764,1.3574521222431353,0.7706802792172917,0.7711590945789504,40.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.09578596806957584,0.21280873812218165,-0.25478869551890493,0.5373718995658371,320.0,439.0,0.11382838883096996,113.82838883096996,0.5767195767195767,0.542989417989418,1.3715140469938882,1.372168144206415,0.7364459280578406,0.737432532713267,24.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv25,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.25,tv25,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.03779356218016838,0.1869592651060392,-0.2547886955189058,-0.11115710092877827,114.0,138.0,0.03990560180486234,39.90560180486234,0.5476190476190477,0.5069444444444444,1.4121366328243454,1.412326431138388,0.700567524406683,0.706519905359064,7.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.14166428626320626,0.237555084004555,-0.2662187335830559,0.6769848688455319,981.0,1429.0,0.4282127300677416,428.2127300677416,0.5966282894736842,0.5621916118421053,1.415100854875494,1.4152795658808022,0.7987359384941303,0.7993258337099647,47.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.13780882533998517,0.23065692759618905,-0.26621873358305637,0.6758718725416836,495.0,764.0,0.21872585143763984,218.72585143763982,0.6071428571428571,0.5714285714285714,1.4149781641432442,1.4153196954156906,0.809840563567371,0.8101820948398174,26.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.10213621865945632,0.22316853207346252,-0.26621873358305637,0.5484685176078583,320.0,439.0,0.11924926347355985,119.24926347355984,0.5767195767195767,0.542989417989418,1.430845652838969,1.4312536718293127,0.7758280209981152,0.776608448324507,13.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv28,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.28,tv28,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.05331676540836894,0.1905372123993366,-0.2662187335830565,-0.19077881269903646,114.0,138.0,0.0411869928317731,41.18699283177311,0.5476190476190477,0.5069444444444444,1.4276867332469483,1.4276596540573896,0.7190122367877765,0.7247051937913856,2.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.14788270864524478,0.24055870065664234,-0.2672737273761788,0.6940199305179543,981.0,1430.0,0.43226993257305424,432.26993257305423,0.5966282894736842,0.5621916118421053,1.4258975766739053,1.4260755131070435,0.8059524065869322,0.8065415272305968,27.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.14579426546182472,0.23236985727129278,-0.2672737273761787,0.7026439884696041,495.0,764.0,0.2204550876957994,220.45508769579942,0.6071428571428571,0.5714285714285714,1.4230761818141027,1.4233592851730077,0.8155400583825819,0.815823161741487,13.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.1098435280602863,0.2221661624312362,-0.26727372737617905,0.5812248975501538,320.0,439.0,0.11831145600163465,118.31145600163462,0.5767195767195767,0.542989417989418,1.4278366943847653,1.4281358192479878,0.7730314804498644,0.7737296142445669,2.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv30,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.3,tv30,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.056005920667580145,0.1903151552340031,-0.2672737273761784,-0.20617865446422828,114.0,138.0,0.041354228037605564,41.354228037605566,0.5476190476190477,0.5069444444444444,1.4327414053922038,1.4327414053922038,0.7206348140216741,0.7263202957891034,0.0,0.14580561492337626,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.14609489900626715,0.24676024947976222,-0.2782380047639409,0.676369241928192,981.0,1430.0,0.4433836347916897,443.3836347916897,0.5966282894736842,0.5621916118421053,1.4605823687069333,1.4607879608121963,0.8246360168628243,0.8252527931786137,12.0,0.16224739586098555,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.1415972663682763,0.24020661276942404,-0.2782380047639408,0.6722561742025804,495.0,764.0,0.22957788625074438,229.57788625074437,0.6071428571428571,0.5714285714285714,1.4766402997861274,1.4768344508162594,0.8443619909008572,0.8445561419309889,6.0,0.16262183885925816,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.11286331545799522,0.23307006154187923,-0.2782380047639412,0.5764909477894152,320.0,439.0,0.1249978222419022,124.99782224190218,0.5767195767195767,0.542989417989418,1.499663043897295,1.4998315219486476,0.8137353781610667,0.8143577684456127,1.0,0.15582224827321012,
lb_32_r2_0p50_buf_1p00_entry_0p75_tv35,return_peak_watch,32,0.5,0p50,1.0,1p00,0.75,0p75,0.35,tv35,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.059475923990712,0.19924286263662672,-0.2782380047639411,-0.20647807765354437,114.0,138.0,0.04338379863174185,43.38379863174184,0.5476190476190477,0.5069444444444444,1.5,1.5,0.7544642857142857,0.7604166666666666,0.0,0.14580561492337626,
lb_25_r2_0p20_buf_1p05_entry_0p50_no_tv,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,,no_tv,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.08028485732546731,0.1817757700470637,-0.2816293516926902,0.5160213225857045,594.0,471.0,0.41000000000000003,410.0,0.7557565789473685,0.6638569078947368,1.0,1.0,0.6634457236842105,0.6638569078947368,0.0,,
lb_25_r2_0p20_buf_1p05_entry_0p50_no_tv,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,,no_tv,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_no_tv,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,,no_tv,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.08269733971546,0.18373315416764177,-0.28162935169269077,0.524748966432349,277.0,258.0,0.22650000000000003,226.5,0.7801587301587302,0.6880952380952381,1.0,1.0,0.6876984126984127,0.6880952380952381,0.0,,
lb_25_r2_0p20_buf_1p05_entry_0p50_no_tv,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,,no_tv,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.03257555710654181,0.19478874100952326,-0.28162935169268966,0.262526698684607,153.0,157.0,0.135,135.0,0.7976190476190477,0.7162698412698413,1.0,1.0,0.7162698412698413,0.7162698412698413,0.0,,
lb_25_r2_0p20_buf_1p05_entry_0p50_no_tv,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,,no_tv,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.17994216181482026,0.168090958506123,-0.2703660473599151,-1.0949209484631321,42.0,60.0,0.05,50.0,0.8333333333333334,0.7440476190476191,1.0,1.0,0.7400793650793651,0.7440476190476191,0.0,,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv15,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.15,tv15,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.07058707835183675,0.1616337844267265,-0.27983875474399156,0.5030656702609133,594.0,1811.0,0.38556558005623487,385.5655800562349,0.7557565789473685,0.6638569078947368,0.9067307677190815,0.906928916619418,0.598519201301869,0.5991285344127316,139.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv15,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.15,tv15,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv15,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.15,tv15,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07928754033981233,0.15909308755776372,-0.27983875474399067,0.5593493920868636,277.0,986.0,0.20986931784443685,209.86931784443686,0.7801587301587302,0.6880952380952381,0.8982114989646723,0.8988116991111387,0.6138711597251665,0.6147593146101529,69.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv15,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.15,tv15,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.009623864220536182,0.15573795880705024,-0.2798387547439911,0.1396608620217117,153.0,608.0,0.11859963488061583,118.59963488061581,0.7976190476190477,0.7162698412698413,0.8267577567771972,0.8278889028327197,0.5906609806769587,0.5917921267324812,39.0,0.19380762389534284,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv15,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.15,tv15,80,1.5,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1940283006986674,0.13659626457429716,-0.26464285667269283,-1.5094780058396775,42.0,211.0,0.045420618108698255,45.42061810869826,0.8333333333333334,0.7440476190476191,0.8777630787704032,0.8810530999205324,0.6146559393227968,0.6205364874403287,12.0,0.18518806497760643,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv18,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.18,tv18,80,1.5,full,Full,2016-12-30,2007-01-04,2432.0,0.08161125745073194,0.18939548241736795,-0.3121766692488759,0.509258352932176,594.0,1812.0,0.4467220401237685,446.72204012376847,0.7557565789473685,0.6638569078947368,1.0590365399688244,1.0592421320740877,0.6992107109944397,0.6998274873102291,150.0,0.17776710414392885,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv18,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.18,tv18,80,1.5,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_tv18,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.18,tv18,80,1.5,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0900378642084303,0.18658556622702052,-0.312176669248876,0.5556236236130553,277.0,986.0,0.24338094681527675,243.38094681527676,0.7801587301587302,0.6880952380952381,1.0482087030132403,1.0487429171507767,0.7162766020401911,0.7171389472041972,75.0,0.18067771681949607,
lb_25_r2_0p20_buf_1p05_entry_0p50_tv18,original_layer5,25,0.2,0p20,1.05,1p05,0.5,0p50,0.18,tv18,80,1.5,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.009640392308368329,0.18478495020823268,-0.3121766692488761,0.14472996872703292,153.0,608.0,0.13947050444717402,139.47050444717402,0.7976190476190477,0.7162698412698413,0.9775123057667193,0.9784728698055526,0.6991355455270185,0.7000961095658519,45.0,0.19380762389534284,
