candidate,SWITCH_BUFFER,R2_THRESHOLD,TARGET_VOL,VOL_WINDOW,MAX_LEV,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,avg_weight_full,avg_weight_last_10y,avg_weight_last_1y,avg_weight_last_3y,avg_weight_last_5y,max_weight_full,max_weight_last_10y,max_weight_last_1y,max_weight_last_3y,max_weight_last_5y,trades_full,trades_last_10y,trades_last_1y,trades_last_3y,trades_last_5y,asset_switches_full,asset_switches_last_10y,asset_switches_last_1y,asset_switches_last_3y,asset_switches_last_5y,buffer_blocked_days_full,buffer_blocked_days_last_10y,buffer_blocked_days_last_1y,buffer_blocked_days_last_3y,buffer_blocked_days_last_5y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,decision_hint,stability_label
switch_1.31,1.31,0.3,0.25,20,1.5,0.26711241022249665,0.26889413474989565,0.873343260365496,0.46478759085793553,0.3208324979546815,-0.24667265780930725,-0.24667265780930714,-0.1953065530800141,-0.21324854593846043,-0.24667265780930714,1.1598483326536697,1.1617462277274329,2.4766402987699543,1.6336890192270745,1.2524145240842255,0.22629356666496614,0.22734715580589007,0.2686548215498706,0.2534705542566709,0.24655505495074553,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916546009964213,1.1927142138847062,1.0954892901640823,1.184969087127718,1.1685785824190902,1.5,1.5,1.5,1.5,1.5,936.0,890.0,120.0,287.0,514.0,108,100,4,24,47,40,37,7,9,15,0.5306720993401702,0.4883064928510021,0.025781144175559975,0.12916926655161398,0.24126809019249676,exploratory,pending
switch_1.32,1.32,0.3,0.25,20,1.5,0.2667653614695742,0.268517916681422,0.8733432603654945,0.4622150704881727,0.31944018837950505,-0.24667265780930692,-0.2466726578093068,-0.1953065530800141,-0.21738644631061121,-0.2466726578093068,1.158339188948807,1.160121297473266,2.476640298769954,1.625475818030015,1.2475531782904963,0.22636618191700783,0.22742540747982387,0.2686548215498703,0.2537056654398559,0.246698381193125,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916420117700124,1.192700585547546,1.0954892901640816,1.1849236593371846,1.1685513257447697,1.5,1.5,1.5,1.5,1.5,938.0,892.0,120.0,289.0,516.0,108,100,4,24,47,42,39,7,10,16,0.5307407861594569,0.4883751796702887,0.02578114417555994,0.12923795337090063,0.24133677701178335,exploratory,pending
switch_1.33,1.33,0.3,0.25,20,1.5,0.2691477092828707,0.2696060052935756,0.8733432603654945,0.4622150704881718,0.3178832139300778,-0.2466726578093057,-0.2466726578093057,-0.19530655308001388,-0.21738644631061144,-0.2466726578093058,1.1668649169733358,1.1640750582604324,2.4766402987699534,1.6254758180300128,1.2427389919708465,0.2263137847262519,0.22738154762870177,0.2686548215498704,0.2537056654398559,0.24670366720115675,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.191657804668764,1.1926862470219024,1.095489290164082,1.1849236593371846,1.1685226486934823,1.5,1.5,1.5,1.5,1.5,938.0,892.0,120.0,289.0,516.0,108,100,4,24,47,46,42,7,10,18,0.530785833846906,0.4884113849429267,0.025781144175559954,0.12923795337090066,0.24137298228442133,exploratory,pending
switch_1.34,1.34,0.3,0.25,20,1.5,0.26706984088863406,0.2712142042617878,0.8733432603654983,0.46839811684293076,0.3212240310663179,-0.24667265780930747,-0.24667265780930736,-0.19530655308001343,-0.2074164497801948,-0.24667265780930736,1.1604155532842397,1.1696692288366781,2.4766402987699623,1.6422723588711683,1.2530592348808798,0.22612113197022743,0.22737641790500274,0.26865482154987047,0.2536804926197532,0.24669247889880433,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1917121257303105,1.1926862470219024,1.095489290164082,1.1849236593371846,1.1685226486934823,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,516.0,108,100,4,24,47,48,43,7,11,19,0.530693187295464,0.4884113849429267,0.025781144175559954,0.12923795337090066,0.24137298228442133,exploratory,pending
switch_1.35,1.35,0.3,0.25,20,1.5,0.26210444436481484,0.2658222572404665,0.8733432603654949,0.46839811684293053,0.310039666483344,-0.24667265780930747,-0.24667265780930736,-0.195306553080014,-0.20741644978019413,-0.24667265780930736,1.143411302465662,1.1513625004221977,2.4766402987699534,1.6422723588711647,1.219262686209257,0.22602884167717693,0.22727731383749103,0.26865482154987036,0.2536804926197532,0.2465154114733435,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1917460140757326,1.1927229325005972,1.095489290164082,1.1849236593371846,1.1685960196508722,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,516.0,108,100,4,24,47,49,44,7,11,20,0.5306947789157165,0.4884129765631791,0.025781144175559954,0.12923795337090066,0.24137457390467376,exploratory,pending
switch_1.36,1.36,0.3,0.25,20,1.5,0.26054273040702336,0.2641267464358814,0.8733432603654963,0.46839811684293076,0.30772688723872643,-0.24667265780930736,-0.24667265780930736,-0.19530655308001343,-0.2074164497801939,-0.24667265780930736,1.137827222500339,1.1453501983033332,2.4766402987699574,1.6422723588711698,1.2119499128791285,0.22605382531814536,0.22730428518068474,0.26865482154987025,0.25368049261975306,0.24655035343610301,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.191686049853324,1.1926580188503073,1.0954892901640816,1.1849236593371844,1.1684978654525204,1.5,1.5,1.5,1.5,1.5,936.0,894.0,120.0,289.0,518.0,108,100,4,24,47,51,46,7,11,21,0.5306839982535733,0.48840219590103584,0.025781144175559944,0.1292379533709006,0.24136783470874837,exploratory,pending
switch_1.37,1.37,0.3,0.25,20,1.5,0.2662529085583376,0.2703269736173335,0.8733432603654943,0.468398116842931,0.30772688723872665,-0.24667265780930625,-0.24667265780930636,-0.19530655308001388,-0.2074164497801939,-0.24667265780930636,1.1575369780810862,1.1665699623684094,2.4766402987699547,1.6422723588711674,1.2119499128791276,0.22612742756233586,0.2273832384749521,0.2686548215498702,0.253680492619753,0.24655035343610301,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.191686049853324,1.1926580188503073,1.0954892901640816,1.1849236593371844,1.1684978654525204,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,55,50,7,11,21,0.5246839982535733,0.48240219590103584,0.025781144175559944,0.1292379533709006,0.24136783470874837,exploratory,pending
switch_1.38,1.38,0.3,0.25,20,1.5,0.2662529085583376,0.2703269736173335,0.8733432603654943,0.468398116842931,0.30772688723872665,-0.24667265780930625,-0.24667265780930636,-0.19530655308001388,-0.2074164497801939,-0.24667265780930636,1.1575369780810862,1.1665699623684094,2.4766402987699547,1.6422723588711674,1.2119499128791276,0.22612742756233586,0.2273832384749521,0.2686548215498702,0.253680492619753,0.24655035343610301,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.191686049853324,1.1926580188503073,1.0954892901640816,1.1849236593371844,1.1684978654525204,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,55,50,7,11,21,0.5246839982535733,0.48240219590103584,0.025781144175559944,0.1292379533709006,0.24136783470874837,exploratory,pending
switch_1.39,1.39,0.3,0.25,20,1.5,0.267349414298208,0.2715178462494383,0.8733432603654965,0.46839811684293164,0.3077268872387273,-0.24667265780930614,-0.24667265780930614,-0.19530655308001366,-0.20741644978019314,-0.24667265780930625,1.1614616371040754,1.1707957027396307,2.4766402987699574,1.6422723588711698,1.2119499128791291,0.22610483713448493,0.22735886076126458,0.2686548215498702,0.25368049261975306,0.246550353436103,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916546742719443,1.1926240535384012,1.0954892901640811,1.184923659337184,1.16849786545252,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,57,52,7,11,21,0.5246994294541606,0.4824176271016232,0.025781144175559934,0.1292379533709006,0.24136783470874834,exploratory,pending
switch_1.40,1.4,0.3,0.25,20,1.5,0.27011421519950973,0.2745209673957829,0.8733432603654967,0.4683981168429314,0.3077268872387271,-0.2466726578093068,-0.24667265780930692,-0.19530655308001355,-0.20741644978019302,-0.2466726578093068,1.1708658239037832,1.1809197689924198,2.4766402987699605,1.6422723588711727,1.2119499128791285,0.2261630259699443,0.22742135238169947,0.2686548215498701,0.2536804926197531,0.24655035343610304,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916546742719445,1.1926240535384012,1.0954892901640811,1.184923659337184,1.16849786545252,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,58,53,7,11,21,0.5246994294541605,0.4824176271016232,0.025781144175559934,0.1292379533709006,0.24136783470874834,exploratory,pending
switch_1.41,1.41,0.3,0.25,20,1.5,0.2683723687905937,0.2726289143882188,0.8733432603654969,0.4683981168429312,0.3077268872387271,-0.24667265780930614,-0.24667265780930614,-0.19530655308001366,-0.20741644978019358,-0.24667265780930625,1.164707768871025,1.1742895254489312,2.4766402987699574,1.642272358871167,1.2119499128791278,0.22618314524682914,0.2274431074964161,0.26865482154987014,0.25368049261975295,0.24655035343610293,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916546742719443,1.1926240535384012,1.0954892901640811,1.184923659337184,1.16849786545252,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,59,54,7,11,21,0.5246994294541606,0.4824176271016232,0.025781144175559934,0.1292379533709006,0.24136783470874834,exploratory,pending
switch_1.42,1.42,0.3,0.25,20,1.5,0.2683723687905937,0.2726289143882188,0.8733432603654969,0.4683981168429312,0.3077268872387271,-0.24667265780930614,-0.24667265780930614,-0.19530655308001366,-0.20741644978019358,-0.24667265780930625,1.164707768871025,1.1742895254489312,2.4766402987699574,1.642272358871167,1.2119499128791278,0.22618314524682914,0.2274431074964161,0.26865482154987014,0.25368049261975295,0.24655035343610293,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1916546742719443,1.1926240535384012,1.0954892901640811,1.184923659337184,1.16849786545252,1.5,1.5,1.5,1.5,1.5,934.0,892.0,120.0,289.0,518.0,106,98,4,24,47,59,54,7,11,21,0.5246994294541606,0.4824176271016232,0.025781144175559934,0.1292379533709006,0.24136783470874834,exploratory,pending
switch_1.43,1.43,0.3,0.25,20,1.5,0.27798001806377326,0.28306773441821464,0.873343260365498,0.46839811684293053,0.3292683005833845,-0.22169937630975511,-0.221699376309755,-0.19530655308001355,-0.2074164497801939,-0.221699376309755,1.1996713297149126,1.211942122057846,2.4766402987699614,1.642272358871167,1.2813738138829125,0.2258152778721154,0.2270465010333853,0.2686548215498702,0.25368049261975284,0.24580883029907985,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1918933375557463,1.1928824160138818,1.0954892901640811,1.184923659337184,1.1690145904034817,1.5,1.5,1.5,1.5,1.5,931.0,889.0,120.0,289.0,515.0,104,96,4,24,45,61,56,7,11,23,0.5188181147219342,0.4765363123693968,0.025781144175559934,0.1292379533709006,0.23548651997652192,exploratory,pending
switch_1.44,1.44,0.3,0.25,20,1.5,0.2813754635515535,0.2862470251520306,0.8733432603654943,0.46839811684292987,0.3358640027493476,-0.22169937630975567,-0.22169937630975567,-0.19530655308001388,-0.2074164497801937,-0.22169937630975567,1.2109121408104522,1.2222741511373298,2.476640298769955,1.6422723588711665,1.3005009939715872,0.22593442613038534,0.22717827954897596,0.26865482154987025,0.2536804926197529,0.24604890030720591,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1917505858065884,1.1927199826730384,1.0954892901640811,1.184923659337184,1.1686897237217944,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,63,57,7,11,24,0.5189993685562082,0.4766926187183604,0.025781144175559934,0.12923795337090058,0.2356428263254856,exploratory,pending
switch_1.45,1.45,0.3,0.25,20,1.5,0.2799502483619889,0.28469837861857594,0.8733432603654945,0.46839811684292965,0.3358640027493478,-0.22169937630975556,-0.22169937630975545,-0.19530655308001377,-0.20741644978019336,-0.22169937630975556,1.2060777921489223,1.2170694312897572,2.4766402987699583,1.642272358871167,1.3005009939715864,0.22591220761172603,0.22715444425286627,0.26865482154986997,0.25368049261975273,0.24604890030720572,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1918119530419906,1.1927864151405687,1.0954892901640807,1.1849236593371837,1.168689723721794,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,64,58,7,11,24,0.5191381793577254,0.4768314295198776,0.02578114417555992,0.12923795337090055,0.2356428263254855,exploratory,pending
switch_1.46,1.46,0.3,0.25,20,1.5,0.2799502483619889,0.28469837861857594,0.8733432603654945,0.46839811684292965,0.3358640027493478,-0.22169937630975556,-0.22169937630975545,-0.19530655308001377,-0.20741644978019336,-0.22169937630975556,1.2060777921489223,1.2170694312897572,2.4766402987699583,1.642272358871167,1.3005009939715864,0.22591220761172603,0.22715444425286627,0.26865482154986997,0.25368049261975273,0.24604890030720572,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1918119530419906,1.1927864151405687,1.0954892901640807,1.1849236593371837,1.168689723721794,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,64,58,7,11,24,0.5191381793577254,0.4768314295198776,0.02578114417555992,0.12923795337090055,0.2356428263254855,exploratory,pending
switch_1.47,1.47,0.3,0.25,20,1.5,0.28177274728175594,0.2866787411488161,0.873343260365494,0.47595681432069936,0.3399856457371,-0.22169937630975578,-0.22169937630975578,-0.19530655308001332,-0.20741644978019413,-0.22169937630975578,1.2124315740705964,1.2239108875163147,2.47664029876996,1.6628108692566892,1.3131437318947823,0.22590068896928228,0.22714193406014466,0.26865482154986997,0.2536317598701171,0.24602360215425284,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1918119530419906,1.1927864151405687,1.0954892901640807,1.1849236593371837,1.1686897237217941,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,66,60,7,13,26,0.5191381793577254,0.4768314295198776,0.02578114417555992,0.12923795337090055,0.2356428263254855,exploratory,pending
switch_1.48,1.48,0.3,0.25,20,1.5,0.2798866936792601,0.28667874114881653,0.8733432603654963,0.4759568143207018,0.3399856457371011,-0.22169937630975534,-0.22169937630975523,-0.19530655308001343,-0.2074164497801928,-0.22169937630975534,1.2058410850615628,1.223910887516317,2.4766402987699667,1.6628108692566972,1.3131437318947863,0.22591571798209978,0.2271419340601446,0.2686548215498699,0.253631759870117,0.2460236021542527,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1917902292166496,1.1927864151405685,1.0954892901640803,1.1849236593371835,1.1686897237217935,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,67,60,7,13,26,0.5191466712249031,0.47683142951987756,0.025781144175559906,0.12923795337090055,0.23564282632548544,exploratory,pending
switch_1.49,1.49,0.3,0.25,20,1.5,0.27876359985702104,0.28545653987222974,0.8733432603654945,0.4759568143206998,0.33998564573710044,-0.22169937630975478,-0.22169937630975478,-0.19530655308001355,-0.20741644978019336,-0.22169937630975467,1.2013666250084456,1.2190856149192892,2.4766402987699636,1.6628108692566927,1.313143731894785,0.22605098287740488,0.22728765905128281,0.26865482154986975,0.2536317598701171,0.24602360215425265,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1923195238745088,1.1933593976114578,1.0954892901640803,1.1849236593371835,1.168689723721794,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,68,61,7,13,26,0.5194099238897576,0.47709468218473206,0.025781144175559906,0.12923795337090055,0.23564282632548544,exploratory,pending
switch_1.50,1.5,0.3,0.25,20,1.5,0.28008898991562936,0.2868988984346621,0.8733432603654951,0.47595681432070047,0.3399856457371,-0.22169937630975567,-0.22169937630975567,-0.19530655308001332,-0.20741644978019336,-0.22169937630975567,1.2059348698626815,1.2240043578114028,2.4766402987699596,1.6628108692566952,1.3131437318947845,0.22605545366705515,0.22729236352174245,0.2686548215498699,0.2536317598701171,0.24602360215425284,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1923195238745088,1.1933593976114578,1.0954892901640803,1.1849236593371835,1.168689723721794,1.5,1.5,1.5,1.5,1.5,939.0,897.0,120.0,289.0,523.0,104,96,4,24,45,69,62,7,13,26,0.5194099238897576,0.47709468218473206,0.025781144175559906,0.12923795337090055,0.23564282632548544,exploratory,pending
switch_1.60,1.6,0.3,0.25,20,1.5,0.280423897740274,0.2872633821046082,0.8733432603654971,0.48169884892426507,0.34003864690698116,-0.22169937630975656,-0.22169937630975645,-0.19530655308001366,-0.19813005933270722,-0.22169937630975645,1.2066277335562348,1.224744592383584,2.4766402987699587,1.6782504532994202,1.3124589875813966,0.22616382627782047,0.22740901030082017,0.2686548215498703,0.2536131397144033,0.24622082965823233,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1923099972035613,1.1933490846121144,1.095489290164081,1.1851117780144627,1.168669097723107,1.5,1.5,1.5,1.5,1.5,942.0,900.0,120.0,289.0,526.0,104,96,4,24,45,84,77,7,14,39,0.520065281457603,0.47775003975257757,0.025781144175559927,0.1292898881253808,0.2362981838933309,exploratory,pending
switch_1.70,1.7,0.3,0.25,20,1.5,0.2647166543609605,0.278124620975432,0.8733432603654967,0.47660564273624506,0.33727298660927696,-0.22169937630975634,-0.22169937630975634,-0.19530655308001377,-0.20637073457823807,-0.22169937630975622,1.1527138772094663,1.1929348397165553,2.4766402987699587,1.6647852283890388,1.304136507160568,0.22599102110583522,0.22751425427620026,0.2686548215498706,0.25358914880490446,0.24620260259934804,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1922093121190298,1.1933668296534305,1.0954892901640823,1.1852724269302526,1.168765487072581,1.5,1.5,1.5,1.5,1.5,943.0,899.0,120.0,288.0,525.0,104,96,4,24,45,100,90,7,18,43,0.520438594803196,0.47810691294429813,0.025781144175559975,0.12967982120505472,0.23668811697300485,exploratory,pending
switch_1.80,1.8,0.3,0.25,20,1.5,0.2820910790671243,0.2995116028110423,0.8733432603654983,0.5280789079599026,0.377486517027219,-0.221699376309756,-0.2216993763097559,-0.19530655308001332,-0.19530655308001332,-0.221699376309756,1.2154908718138189,1.2688616106332837,2.476640298769968,1.8082733609856605,1.4307503263795496,0.22545352329119364,0.2268753376862402,0.2686548215498703,0.2522582195900633,0.2449260163149694,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1929107954656586,1.1941719655993157,1.0954892901640814,1.1866889783275298,1.170333466565898,1.5,1.5,1.5,1.5,1.5,928.0,884.0,120.0,285.0,510.0,98,90,4,20,39,111,100,7,22,50,0.5043680593656854,0.4617233810256186,0.025781144175559937,0.11946714015197613,0.22022647611763113,exploratory,pending
switch_1.90,1.9,0.3,0.25,20,1.5,0.28430864855544113,0.30194500183404016,0.8704488882849772,0.5348988759081401,0.3811719467356087,-0.22169937630975656,-0.22169937630975645,-0.195306553080014,-0.195306553080014,-0.22169937630975645,1.2235572503650738,1.2775610244560969,2.4742090966981416,1.8280859130781086,1.4426817649513644,0.22536504718466796,0.22677970717033358,0.2682486628893099,0.25191835097542575,0.24472058108198522,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1925368223439448,1.1937671248548574,1.0915599597419718,1.1851169343911234,1.169390240204054,1.5,1.5,1.5,1.5,1.5,928.0,884.0,120.0,285.0,510.0,98,90,4,20,39,117,106,7,24,52,0.504620878436943,0.4619762000968761,0.025776576040546874,0.11932067296382684,0.22008000892948185,exploratory,pending
switch_2.00,2.0,0.3,0.25,20,1.5,0.28258906399874206,0.30005802492979394,0.8704488882849777,0.5352511578245851,0.38136213759797966,-0.22169937630975667,-0.22169937630975667,-0.19530655308001377,-0.19530655308001377,-0.22169937630975656,1.2171846752012814,1.2706827741254079,2.4742090966981456,1.8289256950087835,1.4432078123319318,0.2254605577319142,0.22688280260913346,0.2682486628893099,0.2519287849319689,0.24472726690054425,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1926838600249825,1.1939262989794093,1.0915599597419718,1.1856475148062962,1.1697085884531577,1.5,1.5,1.5,1.5,1.5,927.0,883.0,120.0,284.0,509.0,98,90,4,20,39,125,114,7,25,53,0.5047278288236684,0.4620831504836016,0.025776576040546888,0.11942762335055222,0.22018695931620724,exploratory,pending
switch_2.10,2.1,0.3,0.25,20,1.5,0.28578348978294876,0.30356357710423976,0.8704488882849784,0.5352511578245847,0.3755897700086932,-0.221699376309756,-0.221699376309756,-0.1953065530800142,-0.1953065530800142,-0.221699376309756,1.2271584762226375,1.2813631807076429,2.4742090966981483,1.8289256950087815,1.4251587276128654,0.2257002021246553,0.22713991948392115,0.2682486628893098,0.25192878493196896,0.2449173286473147,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.19217177166568,1.1933719430094973,1.0915599597419718,1.185647514806296,1.1697085884531575,1.5,1.5,1.5,1.5,1.5,932.0,888.0,120.0,284.0,509.0,96,88,4,20,39,141,130,7,25,54,0.49876600220272344,0.4561213238626566,0.025776576040546874,0.11942762335055221,0.22018695931620721,exploratory,pending
switch_2.20,2.2,0.3,0.25,20,1.5,0.27865973584223425,0.29574698182976644,0.8704488882849806,0.5352511578245867,0.3742362496952152,-0.2216993763097559,-0.221699376309756,-0.19530655308001355,-0.19530655308001355,-0.2216993763097559,1.2015397760505182,1.2537498478441107,2.4742090966981514,1.828925695008788,1.4213731642127274,0.2259274943567883,0.22738584590759325,0.26824866288931004,0.25192878493196896,0.24486760912510433,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.192266901004017,1.193474924293221,1.0915599597419718,1.185647514806296,1.1697085884531575,1.5,1.5,1.5,1.5,1.5,932.0,888.0,120.0,284.0,509.0,96,88,4,20,39,144,133,7,25,55,0.49899480580224165,0.4563501274621748,0.025776576040546874,0.11942762335055221,0.22018695931620721,exploratory,pending
switch_2.30,2.3,0.3,0.25,20,1.5,0.2770957929587712,0.2938441506914138,0.8704488882849784,0.5352511578245855,0.36988045886508125,-0.22169937630975567,-0.22169937630975567,-0.19530655308001377,-0.19530655308001377,-0.22169937630975556,1.1959828483336372,1.2470548893855538,2.4742090966981483,1.828925695008784,1.4078628221421698,0.2259587282190339,0.22743602250811895,0.2682486628893098,0.25192878493196896,0.2449788932634621,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1922804676791148,1.193474924293221,1.0915599597419718,1.185647514806296,1.1697085884531575,1.5,1.5,1.5,1.5,1.5,932.0,888.0,120.0,284.0,509.0,96,88,4,20,39,147,135,7,25,56,0.4989951822710941,0.4563501274621748,0.025776576040546874,0.11942762335055221,0.22018695931620721,exploratory,pending
switch_2.40,2.4,0.3,0.25,20,1.5,0.28894385155445446,0.30684331071507454,0.8704488882849779,0.5454588807765832,0.3814069661478783,-0.22169937630975511,-0.22169937630975523,-0.19530655308001377,-0.19530655308001377,-0.22169937630975511,1.2375442201433056,1.2918010275295664,2.4742090966981505,1.8536830361786696,1.4420348453752003,0.22580791362738173,0.22727142212360285,0.2682486628893096,0.2521792670563236,0.2449930268000456,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1930602881429633,1.1943191108905937,1.0915599597419714,1.1856196751985395,1.1706157230109633,1.5,1.5,1.5,1.5,1.5,929.0,885.0,120.0,284.0,508.0,94,86,4,20,39,155,143,7,27,59,0.4929512076241676,0.45030615281524833,0.025776576040546863,0.11946971683747917,0.22022797463823696,exploratory,pending
switch_2.50,2.5,0.3,0.25,20,1.5,0.28894385155445446,0.30684331071507454,0.8704488882849779,0.5454588807765832,0.3814069661478783,-0.22169937630975511,-0.22169937630975523,-0.19530655308001377,-0.19530655308001377,-0.22169937630975511,1.2375442201433056,1.2918010275295664,2.4742090966981505,1.8536830361786696,1.4420348453752003,0.22580791362738173,0.22727142212360285,0.2682486628893096,0.2521792670563236,0.2449930268000456,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1930602881429633,1.1943191108905937,1.0915599597419714,1.1856196751985395,1.1706157230109633,1.5,1.5,1.5,1.5,1.5,929.0,885.0,120.0,284.0,508.0,94,86,4,20,39,155,143,7,27,59,0.4929512076241676,0.45030615281524833,0.025776576040546863,0.11946971683747917,0.22022797463823696,exploratory,pending
switch_2.60,2.6,0.3,0.25,20,1.5,0.28877482607336735,0.30690244697274704,0.8704488882849788,0.5454588807765834,0.3815319896850462,-0.22169937630975556,-0.22169937630975545,-0.19530655308001388,-0.195306553080014,-0.22169937630975545,1.2370470829838243,1.2920896921192984,2.4742090966981465,1.853683036178671,1.4425780854350063,0.22578904386894075,0.2272523075143154,0.2682486628893098,0.2521792670563237,0.2449574826706457,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1930602881429633,1.1943191108905937,1.0915599597419714,1.1856196751985395,1.1706157230109633,1.5,1.5,1.5,1.5,1.5,929.0,885.0,120.0,284.0,508.0,94,86,4,20,39,157,144,7,27,60,0.4929512076241676,0.45030615281524833,0.025776576040546863,0.11946971683747917,0.22022797463823696,exploratory,pending
switch_2.70,2.7,0.3,0.25,20,1.5,0.2843966486987102,0.3020969052921736,0.8670208162901107,0.5467774800506717,0.3771732676037902,-0.22169937630975578,-0.22169937630975578,-0.1953065530800142,-0.1953065530800141,-0.2216993763097559,1.2226242316599876,1.2766043691049151,2.471336115404167,1.8581301858054087,1.4306849615696926,0.225639428418562,0.22709230444318307,0.2677641758921138,0.2520140446480527,0.24474730840513287,0.8599706744868035,0.8638888888888889,0.8571428571428571,0.8743386243386243,0.8626984126984127,1.1923111401181212,1.1935081284256062,1.0854047311615416,1.1831326155829578,1.1695329872591846,1.5,1.5,1.5,1.5,1.5,930.0,886.0,120.0,285.0,509.0,94,86,4,20,39,162,149,7,30,64,0.4929205350298297,0.45027548022091035,0.02573398638718405,0.11934925283871073,0.22017540836172284,exploratory,pending
