candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,trades,cost_total,turnover_total,avg_exposure_effective,avg_final_exposure,avg_nav_defense_scale_effective,avg_nav_defense_scale_next,defense_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.25,nav_enter_0p125_exit_0p05_scale_0p25,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.03596070133723428,0.13116484695730096,-0.15929607508026122,0.33508444577032753,460.0,0.06831230095061314,68.31230095061314,0.4759424603174603,0.4759424603174603,0.5793650793650794,0.5783730158730159,0.5608465608465608,3.0,2.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.25,nav_enter_0p125_exit_0p05_scale_0p25,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.025997845820691978,0.04717464128407426,-0.05693195939419671,-0.5347071642730228,234.0,0.011122890333335723,11.122890333335723,0.20461309523809523,0.20461309523809523,0.25,0.25,1.0,0.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.5,nav_enter_0p125_exit_0p05_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08207623069639758,0.17244146455376894,-0.2175145774098205,0.5437441087488663,1103.0,0.3006749478242918,300.67494782429185,0.6539370888157895,0.6541426809210527,0.83203125,0.8318256578947368,0.3359375,7.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.5,nav_enter_0p125_exit_0p05_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.5,nav_enter_0p125_exit_0p05_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.028502679032974765,0.1606146175129674,-0.1925149625272936,0.25549280309492794,706.0,0.15164119471649457,151.64119471649457,0.6081349206349206,0.6083333333333333,0.7623015873015873,0.7619047619047619,0.4753968253968254,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.5,nav_enter_0p125_exit_0p05_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04429847200770731,0.14585605835644785,-0.1925149625272944,0.37029808417419013,460.0,0.08799402155469617,87.99402155469618,0.5864748677248677,0.5868055555555556,0.7195767195767195,0.718915343915344,0.5608465608465608,3.0,2.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.5,nav_enter_0p125_exit_0p05_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.05327921978228978,0.09435095268162709,-0.11148225746635432,-0.5327886262754725,234.0,0.022089811411938998,22.089811411938996,0.40922619047619047,0.40922619047619047,0.5,0.5,1.0,0.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.75,nav_enter_0p125_exit_0p05_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09460230405756742,0.1866321052341649,-0.25652234621175607,0.5777708022610841,1103.0,0.3340266416631655,334.0266416631655,0.7172337582236842,0.717542146381579,0.916015625,0.9159128289473685,0.3359375,7.0,6.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.75,nav_enter_0p125_exit_0p05_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.75,nav_enter_0p125_exit_0p05_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.042064712389519254,0.1761931391571448,-0.2269749482869089,0.3221959997573367,706.0,0.17809864252523833,178.09864252523832,0.7015873015873015,0.7019841269841269,0.8811507936507936,0.8809523809523809,0.4753968253968254,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.75,nav_enter_0p125_exit_0p05_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.051373314637187084,0.16753654396454182,-0.226974948286909,0.3830752589154159,460.0,0.10738015685142659,107.38015685142659,0.6970072751322751,0.6976686507936508,0.8597883597883598,0.859457671957672,0.5608465608465608,3.0,2.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p05_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.05,0.75,nav_enter_0p125_exit_0p05_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.0817168214592785,0.14152893773138983,-0.16369137969937986,-0.530870142923422,234.0,0.032902311998630716,32.902311998630715,0.6138392857142857,0.6138392857142857,0.75,0.75,1.0,0.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.0,nav_enter_0p125_exit_0p08_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.042176068364083275,0.16602653315812593,-0.25535986406746236,0.33193904605611674,413.0,0.24846415810848155,248.4641581084815,0.5549958881578947,0.5549958881578947,0.6994243421052632,0.6990131578947368,0.30057565789473684,11.0,10.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.0,nav_enter_0p125_exit_0p08_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.0,nav_enter_0p125_exit_0p08_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.017139363252842155,0.15711751404807517,-0.2530249121965976,-0.031111493865497473,179.0,0.10995815242791047,109.95815242791046,0.4575396825396825,0.4573412698412698,0.5650793650793651,0.5642857142857143,0.43492063492063493,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.0,nav_enter_0p125_exit_0p08_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.004064695774211202,0.13864489240395683,-0.25302491219659773,0.040446043639809595,74.0,0.05233272174271941,52.33272174271942,0.3826058201058201,0.38227513227513227,0.45634920634920634,0.455026455026455,0.5436507936507936,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.0,nav_enter_0p125_exit_0p08_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.06227753653302048,0.06374949358369508,-0.07799691101751449,-0.975633744145004,2.0,0.002,2.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.9722222222222222,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.25,nav_enter_0p125_exit_0p08_scale_0p25,full,Full,2016-12-30,2007-01-04,2432.0,0.05920932344324892,0.16866039347710277,-0.25247560559644333,0.42551316030591385,1048.0,0.2785212544406717,278.52125444067167,0.6113795230263158,0.6114823190789473,0.7745682565789473,0.7742598684210527,0.30057565789473684,11.0,10.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.25,nav_enter_0p125_exit_0p08_scale_0p25,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.25,nav_enter_0p125_exit_0p08_scale_0p25,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0016215561047938643,0.15976487937629102,-0.2524756055964431,0.09037905207457769,669.0,0.1336633983695942,133.6633983695942,0.5419146825396826,0.5419146825396826,0.6738095238095239,0.6732142857142858,0.43492063492063493,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.25,nav_enter_0p125_exit_0p08_scale_0p25,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.012506971272943312,0.14264180080660757,-0.25247560559644433,0.1589484743803883,449.0,0.07126413462652745,71.26413462652745,0.4888392857142857,0.4888392857142857,0.5922619047619048,0.5912698412698413,0.5436507936507936,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.25,nav_enter_0p125_exit_0p08_scale_0p25,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.07220510625652643,0.077637350744726,-0.11296879988557051,-0.9254921760689951,228.0,0.012612764076221368,12.612764076221367,0.22544642857142858,0.22544642857142858,0.2708333333333333,0.2708333333333333,0.9722222222222222,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.5,nav_enter_0p125_exit_0p08_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07555894963112753,0.1764692801202042,-0.2538417052214905,0.50114798303016,1048.0,0.3084946551471257,308.49465514712574,0.6677631578947368,0.66796875,0.8497121710526315,0.8495065789473685,0.30057565789473684,11.0,10.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.5,nav_enter_0p125_exit_0p08_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.5,nav_enter_0p125_exit_0p08_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.01983803602343559,0.16759899378811216,-0.2538417052214914,0.20134953881459494,669.0,0.15750840653351295,157.50840653351298,0.6262896825396825,0.6264880952380952,0.7825396825396825,0.7821428571428571,0.43492063492063493,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.5,nav_enter_0p125_exit_0p08_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.02826506627351444,0.154214085977355,-0.25384170522149185,0.25831689038273803,449.0,0.0899299157694415,89.9299157694415,0.5950727513227513,0.5954034391534392,0.7281746031746031,0.7275132275132276,0.5436507936507936,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.5,nav_enter_0p125_exit_0p08_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.08369729598187037,0.10926842342755459,-0.147241845445362,-0.744422673849939,228.0,0.02307657648826191,23.076576488261907,0.42311507936507936,0.42311507936507936,0.5138888888888888,0.5138888888888888,0.9722222222222222,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.75,nav_enter_0p125_exit_0p08_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09124061326485666,0.18881182776362762,-0.2682239258145779,0.5570190103329872,1048.0,0.3378923303586016,337.89233035860167,0.7241467927631579,0.7244551809210527,0.9248560855263158,0.9247532894736842,0.30057565789473684,11.0,10.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.75,nav_enter_0p125_exit_0p08_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.75,nav_enter_0p125_exit_0p08_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03757038016543213,0.17994308176228627,-0.2571185790502105,0.295260889119766,669.0,0.18100102514876049,181.00102514876048,0.7106646825396825,0.7110615079365079,0.8912698412698413,0.8910714285714286,0.43492063492063493,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.75,nav_enter_0p125_exit_0p08_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04316189971547235,0.17183986101769333,-0.25711857905020996,0.33227364475198873,449.0,0.10833215935112846,108.33215935112845,0.701306216931217,0.7019675925925926,0.8640873015873016,0.8637566137566137,0.5436507936507936,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p08_scale_0p75,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.08,0.75,nav_enter_0p125_exit_0p08_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.09670687363242436,0.14765011814757092,-0.1807934173179031,-0.614043198887304,228.0,0.033392589445459094,33.392589445459095,0.6207837301587301,0.6207837301587301,0.7569444444444444,0.7569444444444444,0.9722222222222222,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.0,nav_enter_0p125_exit_0p1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.05971314875146261,0.171698973165396,-0.25157706153447035,0.4237970459898812,430.0,0.2589873111966988,258.9873111966988,0.575452302631579,0.575452302631579,0.7232730263157895,0.7228618421052632,0.2767269736842105,12.0,11.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.0,nav_enter_0p125_exit_0p1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.0,nav_enter_0p125_exit_0p1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.010231411677730229,0.1617210028288409,-0.21470035633792406,0.14412827754513988,190.0,0.11647459626356413,116.47459626356412,0.48293650793650794,0.48273809523809524,0.5952380952380952,0.5944444444444444,0.40476190476190477,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.0,nav_enter_0p125_exit_0p1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0249083345813097,0.14628535160477993,-0.21470035633792506,0.2417647774113476,84.0,0.05684916557837307,56.849165578373075,0.4103835978835979,0.41005291005291006,0.49206349206349204,0.49074074074074076,0.5079365079365079,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p00,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.0,nav_enter_0p125_exit_0p1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.04190179334145705,0.06843189695469629,-0.07799691101751427,-0.5903579179178607,5.0,0.002501933048940641,2.5019330489406406,0.034722222222222224,0.034722222222222224,0.04365079365079365,0.04365079365079365,0.9563492063492064,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.25,nav_enter_0p125_exit_0p1_scale_0p25,full,Full,2016-12-30,2007-01-04,2432.0,0.07236986126322309,0.17389414123663824,-0.24820571822375104,0.4889238678676556,1008.0,0.2862875955694911,286.28759556949115,0.626721833881579,0.6268246299342105,0.7924547697368421,0.7921463815789473,0.2767269736842105,12.0,11.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.25,nav_enter_0p125_exit_0p1_scale_0p25,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.25,nav_enter_0p125_exit_0p1_scale_0p25,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.022347303542221697,0.16399739211241024,-0.22399728219345083,0.21709024775685598,642.0,0.13846427347403417,138.46427347403417,0.5609623015873015,0.5609623015873015,0.6964285714285714,0.6958333333333333,0.40476190476190477,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.25,nav_enter_0p125_exit_0p1_scale_0p25,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.03432922256353477,0.14961912133889463,-0.22399728219345139,0.300837785376706,432.0,0.0745966530873746,74.5966530873746,0.5096726190476191,0.5096726190476191,0.6190476190476191,0.6180555555555556,0.5079365079365079,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p25,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.25,nav_enter_0p125_exit_0p1_scale_0p25,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.057182438752937825,0.08132642123313374,-0.11296879988557096,-0.6825082222998254,227.0,0.012993536124973191,12.99353612497319,0.23065476190476192,0.23065476190476192,0.28273809523809523,0.28273809523809523,0.9563492063492064,1.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.5,nav_enter_0p125_exit_0p1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08432848244191637,0.18048269485093757,-0.2631825932071844,0.5390074379829716,1008.0,0.31358816030705583,313.5881603070559,0.677991365131579,0.6781969572368421,0.8616365131578947,0.8614309210526315,0.2767269736842105,12.0,11.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.5,nav_enter_0p125_exit_0p1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.5,nav_enter_0p125_exit_0p1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.033776321215772453,0.17082960396371796,-0.23507794798364434,0.2801899012817387,642.0,0.16065177741058312,160.65177741058312,0.6389880952380952,0.6391865079365079,0.7976190476190477,0.7972222222222223,0.40476190476190477,8.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.5,nav_enter_0p125_exit_0p1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.04286000485665453,0.15941305646643886,-0.23507794798364445,0.34339167879957666,432.0,0.09211527932921518,92.11527932921518,0.6089616402116402,0.609292328042328,0.746031746031746,0.7453703703703703,0.5079365079365079,5.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_enter_0p125_exit_0p1_scale_0p50,lb_28_r2_none_buf_1p15_entry_0p25_decay_off_nav_off,main_line_r2_removed,28,,none,1.15,1p15,0.25,0p25,False,,,,1.0,decay_off,True,0.125,0.1,0.5,nav_enter_0p125_exit_0p1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.0738695503994945,0.11140906854455586,-0.14724184544536234,-0.6323055143081646,227.0,0.02333327146922461,23.333271469224606,0.42658730158730157,0.42658730158730157,0.5218253968253969,0.5218253968253969,0.9563492063492064,1.0,1.0,
