date,candidate,baseline_candidate,line_id,line_role,overheat_direction,overheat_parameter_label,overheat_enabled,lookback,r2_threshold,switch_buffer,entry_fraction,score_max,decay_label,nav_label,position_before,fraction_before,position,holding_fraction,actual_position_before,actual_position_next,score_decay_multiplier_effective,score_decay_multiplier_next,nav_defense_scale_effective,nav_defense_scale_next,overheat_rule_scale_effective,overheat_rule_scale_next,overheat_rule_on_effective,overheat_rule_on_next,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_enter_threshold,overheat_exit_threshold,combined_overlay_scale_effective,combined_overlay_scale_next,asset_return,gross_return,turnover,cost,return,nav,exposure_effective,final_exposure_after_overheat,effect_vs_baseline
2019-10-16,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,EWJ,0.75,CASH,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.021363904154754,0.0,0.5625,False
2019-10-17,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,0.75,EWJ,1.0,EWJ,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0026029335253070496,-0.0014641501079852154,0.18814150493175863,0.00018814150493175864,-0.0016520161455121363,1.019676594494647,0.5625,0.75,False
2019-10-18,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,1.0,CASH,0.0,EWJ,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0019136966154815749,-0.0014352724616111812,0.7496406661426072,0.0007496406661426072,-0.0021838371891494957,1.0174497868266843,0.75,0.0,False
2019-10-21,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,EWJ,0.75,CASH,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.0168774713215942,0.0,0.5625,False
2019-10-22,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,0.75,EWJ,0.75,EWJ,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.001211574668187998,0.0006815107508557489,0.00029795789199271727,2.979578919927173e-07,0.0006812125899022803,1.0175701810574465,0.5625,0.5625,False
2019-10-23,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,0.75,EWJ,0.75,EWJ,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0041487027815796385,0.0023336453146385466,0.001018592790860473,1.018592790860473e-06,0.0023326243448134054,1.0199437900343373,0.5625,0.5625,False
2019-10-24,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,0.75,EWG,0.75,EWJ,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0005163117671709294,0.0002904253690336478,1.1251270242078997,0.0011251270242078996,-0.0008350284206054548,1.0190921079822386,0.5625,0.5625,False
2019-10-25,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,0.75,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.001756785667717753,-0.000988191938091236,0.18793276162446326,0.00018793276162446326,-0.0011759389860757086,1.0178937178420602,0.5625,0.75,False
2019-10-28,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.006335843956480902,0.004751882967360677,0.001182352341885351,1.182352341885351e-06,0.004750694996618954,1.0227294204345023,0.75,0.75,False
2019-10-29,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.002798201678133383,-0.002098651258600037,0.0005257662145780051,5.257662145780051e-07,-0.002099175921414731,1.0205825314610038,0.75,0.75,False
2019-10-30,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0038582446937485138,0.0028936835203113853,0.0007213335690166023,7.213335690166023e-07,0.0028929600994311855,1.023535036002697,0.75,0.75,False
2019-10-31,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0024457028014370774,-0.001834277101077808,0.00045941196411514174,4.5941196411514173e-07,-0.0018347356703530826,1.0216571197622866,0.75,0.75,False
2019-11-01,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.00805602161627883,0.0060420162122091225,0.0015014323743051117,1.5014323743051117e-06,0.006040505708156063,1.027828445425989,0.75,0.75,False
2019-11-04,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.010076437052977782,0.007557327789733337,0.0018751607430397277,1.8751607430397278e-06,0.007555438457786057,1.0355941399905668,0.75,0.75,False
2019-11-05,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.004128074492948941,-0.0030960558697117058,0.0007764178003158984,7.764178003158984e-07,-0.0030968298836790975,1.0323870811104812,0.75,0.75,False
2019-11-06,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0006910069536270047,0.0005182552152202535,0.00012949669146933296,1.2949669146933296e-07,0.0005181256514164012,1.0329219873393953,0.75,0.75,False
2019-11-07,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.004832464911541656,0.003624348683656242,0.0009028150543601843,9.028150543601843e-07,0.0036234425964853934,1.0366647208671673,0.75,0.75,False
2019-11-08,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0030915890707488014,-0.002318691803061601,0.0005810201574418805,5.810201574418806e-07,-0.0023192714760122968,1.034260413949872,0.75,0.75,False
2019-11-11,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0031014094148299476,-0.0023260570611224607,0.0005828700542861442,5.828700542861442e-07,-0.0023266385753877294,1.0318540637737796,0.75,0.75,False
2019-11-12,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,EWG,1.0,EWG,EWG,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0003457423064747722,0.00025930672985607917,6.480987682688788e-05,6.480987682688788e-08,0.0002592419031735016,1.0321215635850696,0.75,0.75,False
2019-11-13,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWG,1.0,QQQ,0.75,EWG,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.002073347820650495,-0.0015550108654878714,1.3121106418274393,0.0013121106418274393,-0.0028650811610104743,1.0291644515373692,0.75,0.5625,False
2019-11-14,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,0.75,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0007935012640467587,-0.00044634446102630176,0.18769536290084765,0.00018769536290084765,-0.0006339560471415595,1.028512006509814,0.5625,0.75,False
2019-11-15,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0073473321798056546,0.005510499134854241,0.0013700749866847328,1.3700749866847329e-06,0.005509121510070436,1.0341782041282428,0.75,0.75,False
2019-11-18,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0007886523618980679,0.0005914892714235509,0.00014778490467026728,1.4778490467026727e-07,0.0005913413991058825,1.0347897565143969,0.75,0.75,False
2019-11-19,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0014772645581742072,0.0011079484186306554,0.00027668055687224413,2.7668055687224416e-07,0.001107671431526125,1.0359359635653238,0.75,0.75,False
2019-11-20,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.005999383877460351,-0.0044995379080952635,0.0011299688145397502,1.1299688145397503e-06,-0.004500662792572219,1.031273565118618,0.75,0.75,False
2019-11-21,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0022257862742263157,-0.0016693397056697368,0.0004180327651105431,4.180327651105431e-07,-0.0016697570405961315,1.0295515888224804,0.75,0.75,False
2019-11-22,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0006446143202036847,0.0004834607401527635,0.0001208067797030532,1.208067797030532e-07,0.00048333987496773645,1.0300492121586948,0.75,0.75,False
2019-11-25,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.011841614393539812,0.008881210795154859,0.002200757309216539,2.200757309216539e-06,0.008878990492455996,1.0391950093202136,0.75,0.75,False
2019-11-26,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.001909902151156162,0.0014324266133671215,0.00035759442556981824,3.5759442556981825e-07,0.0014320685067139571,1.0406832077653954,0.75,0.75,False
2019-11-27,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0069889780920462385,0.005241733569034679,0.0013036002669786217,1.3036002669786219e-06,0.005240423135642436,1.0461368281242438,0.75,0.75,False
2019-11-28,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0461368281242438,0.75,0.75,False
2019-11-29,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.004562579462548455,-0.0034219345969113413,0.000858421110123242,8.58421110123242e-07,-0.003422790080560456,1.0425561213660313,0.75,0.75,False
2019-12-02,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.010238737354058003,-0.007679053015543502,0.0019346192980403965,1.9346192980403967e-06,-0.007680972778797424,1.03454827617745,0.75,0.75,False
2019-12-03,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,QQQ,1.0,QQQ,QQQ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.007832476678204858,-0.005874357508653644,0.0014772673738533415,1.4772673738533416e-06,-0.005875826098030834,1.0284694504166139,0.75,0.75,False
2019-12-04,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,QQQ,1.0,CASH,0.0,QQQ,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.005064333008051536,0.003798249756038652,0.7509459694109254,0.0007509459694109254,0.0030444515062826305,1.0316005757841005,0.75,0.0,False
2019-12-05,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-06,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-09,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-10,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-11,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-12,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-13,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,CASH,0.0,CASH,CASH,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0316005757841005,0.0,0.0,False
2019-12-16,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CASH,0.0,EWJ,0.75,CASH,EWJ,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,0.0,0.0,0.5625,0.0005625000000000001,-0.0005625000000000213,1.0310203004602219,0.0,0.5625,False
2019-12-17,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,EWJ,0.75,CN_CYB_399006,0.75,EWJ,CN_CYB_399006,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.002156224865380363,-0.001212876486776454,1.1244687221626384,0.0011244687221626385,-0.0023359813672658714,1.028611856249074,0.5625,0.5625,False
2019-12-18,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CN_CYB_399006,0.75,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.005106515247388366,-0.0028724148266559557,0.18876030159565138,0.0001887603015956514,-0.003060632930362517,1.0254636529292769,0.5625,0.75,False
2019-12-19,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.0011046518115174209,-0.0008284888586380657,0.00020729395539198503,2.0729395539198504e-07,-0.0008286959808527783,1.0246138553215838,0.75,0.75,False
2019-12-20,G_decay_nav_scoremax_5_overheat_off,G_decay_nav_scoremax_5_overheat_off,G_decay_nav,G_decay_nav,baseline,overheat_off,False,28,0.5,1.0,0.75,5.0,decay_0p55_rec_0p85_c3_scale_0p75,nav_enter_0p125_exit_0p03_scale_0p75,CN_CYB_399006,1.0,CN_CYB_399006,1.0,CN_CYB_399006,CN_CYB_399006,1.0,1.0,0.75,0.75,1.0,1.0,False,False,False,False,,,False,,,0.75,0.75,-0.01046111570340258,-0.007845836777551934,0.001976970179732196,1.976970179732196e-06,-0.007847798236746306,1.0165728925144453,0.75,0.75,False
