,proposal_A10_B15_C10_D20_E40_cash5_return,proposal_A10_B15_C10_D20_E40_normalized_return,baseline_A10_ADK15_B60_E15_return,proposal_A10_B15_C10_D20_E40_cash5_nav,proposal_A10_B15_C10_D20_E40_normalized_nav,baseline_A10_ADK15_B60_E15_nav,sleeve_Sub-A_return,sleeve_Sub-A-DK_return,sleeve_Sub-B_return,sleeve_Sub-C_return,sleeve_Sub-D_return,sleeve_Microcap_return
2014-05-23,-0.004247434576788003,-0.004470983765040003,0.0016136461394404313,1.5261295843449734,1.5596865718889774,1.3427944227722899,-0.0006289408922751649,0.005247990335752517,0.004819846615344625,0.004326592958756997,0.0,-0.0133504419393447
2014-05-26,0.002418728714991775,0.0025460302263071314,0.002929914520750541,1.529820877793427,1.563657581044572,1.3467286956499533,0.013716982536976952,0.007770532293783772,,,0.0,0.0026175761532352
2014-05-27,-0.0005926774987109302,-0.0006238710512746629,0.003906033062430107,1.5289141873821006,1.5626820603456522,1.3519890624612854,0.0001211499702025165,-0.002898375955470267,0.008530615925128826,0.0022146870575789463,0.0,-0.005264633975646
2014-05-28,-0.011539392242822018,-0.012146728676654754,-0.003990726760185884,1.511271446868283,1.5437005853507577,1.3465936435302426,0.0001211499702025165,0.0073004881618414785,-0.001590360456550588,-0.0026308995122100113,0.0,-0.0276246580503467
2014-05-29,0.0012448704676921753,0.0013103899659917635,0.002022492538772591,1.5131527840611558,1.5457234351082971,1.3493171191270412,0.0001211499702025165,-0.005832845867443703,0.004808840703114825,0.005114293652047,0.0,0.0
2014-05-30,-0.0003579615913012466,-0.00037680167505394375,-7.397847462493608e-05,1.5126111334826915,1.5451410039287783,1.3492172987047828,0.0001211499702025165,0.0019308377474840377,-0.0006261985562796557,-0.0012614680487956986,-0.0007499999999999,0.0
2014-06-02,-0.00010928646359480322,-0.0001150383827313718,0.00012017230470195983,1.512445825561119,1.5449632534065942,1.349379437257112,,,0.00020028717450326639,-0.0013932953977029317,,
2014-06-03,-0.00104671168366286,-0.0011018017722766948,-0.0007338745719995821,1.510862730844597,1.5432610101558886,1.3483891620001298,-0.0006289408922751649,0.0019881710143072606,-0.0016153435581969244,-0.0012699243560900483,-0.003072618125484,0.0
2014-06-04,0.0023358592474350417,0.0024587992078263596,0.0016239673855176773,1.5143918935260452,1.5470555791051293,1.3505789020222034,0.001239204597907051,0.0043977583523975294,0.0014006386214455713,0.0013704112962566071,0.0093240093240092,0.0
2014-06-05,0.010954525634530364,0.01153107961529512,0.007447104078058398,1.530981338344401,1.564894800157077,1.3606368036711927,0.019231907541205073,0.006449240097377462,0.007594212182218785,0.00942396103270118,0.0347490347490346,0.0
2014-06-06,3.69606120478209e-05,3.8905907418758726e-05,0.003554379927833895,1.5310379243517,1.5649556838092922,1.3654730238152337,-0.0034322454026166627,0.0037116048113603473,0.005568106243985849,0.004506295930701298,-0.0045283018867926,0.0
2014-06-09,-0.00889347601354565,-0.009361553698469104,-0.00629784450370417,1.5174216752956495,1.550305267139587,1.3568734870372425,-0.026464617485847164,-0.02136646251990626,-0.0007440222952225239,-3.69252552239454e-05,-0.0306585919757758,0.0
2014-06-10,0.010097796564410831,0.010629259541485084,0.004455673525409587,1.5327442906752127,1.5667838641925451,1.3629192723107646,0.030689185659342977,0.008824205758176884,0.00010520682624792776,0.0005791923110814439,0.034775888717156,0.0
2014-06-11,0.003826331773511624,0.004027717656328025,0.002264860705292516,1.5386090788552917,1.573094427226003,1.366006094615107,0.014914870331391938,0.014220980222311441,-0.0022662889353223248,-0.00266389984796241,0.0147058903273351,0.0
2014-06-12,-0.0019256445242387104,-0.0020269942360407476,-0.003076598410899867,1.53564626470765,1.5699057738892679,1.3618034424351344,-0.003754882761512368,0.000672038400331143,-0.004669859824663836,-0.0017652843369981828,-0.0033657442034404,0.0
2014-06-13,0.003778047099012219,0.003976891683170756,0.0024011889188305224,1.541448008623138,1.57614911910481,1.3650733897707348,0.020885205104009374,0.0011396549466782258,0.0017362002773797514,0.0023089564745405896,0.0179910044977513,-0.006
2014-06-16,0.005741789602224479,0.006043989054973136,0.0019874645005897667,1.55029867877142,1.585675347129685,1.3677864246736038,0.013908374460102735,-0.0012581805414455527,0.0003854873077850929,-0.0007325783184315841,0.0144444444444444,0.0036937450075018
2014-06-17,-0.005847016726387575,-0.006154754448829025,-0.0028537846626077203,1.541234056465747,1.57591590473254,1.363883056753147,-0.01945946189534986,-0.002141376054181854,-0.000328342877061627,0.00048519754397815845,-0.0143066764490094,-0.0025975089247232
2014-06-18,-0.0033926179748401068,-0.003571176815621165,0.0021144674044580878,1.5360052381023455,1.5702880303901905,1.3667669430201443,-0.01461705684724568,-0.005852214196482963,0.008127384392198733,0.008653367177145717,-0.0144444444444444,-0.0028161694444276
2014-06-19,-0.019981753144390386,-0.021033424362516196,-0.009905908349357182,1.5053131606060937,1.5372594958756138,1.3532278749476556,-0.04862978932226503,-0.021737342667348836,0.000731695166857893,0.010166740490733326,-0.0516080777860883,-0.0148089674476206
2014-06-20,0.007604287737242539,0.008004513407623726,0.0028713156199536693,1.5167599950140005,1.5495645101213469,1.3571134192823493,0.003870668080487416,0.006188032325193937,0.00011793800588932868,-0.00014511552290881024,0.0162664601084432,0.0099018743972816
2014-06-23,0.0121753469288884,0.01281615466198779,0.006319500647799965,1.535227074161155,1.5694239685417894,1.3656896984146423,0.007372745473765541,0.02842515086099806,-0.001211954539625637,-0.00042034176065987435,0.0310344827586206,0.0136375079669939
2014-06-24,-0.0010433450205305512,-0.0010982579163479485,-0.002539488681156215,1.5336253026379452,1.567700336244232,1.3622215448835466,0.0001211499702025165,-3.537926780239342e-05,-0.002713274701321655,-0.004518358187031545,0.0112612612612612,-0.0061222131147541
2014-06-25,-0.0005458803541449819,-0.0005746108990999804,0.0029324743031592746,1.5327881267146155,1.5667995185445036,1.3662162245591276,0.0001211499702025165,-0.00228320982607666,0.004202701839326695,0.004099763112329627,-0.0178748137108794,0.0049414645096967
2014-06-26,0.002655695287495251,0.0027954687236792113,0.003877561455767826,1.5368587449194602,1.5711794575948705,1.3715138119317227,0.0001211499702025165,0.0159764993279079,0.0009156137461112657,-0.0006014909942035065,0.0005705591479649,0.0061306887459642
2014-06-27,0.006107281084893323,0.006428716931466656,0.004728394641689758,1.5462447732624596,1.5812801255762834,1.3779988704910642,0.0001211499702025165,0.005081992612960384,0.0033746645149319576,0.002734433323116981,0.0008551881413909,0.0128612136251085
2014-06-30,-0.0008575050906677356,-0.0009026369375449849,0.001391642722747385,1.5449188604979687,1.5798528037263324,1.3799165525911372,0.0001211499702025165,0.0060170758094133525,0.0014319787214944757,0.0036943445228706127,-0.0021729783599087,-0.0025481391905437
2014-07-01,0.007218318810718419,0.007598230327072021,0.009232403245111695,1.5560705773697348,1.5918568892119156,1.3926564986492629,0.0001211499702025165,0.005943702360666991,0.011512291074198933,0.0066206502097258795,0.0051350323316849,0.0094757216631469
2014-07-02,0.002862518309186637,0.003013177167564881,0.00240281191127938,1.5605248578878421,1.5966534360445197,1.3960027902725378,-0.0013790317547527353,0.004261078718350353,0.0018533540387124514,-0.0006535900556087718,0.0034116755117512,0.0052636057051642
2014-07-03,0.0026269350879019157,0.002765194829370438,0.005493849510101985,1.564624255392571,1.6010684938701667,1.4036722195179776,0.010656104145831513,0.004211048165108311,0.005628841291640763,0.0027971291102913045,-0.0034039334341908,0.0027951806384542
2014-07-04,0.0009338328829398419,0.0009829819820419386,4.506195282949076e-05,1.5660853529717018,1.602642315351656,1.4037354717293213,-0.0007433360399475841,-0.003701085338129073,,,-0.0039532789992418,0.0044970557169574
2014-07-07,0.002600788623454767,0.0027376722352155445,-0.0011923558784072159,1.5701584099410697,1.6070298247213757,1.4020617194878762,-0.0020200653439457206,-0.002300124758479516,-0.004890591961001944,-0.0057211669685150925,-0.0099778240405503,0.015260163642403
2014-07-08,0.004825104341939749,0.0050790572020418395,-0.0032397927270177724,1.5777345881024096,1.6151920211265227,1.3975193301262492,0.013250667938561334,0.013529912403856814,-0.012522399772852189,-0.00811521371230197,0.0186950146627564,0.0061272898817259
2014-07-09,-0.009184794837265167,-0.009668205091858069,3.9442367658660995e-05,1.5632434196030318,1.5995760134035388,1.397574451597478,-0.023211391875612497,-0.006003487250234363,0.006983498740386951,0.006486873541352206,-0.0304127443881245,-0.0061932973431807
2014-07-10,0.0012449526851150104,0.001310476510647379,-0.0006643648644830209,1.565189583695755,1.6016722201960991,1.3966459522363375,-0.0004486287641031206,0.0033844445381339128,-0.006795102931205443,-0.004579657604118608,-0.0254966740576496,0.0196659539328698
2014-07-11,0.0062535011246984545,0.006582632762840478,0.0060446290684980615,1.5749774985177627,1.6122154402280933,1.4050881589576254,0.009328087021120979,0.011417238099974858,0.0036918925276623327,0.002482522495232463,0.006805293005671,0.0078939942319489
2014-07-14,0.003541676560467043,0.0037280805899653083,0.007065301981069745,1.580555559407526,1.61822590931765,1.4150155311106865,0.017898078347923008,0.0031473653225493337,0.0059656666153065085,-0.0006621671238625376,-0.0117036811539901,0.0081599291914076
2014-07-15,-0.00036087585152206735,-0.00037986931739164825,-0.0031123745039492714,1.5799851750741467,1.617611194946092,1.4106114728489654,-0.012655503887223696,-0.011062019768746323,-0.002899237952378231,-0.005177952726821624,-0.0114068441064638,0.0103468108100799
2014-07-16,-0.0005484901592385182,-0.000577358062356335,0.0005007078834487836,1.5791185687538758,1.616677254080932,1.411317777133904,-0.011309612291057425,-0.010928234957273575,0.004245144927657929,0.00497243736514055,-0.012408620689655,0.0048254493303387
2014-07-17,-0.0029380250707528146,-0.0030926579692134885,-0.009382659246915465,1.5744790788091856,1.6116774242874523,1.3980758633419423,-0.012458776203271515,-0.005863830061877517,-0.012633437552341142,-0.006580795885024918,0.0,0.00215236942732
2014-07-18,0.005396842255088963,0.005680886584304171,0.010681250701044432,1.5829762940314565,1.6208331809453127,1.413009062137377,0.0011317449132151047,0.011233239002315543,0.01324144205364619,0.00795517783219523,0.0,0.0062548341812525
2014-07-21,7.058226503063255e-05,7.429712108487625e-05,-0.0010735733301792164,1.583088024083779,1.620953604184416,1.4114920932929647,-0.0010394389028678397,-0.005390642735794815,-0.0005795092039447836,-0.0023634077834062605,0.0,0.0012444832856244
2014-07-22,-0.004034531029178856,-0.0042468747675566895,0.0010082000290041293,1.5767010063286917,1.614069617223425,1.4129151596623617,0.00502109497327119,-0.005569566773143575,0.005887734523033927,0.004231730714970966,0.0,-0.0146074344411454
2014-07-23,0.0020526461815589215,0.0021606801911146535,0.0073950895204487315,1.5799374156287924,1.6175571054724398,1.4233637937528638,-0.003075900073868598,0.029312944292938292,0.004623382042216573,0.0024883912644021503,0.0,0.0035447243904327
2014-07-24,0.003519587906727152,0.003704829375502265,0.004829376489626652,1.5854981442502252,1.6235498785533464,1.4302377533945996,0.00483246097333101,0.02205232129624357,-0.0003687910385256066,-0.00267157724086788,0.0,0.0083970454731492
2014-07-25,0.005292785710189783,0.005571353379147139,4.978745473778164e-05,1.5938898461716453,1.6325952486554385,1.430308961292011,0.004942025056725363,-0.0030126492029555196,-0.0033580779165230945,-0.0009058265313076955,0.0,0.0134821938628162
2014-07-28,0.0008999755340754678,0.0009473426674478609,0.003374376808490099,1.5953243080372113,1.6341418757931623,1.4351353626799705,0.0088117269587622,0.009039133368128338,0.002019993675157039,-0.0008509728587538809,0.0,-0.0004977473179973
2014-07-29,-0.0005216291102831971,-0.0005490832739823128,-0.0033309546547453015,1.5944921404377967,1.6332445958218502,1.4303549918634622,-0.0015241087430581945,-0.010749672240295771,-0.002803636139279919,-0.0025824278621294984,0.0,0.0007739249278189
2014-07-30,-0.0034382643493886824,-0.003619225630935455,-0.0036999394388526783,1.589009854955949,1.627333515119065,1.4250627650175067,-0.00878358614993513,-0.013608510125237783,0.0002300461035660284,-0.0014552740402843354,0.0,-0.0061222131147541
2014-07-31,-0.005149357059319262,-0.005420375851915012,-0.010505919238787036,1.5808274758420038,1.6185127558307018,1.4100911706980301,0.0001211499702025165,0.010562697136813348,-0.020139993638964127,-0.02091292682626055,0.0,-0.0001229508196721
2014-08-01,0.002570164221948525,0.0027054360231037098,0.000833943575475168,1.5848904620614859,1.6228915385441791,1.411267107170668,0.0001211499702025165,0.004876085412455877,-0.0015975441704141335,5.014669303531641e-06,0.0,0.0069929484589001
2014-08-04,0.004233613116902369,0.00445643485989723,0.007311570650952611,1.5916002751105227,1.6301238489703795,1.4215856863321117,0.0001211499702025165,0.018350299421759697,0.005776778497007751,0.004727316320942743,0.0,0.0072056242830917
2014-08-05,-0.001025704430364677,-0.001079688874068081,-0.008556969147379091,1.5899677636569722,1.6283638223872932,1.409421221473812,0.0001211499702025165,-0.028300249880040873,-0.007901301340209943,-0.009639152709741172,0.0,0.0027782276115517
2014-08-06,0.0022234004592064935,0.002340421536006835,-0.0017091883745939717,1.5935028987128108,1.6321748801456626,1.4070122551071629,0.0001211499702025165,-0.011006795172336492,-0.0014437332322603247,0.0030529653077877015,0.0,0.0053063722906163
2014-08-07,-0.004054623926865484,-0.004268025186174193,-0.004704424276738807,1.5870418437321603,1.6252087166489602,1.4003930724965679,0.0001211499702025165,-0.01208674772966345,-0.0028065682837642436,-0.0039352396385177865,0.0,-0.0081305742936733
2014-08-08,0.006234099987497678,0.006562210513155451,0.004003576581967747,1.5969356212703292,1.635873678375426,1.4059996534071648,0.0001211499702025165,-0.009154970665129714,0.006160803325991671,0.00849263987253476,0.0,0.011121501260813
2014-08-11,0.0018537932744062643,0.0019513613414802778,0.0036666331603856118,1.5998960097847,1.639065859030953,1.4111549383598383,0.0001211499702025165,1.6722112236911002e-05,0.005550334389242906,0.0030097021770869666,-0.00075,0.0021453947532272
2014-08-12,-0.0005232855375979882,-0.0005508268816820928,-0.0031429440072117025,1.599058807341119,1.6381630174949515,1.406719757403073,-0.0013790317547527353,-0.0177485989492423,-0.0006868821761247812,-0.0009784936239931748,-0.0018475475841872,0.0004625221088319
2014-08-13,0.0018244457958041887,0.0019204692587412508,0.006650349133236953,1.601976203459416,1.6413090592108575,1.416074934922426,0.002023657084483599,0.0019746015640556003,0.008623128268140823,0.008000131213098248,-0.0153958944281524,0.0065194415286384
2014-08-14,-0.0005982602194585705,-0.000629747599430074,0.0006375977984575498,1.601017804824367,1.6402754487708966,1.4169778211833834,-0.015413582394097958,-0.005832970826809669,0.004696620191137368,0.004983484209525002,-0.0044444444444444,0.0015728636480425
2014-08-15,0.010234337886799567,0.010772987249262702,0.005198780345638378,1.6174031620017217,1.6579461152657842,1.424344377630357,0.013140408062331854,-0.004207307030290264,0.004271595773887471,-0.000484739100109594,0.0156017830609211,0.013019187530775
2014-08-18,0.017729722745186846,0.018662866047565098,0.012192597586135208,1.646079271631201,1.6888881415290706,1.4417108354508783,0.039030351244561334,0.02193356201574259,0.0055353117955028175,0.005796381621077688,0.039705882352941,0.0111889405467733
2014-08-19,0.007169333556534228,0.007546666901614977,0.00562943831291433,1.6578805629900217,1.701633617767278,1.4498268576641091,0.007977960990792177,0.006346279124555876,0.004147318184481552,0.0032008353014559747,0.0085959885386819,0.009275396229752
2014-08-20,-0.0016373892027461596,-0.001723567581838063,-0.0006851574793139418,1.6551659672567391,1.6987007372275285,1.4488334979488704,-0.00945131887335049,-0.0006744532777395174,-0.0007353396425507919,-0.0015744363215931215,-0.0128205128205127,0.0053489745680834
2014-08-21,0.008671655601429977,0.009128058527821026,0.006479168458587132,1.6695189964879973,1.714206576978194,1.4582207342505253,0.02145790796236202,0.01858894315309656,0.001773633179688927,0.00020639858988054965,0.0247844827586207,0.0032057085438206
2014-08-22,0.008973924980445334,0.009446236821521403,0.004345371478796618,1.684501134715909,1.7303993782653395,1.4645572450389275,0.01430009951097766,0.004145707793436371,0.000960146255345018,-0.0014808507008324614,0.0148409893992935,0.0114494507031759
2014-08-25,-0.003759863569049118,-0.003957751125314862,0.0010664053442131938,1.6781676402674686,1.7235508881787658,1.466119056711943,-0.018446556887793175,-0.0014352750183617147,0.004332305858838481,0.004383735831689674,-0.0220433869839051,0.0035131251362912
2014-08-26,-0.01434479854350609,-0.015099787940532725,-0.006917395244702135,1.6540946635456006,1.6975256352625496,1.4559773317208766,-0.03398784771237384,-0.016451594494859334,0.0011997692081349154,0.0020108868051951765,-0.0330255681818183,-0.011804885494112
2014-08-27,0.008799914942252181,0.009263068360265452,0.0049147883141451585,1.6686505558912352,1.7132499312652898,1.4631331520964785,0.00992177323855925,0.0057708418653901195,0.0019620108426967597,0.0010417995113792171,0.0119825708061003,0.0125318546990844
2014-08-28,-0.008172606614577914,-0.008602743804818857,-0.004452398727000032,1.6550133313207396,1.698511281032991,1.4566186999126527,-0.01774349388500407,-0.005027326559679746,-0.0018340734932904557,-0.00036639599010277694,-0.0194524495677231,-0.0054900417238226
2014-08-29,0.010511770814324278,0.011065021909815028,0.00491449044573064,1.6724104521542347,1.717305345571689,1.4637772385964458,0.020498400059703492,0.002959053635777309,0.0023537018578916324,0.0016387766469228358,0.0262773722627733,0.0067238085310581
2014-09-01,0.010547482139888271,0.011102612778829759,0.00418867215444335,1.690050171528894,1.7363719218465858,1.4699085215560626,0.0001211499702025165,0.013879758505564554,,,0.0247489239598279,0.0139639558772561
2014-09-02,0.0034082978169370053,0.0035876819125652683,-0.0001312045398778482,1.69581036583903,1.742601471984081,1.4697156628848294,0.0001211499702025165,-0.0042266440388502025,0.0001689760179295341,-0.004195677158788766,0.0137614678899082,0.0025952763878114
2014-09-03,0.003422257523986761,0.003602376341038695,-0.0005951072381519515,1.7016138656227775,1.7488789782986156,1.4688410244558214,0.0001211499702025165,-0.0013577195729393976,-0.001688083850079014,0.0015048052085686098,0.0094405594405593,0.0040619067387741
2014-09-04,0.0069324126059782725,0.007297276427345549,0.0003984697323652052,1.7134101550353282,1.7616410316412343,1.4694263131457233,0.0001211499702025165,0.0032056601874503876,-0.002641473819241291,-0.004104606245873864,0.0187630298818624,0.0099359333251478
2014-09-05,0.005036505772805977,0.005301585024006291,0.001750729497795159,1.7220397551723479,1.7709805213522585,1.471998881136984,0.0001211499702025165,-0.015830912098459327,0.004798878547822127,0.003963868769504062,0.0030885380919696,0.0082261612456702
2014-09-08,-0.0009801755809554285,-0.0010317637694267667,-0.0012943861578358583,1.7203518538548934,1.7691532878139666,1.4700935461608904,,,-0.002157310263059764,-0.0065657904149646375,,
2014-09-09,0.0013350564985872854,0.0014053226300918794,-0.0034255135287203824,1.722648620777239,1.771639518965433,1.4650577208300317,0.0001211499702025165,0.009692075510129516,-0.010612127040552144,-0.006098441970971444,-0.002054794520548,0.0098389091471415
2014-09-10,0.011874271599994385,0.012499233263151983,0.009259405591950225,1.7431038183717036,1.7937836545712003,1.478623284482815,0.0001211499702025165,0.016770154513772395,0.005691315452575507,0.0031133237638578575,0.0092592592592593,0.0221131876421254
2014-09-11,0.0019646831399688395,0.0020680875157566727,0.0003484128850417635,1.7465284650548738,1.7974933561531872,1.4791384558872516,0.0001211499702025165,0.009950581235214306,-0.0030899282177748733,-0.0026238555681708116,0.0040899795501023,0.0046511175560286
2014-09-12,0.007828710162129835,0.008240747539084036,-0.0017238116446845696,1.760201530197698,1.8123060451044264,1.4765886997928923,0.0001211499702025165,0.0028417188184501896,-0.008176212939592808,-0.0072040311057649555,0.0122365737593472,0.0182902886618889
2014-09-15,0.006127501573431759,0.006450001656243957,-0.0022144776917313717,1.7709871678435414,1.8239954220969707,1.4733188270573383,0.0001211499702025165,-0.0010173204150257797,-0.008192181306894919,-0.0023262398125877483,0.0,0.0189420943842613
2014-09-16,-0.01053581670211136,-0.011090333370643534,0.003911441959121618,1.7523283716613505,1.8037667047993875,1.4790816281366541,0.0001211499702025165,0.0,0.00861970858565897,0.006556097693207836,-0.045515846257586,-0.0084833212619601
2014-09-17,0.0056194716637858935,0.00591523333030094,0.001636026510306105,1.7621755312915495,1.814436405731704,1.4815014448911925,0.0001211499702025165,0.0,-0.0009315922700593449,-0.0047904780412841705,0.002025824886062,0.0145524458354764
2014-09-18,0.007690019647334862,0.00809475752351038,0.0052733655395209795,1.7757266957492341,1.8291238284779319,1.4893139435574323,0.0001211499702025165,0.0,0.007018146278970905,0.005875340149743742,0.0161834064658972,0.0070024185007879
2014-09-19,0.005888998309559533,0.006198945589010034,0.0016491611043428743,1.7861839472587413,1.8404624675662284,1.4917700621853025,0.0001211499702025165,0.0,-0.0007119560127288871,-0.003164142308000457,0.0039775251934439,0.0137614647663997
2014-09-22,-0.010324391368515602,-0.010867780387911159,-0.006843107598121738,1.767742685131082,1.8204607256565257,1.4815617191381116,0.0001211499702025165,0.0,-0.008407484925597841,-0.006776268260275963,-0.0178456954728991,-0.0120715442652219
2014-09-23,0.006955554953442408,0.007321636793097271,-0.0001816205673748155,1.780038316521057,1.8337894778858812,1.481292637058081,0.0001211499702025165,0.0,-0.0028519354053042623,-0.004569404379811247,0.0189085111421614,0.0101161711919166
2014-09-24,0.007859061717173488,0.008272696544393145,0.006310472734446396,1.7940277475095294,1.848959861762732,1.4906402938559722,-0.0002538954610362687,0.0,0.009019773704810996,0.005602402996370649,0.017536250437413,0.0061599870510895
2014-09-25,-0.006530290243010421,-0.006873989729484653,-0.00989653366058708,1.782312225614278,1.8362501306627457,1.4758881220119993,-0.0006908414780887329,0.00635352510733922,-0.017628295637116542,-0.013619399497082466,-0.0095617637115069,-0.0013566726440611
2014-09-26,0.005769149802900664,0.0060727892662112235,0.007427671133557622,1.792594651839388,1.847401290746313,1.4868505336122284,0.0033352593455355795,0.008361302568276718,0.007766917450760635,0.0054758346810656975,0.0028843560023832,0.0078653289553745
2014-09-29,0.009982597111499791,0.010507996959473465,0.0031675321639090025,1.8104894020329299,1.8668137778924028,1.4915601805003704,0.0023195378498777064,0.010435591641793973,-0.0021098382090241063,-0.0031214098198126387,0.0167477327583465,0.017574283720444
2014-09-30,0.009551078896293683,0.010053767259256507,0.005039666872801975,1.8277815291526498,1.8855822891317062,1.4990771469308286,-6.057498510125825e-05,0.013102566747159816,0.00022684937665862215,-0.004582834958472653,0.010650565977522,0.0196281982216197
2014-10-01,-0.002577414908733171,-0.002713068324982285,-0.006404236007442709,1.8230705777895047,1.8804665755489154,1.4894767030885199,,,-0.010673726679071183,-0.009763559068724934,,
2014-10-02,-0.0006981135030471671,-0.0007348563189970179,-0.0012544563897813887,1.8217978676021418,1.8790847028032105,1.4876082195209,,,-0.002090760649635648,-0.0038449940560181983,,
2014-10-03,0.0013867391917680434,0.001459725465018993,0.0044250716777805895,1.8243242261046253,1.8818276505948202,1.4941909925207353,,,0.00737511946296765,0.00280471272322896,,
2014-10-06,0.0003420539212444988,0.0003600567592047355,-0.00016072596102667536,1.8249482433597857,1.8825052153600754,1.493950837237505,,,-0.0002678766017111256,0.003822354115011676,,
2014-10-07,-0.0025234424177770724,-0.0026562551766074445,-0.0049441783774340385,1.8203430915522438,1.8775048011367848,1.4865644778110858,,,-0.008240297295723398,-0.012873978234185629,,
2014-10-08,0.0056771868608935395,0.005975986169361622,0.009643231113675878,1.8306775194339227,1.8887247438612882,1.500899762635999,0.004560090390712812,0.008365195195219943,0.014340746663228376,0.019157833136489628,0.0147314819116508,-0.0044800346841028
2014-10-09,-0.006534204603188313,-0.0068781101086192765,-0.0089604639188796,1.8187154979594842,1.8757338871081366,1.4874510044670441,-0.005061891120926365,0.005013226999020404,-0.01366322992500113,-0.020817544725613667,0.0039603960396039,-0.0067221393442623
2014-10-10,-0.005178973210636599,-0.005451550748038525,-0.008607824267172586,1.8092964191177823,1.8655082286327511,1.4746472876145627,0.00046764052682757296,0.005991063775957484,-0.01589134210549692,-0.014103671403633186,-0.0069124423963133,-0.0001229508196721
2014-10-13,-0.0032263221391956812,-0.003396128567574401,-0.0027001118771151247,1.803459046024415,1.8591727228444463,1.470665574958719,0.001787528508694347,0.013973967858384562,-0.00826086213965238,-0.007278764523594983,-0.0069444444444446,-0.0001229508196721
2014-10-14,0.0014187671613374087,0.001493439117197272,0.003049190433748468,1.8060177344957316,1.8619492841143683,1.4751499143611262,0.007190897283511077,0.0021806844360481303,0.0017255604161572347,0.002524385078469757,-0.0119601328903653,0.006451078601972
2014-10-15,0.007167521990301405,0.007544759989790951,-0.00025532316472427546,1.818962406322604,1.8759972445761741,1.4747732744165487,0.007797418146432422,-0.006900304977274008,-0.0033762753124252365,-0.0031620712374563283,0.0090421969189549,0.0135049730311915
2014-10-16,-0.0026252253320392218,-0.0027633950863570752,-0.006736340833048572,1.814187220135499,1.870813123008493,1.4648386989886077,-0.024210154369449732,-0.01688475650719279,-0.006079158669097251,-0.002706844102438611,-0.0199733688415446,0.0124325552095578
2014-10-17,-0.005861882293087193,-0.006170402413775993,-0.00027244866340066275,1.8035526681934417,1.8592694531985576,1.4644396056429707,-0.0005807310319151382,-0.01776974419190913,0.007564636527441326,0.010578340562591623,-0.0121457489878542,-0.0139179723192505
2014-10-20,0.006158973248492079,0.006483129735254818,0.005674959225647559,1.8146607008290918,1.87132333827644,1.4727502406934179,0.0072241357945361795,0.019428934824630817,0.00426922171771249,0.010896758833968267,0.0255102040816328,-0.0034888507208545
2014-10-21,0.0016187043605234257,0.001703899326866765,0.0028059644007484164,1.8175981000183943,1.8745118848528792,1.4768827254399972,0.0016223455292680988,-0.0017388786355434505,0.002328701032540348,0.015974213656249042,-0.0225491638795989,0.0100489401575261
2014-10-22,-0.0013793842109766671,-0.001451983379975439,-0.003047884079968918,1.8150909338973276,1.8717901247505064,1.4723813580931475,-0.0014829887782046303,-0.01456778891753474,-0.001043790188230198,-0.0068946946737469435,-0.0007499999999999,-0.0005876183438675
2014-10-23,-0.006824855646725991,-0.007184058575501041,-0.005078650806735722,1.8027032002877972,1.8583430748532543,1.464903647321045,-0.0010960396498695957,-0.017305723560428254,0.0,0.007367894331253291,-0.0056176948051948,-0.0158212553845635
2014-10-24,0.0014331553129963742,0.0015085845399961833,-1.9881727376092322e-05,1.8052867539570454,1.861146542485987,1.4648745225060968,-0.0008377099475398442,-0.007437557351978152,0.0,0.004548653206180386,-0.0104166666666666,0.0078634858011641
2014-10-27,-0.0010181669666873942,-0.0010717547017762043,-0.005045942616056802,1.803448670618768,1.859151849928383,1.4574828497258074,0.0016240902416806424,-0.03339121182824367,0.0,-0.0015449899185085833,-0.0024681201151788,-0.0013311324399221
2014-10-28,0.010940448198139642,0.011516261261199623,0.006365957457849073,1.8231792073776765,1.8805623283564008,1.4667611235427067,0.0005866462782748716,-0.013410529468985355,0.007830937379399883,0.009704123607218534,-0.0045871446229912,0.0241353988181964
2014-10-29,0.0020744953554461595,0.0021836793215222732,0.000198119424315492,1.8269613841755274,1.8846688734256662,1.4670517174121114,0.004079854584466469,0.0010276661511579022,-0.0022472050787776254,-0.006212282490818035,0.0,0.0065620472697449
2014-10-30,0.0017832611280278413,0.0018771169768714117,0.002855206420400082,1.8302193333943355,1.8882066173637546,1.4712404528947256,-0.0009638007915527824,0.009374117248660774,0.0017325023583460997,0.0027051919410164466,0.0,0.0033731166483239
2014-10-31,0.005546015061737885,0.005837910591303036,0.011952926324981515,1.8403697573836244,1.8992297987738311,1.4888260816345087,-0.0010934549988731446,0.03622744503154074,0.008782681851907448,0.007151690598570818,0.0,0.009056973059955
2014-11-03,0.004805935170738914,0.005058879127093594,-0.00028688633041450574,1.8492144551277987,1.9088377727604022,1.4883989577833232,0.0023942053766559113,-0.018342484625321065,0.0007432779197351636,-0.002892412518921914,0.0,0.0118606604925131
2014-11-04,0.0033063710974130063,0.003480390628855796,0.0017201252129824913,1.8553286443551518,1.9154812738567235,1.4909591903575834,0.006388818771885685,0.005484747563811787,-0.0016400528575564177,-0.004000039598247798,0.0,0.0082837527717067
