date,variant,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,pending_entry_target,pending_entry_days,staged_initial,fill_on_down_day,staged_initial_count,staged_fill_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold
2025-11-13,v11_keep_half_no_overheat_no_score_gate,6.7423047970626975,-0.0039368423700645305,-0.003935247274033235,-0.0033967391304347005,159941.SZ,1.0,159941.SZ,1.0,1.160138195403487,0.0016013979280748991,1.6013979280748992e-06,383,0,,0,False,False,178,145,False,5,159941.SZ,1.158430308503204,1.158430308503204,1.5,1.158430308503204,1.158430308503204,0.5583449706707162,,-0.13478251524931206,0.02050695017620585,-0.0033967391304347005,3.9914631726403056,-0.0033967391304347005,3.9914631726403056,0.0,0.0,0.21549156901351044,1.1585367974754122,1.160138195403487,1.0,1.0,1.0,1.1585367974754122,1.160138195403487,1.160138195403487,1032,0.25,80,1.05,0.2
2025-11-14,v11_keep_half_no_overheat_no_score_gate,6.52883162998225,-0.03166174972888314,-0.03163294329661866,-0.02726653033401505,159941.SZ,1.0,159941.SZ,1.0,1.1303907643389302,0.029747431064556906,2.9747431064556908e-05,383,0,,0,False,False,178,145,False,5,159941.SZ,0.7684145132659845,0.7684145132659845,1.5,0.7684145132659845,0.7684145132659845,0.3688665017495818,,-0.022055549140133524,0.00051649019191502,-0.02726653033401505,3.8826298209664047,-0.02726653033401505,3.8826298209664047,0.0,0.0,0.22116245805157814,1.160138195403487,1.1303907643389302,1.0,1.0,1.0,1.160138195403487,1.1303907643389302,1.1303907643389302,1033,0.25,80,1.05,0.2
2025-11-17,v11_keep_half_no_overheat_no_score_gate,6.533997127813302,0.0007911825765778424,0.0007921448944211316,0.0007007708479327412,159941.SZ,1.0,159941.SZ,1.0,1.1313523204904354,0.0009615561515052828,9.615561515052828e-07,383,0,,0,False,False,178,145,False,5,159941.SZ,0.4686419848527499,0.4686419848527499,1.5,0.4686419848527499,0.4686419848527499,0.2066655247249608,,0.002276783393724502,5.988085611030591e-06,0.0007007708479327412,3.8853506547582524,0.0007007708479327412,3.8853506547582524,0.0,0.0,0.2209744882050768,1.1303907643389302,1.1313523204904354,1.0,1.0,1.0,1.1303907643389302,1.1313523204904354,1.1313523204904354,1034,0.25,80,1.05,0.2
2025-11-18,v11_keep_half_no_overheat_no_score_gate,6.283577697268151,-0.03832561074739227,-0.03723638589849472,-0.03291316526610644,159941.SZ,1.0,CASH,0.0,1.0894390174292157,1.1313523204904354,0.0011313523204904354,384,0,,0,False,False,178,145,False,5,CASH,,,1.5,,0.0744316837321215,0.006376073429836482,,-0.012237719122135338,0.00019138681405395097,-0.033880252100840336,3.753713995074878,-0.033880252100840336,3.753713995074878,1.0,0.001,0.22947590089983472,1.1313523204904354,1.0894390174292157,1.0,1.0,1.0,1.1313523204904354,0.0,0.0,1035,0.25,80,1.05,0.2
2025-11-19,v11_keep_half_no_overheat_no_score_gate,6.283577697268151,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.0894169520942496,0.0,0.0,384,0,,0,False,False,178,145,False,5,CASH,,,1.5,,-0.18844244062382065,0.046142456351346506,,0.07722716319991574,0.008033788356855198,0.0,3.753713995074878,0.0,3.753713995074878,0.0,0.0,0.22948054876455745,1.0894390174292157,1.0894169520942496,1.0,1.0,1.0,0.0,0.0,0.0,1035,0.25,80,1.05,0.2
2025-11-20,v11_keep_half_no_overheat_no_score_gate,6.283577697268151,0.0,0.0,0.0,CASH,0.0,CASH,0.0,1.0895869578857544,0.0,0.0,384,0,,0,False,False,178,145,False,5,CASH,,,1.5,,-0.24971906198109328,0.09826887234094406,,0.13659625111644957,0.02796169805092874,0.0,3.753713995074878,0.0,3.753713995074878,0.0,0.0,0.22944474343296337,1.0894169520942496,1.0895869578857544,1.0,1.0,1.0,0.0,0.0,0.0,1035,0.25,80,1.05,0.2
2025-11-21,v11_keep_half_no_overheat_no_score_gate,6.280154626202854,-0.0005447646595960753,0.0,0.0,CASH,0.0,159941.SZ,0.5,1.0895293191921294,0.5447646595960647,0.0005447646595960647,385,0,159941.SZ,0,True,False,179,145,False,5,159941.SZ,-0.3828415958089397,,1.5,-0.3828415958089397,-0.3828415958089397,0.2531712819583506,,0.14708728533277804,0.03775185442575868,-0.0004999999999999449,3.7518371380773408,-0.0004999999999999449,3.7518371380773408,0.5,0.0005,0.22945688160587682,1.0895869578857544,1.0895293191921294,1.0,1.0,1.0,0.0,0.5447646595960647,0.5447646595960647,1036,0.25,80,1.05,0.2
2025-11-24,v11_keep_half_no_overheat_no_score_gate,6.307365003305464,0.004332755914811415,0.00433290763236201,0.00397686189443236,159941.SZ,0.5,159941.SZ,0.5,1.0892271931750466,0.00015106300854139665,1.5106300854139666e-07,385,0,159941.SZ,1,False,False,179,145,False,5,159941.SZ,-0.44698434020739564,-0.44698434020739564,1.5,-0.44698434020739564,-0.44698434020739564,0.3738645695383209,,0.15416788606055554,0.04750687396363851,0.003976861894432471,3.766757676225877,0.003976861894432471,3.766757676225877,0.0,0.0,0.22952052755060368,1.0895293191921294,1.0892271931750466,1.0,1.0,1.0,0.5447646595960647,0.5446135965875233,0.5446135965875233,1037,0.25,80,1.05,0.2
2025-11-25,v11_keep_half_no_overheat_no_score_gate,6.376361545651123,0.010939043849452101,0.01093915402040933,0.010043041606886627,159941.SZ,0.5,159941.SZ,0.5,1.0894451508173701,0.00010897882116178703,1.0897882116178704e-07,385,0,159941.SZ,2,False,False,179,145,False,5,159941.SZ,-0.440228376688087,-0.440228376688087,1.5,-0.440228376688087,-0.440228376688087,0.38402236463030526,,0.23710244661488344,0.11399624068992664,0.010043041606886627,3.8045873802912733,0.010043041606886627,3.8045873802912733,0.0,0.0,0.22947460899012154,1.0892271931750466,1.0894451508173701,1.0,1.0,1.0,0.5446135965875233,0.5447225754086851,0.5447225754086851,1038,0.25,80,1.05,0.2
2025-11-26,v11_keep_half_no_overheat_no_score_gate,6.427651395425537,0.0080437486813143,0.008044426219115686,0.007383966244725815,159941.SZ,0.5,159941.SZ,0.5,1.0881008890291652,0.0006721308941024517,6.721308941024517e-07,385,0,159941.SZ,3,False,False,179,145,False,5,159941.SZ,-0.3858693443876614,-0.3858693443876614,1.5,-0.3858693443876614,-0.3858693443876614,0.2861419891096375,,0.282957136429429,0.16346306894423324,0.007383966244725926,3.832680325082454,0.007383966244725926,3.832680325082454,0.0,0.0,0.22975810655118312,1.0894451508173701,1.0881008890291652,1.0,1.0,1.0,0.5447225754086851,0.5440504445145826,0.5440504445145826,1039,0.25,80,1.05,0.2
2025-11-27,v11_keep_half_no_overheat_no_score_gate,6.409621001715173,-0.0028051293701452096,-0.002262164010455645,-0.002079002079002079,159941.SZ,0.5,159941.SZ,1.0,1.0882468657629365,0.5441964212483539,0.0005441964212483538,386,0,,0,False,True,179,146,False,5,159941.SZ,-0.33641212627996375,-0.33641212627996375,1.5,-0.33641212627996375,-0.33641212627996375,0.2168400723932763,,0.30411552447406853,0.19617598082967203,-0.0025779625779625004,3.8227998186310983,-0.0025779625779625004,3.8227998186310983,0.5,0.0005,0.22972728694672848,1.0881008890291652,1.0882468657629365,1.0,1.0,1.0,0.5440504445145826,1.0882468657629365,1.0882468657629365,1040,0.25,80,1.05,0.2
2025-11-28,v11_keep_half_no_overheat_no_score_gate,6.4718328342744185,0.00970600797497978,0.011359570623830145,0.010438413361169019,159941.SZ,1.0,518880.SH,0.5,1.0934860004706966,1.6349898659982847,0.0016349898659982847,387,0,518880.SH,0,True,False,180,146,False,5,518880.SH,0.3414102834470807,,1.5,,-0.2452103066178135,0.10530756741149849,0.3414102834470807,0.3414102834470807,0.24309630849778796,0.00892275574112733,3.8569097276599695,0.00892275574112733,3.8569097276599695,1.5,0.0015,0.2286266124050845,1.0882468657629365,1.0934860004706966,1.0,1.0,1.0,1.0882468657629365,0.5467430002353483,0.5467430002353483,1041,0.25,80,1.05,0.2
2025-12-01,v11_keep_half_no_overheat_no_score_gate,6.508475924293047,0.005661933946218278,0.0056682300675109905,0.005183632954670725,518880.SH,0.5,518880.SH,0.5,1.1060072696217476,0.006260634575525503,6.260634575525503e-06,387,0,518880.SH,1,False,False,180,146,False,5,518880.SH,0.4171552584456957,0.4171552584456957,1.5,,-0.17838897364930617,0.05531234009317876,0.4171552584456957,0.4171552584456957,0.3108888339671626,0.005183632954670614,3.8769025320274575,0.005183632954670614,3.8769025320274575,0.0,0.0,0.22603829727583938,1.0934860004706966,1.1060072696217476,1.0,1.0,1.0,0.5467430002353483,0.5530036348108738,0.5530036348108738,1042,0.25,80,1.05,0.2
2025-12-02,v11_keep_half_no_overheat_no_score_gate,6.485586167338733,-0.0035169150536269456,-0.0029578843036494155,-0.002674380526143383,518880.SH,0.5,518880.SH,1.0,1.1136928385834821,0.5606892037726083,0.0005606892037726083,388,0,,0,False,True,180,147,False,5,518880.SH,0.4301749101102701,0.4301749101102701,1.5,,-0.1082220476369622,0.0202580902674665,0.4301749101102701,0.4301749101102701,0.3380729659563333,-0.003173043335880199,3.8646009522843507,-0.003173043335880199,3.8646009522843507,0.5,0.0005,0.22447841212481684,1.1060072696217476,1.1136928385834821,1.0,1.0,1.0,0.5530036348108738,1.1136928385834821,1.1136928385834821,1043,0.25,80,1.05,0.2
2025-12-03,v11_keep_half_no_overheat_no_score_gate,6.472835807739325,-0.0019659533109925853,-0.0019555624909279594,-0.0017559262510974394,518880.SH,1.0,518880.SH,1.0,1.1241040183607758,0.010411179777293667,1.0411179777293667e-05,388,0,,0,False,False,180,147,False,5,518880.SH,0.4270384447123938,0.4270384447123938,1.5,,0.014648638030937411,0.00032987918908267133,0.4270384447123938,0.4270384447123938,0.3540412752446159,-0.0017559262510974394,3.8578149980222185,-0.0017559262510974394,3.8578149980222185,0.0,0.0,0.2223993473171303,1.1136928385834821,1.1241040183607758,1.0,1.0,1.0,1.1136928385834821,1.1241040183607758,1.1241040183607758,1044,0.25,80,1.05,0.2
2025-12-04,v11_keep_half_no_overheat_no_score_gate,6.447232860596636,-0.003955445171662797,-0.0039546315509614485,-0.0035180299032542273,518880.SH,1.0,518880.SH,1.0,1.1249208694070507,0.0008168510462749357,8.168510462749357e-07,388,0,,0,False,False,180,147,False,5,518880.SH,0.39641922112290895,0.39641922112290895,1.5,,0.12930523578595543,0.023314579685796644,0.39641922112290895,0.39641922112290895,0.34419342459799707,-0.0035180299032542273,3.8442430894979536,-0.0035180299032542273,3.8442430894979536,0.0,0.0,0.22223785405614865,1.1241040183607758,1.1249208694070507,1.0,1.0,1.0,1.1241040183607758,1.1249208694070507,1.1249208694070507,1045,0.25,80,1.05,0.2
2025-12-05,v11_keep_half_no_overheat_no_score_gate,6.5048440742662175,0.008935804695636484,0.008935823322739168,0.007943512797881747,518880.SH,1.0,518880.SH,1.0,1.1249393315353844,1.846212833367389e-05,1.8462128333673887e-08,388,0,,0,False,False,180,147,False,5,518880.SH,0.413179628895306,0.413179628895306,1.5,,0.23853321521815518,0.07311023574457254,0.413179628895306,0.413179628895306,0.380726873544994,0.007943512797881747,3.874779883677549,0.007943512797881747,3.874779883677549,0.0,0.0,0.2222342067627639,1.1249208694070507,1.1249393315353844,1.0,1.0,1.0,1.1249208694070507,1.1249393315353844,1.1249393315353844,1046,0.25,80,1.05,0.2
2025-12-08,v11_keep_half_no_overheat_no_score_gate,6.484016722778357,-0.003201821788512249,-0.0032014473095358163,-0.002845884413309907,518880.SH,1.0,518880.SH,1.0,1.1245636498339,0.0003756817014843872,3.756817014843872e-07,388,0,,0,False,False,180,147,False,5,518880.SH,0.40121374165281676,0.40121374165281676,1.5,,0.311648184202062,0.1232624690098485,0.40121374165281676,0.40121374165281676,0.39368765255777216,-0.002845884413309907,3.8637527080015843,-0.002845884413309907,3.8637527080015843,0.0,0.0,0.22230844829185564,1.1249393315353844,1.1245636498339,1.0,1.0,1.0,1.1249393315353844,1.1245636498339,1.1245636498339,1047,0.25,80,1.05,0.2
2025-12-09,v11_keep_half_no_overheat_no_score_gate,6.432773248862458,-0.007903044687698091,-0.007900337386319418,-0.007025246981339217,518880.SH,1.0,518880.SH,1.0,1.1272925101295714,0.0027288602956714314,2.7288602956714315e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.34149393148002893,0.34149393148002893,1.5,,0.2867420259574731,0.11555849564935994,0.34149393148002893,0.34149393148002893,0.3437369491891855,-0.007025246981339217,3.836608890953055,-0.007025246981339217,3.836608890953055,0.0,0.0,0.22177030163294964,1.1245636498339,1.1272925101295714,1.0,1.0,1.0,1.1245636498339,1.1272925101295714,1.1272925101295714,1048,0.25,80,1.05,0.2
2025-12-10,v11_keep_half_no_overheat_no_score_gate,6.472052123595105,0.006106056161639728,0.006106271611358598,0.005416758788414855,518880.SH,1.0,518880.SH,1.0,1.12707836802043,0.0002141421091415019,2.141421091415019e-07,388,0,,0,False,False,180,147,False,5,518880.SH,0.32026966180164407,0.32026966180164407,1.5,,0.29489979214953843,0.13285576780188568,0.32026966180164407,0.32026966180164407,0.34529258852380007,0.005416758788414855,3.8573908758808355,0.005416758788414855,3.8573908758808355,0.0,0.0,0.22181243744309748,1.1272925101295714,1.12707836802043,1.0,1.0,1.0,1.1272925101295714,1.12707836802043,1.12707836802043,1049,0.25,80,1.05,0.2
2025-12-11,v11_keep_half_no_overheat_no_score_gate,6.484058606706709,0.0018551276909268832,0.0018588428279610314,0.0016492578339746267,518880.SH,1.0,518880.SH,1.0,1.1307866120119685,0.0037082439915385734,3.7082439915385736e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.31321062046720205,0.31321062046720205,1.5,,0.25761765747476106,0.11443350621162296,0.31321062046720205,0.31321062046720205,0.3650945238509804,0.0016492578339746267,3.8637527080015843,0.0016492578339746267,3.8637527080015843,0.0,0.0,0.22108503703911375,1.12707836802043,1.1307866120119685,1.0,1.0,1.0,1.12707836802043,1.1307866120119685,1.1307866120119685,1050,0.25,80,1.05,0.2
2025-12-12,v11_keep_half_no_overheat_no_score_gate,6.57819283626153,0.014517794373026582,0.01452272597205289,0.01284302963776085,518880.SH,1.0,518880.SH,1.0,1.125925608014593,0.004861003997375546,4.861003997375546e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.382847862185719,0.382847862185719,1.5,,0.23215910804869133,0.105503663094627,0.382847862185719,0.382847862185719,0.46005852087100874,0.01284302963776085,3.9133749985434276,0.01284302963776085,3.9133749985434276,0.0,0.0,0.22203953637828602,1.1307866120119685,1.125925608014593,1.0,1.0,1.0,1.1307866120119685,1.125925608014593,1.125925608014593,1051,0.25,80,1.05,0.2
2025-12-15,v11_keep_half_no_overheat_no_score_gate,6.6776923335355685,0.015125658330591873,0.015131112538616024,0.013438820851847888,518880.SH,1.0,518880.SH,1.0,1.1205526980951497,0.0053729099194432806,5.372909919443281e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.5320657870921937,0.5320657870921937,1.5,,0.14880537145926342,0.048801676523703263,0.5320657870921937,0.5320657870921937,0.5548557460976131,0.013438820851847888,3.965966144074953,0.013438820851847888,3.965966144074953,0.0,0.0,0.22310418816087818,1.125925608014593,1.1205526980951497,1.0,1.0,1.0,1.125925608014593,1.1205526980951497,1.1205526980951497,1052,0.25,80,1.05,0.2
2025-12-16,v11_keep_half_no_overheat_no_score_gate,6.588852101257335,-0.01330403196806107,-0.013301395517972698,-0.011870388193776171,518880.SH,1.0,518880.SH,1.0,1.1178807067937229,0.0026719913014268126,2.671991301426813e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.5802239077820335,0.5802239077820335,1.5,,0.010140723210185998,0.00022722575981537485,0.5802239077820335,0.5802239077820335,0.628767371225446,-0.011870388193776171,3.91888858638141,-0.011870388193776171,3.91888858638141,0.0,0.0,0.2236374583447671,1.1205526980951497,1.1178807067937229,1.0,1.0,1.0,1.1205526980951497,1.1178807067937229,1.1178807067937229,1053,0.25,80,1.05,0.2
2025-12-17,v11_keep_half_no_overheat_no_score_gate,6.644644589903097,0.008467709972593607,0.008468793233285771,0.007575757575757569,518880.SH,1.0,518880.SH,1.0,1.116806542972795,0.0010741638209279536,1.0741638209279537e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.6581492565729292,0.6581492565729292,1.5,,-0.06641572480552216,0.010816412797518105,0.6581492565729292,0.6581492565729292,0.7046955219891565,0.007575757575757569,3.9485771362782387,0.007575757575757569,3.9485771362782387,0.0,0.0,0.2238525567145517,1.1178807067937229,1.116806542972795,1.0,1.0,1.0,1.1178807067937229,1.116806542972795,1.116806542972795,1054,0.25,80,1.05,0.2
2025-12-18,v11_keep_half_no_overheat_no_score_gate,6.650976872316078,0.0009529903860627797,0.0009596619058840648,0.0008592910848548296,518880.SH,1.0,518880.SH,1.0,1.1234716665290085,0.006665123556213626,6.665123556213626e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.7147427576513541,0.7147427576513541,1.5,,-0.1684942532470376,0.07295559380166527,0.7147427576513541,0.7147427576513541,0.7656687392498083,0.0008592910848548296,3.9519701134093044,0.0008592910848548296,3.9519701134093044,0.0,0.0,0.22252452593876332,1.116806542972795,1.1234716665290085,1.0,1.0,1.0,1.116806542972795,1.1234716665290085,1.1234716665290085,1055,0.25,80,1.05,0.2
2025-12-19,v11_keep_half_no_overheat_no_score_gate,6.646967275810844,-0.0006028582841602903,-0.0006028502181416173,-0.0005365958360161738,518880.SH,1.0,518880.SH,1.0,1.1234797374131862,8.070884177646676e-06,8.070884177646676e-09,388,0,,0,False,False,180,147,False,5,518880.SH,0.7276235335894661,0.7276235335894661,1.5,,-0.21088260117560664,0.1290128561441778,0.7276235335894661,0.7276235335894661,0.7936141833904868,-0.0005365958360161738,3.9498495027023885,-0.0005365958360161738,3.9498495027023885,0.0,0.0,0.2225229273610447,1.1234716665290085,1.1234797374131862,1.0,1.0,1.0,1.1234716665290085,1.1234797374131862,1.1234797374131862,1056,0.25,80,1.05,0.2
2025-12-22,v11_keep_half_no_overheat_no_score_gate,6.805675652633233,0.02387681031617972,0.023885857189714182,0.021260603457532223,518880.SH,1.0,518880.SH,1.0,1.1146439150694498,0.008835822343736366,8.835822343736366e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.869139642805832,0.869139642805832,1.5,,-0.18393690675132746,0.10164492614823406,0.869139642805832,0.869139642805832,0.7849097073077239,0.021260603457532223,4.033825686696275,0.021260603457532223,4.033825686696275,0.0,0.0,0.22428687459745683,1.1234797374131862,1.1146439150694498,1.0,1.0,1.0,1.1234797374131862,1.1146439150694498,1.1146439150694498,1057,0.25,80,1.05,0.2
2025-12-23,v11_keep_half_no_overheat_no_score_gate,6.907735364547574,0.0149962644597752,0.01500099055082436,0.013458101146041512,518880.SH,1.0,518880.SH,1.0,1.1099876722742987,0.004656242795151089,4.6562427951510886e-06,388,0,,0,False,False,180,147,False,5,518880.SH,1.0920949372738553,1.0920949372738553,1.5,,-0.17876209740610893,0.10568984073401577,1.0920949372738553,1.0920949372738553,0.7653266158309184,0.013458101146041512,4.088113320793334,0.013458101146041512,4.088113320793334,0.0,0.0,0.22522772661768836,1.1146439150694498,1.1099876722742987,1.0,1.0,1.0,1.1146439150694498,1.1099876722742987,1.1099876722742987,1058,0.25,80,1.05,0.2
2025-12-24,v11_keep_half_no_overheat_no_score_gate,6.910121516127019,0.0003454318171611792,0.00034546768511485554,0.0003112356053531773,518880.SH,1.0,518880.SH,1.0,1.1100235278410442,3.5855566745457423e-05,3.5855566745457425e-08,388,0,,0,False,False,180,147,False,5,518880.SH,1.2862379257462728,1.2862379257462728,1.5,,-0.17525163481883832,0.11233884614769729,1.2862379257462728,1.2862379257462728,0.7873192724372051,0.0003112356053531773,4.089385687217484,0.0003112356053531773,4.089385687217484,0.0,0.0,0.2252204513955132,1.1099876722742987,1.1100235278410442,1.0,1.0,1.0,1.1099876722742987,1.1100235278410442,1.1100235278410442,1059,0.25,80,1.05,0.2
2025-12-25,v11_keep_half_no_overheat_no_score_gate,6.849640844546453,-0.008752475834095552,-0.008749407603808119,-0.007882182119892,518880.SH,1.0,518880.SH,1.0,1.1069282154034688,0.003095312437575437,3.0953124375754373e-06,388,0,,0,False,False,180,147,False,5,518880.SH,1.3451629304221138,1.3451629304221138,1.5,,-0.17719666844132953,0.12649775593189727,1.3451629304221138,1.3451629304221138,0.8094776198765745,-0.007882182119892,4.057152404472356,-0.007882182119892,4.057152404472356,0.0,0.0,0.22585023718893685,1.1100235278410442,1.1069282154034688,1.0,1.0,1.0,1.1100235278410442,1.1069282154034688,1.1069282154034688,1060,0.25,80,1.05,0.2
2025-12-26,v11_keep_half_no_overheat_no_score_gate,6.916208882741964,0.009718471333940215,0.009720047051420813,0.008781099728204067,518880.SH,1.0,518880.SH,1.0,1.1053676665313141,0.0015605488721546212,1.5605488721546212e-06,388,0,,0,False,False,180,147,False,5,518880.SH,1.4525172434002371,1.4525172434002371,1.5,,-0.1824817048846551,0.14946419766179708,1.4525172434002371,1.4525172434002371,0.8333051017399056,0.008781099728204067,4.092778664348551,0.008781099728204067,4.092778664348551,0.0,0.0,0.22616909067415508,1.1069282154034688,1.1053676665313141,1.0,1.0,1.0,1.1069282154034688,1.1053676665313141,1.1053676665313141,1061,0.25,80,1.05,0.2
2025-12-29,v11_keep_half_no_overheat_no_score_gate,6.847259166506585,-0.009969293496532416,-0.009965490879608735,-0.009015544041450774,518880.SH,1.0,518880.SH,1.0,1.1015267732203768,0.003840893310937288,3.840893310937288e-06,388,0,,0,False,False,180,147,False,5,518880.SH,1.4226511349755357,1.4226511349755357,1.5,,-0.19519253501705447,0.18493710312539646,1.4226511349755357,1.4226511349755357,0.8364269867479196,-0.009015544041450774,4.0558800380482065,-0.009015544041450774,4.0558800380482065,0.0,0.0,0.22695771548893962,1.1053676665313141,1.1015267732203768,1.0,1.0,1.0,1.1053676665313141,1.1015267732203768,1.1015267732203768,1062,0.25,80,1.05,0.2
2025-12-30,v11_keep_half_no_overheat_no_score_gate,6.689406014387713,-0.023053479980867597,-0.0230372638966932,-0.020913939140437265,518880.SH,1.0,518880.SH,1.0,1.0849283057710677,0.01659846744930915,1.6598467449309152e-05,388,0,,0,False,False,180,147,False,5,518880.SH,1.1648889796224768,1.1648889796224768,1.5,,-0.18417743228633943,0.17664999120498026,1.1648889796224768,1.1648889796224768,0.7072833812362685,-0.020913939140437265,3.971055609771552,-0.020913939140437265,3.971055609771552,0.0,0.0,0.23042997281034425,1.1015267732203768,1.0849283057710677,1.0,1.0,1.0,1.1015267732203768,1.0849283057710677,1.0849283057710677,1063,0.25,80,1.05,0.2
2025-12-31,v11_keep_half_no_overheat_no_score_gate,6.6413350431269365,-0.007186134487484286,-0.007184188289843599,-0.006621809249172217,518880.SH,1.0,518880.SH,1.0,1.082968025104965,0.001960280666102765,1.960280666102765e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.883803008190829,0.883803008190829,1.5,,-0.18381920535920737,0.18724658871963684,0.883803008190829,0.883803008190829,0.5244833555225437,-0.006621809249172217,3.9447600370057896,-0.006621809249172217,3.9447600370057896,0.0,0.0,0.23084707415601596,1.0849283057710677,1.082968025104965,1.0,1.0,1.0,1.0849283057710677,1.082968025104965,1.082968025104965,1064,0.25,80,1.05,0.2
2026-01-05,v11_keep_half_no_overheat_no_score_gate,6.791277734949162,0.022577191309961053,0.02258851702724035,0.02085797226104713,518880.SH,1.0,518880.SH,1.0,1.0718924877889047,0.011075537316060258,1.1075537316060258e-05,388,0,,0,False,False,180,147,False,5,518880.SH,0.8064610571006652,0.8064610571006652,1.5,,-0.1352964787575185,0.10640317675277089,0.8064610571006652,0.8064610571006652,0.4971960719693823,0.02085797226104713,4.027039732434144,0.02085797226104713,4.027039732434144,0.0,0.0,0.23323234638550266,1.082968025104965,1.0718924877889047,1.0,1.0,1.0,1.082968025104965,1.0718924877889047,1.0718924877889047,1065,0.25,80,1.05,0.2
2026-01-06,v11_keep_half_no_overheat_no_score_gate,6.854136462975553,0.009255802881232178,0.009256996734985845,0.008636124275934742,518880.SH,1.0,518880.SH,1.0,1.0707095841702232,0.0011829036186814523,1.1829036186814523e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.7894286283505134,0.7894286283505134,1.5,,-0.08547959687414686,0.04505565423082125,0.7894286283505134,0.7894286283505134,0.5037822373784075,0.008636124275934742,4.061817748027572,0.008636124275934742,4.061817748027572,0.0,0.0,0.23349001792465005,1.0718924877889047,1.0707095841702232,1.0,1.0,1.0,1.0718924877889047,1.0707095841702232,1.0707095841702232,1066,0.25,80,1.05,0.2
2026-01-07,v11_keep_half_no_overheat_no_score_gate,6.808912909766095,-0.006597994284727959,-0.006596206063072183,-0.006160593087605637,518880.SH,1.0,518880.SH,1.0,1.0689094887138848,0.001800095456338413,1.8000954563384131e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.70761451268419,0.70761451268419,1.5,,-0.047212160723251406,0.014990308803441987,0.70761451268419,0.70761451268419,0.4705368378113274,-0.006160593087605637,4.03679454168596,-0.006160593087605637,4.03679454168596,0.0,0.0,0.23388322644679743,1.0707095841702232,1.0689094887138848,1.0,1.0,1.0,1.0707095841702232,1.0689094887138848,1.0689094887138848,1067,0.25,80,1.05,0.2
2026-01-08,v11_keep_half_no_overheat_no_score_gate,6.803548721648496,-0.0007878185825971329,-0.000786128012292377,-0.000735448623660595,518880.SH,1.0,518880.SH,1.0,1.0706013890688988,0.0016919003550139866,1.6919003550139866e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.6113001333367869,0.6113001333367869,1.5,,-0.0238978969044924,0.004336944772039164,0.6113001333367869,0.6113001333367869,0.42265256648067095,-0.000735448623660595,4.033825686696276,-0.000735448623660595,4.033825686696276,0.0,0.0,0.23351361445311106,1.0689094887138848,1.0706013890688988,1.0,1.0,1.0,1.0689094887138848,1.0706013890688988,1.0706013890688988,1068,0.25,80,1.05,0.2
2026-01-09,v11_keep_half_no_overheat_no_score_gate,6.865552019510223,0.009113376033368592,0.009117728158404254,0.008516454631479542,518880.SH,1.0,518880.SH,1.0,1.0749141911475832,0.004312802078684452,4.312802078684452e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.5709204413613307,0.5709204413613307,1.5,,-0.011983471535179646,0.0012564022712371337,0.5709204413613307,0.5709204413613307,0.41528147765467205,0.008516454631479542,4.068179580148322,0.008516454631479542,4.068179580148322,0.0,0.0,0.2325767043163686,1.0706013890688988,1.0749141911475832,1.0,1.0,1.0,1.0706013890688988,1.0749141911475832,1.0749141911475832,1069,0.25,80,1.05,0.2
2026-01-12,v11_keep_half_no_overheat_no_score_gate,7.007821915862907,0.020722280735531173,0.0207317686991557,0.019286905754795525,518880.SH,1.0,518880.SH,1.0,1.0656189346312241,0.009295256516359096,9.295256516359096e-06,388,0,,0,False,False,180,147,False,5,518880.SH,0.6510327250205663,0.6510327250205663,1.5,,-0.02128452824126692,0.004432344443436875,0.6510327250205663,0.6510327250205663,0.45912585222852986,0.019286905754795525,4.146642176304226,0.019286905754795525,4.146642176304226,0.0,0.0,0.23460544090887125,1.0749141911475832,1.0656189346312241,1.0,1.0,1.0,1.0749141911475832,1.0656189346312241,1.0656189346312241,1070,0.25,80,1.05,0.2
