date,market_case,nav,return,gross_return,base_gross_return,position_before,fraction_before,position,holding_fraction,weight,turnover,cost,trade_count,stop_count,buffer_blocked,buffer_blocked_count,best_candidate,best_score,current_score,max_lev,score_159941.SZ,raw_score_159941.SZ,r2_159941.SZ,score_518880.SH,raw_score_518880.SH,r2_518880.SH,target_vol_input_return,target_vol_input_nav,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,switch_buffer,r2_threshold,case,score_QQQ,raw_score_QQQ,r2_QQQ,score_GLD,raw_score_GLD,r2_GLD
2025-02-20,CN_159941_518880,5.812827083497977,0.004774173992118769,0.00477417399211888,0.0031827826614125865,518880.SH,1.0,518880.SH,1.0,1.5,0.0,0.0,219,0,False,98,518880.SH,2.060034410706781,2.060034410706781,1.5,,-0.2222072315282958,0.2853713071079286,2.060034410706781,2.060034410706781,0.8677401405541884,0.0031827826614125865,3.3684076092423125,0.0031827826614125865,3.3684076092423125,0.0,0.0,0.16472626330202786,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,853,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-21,CN_159941_518880,5.745488167613869,-0.011584537939426376,-0.011557637105302887,-0.007705091403535258,518880.SH,1.0,518880.SH,1.0,1.472784620395403,0.02721537960459708,2.721537960459708e-05,219,0,False,98,518880.SH,1.844511166955698,1.844511166955698,1.5,-0.25800949861319555,-0.25800949861319555,0.37903960907704315,1.844511166955698,1.844511166955698,0.8365441928988133,-0.007705091403535258,3.342453720728737,-0.007705091403535258,3.342453720728737,0.0,0.0,0.1697464765302083,1.5,1.472784620395403,1.0,1.0,1.0,1.5,1.472784620395403,1.472784620395403,854,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-24,CN_159941_518880,5.762233193136321,0.0029144652349717415,0.0029150730915256874,0.0019792935444580273,518880.SH,1.0,518880.SH,1.0,1.4721785306373014,0.0006060897581015023,6.060897581015023e-07,219,0,False,98,518880.SH,1.6391647690610718,1.6391647690610718,1.5,-0.33246609385539316,-0.33246609385539316,0.4913686084414489,1.6391647690610718,1.6391647690610718,0.8046649147208516,0.0019792935444580273,3.349069417800825,0.0019792935444580273,3.349069417800825,0.0,0.0,0.16981636044629436,1.472784620395403,1.4721785306373014,1.0,1.0,1.0,1.472784620395403,1.4721785306373014,1.4721785306373014,855,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-25,CN_159941_518880,5.763486903688111,0.00021757372702024824,0.00022370134183809863,0.00015195259079159307,518880.SH,1.0,518880.SH,1.0,1.4783047750060858,0.006126244368784395,6.126244368784395e-06,219,0,False,98,518880.SH,1.4237052931537995,1.4237052931537995,1.5,-0.42794896239966906,-0.42794896239966906,0.5681304702764598,1.4237052931537995,1.4237052931537995,0.7647490224700725,0.00015195259079159307,3.3495783175756007,0.00015195259079159307,3.3495783175756007,0.0,0.0,0.16911262428883841,1.4721785306373014,1.4783047750060858,1.0,1.0,1.0,1.4721785306373014,1.4783047750060858,1.4783047750060858,856,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-26,CN_159941_518880,5.681659496561144,-0.014197552366190913,-0.01414968107344006,-0.009571558796718227,518880.SH,1.0,518880.SH,1.0,1.4297463966885902,0.048558378317495654,4.8558378317495656e-05,219,0,False,98,518880.SH,1.116978432468648,1.116978432468648,1.5,-0.4956554202883331,-0.4956554202883331,0.6369388689328701,1.116978432468648,1.116978432468648,0.6599657832873885,-0.009571558796718227,3.3175176317647135,-0.009571558796718227,3.3175176317647135,0.0,0.0,0.17485618469053008,1.4783047750060858,1.4297463966885902,1.0,1.0,1.0,1.4783047750060858,1.4297463966885902,1.4297463966885902,857,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-27,CN_159941_518880,5.647993050979038,-0.005925459912281328,-0.005921637169902229,-0.004141739530602928,518880.SH,1.0,518880.SH,1.0,1.4259008825700954,0.003845514118494764,3.845514118494764e-06,219,0,False,98,518880.SH,0.8242390873784886,0.8242390873784886,1.5,-0.5278696454013985,-0.5278696454013985,0.6948151451020154,0.8242390873784886,0.8242390873784886,0.5194991702504486,-0.004141739530602928,3.3037773378457613,-0.004141739530602928,3.3037773378457613,0.0,0.0,0.17532775458374844,1.4297463966885902,1.4259008825700954,1.0,1.0,1.0,1.4297463966885902,1.4259008825700954,1.4259008825700954,858,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-02-28,CN_159941_518880,5.588301262424762,-0.01056867244975257,-0.010542705231571844,-0.007393715341959317,518880.SH,1.0,518880.SH,1.0,1.3996569826888332,0.02624389988126219,2.624389988126219e-05,219,0,False,98,518880.SH,0.5349683069939966,0.5349683069939966,1.5,-0.6157844211726012,-0.6157844211726012,0.6833756218300981,0.5349683069939966,0.5349683069939966,0.32270082452802606,-0.007393715341959317,3.2793501486565138,-0.007393715341959317,3.2793501486565138,0.0,0.0,0.17861519150194466,1.4259008825700954,1.3996569826888332,1.0,1.0,1.0,1.4259008825700954,1.3996569826888332,1.3996569826888332,859,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-03,CN_159941_518880,5.581128885043853,-0.0012834629065430203,0.0015204219240877866,0.0010862818125387808,518880.SH,1.0,159941.SZ,1.0,1.3999712318253834,2.7996282145142164,0.0027996282145142165,220,0,False,98,159941.SZ,-0.639303391045676,,1.5,-0.639303391045676,-0.639303391045676,0.7232769340860392,,0.31678110157613726,0.1650501700254665,-0.0009158907510863346,3.2763466221857858,-0.0009158907510863346,3.2763466221857858,2.0,0.002,0.17857509805685934,1.3996569826888332,1.3999712318253834,1.0,1.0,1.0,1.3996569826888332,1.3999712318253834,1.3999712318253834,860,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-04,CN_159941_518880,5.432278153452604,-0.02667036269134282,-0.026574087230507772,-0.018981880931837836,159941.SZ,1.0,159941.SZ,1.0,1.3010674944458764,0.09890373737950697,9.890373737950698e-05,220,0,False,98,159941.SZ,-0.678296373944719,-0.678296373944719,1.5,-0.678296373944719,-0.678296373944719,0.7571866735181412,,0.18393771014701432,0.08013596196373218,-0.018981880931837836,3.214155400712026,-0.018981880931837836,3.214155400712026,0.0,0.0,0.1921499084922376,1.3999712318253834,1.3010674944458764,1.0,1.0,1.0,1.3999712318253834,1.3010674944458764,1.3010674944458764,861,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-05,CN_159941_518880,5.4933466130101944,0.011241776991625096,0.011442985879031328,0.008795074758135346,159941.SZ,1.0,159941.SZ,1.0,1.5,0.19893250555412356,0.00019893250555412357,220,0,False,98,159941.SZ,-0.6911518499042228,-0.6911518499042228,1.5,-0.6911518499042228,-0.6911518499042228,0.7843398741584251,,0.11296383759821071,0.04191017648602324,0.008795074758135346,3.242424137745553,0.008795074758135346,3.242424137745553,0.0,0.0,0.1402861941533269,1.3010674944458764,1.5,1.0,1.0,1.0,1.3010674944458764,1.5,1.5,862,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-06,CN_159941_518880,5.500530588528515,0.00130775937227523,0.00130775937227523,0.0008718395815168201,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,220,0,False,98,159941.SZ,-0.6949166457877909,-0.6949166457877909,1.5,-0.6949166457877909,-0.6949166457877909,0.801646807559016,,0.04874899952686884,0.010960745482659351,0.0008718395815168201,3.245251011448905,0.0008718395815168201,3.245251011448905,0.0,0.0,0.13902360003792993,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,862,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-07,CN_159941_518880,5.33522718669556,-0.030052264808362206,-0.030052264808362206,-0.020034843205574804,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,220,0,False,98,159941.SZ,-0.7187393842077302,-0.7187393842077302,1.5,-0.7187393842077302,-0.7187393842077302,0.8314779187077594,,-0.0067322171447770085,0.0002962933807661994,-0.020034843205574804,3.1802329162717933,-0.020034843205574804,3.1802329162717933,0.0,0.0,0.1544868728904777,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,862,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-10,CN_159941_518880,5.299659005450923,-0.006666666666666599,-0.006666666666666543,-0.004444444444444362,159941.SZ,1.0,159941.SZ,1.0,1.5,0.0,0.0,220,0,False,98,159941.SZ,-0.7374296162538295,-0.7374296162538295,1.5,-0.7374296162538295,-0.7374296162538295,0.8591656009268391,,-0.034643604644899906,0.010636014683388928,-0.004444444444444362,3.16609854775503,-0.004444444444444362,3.16609854775503,0.0,0.0,0.14243926306669863,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,862,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-11,CN_159941_518880,4.9722870172884415,-0.06177227399456575,-0.06160714285714297,-0.04107142857142865,159941.SZ,1.0,159941.SZ,1.0,1.3240277127368754,0.17597228726312464,0.00017597228726312465,220,0,False,98,159941.SZ,-0.7892861585126854,-0.7892861585126854,1.5,-0.7892861585126854,-0.7892861585126854,0.8499990115736435,,-0.07416875922692456,0.06348577863544669,-0.04107142857142865,3.036062357400805,-0.04107142857142865,3.036062357400805,0.0,0.0,0.18881780010724186,1.5,1.3240277127368754,1.0,1.0,1.0,1.5,1.3240277127368754,1.3240277127368754,863,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-12,CN_159941_518880,5.00895596098325,0.007374663523507685,0.007396802864451883,0.005586592178770999,159941.SZ,1.0,159941.SZ,1.0,1.302050929724083,0.021976783012792378,2.197678301279238e-05,220,0,False,98,159941.SZ,-0.8156012785933779,-0.8156012785933779,1.5,-0.8156012785933779,-0.8156012785933779,0.8738286203732397,,-0.0816878285608238,0.08788767615826132,0.005586592178770999,3.0530235996209214,0.005586592178770999,3.0530235996209214,0.0,0.0,0.1920047782255164,1.3240277127368754,1.302050929724083,1.0,1.0,1.0,1.3240277127368754,1.302050929724083,1.302050929724083,864,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-13,CN_159941_518880,4.966589010539071,-0.008458239755787855,-0.0084392189889526,-0.0064814814814816435,159941.SZ,1.0,159941.SZ,1.0,1.3212335831725215,0.019182653448438503,1.9182653448438504e-05,220,0,False,98,159941.SZ,-0.8346556191808621,-0.8346556191808621,1.5,-0.8346556191808621,-0.8346556191808621,0.895374042112587,,-0.05454434298364763,0.039913921163842625,-0.0064814814814816435,3.0332354836974518,-0.0064814814814816435,3.0332354836974518,0.0,0.0,0.18921710981619513,1.302050929724083,1.3212335831725215,1.0,1.0,1.0,1.302050929724083,1.3212335831725215,1.3212335831725215,865,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-14,CN_159941_518880,5.021548151439868,0.011065771857541318,0.011082108339750988,0.00838769804287054,159941.SZ,1.0,159941.SZ,1.0,1.3050761592848235,0.01615742388769803,1.6157423887698032e-05,220,0,False,98,159941.SZ,-0.8388449777344467,-0.8388449777344467,1.5,-0.8388449777344467,-0.8388449777344467,0.9102656185924871,,0.04028119350661408,0.012231736929023795,0.00838769804287054,3.0586773470276265,0.00838769804287054,3.0586773470276265,0.0,0.0,0.19155970187747434,1.3212335831725215,1.3050761592848235,1.0,1.0,1.0,1.3212335831725215,1.3050761592848235,1.3050761592848235,866,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-17,CN_159941_518880,5.045659652585442,0.0048016070778214015,0.004824680810664843,0.003696857670979714,159941.SZ,1.0,159941.SZ,1.0,1.3280391032530947,0.022962943968271254,2.2962943968271254e-05,220,0,False,98,159941.SZ,-0.8343615091245088,-0.8343615091245088,1.5,-0.8343615091245088,-0.8343615091245088,0.9118786396095293,,0.139093048838832,0.09938004478068507,0.003696857670979714,3.0699848418410376,0.003696857670979714,3.0699848418410376,0.0,0.0,0.18824746905991938,1.3050761592848235,1.3280391032530947,1.0,1.0,1.0,1.3050761592848235,1.3280391032530947,1.3280391032530947,867,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-18,CN_159941_518880,5.088767336082282,0.008543517887646512,0.008560104717100883,0.006445672191528473,159941.SZ,1.0,159941.SZ,1.0,1.3444851528011283,0.016446049548033637,1.6446049548033636e-05,220,0,False,98,159941.SZ,-0.8190470857073789,-0.8190470857073789,1.5,-0.8190470857073789,-0.8190470857073789,0.8902936183677206,,0.27261065470527357,0.23610801222066657,0.006445672191528473,3.0897729577645063,0.006445672191528473,3.0897729577645063,0.0,0.0,0.18594478301165676,1.3280391032530947,1.3444851528011283,1.0,1.0,1.0,1.3280391032530947,1.3444851528011283,1.3444851528011283,868,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-19,CN_159941_518880,5.025029919485182,-0.012525119029350162,-0.009840696452341228,-0.007319304666056681,159941.SZ,1.0,518880.SH,1.0,1.3666165531474834,2.7111017059486118,0.0027111017059486117,221,0,False,98,518880.SH,0.45987716341690277,-0.8038061283823835,1.5,-0.8038061283823835,-0.8038061283823835,0.8740526347052684,0.45987716341690277,0.45987716341690277,0.3727917230424149,-0.009304666056724531,3.0610236522014094,-0.009304666056724531,3.0610236522014094,2.0,0.002,0.18293353715365127,1.3444851528011283,1.3666165531474834,1.0,1.0,1.0,1.3444851528011283,1.3666165531474834,1.3666165531474834,869,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-20,CN_159941_518880,5.0320614815115565,0.0013993074944904649,0.001406811157652059,0.0010294117647060563,518880.SH,1.0,518880.SH,1.0,1.3741096749017807,0.007493121754297283,7.4931217542972825e-06,221,0,False,98,518880.SH,0.6425015323617522,0.6425015323617522,1.5,-0.7593383388810235,-0.7593383388810235,0.7759918548536903,0.6425015323617522,0.6425015323617522,0.4938887477782343,0.0010294117647060563,3.064174705961029,0.0010294117647060563,3.064174705961029,0.0,0.0,0.1819359870367477,1.3666165531474834,1.3741096749017807,1.0,1.0,1.0,1.3666165531474834,1.3741096749017807,1.3741096749017807,870,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-21,CN_159941_518880,4.9985271401083,-0.006664135866874088,-0.00666161587656224,-0.004847950639048082,518880.SH,1.0,518880.SH,1.0,1.3766465650009931,0.00253689009921243,2.53689009921243e-06,221,0,False,98,518880.SH,0.7654380832396721,0.7654380832396721,1.5,-0.70829224059928,-0.70829224059928,0.6850411962762681,0.7654380832396721,0.7654380832396721,0.5885512819871219,-0.004847950639048082,3.0493197382371102,-0.004847950639048082,3.0493197382371102,0.0,0.0,0.1816007146320956,1.3741096749017807,1.3766465650009931,1.0,1.0,1.0,1.3741096749017807,1.3766465650009931,1.3766465650009931,871,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-24,CN_159941_518880,5.004604840542954,0.0012158982564856036,0.001219350367582947,0.0008857395925598865,518880.SH,1.0,518880.SH,1.0,1.3800944718918482,0.003447906890855057,3.447906890855057e-06,221,0,False,98,518880.SH,0.863491592430105,0.863491592430105,1.5,-0.6110211270168664,-0.6110211270168664,0.47876745733149484,0.863491592430105,0.863491592430105,0.6633912626706249,0.0008857395925598865,3.052020641459641,0.0008857395925598865,3.052020641459641,0.0,0.0,0.18114701934665192,1.3766465650009931,1.3800944718918482,1.0,1.0,1.0,1.3766465650009931,1.3800944718918482,1.3800944718918482,872,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-25,CN_159941_518880,4.998480966312945,-0.0012236479053048255,-0.0012213225414971821,-0.0008849557522123686,518880.SH,1.0,518880.SH,1.0,1.382422679191535,0.0023282072996868575,2.3282072996868577e-06,221,0,False,98,518880.SH,0.9305420464350682,0.9305420464350682,1.5,,-0.46439358043332557,0.23985976187258296,0.9305420464350682,0.9305420464350682,0.7243529217088639,-0.0008849557522123686,3.0493197382371107,-0.0008849557522123686,3.0493197382371107,0.0,0.0,0.1808419405750811,1.3800944718918482,1.382422679191535,1.0,1.0,1.0,1.3800944718918482,1.382422679191535,1.382422679191535,873,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-26,CN_159941_518880,5.019866775070088,0.004278461576881387,0.004285632752143686,0.003100088573959159,518880.SH,1.0,518880.SH,1.0,1.3752821058043938,0.007140573387141247,7.140573387141247e-06,221,0,False,98,518880.SH,0.9945828986658958,0.9945828986658958,1.5,,-0.2988893436935235,0.08874311610288999,0.9945828986658958,0.9945828986658958,0.7801019418886497,0.003100088573959159,3.0587728995159678,0.003100088573959159,3.0587728995159678,0.0,0.0,0.18178088622317715,1.382422679191535,1.3752821058043938,1.0,1.0,1.0,1.382422679191535,1.3752821058043938,1.3752821058043938,874,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-27,CN_159941_518880,5.037086767554093,0.0034303684252188216,0.003440735216876434,0.002501839587932375,518880.SH,1.0,518880.SH,1.0,1.3649508612239154,0.010331244580478405,1.0331244580478405e-05,221,0,False,98,518880.SH,1.043229927478821,1.043229927478821,1.5,,-0.18794084863696547,0.0360846590750713,1.043229927478821,1.043229927478821,0.8238966313801729,0.002501839587932375,3.0664254586464716,0.002501839587932375,3.0664254586464716,0.0,0.0,0.1831567766299159,1.3752821058043938,1.3649508612239154,1.0,1.0,1.0,1.3752821058043938,1.3649508612239154,1.3649508612239154,875,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-28,CN_159941_518880,5.1637367891028125,0.025143506036966468,0.025247182694394115,0.018496770405167284,518880.SH,1.0,518880.SH,1.0,1.263827289096553,0.10112357212736245,0.00010112357212736245,221,0,False,98,518880.SH,1.2179679714645197,1.2179679714645197,1.5,,-0.10308992927992489,0.011566751387588892,1.2179679714645197,1.2179679714645197,0.8579588918421663,0.018496770405167284,3.123144426319615,0.018496770405167284,3.123144426319615,0.0,0.0,0.19781183881439413,1.3649508612239154,1.263827289096553,1.0,1.0,1.0,1.3649508612239154,1.263827289096553,1.263827289096553,876,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-03-31,CN_159941_518880,5.233178296733513,0.01344791775158738,0.01347985289610056,0.010665897953300751,518880.SH,1.0,518880.SH,1.0,1.23231689999308,0.031510389103472924,3.151038910347293e-05,221,0,False,98,518880.SH,1.4472628141777069,1.4472628141777069,1.5,,-0.18860175610193897,0.038838254663132954,1.4472628141777069,1.4472628141777069,0.8749446192704393,0.010665897953300751,3.1564555660641602,0.010665897953300751,3.1564555660641602,0.0,0.0,0.2028698949120992,1.263827289096553,1.23231689999308,1.0,1.0,1.0,1.263827289096553,1.23231689999308,1.23231689999308,877,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-01,CN_159941_518880,5.2733665666842535,0.007679514756037564,0.007732735824257851,0.0062749572162008604,518880.SH,1.0,518880.SH,1.0,1.2851295816976547,0.05281268170457465,5.281268170457465e-05,221,0,False,98,518880.SH,1.6783312444408254,1.6783312444408254,1.5,,-0.1966812336111352,0.04557211805014216,1.6783312444408254,1.6783312444408254,0.8893515002692387,0.0062749572162008604,3.176262189696052,0.0062749572162008604,3.176262189696052,0.0,0.0,0.19453291213618343,1.23231689999308,1.2851295816976547,1.0,1.0,1.0,1.23231689999308,1.2851295816976547,1.2851295816976547,878,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-02,CN_159941_518880,5.247338327979359,-0.00493579165714253,-0.004917587685067579,-0.003826530612244916,518880.SH,1.0,518880.SH,1.0,1.3034235157976455,0.018293934099990805,1.8293934099990807e-05,221,0,False,98,518880.SH,1.7792018533160672,1.7792018533160672,1.5,,-0.18303000976113648,0.04279184369549771,1.7792018533160672,1.7792018533160672,0.9059583465508773,-0.003826530612244916,3.164108125194664,-0.003826530612244916,3.164108125194664,0.0,0.0,0.1918025852456786,1.2851295816976547,1.3034235157976455,1.0,1.0,1.0,1.2851295816976547,1.3034235157976455,1.3034235157976455,879,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-03,CN_159941_518880,5.310469874576643,0.012031156112168429,0.012053283330039365,0.009247403613600769,518880.SH,1.0,518880.SH,1.0,1.2815598271605322,0.0218636886371133,2.18636886371133e-05,221,0,False,98,518880.SH,1.9195031731690952,1.9195031731690952,1.5,,-0.2506100130841683,0.08266833687850861,1.9195031731690952,1.9195031731690952,0.917287991226666,0.009247403613600769,3.1933679101054127,0.009247403613600769,3.1933679101054127,0.0,0.0,0.19507477895425962,1.3034235157976455,1.2815598271605322,1.0,1.0,1.0,1.3034235157976455,1.2815598271605322,1.2815598271605322,880,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-07,CN_159941_518880,5.101795596125159,-0.03929488037404982,-0.03920192874173052,-0.030589230335494877,518880.SH,1.0,518880.SH,1.0,1.1848156359513708,0.09674419120916133,9.674419120916133e-05,221,0,False,98,518880.SH,1.6064107247813513,1.6064107247813513,1.5,,-0.5592031920816585,0.20503053256281756,1.6064107247813513,1.6064107247813513,0.8277718640061714,-0.030589230335494877,3.09568524355722,-0.030589230335494877,3.09568524355722,0.0,0.0,0.2110032923386073,1.2815598271605322,1.1848156359513708,1.0,1.0,1.0,1.2815598271605322,1.1848156359513708,1.1848156359513708,881,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-08,CN_159941_518880,5.14394259065834,0.008261207988260466,0.008269761600358494,0.006979787698124129,518880.SH,1.0,518880.SH,1.0,1.1763321800115887,0.00848345593978217,8.48345593978217e-06,221,0,False,98,518880.SH,1.3958636055042746,1.3958636055042746,1.5,,-0.6687540386103656,0.2995149629429168,1.3958636055042746,1.3958636055042746,0.7720524675166002,0.006979787698124129,3.1172924693374653,0.006979787698124129,3.1172924693374653,0.0,0.0,0.2125250029269259,1.1848156359513708,1.1763321800115887,1.0,1.0,1.0,1.1848156359513708,1.1763321800115887,1.1763321800115887,882,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-09,CN_159941_518880,5.2182726543541085,0.014450018130209186,0.014778469265127384,0.012563176895306727,518880.SH,1.0,518880.SH,1.0,1.5,0.3236678199884113,0.00032366781998841135,221,0,False,98,518880.SH,1.3166631826807378,1.3166631826807378,1.5,-0.7438987175480856,-0.7438987175480856,0.38889798600041225,1.3166631826807378,1.3166631826807378,0.7639233632408383,0.012563176895306727,3.1564555660641593,0.012563176895306727,3.1564555660641593,0.0,0.0,0.15816181636299673,1.1763321800115887,1.5,1.0,1.0,1.0,1.1763321800115887,1.5,1.5,883,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-10,CN_159941_518880,5.38769962403923,0.03246801784949893,0.03251568739304067,0.02167712492869378,518880.SH,1.0,518880.SH,1.0,1.4538316520282777,0.04616834797172231,4.6168347971722314e-05,221,0,False,98,518880.SH,1.4285665808778378,1.4285665808778378,1.5,-0.6945139027117688,-0.6945139027117688,0.3142359386635175,1.4285665808778378,1.4285665808778378,0.7799440694122112,0.02167712492869378,3.224878447701603,0.02167712492869378,3.224878447701603,0.0,0.0,0.17195938721737047,1.5,1.4538316520282777,1.0,1.0,1.0,1.5,1.4538316520282777,1.4538316520282777,884,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-11,CN_159941_518880,5.506800823831968,0.022106132135006895,0.022119995822317315,0.015214963707425921,518880.SH,1.0,518880.SH,1.0,1.4402679928032307,0.013563659225046987,1.3563659225046988e-05,221,0,False,98,518880.SH,1.647378232147919,1.647378232147919,1.5,,-0.6581122000423243,0.2747298599335247,1.647378232147919,1.647378232147919,0.7850807892565421,0.015214963707425921,3.273944856244243,0.015214963707425921,3.273944856244243,0.0,0.0,0.17357880703397327,1.4538316520282777,1.4402679928032307,1.0,1.0,1.0,1.4538316520282777,1.4402679928032307,1.4402679928032307,885,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-14,CN_159941_518880,5.565675199108011,0.010691212041163745,0.010693588836982654,0.007424721572941051,518880.SH,1.0,518880.SH,1.0,1.4426196410625396,0.0023516482593088917,2.3516482593088916e-06,221,0,False,98,518880.SH,1.8861815183770996,1.8861815183770996,1.5,,-0.5996614676399858,0.21206715023738631,1.8861815183770996,1.8861815183770996,0.7943763669147195,0.007424721572941051,3.298252985247019,0.007424721572941051,3.298252985247019,0.0,0.0,0.17329585213179705,1.4402679928032307,1.4426196410625396,1.0,1.0,1.0,1.4402679928032307,1.4426196410625396,1.4426196410625396,886,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-15,CN_159941_518880,5.563456585626127,-0.0003986243182568794,-0.0003937818045755274,-0.0002729630135116512,518880.SH,1.0,518880.SH,1.0,1.4377752197362441,0.004844421326295478,4.844421326295478e-06,221,0,False,98,518880.SH,2.0446882618051605,2.0446882618051605,1.5,,-0.5651899792663209,0.18717499441419205,2.0446882618051605,2.0446882618051605,0.8108134248814626,-0.0002729630135116512,3.297352684172842,-0.0002729630135116512,3.297352684172842,0.0,0.0,0.173879752946265,1.4426196410625396,1.4377752197362441,1.0,1.0,1.0,1.4426196410625396,1.4377752197362441,1.4377752197362441,887,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-16,CN_159941_518880,5.757216612657913,0.03482727402463959,0.03493842854785676,0.024300341296928263,518880.SH,1.0,518880.SH,1.0,1.3303731558539784,0.1074020638822657,0.0001074020638822657,221,0,False,98,518880.SH,2.4648608278548036,2.4648608278548036,1.5,,-0.5741506048596066,0.20589029403317038,2.4648608278548036,2.4648608278548036,0.8109825673786994,0.024300341296928263,3.3774794797745846,0.024300341296928263,3.3774794797745846,0.0,0.0,0.18791720120023225,1.4377752197362441,1.3303731558539784,1.0,1.0,1.0,1.4377752197362441,1.3303731558539784,1.3303731558539784,888,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-17,CN_159941_518880,5.820226567110677,0.010944516889329625,0.010993354080094298,0.008263361322137897,518880.SH,1.0,518880.SH,1.0,1.3786793000710873,0.04830614421710888,4.8306144217108885e-05,221,0,False,98,518880.SH,2.9369448839848484,2.9369448839848484,1.5,,-0.5528548027737766,0.19589205394127684,2.9369448839848484,2.9369448839848484,0.8224081111372983,0.008263361322137897,3.4053888130740684,0.008263361322137897,3.4053888130740684,0.0,0.0,0.18133296118039166,1.3303731558539784,1.3786793000710873,1.0,1.0,1.0,1.3303731558539784,1.3786793000710873,1.3786793000710873,889,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-18,CN_159941_518880,5.839303620621045,0.003277716647350104,0.0032804001852319623,0.002379378717779268,518880.SH,1.0,518880.SH,1.0,1.3813540636579413,0.0026747635868540343,2.674763586854034e-06,221,0,False,98,518880.SH,3.351892390397553,3.351892390397553,1.5,,-0.5412453459539518,0.19624427100027209,3.351892390397553,3.351892390397553,0.8431072232640904,0.002379378717779268,3.4134915227416602,0.002379378717779268,3.4134915227416602,0.0,0.0,0.18098183990423067,1.3786793000710873,1.3813540636579413,1.0,1.0,1.0,1.3786793000710873,1.3813540636579413,1.3813540636579413,890,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
2025-04-21,CN_159941_518880,5.989227608981596,0.025674977377628805,0.025685206775124474,0.018594223921930553,518880.SH,1.0,518880.SH,1.0,1.371380830712532,0.009973232945409416,9.973232945409416e-06,221,0,False,98,518880.SH,4.024073028371737,4.024073028371737,1.5,,-0.5310479359360158,0.19846569484505006,4.024073028371737,4.024073028371737,0.8588961446658564,0.018594223921930553,3.4769627484711303,0.018594223921930553,3.4769627484711303,0.0,0.0,0.18229801263162387,1.3813540636579413,1.371380830712532,1.0,1.0,1.0,1.3813540636579413,1.371380830712532,1.371380830712532,891,0.25,20,2.5,0.3,CN_159941_518880,,,,,,
