date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_CN_ZZ500_000905,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,score_CN_ZZ500_000905,score_QQQ,score_EWG,score_EWJ,score_GLD,r2_CN_ZZ500_000905,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2009-10-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.1236933950432784,1.1236933950432784,False,False,,,0.012618162442142644,0.014444409246068832,0.012618162442142644,0.0020607954479099355,2.0607954479099357e-06,0.014442318683648203,1.5263492642044834,146,0,False,74,52,False,False,False,False,False,,0.8553312977003498,1.1236933950432784,,,0.045287569423020035,0.5979504657106987,0.49708713576521235,0.4216405594841941,0.17380081639267064,5,0.012618162442142644,1.3823704257067349,0.012618162442142644,0.012618162442142644,1.3823704257067349,0.0,0.0,0.2227382975633176,0.2227382975633176,EWG,EWG,EWG,EWG,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1426708017477971,0.0020607954479099355,0.0020607954479099355,0.0,464,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4307937898609007,0.014442318683648203,0.09224367217105534,-6.270394068444377,False,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,76.0,54.0,152.0
2009-10-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.1065613752232486,1.1065613752232486,False,False,,,0.012015743565526593,0.013754801323259297,0.012015743565526593,0.001963743463435641,1.963743463435641e-06,0.013752810568894658,1.5473408564970594,146,0,False,74,52,False,False,False,False,False,,0.7482819452014331,1.1065613752232486,,0.5501062725397246,0.068504693937116,0.57645025923619,0.5201239595368391,0.49030682296314687,0.2583177930449905,5,0.012015743565526593,1.3989806342545947,0.012015743565526593,0.012015743565526593,1.3989806342545947,0.0,0.0,0.22354745766869907,0.22354745766869907,EWG,EWG,EWG,EWG,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1427678537322714,0.001963743463435641,0.001963743463435641,0.0,465,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4504712258160084,0.013752810568894658,0.1002868374890773,-10.96689726092614,False,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,76.0,54.0,152.0
2009-10-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.0308735108553333,1.0308735108553333,False,False,,,-0.0008792427784664048,-0.0010064969901166388,-0.0008792427784664048,0.00014581868301788425,1.4581868301788426e-07,-0.0010066426620336522,1.5457832371782019,146,0,False,74,52,False,False,False,False,False,,0.6325136895796026,1.0308735108553333,,0.8009073289648001,0.0741840846055618,0.5502244964930264,0.5318314975521009,0.5813252934966298,0.3413881965070187,5,-0.0008792427784664048,1.397750590634712,-0.0008792427784664048,-0.0008792427784664048,1.397750590634712,0.0,0.0,0.2204487317861485,0.2204487317861485,EWG,EWG,EWG,EWG,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.144877415878725,-0.00014581868301788425,0.0,0.00014581868301788425,466,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4490111196000497,-0.0010066426620336522,0.0947990979042217,-16.70270482159259,False,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,76.0,54.0,152.0
2009-10-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.1521491658981526,1.1521491658981526,False,False,,,0.02640840328368177,0.030230533670317385,0.02640840328368177,0.004246926565645515,4.246926565645515e-06,0.03022615835689524,1.5925063260905843,146,0,False,74,52,False,False,False,False,False,,0.6093583772896787,1.1521491658981526,,1.037955646798372,0.060507188567059944,0.5805272635863485,0.5662430828133056,0.5741330423011204,0.4186924349134832,5,0.02640840328368177,1.4346629519221978,0.02640840328368177,0.02640840328368177,1.4346629519221978,0.0,0.0,0.22429107239923302,0.22429107239923302,EWG,EWG,EWG,EWG,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1404846706300615,0.004246926565645515,0.004246926565645515,0.0,467,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4928091591619828,0.03022615835689524,0.11866193996670504,-16.25492941462945,False,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,76.0,54.0,152.0
2009-10-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,EWG,1.0,,,0,,,False,False,EWG,1.2521717175320846,1.2521717175320846,False,False,,,0.0012865133556037023,0.0014727124883738348,0.0012865133556037023,0.00021283458649890008,2.128345864989001e-07,0.001472499340343214,1.594851290605245,146,0,False,74,52,False,False,False,False,False,,0.5655126857297548,1.2521717175320846,,1.1401342047590077,0.038076788854013555,0.6049976100067673,0.6018303785078568,0.6058912319918512,0.4662131324646186,5,0.0012865133556037023,1.4365086649706356,0.0012865133556037023,0.0012865133556037023,1.4365086649706356,0.0,0.0,0.22377634276925593,0.22377634276925593,EWG,EWG,EWG,EWG,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1445187626092082,0.00021283458649890008,0.00021283458649890008,0.0,468,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4950073196641072,0.001472499340343214,0.11583681535619816,-14.702963351704456,False,EWG,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,76.0,54.0,152.0
2009-10-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWG,1.0,GLD,0.5,GLD,2009-10-16,0,GLD,0.5,True,False,GLD,1.2418164248920283,1.1286440908024113,False,False,,,-0.02055698441378717,-0.023532229601521844,-0.02055698441378717,1.7205853318822388,0.0017205853318822389,-0.02521232572432519,1.554641380384645,147,0,False,75,52,False,False,False,False,False,,0.48458558212332736,1.1286440908024113,,1.2418164248920283,0.013928519429566633,0.5901074788147838,0.5944370948653692,0.6809814065335872,0.5132163061897517,5,-0.02202614893716648,1.4048679111664621,-0.02055698441378717,-0.02202614893716648,1.4048679111664621,1.5,0.0015,0.22736850246834925,0.22736850246834925,EWG,GLD,EWG,GLD,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,0.5723657985978535,0.5723657985978535,1.1482195332843854,-0.5758537346865319,0.5723657985978535,1.1482195332843854,469,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4573147081604854,-0.02521232572432519,0.07629025391213307,12.736483188033223,True,GLD,1.0,0.5,GLD,0.5,GLD,2009-10-16,0.0,True,False,HALF_POSITION_WAIT_DOWN,GLD,2009-10-16,0.0,True,False,77.0,54.0,153.0
2009-10-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,0.5,GLD,2009-10-16,1,,,False,False,GLD,1.403912524655813,1.403912524655813,False,False,,,0.010176420320335389,0.005824634943516189,0.005088210160167694,0.0024763890503332053,2.4763890503332054e-06,0.005822144130403606,1.5636927265723342,147,0,False,75,52,False,False,False,False,False,,0.48254763184102,1.1862637225035018,,1.403912524655813,0.0010816525616746953,0.6202356714249657,0.6278826724110204,0.6709391323624085,0.570383481034028,5,0.005088210160167694,1.4120161743457529,0.005088210160167694,0.005088210160167694,1.4120161743457529,0.0,0.0,0.22680104992963698,0.22680104992963698,GLD,GLD,GLD,GLD,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,0.5723657985978535,0.5723657985978535,0.5723657985978535,0.5748421876481867,-0.0024763890503332053,0.0,0.0024763890503332053,470,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4657994044347529,0.005822144130403606,0.08492304233366155,16.474309369849202,True,GLD,0.5,0.5,,,GLD,2009-10-16,1.0,False,False,HALF_POSITION_WAIT_DOWN,GLD,2009-10-16,1.0,False,False,77.0,54.0,153.0
2009-10-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,1.0,,,0,GLD,1.0,False,True,GLD,1.4309436823282349,1.4309436823282349,False,False,,,-0.007771324588894402,-0.00444804040448568,-0.003885662294447201,0.5742764313758247,0.0005742764313758248,-0.005019762431091368,1.5558433605697155,148,0,False,75,53,False,False,False,False,False,,0.477464015954008,1.1526953544835772,,1.4309436823282349,0.0390041409997679,0.6482704198567183,0.6400860030000992,0.6681646329569653,0.5950243285020242,5,-0.004383719463299962,1.405826291559779,-0.003885662294447201,-0.004383719463299962,1.405826291559779,0.5,0.0005,0.21971223280835137,0.21971223280835137,GLD,GLD,GLD,GLD,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,0.5723657985978535,1.144731597195707,1.144731597195707,0.5704551658198823,0.5742764313758247,0.5742764313758247,0.0,471,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.458441439652855,-0.005019762431091368,0.07460141172720647,16.684951730867667,True,GLD,0.5,1.0,GLD,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,77.0,55.0,154.0
2009-10-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.4507694823102812,1.4507694823102812,False,False,,,0.0031908899332564467,0.003652712529772355,0.0031908899332564467,0.0005267388927772121,5.267388927772121e-07,0.003652183866853731,1.5615255865905397,148,0,False,75,53,False,False,False,False,False,,0.4603415390065453,1.0996045223493374,,1.4507694823102812,0.10252249045591921,0.6625236930908536,0.6386202874804358,0.6674189246777777,0.6181056078690326,5,0.0031908899332564467,1.4103121285214244,0.0031908899332564467,0.0031908899332564467,1.4103121285214244,0.0,0.0,0.21966319322323355,0.21966319322323355,GLD,GLD,GLD,GLD,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1442048583029298,0.0005267388927772121,0.0005267388927772121,0.0,472,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4637679359495062,0.003652183866853731,0.07605133081279059,18.017642411989716,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,77.0,55.0,154.0
2009-10-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,1.448613994482466,1.448613994482466,False,False,,,0.0016385365681474973,0.0018756845827190571,0.0016385365681474973,0.000270962585148915,2.7096258514891506e-07,0.0018754131118934314,1.5644540921501888,148,0,False,75,53,False,False,False,False,False,,0.46866702427591167,1.1463160275760567,,1.448613994482466,0.18657487271136775,0.6905575838515687,0.670074629206057,0.6339165538124918,0.635783798360519,5,0.0016385365681474973,1.4126229765165086,0.0016385365681474973,0.0016385365681474973,1.4126229765165086,0.0,0.0,0.21885602679754526,0.21885602679754526,GLD,GLD,GLD,GLD,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1444606346105581,0.000270962585148915,0.000270962585148915,0.0,473,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.466513105529355,0.0018754131118934314,0.07586547635762209,20.748884040675406,True,GLD,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,77.0,55.0,154.0
2009-10-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,CN_ZZ500_000905,0.5,CN_ZZ500_000905,2009-10-23,0,CN_ZZ500_000905,0.5,True,False,CN_ZZ500_000905,1.6306202765497524,1.3719208931151199,False,False,,,-0.004137801315938439,-0.004736671909272707,-0.004137801315938439,1.7177862045454475,0.0017177862045454476,-0.006446321524156917,1.5543691180624057,149,0,False,76,53,False,False,False,False,False,1.6306202765497524,0.4462537328074452,1.0984687053860198,,1.3719208931151199,0.29702238737793896,0.6892809087059031,0.6684569599688215,0.6352271747036194,0.6295109466518489,5,-0.005631594613964452,1.4046676565703957,-0.004137801315938439,-0.005631594613964452,1.4046676565703957,1.5,0.0015,0.2191313354679199,0.2191313354679199,GLD,CN_ZZ500_000905,GLD,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,0.5723657985978535,0.5723657985978535,1.145420405947594,-0.5730546073497406,0.5723657985978535,1.145420405947594,474,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.457059490531723,-0.006446321524156917,0.06411052362519554,40.275729683335044,True,CN_ZZ500_000905,1.0,0.5,CN_ZZ500_000905,0.5,CN_ZZ500_000905,2009-10-23,0.0,True,False,HALF_POSITION_WAIT_DOWN,CN_ZZ500_000905,2009-10-23,0.0,True,False,78.0,55.0,155.0
2009-10-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,0.5,CN_ZZ500_000905,0.5,CN_ZZ500_000905,2009-10-23,1,,,False,False,CN_ZZ500_000905,2.215181320916289,2.215181320916289,False,False,,,0.000821299546622134,0.00047008377089043275,0.000410649773311067,0.00020092944428595771,2.0092944428595772e-07,0.0004698827469924449,1.555099489293441,149,0,False,76,53,False,False,False,False,False,2.215181320916289,0.4021237361425598,0.7762083441876066,,1.124916744434219,0.4115522882222087,0.6494726134925015,0.4265552074881884,0.6575601879193917,0.5304733326602467,5,0.000410649773311178,1.4052444830251438,0.000410649773311067,0.000410649773311178,1.4052444830251438,0.0,0.0,0.21893019977612976,0.21893019977612976,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,0.5723657985978535,0.5723657985978535,0.5723657985978535,0.5725667280421395,-0.00020092944428595771,0.0,0.00020092944428595771,475,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4577441376476654,0.0004698827469924449,0.06496669367134844,52.061494895414704,True,CN_ZZ500_000905,0.5,0.5,,,CN_ZZ500_000905,2009-10-23,1.0,False,False,HALF_POSITION_WAIT_DOWN,CN_ZZ500_000905,2009-10-23,1.0,False,False,78.0,55.0,155.0
2009-10-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,0.5,CN_ZZ500_000905,1.0,,,0,CN_ZZ500_000905,1.0,False,True,CN_ZZ500_000905,2.3742481976066605,2.3742481976066605,False,False,,,-0.02650288241534904,-0.015169343458806262,-0.01325144120767452,0.5789526468369042,0.0005789526468369042,-0.01573951377409699,1.5306229794616157,150,0,False,76,54,False,False,False,False,False,2.3742481976066605,0.2755188196035794,,,0.9016918110757033,0.47025411360028513,0.34752609616015206,0.1580057015909333,0.6867847835091753,0.430440123055144,5,-0.013744815487070627,1.3859296568917392,-0.01325144120767452,-0.013744815487070627,1.3859296568917392,0.5,0.0005,0.22000540850819403,0.22000540850819403,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,0.5723657985978535,1.144731597195707,1.144731597195707,0.5657789503588029,0.5789526468369042,0.5789526468369042,0.0,476,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4347999537140508,-0.01573951377409699,0.03751719668356035,64.07143662047396,True,CN_ZZ500_000905,0.5,1.0,CN_ZZ500_000905,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,78.0,56.0,156.0
2009-10-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.606335150254478,2.606335150254478,False,False,,,0.010094590832935069,0.011555597087222903,0.010094590832935069,0.0016533545242591874,1.6533545242591873e-06,0.011553924627200063,1.5483076819989756,150,0,False,76,54,False,False,False,False,False,2.606335150254478,,,,0.6292945695728729,0.5444891748964448,0.013806012542430302,0.00017176470734681093,0.7081915605251032,0.27148889280362976,5,0.010094590832935069,1.3999200497012914,0.010094590832935069,0.010094590832935069,1.3999200497012914,0.0,0.0,0.22022706837479675,0.22022706837479675,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1430782426714479,0.0016533545242591874,0.0016533545242591874,0.0,477,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4513775242343732,0.011553924627200063,0.0488310805120824,74.17409682850472,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-10-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.442494084810339,2.442494084810339,False,False,,,-0.01791796007716273,-0.02051125505761941,-0.01791796007716273,0.003030792053820397,3.030792053820397e-06,-0.020514223684324318,1.516545351878291,150,0,False,76,54,False,False,False,False,False,2.442494084810339,,,,0.5314028709148348,0.5505206389772168,0.000902007009963457,0.012573584635483859,0.7210819253468994,0.23217919888821592,5,-0.01791796007716273,1.3748363381395239,-0.01791796007716273,-0.01791796007716273,1.3748363381395239,0.0,0.0,0.22117366151747464,0.22117366151747464,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1477623892495274,-0.003030792053820397,0.0,0.003030792053820397,478,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4216036410518285,-0.020514223684324318,0.02997797124105195,74.33071517734743,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-10-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.4010443305994404,2.4010443305994404,False,False,,,0.013283917935142275,0.015206520594912116,0.013283917935142275,0.002167897830484211,2.167897830484211e-06,0.015204319730898641,1.5396033922946568,150,0,False,76,54,False,False,False,False,False,2.4010443305994404,,,,,0.5828426264632482,0.08531558849231224,0.11476885833017136,0.7550250511302972,0.18015917301337492,5,0.013283917935142275,1.393099551229621,0.013283917935142275,0.013283917935142275,1.393099551229621,0.0,0.0,0.22163279318435172,0.22163279318435172,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1425636993652228,0.002167897830484211,0.002167897830484211,0.0,479,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4432181573409901,0.015204319730898641,0.04354364485906137,74.45867714120826,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-11-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,2.7183970691296695,2.7183970691296695,False,False,,,0.033466747481503356,0.03831044329744674,0.033466747481503356,0.005340148202791939,5.340148202791939e-06,0.03830489856579922,1.598577744068064,150,0,False,76,54,False,False,False,False,False,2.7183970691296695,,,,,0.6546356317817642,0.19823847352555424,0.23237728043868844,0.754728438408492,0.17932603259147495,5,0.033466747481503356,1.4397220621272182,0.033466747481503356,0.033466747481503356,1.4397220621272182,0.0,0.0,0.2282360681969868,0.2282360681969868,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1393914489929151,0.005340148202791939,0.005340148202791939,0.0,480,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.4985004824662564,0.03830489856579922,0.07833438230233836,78.72493319681682,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-11-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.292323611908647,3.292323611908647,False,False,,,0.024629782242692855,0.028194489965260257,0.024629782242692855,0.003968737047918225,3.968737047918225e-06,0.028190409331695365,1.643642305021881,150,0,False,76,54,False,False,False,False,False,3.292323611908647,,,,0.5045366394896187,0.7190486899168087,0.30375150367445647,0.35703370366818754,0.7510040401583419,0.23994141569077831,5,0.024629782242692855,1.4751821030074124,0.024629782242692855,0.024629782242692855,1.4751821030074124,0.0,0.0,0.2321240633259588,0.2321240633259588,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1407628601477888,0.003968737047918225,0.003968737047918225,0.0,481,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.5407438244507232,0.028190409331695365,0.10472819429816616,79.71287604482727,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-11-04,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,3.7632861562215405,3.7632861562215405,False,False,,,0.007468154869843868,0.008549032852261268,0.007468154869843868,0.001226826994902952,1.226826994902952e-06,0.00854779553708207,1.6576918233813063,150,0,False,76,54,False,False,False,False,False,3.7632861562215405,,,,0.632093158330409,0.7592424166850886,0.398256127438653,0.45008866867478825,0.7465217658648488,0.303461785839208,5,0.007468154869843868,1.4861989914138938,0.007468154869843868,0.007468154869843868,1.4861989914138938,0.0,0.0,0.2323881943632415,0.2323881943632415,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.143504770200804,0.001226826994902952,0.001226826994902952,0.0,482,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.5539137876371498,0.00854779553708207,0.11290704135068808,74.23326093164879,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
2009-11-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_ZZ500_000905,1.0,CN_ZZ500_000905,1.0,,,0,,,False,False,CN_ZZ500_000905,4.1835357313272965,4.1835357313272965,False,False,,,0.010358811601868911,0.011858058950056819,0.010358811601868911,0.0016961230839662722,1.6961230839662722e-06,0.011856342714245294,1.6773459857539172,150,0,False,76,54,False,False,False,False,False,4.1835357313272965,,,,0.7155794257444275,0.785274373184413,0.3544274197160221,0.48638016587552746,0.687224216734751,0.35323665963612416,5,0.010358811601868911,1.501594246768838,0.010358811601868911,0.010358811601868911,1.501594246768838,0.0,0.0,0.23211182968185082,0.23211182968185082,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,CN_ZZ500_000905,1.144731597195707,1.144731597195707,1.144731597195707,1.0,1.0,1.0,1.144731597195707,1.144731597195707,1.144731597195707,1.1430354741117408,0.0016961230839662722,0.0016961230839662722,0.0,483,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.5723375220517668,0.011856342714245294,0.12414724007953892,66.03276367063795,True,CN_ZZ500_000905,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,78.0,56.0,156.0
