date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_QQQ,price_ffill_EWG,price_ffill_EWJ,price_ffill_GLD,price_ffill_CN_CYB_399006,score_QQQ,score_EWG,score_EWJ,score_GLD,score_CN_CYB_399006,r2_QQQ,r2_EWG,r2_EWJ,r2_GLD,r2_CN_CYB_399006,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2010-11-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.6533393096223943,0.6533393096223943,False,False,,,-0.003808497714685055,-0.004816447005203069,-0.003808497714685055,0.0012808804005721708,1.280880400572171e-06,-0.0048177217163111186,1.1967334818465982,166,0,False,79,64,False,False,False,False,False,0.6533393096223943,,0.3707591887543793,0.6331524528052634,,0.5281858109628701,0.1390629638963491,0.3095383546105521,0.3379559145783745,0.8034762440416496,13,-0.003808497714684944,1.1359189743297446,-0.003808497714685055,-0.003808497714684944,1.1359189743297446,0.0,0.0,0.19547803393572563,0.19547803393572563,QQQ,QQQ,QQQ,QQQ,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.0,1.0,1.0,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.265938854759201,-0.0012808804005721708,0.0,0.0012808804005721708,635,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.12188282882561,-0.0048177217163111186,0.07379138498316595,-0.06965098829730829,False,QQQ,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,81.0,66.0,172.0
2010-11-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,CN_CYB_399006,0.5,CN_CYB_399006,2010-11-16,0,CN_CYB_399006,0.5,True,False,CN_CYB_399006,4.860593042661779,,False,False,,,-0.016440384463475066,-0.02079146331325545,-0.016440384463475066,1.9026064249701724,0.0019026064249701724,-0.02265451176654132,1.1696220691006904,167,0,False,80,64,False,False,False,False,False,,,,,4.860593042661779,0.19212012560015845,0.003787999688541044,0.18202740518661142,0.1766856710037038,0.7921695733611187,13,-0.017915723886779755,1.115568163627899,-0.016440384463475066,-0.017915723886779755,1.115568163627899,1.5,0.0015,0.19820981588124756,0.19820981588124756,QQQ,CN_CYB_399006,QQQ,CN_CYB_399006,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.0,1.0,1.0,1.2646579743586288,0.6323289871793144,0.6323289871793144,1.270277437790858,-0.6379484506115437,0.6323289871793144,1.270277437790858,636,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0964671210792996,-0.02265451176654132,0.10728982021542843,52.53473964297817,True,CN_CYB_399006,1.0,0.5,CN_CYB_399006,0.5,CN_CYB_399006,2010-11-16,0.0,True,False,HALF_POSITION_WAIT_DOWN,CN_CYB_399006,2010-11-16,0.0,True,False,82.0,66.0,173.0
2010-11-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,0.5,CN_CYB_399006,1.0,,,0,CN_CYB_399006,1.0,False,True,CN_CYB_399006,3.4512490538805896,3.4512490538805896,False,False,,,-0.03625530554618284,-0.022925280635894375,-0.01812765277309142,0.6409557185679675,0.0006409557185679675,-0.02355154226473899,1.142075665506494,168,0,False,80,65,False,False,False,False,False,,,,,3.4512490538805896,0.042550057912420614,0.01790419848277025,0.18841306139283132,0.06284154811458786,0.6695663996407565,13,-0.01861858894670465,1.0947978585472808,-0.01812765277309142,-0.01861858894670465,1.0947978585472808,0.5,0.0005,0.19978113139701206,0.19978113139701206,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.0,1.0,1.0,0.6323289871793144,1.2646579743586288,1.2646579743586288,0.6237022557906613,0.6409557185679675,0.6409557185679675,0.0,637,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0706436293353037,-0.02355154226473899,0.06577997055075202,44.43849616046052,True,CN_CYB_399006,0.5,1.0,CN_CYB_399006,1.0,,,0.0,False,True,FULL_POSITION,,,0.0,False,True,82.0,67.0,174.0
2010-11-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.6497415846356627,2.6497415846356627,False,False,,,0.016114617404523912,0.020379479404369516,0.016114617404523912,0.005285868489625312,5.285868489625312e-06,0.02037408581263178,1.1653444131200419,168,0,False,80,65,False,False,False,False,False,,,0.4040277363682101,,2.6497415846356627,0.01127666408313166,0.013968571881110226,0.30257837032386203,0.02893912899615847,0.5994058596035303,13,0.016114617404523912,1.1124401071730623,0.016114617404523912,0.016114617404523912,1.1124401071730623,0.0,0.0,0.20148716940318998,0.20148716940318998,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.0,1.0,1.0,1.2646579743586288,1.2646579743586288,1.2646579743586288,1.2593721058690035,0.005285868489625312,0.005285868489625312,0.0,638,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.0924570145141286,0.02037408581263178,0.08166903285445604,34.21353534930219,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.6396889861926107,2.6396889861926107,False,False,,,0.04563671974175776,0.05771484154498381,0.04563671974175776,0.09047235101485529,9.04723510148553e-05,0.05761914759656572,1.232490564860439,168,0,False,80,65,False,False,False,False,False,,,0.524348688687694,,2.6396889861926107,0.00031180368808991776,0.0037669364732019206,0.3999153517491445,0.00768958932760877,0.6189705265165353,13,0.04563671974175776,1.1632082245736104,0.04563671974175776,0.04563671974175776,1.1632082245736104,0.0,0.0,0.21556473939119317,0.21556473939119317,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.2646579743586288,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.2646579743586288,1.1597444030320558,1.1597444030320558,1.2502167540469111,-0.09047235101485529,0.0,0.09047235101485529,639,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1554034564763216,0.05761914759656572,0.12882611233671715,32.72385788591662,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.874156515093839,2.874156515093839,False,False,,,0.018878396073432446,0.02189411418438562,0.018878396073432446,0.0034225289604410403,3.42252896044104e-06,0.021890616722185285,1.2594705434295084,168,0,False,80,65,False,False,False,False,False,,,0.602442635581194,,2.874156515093839,0.00013793530910910512,0.002210915953952286,0.4730550589958904,0.00287983688359994,0.6461362721846022,13,0.018878396073432446,1.1851677301529853,0.018878396073432446,0.018878396073432446,1.1851677301529853,0.0,0.0,0.21461651053250225,0.21461651053250225,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1563218740716148,0.0034225289604410403,0.0034225289604410403,0.0,640,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1806959507015329,0.021890616722185285,0.14736200680444833,36.86734954763459,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.1924440647082744,3.1924440647082744,False,False,,,0.007285478407407897,0.008449292806402204,0.007285478407407897,0.0013384185452156583,1.3384185452156584e-06,0.008447943079166853,1.2701104788902882,168,0,False,80,65,False,False,False,False,False,,,0.5207031941792473,,3.1924440647082744,0.026546111841282638,0.06930288947776053,0.40644280822298096,0.0020460719843111708,0.6731862381139058,13,0.007285478407407897,1.1938022440601714,0.007285478407407897,0.007285478407407897,1.1938022440601714,0.0,0.0,0.20414810829033564,0.20414810829033564,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1584059844868402,0.0013384185452156583,0.0013384185452156583,0.0,641,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1906704028868622,0.008447943079166853,0.15275730749269512,39.76842926277497,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.791080305522118,3.791080305522118,False,False,,,0.021081537811575846,0.02444919548428374,0.021081537811575846,0.0038124117374163102,3.81241173741631e-06,0.024445289862146558,1.301158697703711,168,0,False,80,65,False,False,False,False,False,,,0.5532694101328139,,3.791080305522118,0.018913666365722337,0.11803542633118635,0.44980697794337243,0.0005776056093492743,0.699351292957588,13,0.021081537811575846,1.21896943120787,0.021081537811575846,0.021081537811575846,1.21896943120787,0.0,0.0,0.20650436637934494,0.20650436637934494,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1559319912946395,0.0038124117374163102,0.0038124117374163102,0.0,642,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.2197766860157104,0.024445289862146558,0.17301251006266694,42.369907619807385,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.831307617158023,3.831307617158023,False,False,,,-0.018279614382059828,-0.021199680469178157,-0.018279614382059828,0.0034598786222737044,3.4598786222737046e-06,-0.02120306699947916,1.2735701426593442,168,0,False,80,65,True,True,True,True,False,,,0.5616281531523124,,3.831307617158023,0.011667525493376685,0.16510359977285471,0.4750326457944518,7.030795124540745e-06,0.7155521267058739,13,-0.01827961438205994,1.1966871400618713,-0.018279614382059828,-0.01827961438205994,1.1966871400618713,0.0,0.0,0.2091199040789168,0.2091199040789168,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1632042816543295,-0.0034598786222737044,0.0,0.0034598786222737044,643,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1939136792177167,-0.02120306699947916,0.14802755139678636,39.99383719865255,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.94502414162295,3.94502414162295,False,False,,,0.008142553693651244,0.009443281072600025,0.008142553693651244,0.0014943992653093652,1.4943992653093653e-06,0.009441772561302297,1.285594902287199,168,0,False,80,65,False,False,False,False,False,,,0.4484971409479006,,3.94502414162295,0.016605596416500057,0.23668931335196297,0.36532190969685496,0.006286115579533402,0.7351889230055542,13,0.008142553693651244,1.206431229354327,0.008142553693651244,0.008142553693651244,1.206431229354327,0.0,0.0,0.20941892770550535,0.20941892770550535,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1582500037667465,0.0014943992653093652,0.0014943992653093652,0.0,644,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.205186340634718,0.009441772561302297,0.15382036622893724,39.95550257655602,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,4.372469014445535,4.372469014445535,False,False,,,0.020141803648768386,0.023359344048629774,0.020141803648768386,0.0036463481688711052,3.646348168871105e-06,0.023355612524159408,1.3156207586880535,168,0,False,80,65,False,False,False,False,False,,,0.3719044092213575,,4.372469014445535,0.021516552576499426,0.3597900943934843,0.3001654939627104,0.01589494761410315,0.7627366768844568,13,0.020141803648768386,1.230730930291724,0.020141803648768386,0.020141803648768386,1.230730930291724,0.0,0.0,0.21079384473962132,0.21079384473962132,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1560980548631847,0.0036463481688711052,0.0036463481688711052,0.0,645,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.2333342058259922,0.023355612524159408,0.1724750735373488,49.9740349955884,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-11-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.8701861474606174,3.8701861474606174,False,False,,,-0.03164468777405305,-0.036699749531654946,-0.03164468777405305,0.006085931751299567,6.085931751299567e-06,-0.03670561211123535,1.2673300934341607,168,0,False,80,65,False,False,False,False,False,,,,,3.8701861474606174,0.06578828419710181,0.47393096163594084,0.1935651229941583,0.0036155774353295866,0.7386017009310114,13,-0.03164468777405305,1.1917848342687725,-0.03164468777405305,-0.03164468777405305,1.1917848342687725,0.0,0.0,0.21894350786727074,0.21894350786727074,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1658303347833554,-0.006085931751299567,0.0,0.006085931751299567,646,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1880639188634248,-0.03670561211123535,0.13173153967693696,49.055129336015135,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,3.2925194465440626,3.2925194465440626,False,False,,,-0.0036563690224290513,-0.0042404535091818815,-0.0036563690224290513,0.0006802733820596707,6.802733820596707e-07,-0.00424113089789635,1.2619551806170632,168,0,False,80,65,False,False,False,False,False,,,0.28524540581032953,,3.2925194465440626,0.024873275696999486,0.4806654755318023,0.22185419267924655,3.2567828550655875e-06,0.6973468678955164,13,-0.0036563690224291623,1.1874272291193513,-0.0036563690224290513,-0.0036563690224291623,1.1874272291193513,0.0,0.0,0.2189123867911777,0.2189123867911777,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1604246764141155,-0.0006802733820596707,0.0,0.0006802733820596707,647,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1830251842684574,-0.00424113089789635,0.12440331920482373,38.580285623879405,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.7845440918107975,2.7845440918107975,False,False,,,0.0005606619208615715,0.000650224524712409,0.0005606619208615715,0.00010380223377892683,1.0380223377892683e-07,0.0006501206549838212,1.2627756037456461,168,0,False,80,65,False,False,False,False,False,,,0.3469041266526811,,2.7845440918107975,0.0008559205475108245,0.34563906816110457,0.28171346134587183,0.003906935466116979,0.6524476314461223,13,0.0005606619208615715,1.1880929743505126,0.0005606619208615715,0.0005606619208615715,1.1880929743505126,0.0,0.0,0.21431165331467353,0.21431165331467353,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.159640600798277,0.00010380223377892683,0.00010380223377892683,0.0,648,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1837942933761163,0.0006501206549838212,0.12230177439241685,29.39936402348861,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,2.1012465237166715,2.1012465237166715,False,False,,,-0.016895333831420167,-0.01959426884834768,-0.016895333831420167,0.003192632071165269,3.192632071165269e-06,-0.01959739892312773,1.2380284864886493,168,0,False,80,65,False,False,False,False,False,,,0.42746145900187793,,2.1012465237166715,0.039990664435680334,0.14912519632363497,0.34797653229180137,0.0649624301842846,0.5399166816604982,13,-0.016895333831420167,1.1680197469260958,-0.016895333831420167,-0.016895333831420167,1.1680197469260958,0.0,0.0,0.21380757996560293,0.21380757996560293,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.162937035103221,-0.003192632071165269,0.0,0.003192632071165269,649,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1605950043659023,-0.01959739892312773,0.10102560112250836,18.2440867539134,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,1.3442722629618729,1.3442722629618729,False,False,,,-0.020346477364975635,-0.023596713245448903,-0.020346477364975635,0.003860538900316568,3.860538900316568e-06,-0.023600482688319824,1.208810416625627,168,0,False,80,65,False,False,False,False,False,,,0.5232876221192346,,1.3442722629618729,0.11602756751686305,0.05831982736208552,0.41629326348104434,0.17679732884726596,0.34225575660812835,13,-0.020346477364975746,1.1442546595834193,-0.020346477364975635,-0.020346477364975746,1.1442546595834193,0.0,0.0,0.217185566984057,0.217185566984057,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1636049419323724,-0.003860538900316568,0.0,0.003860538900316568,650,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1332044020572145,-0.023600482688319824,0.07625641362978564,8.897520857478959,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,CN_CYB_399006,1.0,,,0,,,False,False,CN_CYB_399006,0.983585179843949,0.983585179843949,False,False,,,0.024074825014545276,0.027920643564595015,0.024074825014545276,0.004339018353625157,4.339018353625157e-06,0.02791618339805657,1.2425557899096291,168,0,False,80,65,False,False,False,False,False,0.30535953470468913,,0.5266427127454285,0.4071095275479202,0.983585179843949,0.2177461942980664,0.009093073443741773,0.4387792750011503,0.23686579709459044,0.25822526452057215,13,0.024074825014545276,1.1718023902849681,0.024074825014545276,0.024074825014545276,1.1718023902849681,0.0,0.0,0.22046333083120995,0.22046333083120995,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,CN_CYB_399006,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.1554053846784307,0.004339018353625157,0.004339018353625157,0.0,651,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1648391439725287,0.02791618339805657,0.09961507934817626,3.81118545954006,True,CN_CYB_399006,1.0,1.0,,,,,0.0,False,False,FULL_POSITION,,,0.0,False,False,82.0,67.0,174.0
2010-12-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,CN_CYB_399006,1.0,EWJ,0.5,EWJ,2010-12-08,0,EWJ,0.5,True,False,EWJ,0.5470514637217145,,False,False,,,-0.0012481815286350395,-0.0014475715418024828,-0.0012481815286350395,1.7398481812236803,0.0017398481812236804,-0.0031849011683119377,1.2385983725226533,169,0,False,81,65,False,False,False,False,False,0.4166148109663699,,0.5470514637217145,0.382081864884525,,0.345228329785811,0.001050031271244256,0.4750099097929501,0.23150182184539703,0.17538331570056154,13,-0.0027463092563420055,1.1685842585339248,-0.0012481815286350395,-0.0027463092563420055,1.1685842585339248,1.5,0.0015,0.21665849689760353,0.21665849689760353,CN_CYB_399006,EWJ,CN_CYB_399006,EWJ,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,1.1597444030320558,0.5798722015160279,0.5798722015160279,1.1599759797076525,-0.5801037781916246,0.5798722015160279,1.1599759797076525,652,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.161129246421995,-0.0031849011683119377,0.04312696404873484,3.733236201185444,True,EWJ,1.0,0.5,EWJ,0.5,EWJ,2010-12-08,0.0,True,False,HALF_POSITION_WAIT_DOWN,EWJ,2010-12-08,0.0,True,False,83.0,67.0,175.0
2010-12-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,0.5,EWJ,0.5,EWJ,2010-12-08,1,,,False,False,EWJ,0.5775794433574926,0.5775794433574926,False,False,,,0.0018888033121047254,0.0010952645348209322,0.0009444016560523627,0.0004596476420110074,4.596476420110074e-07,0.0010948043837430976,1.239954395450588,169,0,False,81,65,False,False,False,False,False,0.5214915150340769,,0.5775794433574926,0.3942175991733927,,0.4751887211704451,0.018348156538522398,0.5196640689457025,0.26481266244915713,0.07489686911594673,13,0.0009444016560524737,1.169687871442921,0.0009444016560523627,0.0009444016560524737,1.169687871442921,0.0,0.0,0.21374595543009897,0.21374595543009897,EWJ,EWJ,EWJ,EWJ,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,0.5798722015160279,0.5798722015160279,0.5798722015160279,0.5803318491580389,-0.0004596476420110074,0.0,0.0004596476420110074,653,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1624004558110703,0.0010948043837430976,0.04350403729839525,5.139340769840466,True,EWJ,0.5,0.5,,,EWJ,2010-12-08,1.0,False,False,HALF_POSITION_WAIT_DOWN,EWJ,2010-12-08,1.0,False,False,83.0,67.0,175.0
2010-12-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,0.5,QQQ,0.5,QQQ,2010-12-10,0,QQQ,0.5,True,False,QQQ,0.6500521031172324,0.5740500136594731,False,False,,,-0.0028274726730378452,-0.0016395728036408634,-0.0014137363365189226,1.159054441677736,0.001159054441677736,-0.0027967268911781584,1.236486581648997,170,0,False,82,65,False,False,False,False,False,0.6500521031172324,,0.5740500136594731,0.3989186328319567,,0.6047535737495636,0.059169874139269885,0.538452955781918,0.29504385793423493,0.04510209893929218,13,-0.002412322600182426,1.16686620695548,-0.0014137363365189226,-0.002412322600182426,1.16686620695548,1.0,0.001,0.20290604764179912,0.20290604764179912,EWJ,QQQ,EWJ,QQQ,1.1597444030320558,1.1597444030320558,1.1597444030320558,1.0,1.0,1.0,0.5798722015160279,0.5798722015160279,0.5798722015160279,0.5791822401617079,0.000689961354319979,0.5798722015160279,0.5791822401617079,654,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,False,False,False,False,False,0.0,1.1591495391979858,-0.0027967268911781584,0.060460424788315814,-3.8233406279380353,False,QQQ,0.5,0.5,QQQ,0.5,QQQ,2010-12-10,0.0,True,False,HALF_POSITION_WAIT_DOWN,QQQ,2010-12-10,0.0,True,False,84.0,67.0,176.0
