candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_nav_defense_scale_effective_full,avg_nav_defense_scale_next_full,defense_day_ratio_full,trigger_count_full,recovery_count_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_nav_defense_scale_effective_last_10y,avg_nav_defense_scale_next_last_10y,defense_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_nav_defense_scale_effective_last_5y,avg_nav_defense_scale_next_last_5y,defense_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_nav_defense_scale_effective_last_3y,avg_nav_defense_scale_next_last_3y,defense_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_nav_defense_scale_effective_last_1y,avg_nav_defense_scale_next_last_1y,defense_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,ann_delta_full_pp,mdd_improve_full_pp,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_defense,layer7_pass,pass_reason
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p2_exit_0p1_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.2,0.1,0.25,nav_enter_0p2_exit_0p1_scale_0p25,0.07651438474918781,-0.239232068283872,,598.0,0.3407534606479745,340.7534606479745,0.5297029194078947,0.5301141036184212,0.9676192434210527,0.9676192434210527,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09295628175208281,-0.1919239668303988,,288.0,0.19147665316929874,191.4766531692987,0.5523571428571429,0.5526190476190476,1.0,1.0,0.0,0.0,0.0,0.0751739378590548,-0.1919239668303987,,158.0,0.1092491511242613,109.24915112426129,0.5286772486772486,0.5291137566137566,1.0,1.0,0.0,0.0,0.0,0.024221514864545046,-0.1919239668303988,,40.0,0.03104664632364738,31.04664632364738,0.5055952380952381,0.509563492063492,1.0,1.0,0.0,0.0,0.0,-1.1776141275005259,-1.40739085868693,,,-0.00670387458110433,-0.0010155911439269083,-0.004986868148471046,-0.0010155911439047038,-0.0027294709288749885,-0.001015591143915806,0,False,False,True,False,full_mdd=False;dd_windows=0;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p2_exit_0p1_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.2,0.1,0.5,nav_enter_0p2_exit_0p1_scale_0p50,0.08054847064744797,-0.21932050733909458,,598.0,0.3462979634150366,346.2979634150366,0.5339617598684211,0.5343729440789474,0.9784128289473685,0.9784128289473685,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09295628175208281,-0.1919239668303988,,288.0,0.19147665316929874,191.4766531692987,0.5523571428571429,0.5526190476190476,1.0,1.0,0.0,0.0,0.0,0.0751739378590548,-0.1919239668303987,,158.0,0.1092491511242613,109.24915112426129,0.5286772486772486,0.5291137566137566,1.0,1.0,0.0,0.0,0.0,0.024221514864545046,-0.1919239668303988,,40.0,0.03104664632364738,31.04664632364738,0.5055952380952381,0.509563492063492,1.0,1.0,0.0,0.0,0.0,-0.7742055376745105,0.5837652357908119,,,-0.00670387458110433,-0.0010155911439269083,-0.004986868148471046,-0.0010155911439047038,-0.0027294709288749885,-0.001015591143915806,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p2_exit_0p1_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.2,0.1,0.75,nav_enter_0p2_exit_0p1_scale_0p75,0.08445393543366841,-0.22202497009180455,,598.0,0.3519884637919988,351.9884637919987,0.5382206003289474,0.5386317845394736,0.9892064144736842,0.9892064144736842,0.04317434210526316,1.0,1.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.09295628175208281,-0.1919239668303988,,288.0,0.19147665316929874,191.4766531692987,0.5523571428571429,0.5526190476190476,1.0,1.0,0.0,0.0,0.0,0.0751739378590548,-0.1919239668303987,,158.0,0.1092491511242613,109.24915112426129,0.5286772486772486,0.5291137566137566,1.0,1.0,0.0,0.0,0.0,0.024221514864545046,-0.1919239668303988,,40.0,0.03104664632364738,31.04664632364738,0.5055952380952381,0.509563492063492,1.0,1.0,0.0,0.0,0.0,-0.3836590590524658,0.313318960519815,,,-0.00670387458110433,-0.0010155911439269083,-0.004986868148471046,-0.0010155911439047038,-0.0027294709288749885,-0.001015591143915806,1,True,True,True,False,full_mdd=True;dd_windows=1;return_tol=True;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,False,,,1.0,nav_off,0.09143280358375905,-0.23103804353793,,404.0,0.364,364.0,0.555407072368421,0.5558182565789473,1.0,1.0,0.0,0.0,0.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0957360792194073,-0.19530151138201635,,211.0,0.19525000000000003,195.25,0.564484126984127,0.5646825396825397,1.0,1.0,0.0,0.0,0.0,0.07434907397052593,-0.19530151138201646,,121.0,0.11175000000000002,111.75,0.5396825396825397,0.5400132275132276,1.0,1.0,0.0,0.0,0.0,0.01835244791470303,-0.19530151138201612,,34.0,0.0315,31.5,0.5128968253968254,0.5168650793650794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,baseline/no NAV defense
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.0,nav_enter_0p075_exit_0p03_scale_0p00,0.011852350764367525,-0.31660448069835767,,258.0,0.16627175645124817,166.27175645124817,0.2197779605263158,0.2197779605263158,0.37088815789473684,0.3704769736842105,0.6291118421052632,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.03673037639976462,-0.1723835642270949,,139.0,0.09840004368304434,98.40004368304433,0.23531746031746031,0.23472222222222222,0.4150793650793651,0.4142857142857143,0.584920634920635,6.0,5.0,0.04584466995010161,-0.08742375523283297,,50.0,0.038541607434187025,38.54160743418702,0.15542328042328044,0.15542328042328044,0.3002645502645503,0.3002645502645503,0.6997354497354498,2.0,2.0,0.01682839688792881,-0.0779969110175146,,11.0,0.009505722648257248,9.505722648257247,0.17261904761904762,0.17261904761904762,0.17857142857142858,0.17857142857142858,0.8214285714285714,1.0,1.0,-7.958045281939152,-8.556643716042768,,,-5.900570281964268,2.291794715492146,-2.850440402042431,10.787775614918349,-0.15240510267742202,11.730460036450152,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,0.032577932856455494,-0.24324796316183328,,1125.0,0.21669198107026416,216.69198107026415,0.3036852384868421,0.3037880345394737,0.5281661184210527,0.5278577302631579,0.6291118421052632,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.05228958677755191,-0.1645556675562515,,574.0,0.12313683009253856,123.13683009253856,0.31760912698412697,0.31721230158730157,0.5613095238095238,0.5607142857142857,0.584920634920635,6.0,5.0,0.054320737238322314,-0.10845461686750024,,358.0,0.05720130615324223,57.20130615324223,0.25148809523809523,0.2515707671957672,0.4751984126984127,0.4751984126984127,0.6997354497354498,2.0,2.0,0.017856246016949795,-0.10845461686750024,,101.0,0.015074550011381718,15.074550011381717,0.25768849206349204,0.2586805555555556,0.38392857142857145,0.38392857142857145,0.8214285714285714,1.0,1.0,-5.885487072730355,-1.2209919623903276,,,-4.344649244185539,3.074584382576484,-2.002833673220361,8.684689451451622,-0.04962018977532345,8.684689451451588,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,0.052781623955249435,-0.17803770384147533,,1125.0,0.2664599393642511,266.4599393642511,0.3875925164473684,0.3877981085526316,0.6854440789473685,0.6852384868421053,0.6291118421052632,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06732245822223182,-0.17058926672179286,,574.0,0.14756596885765944,147.56596885765944,0.3999007936507937,0.399702380952381,0.7075396825396826,0.7071428571428572,0.584920634920635,6.0,5.0,0.06190693012321957,-0.13815133252144396,,358.0,0.0756410756765662,75.64107567656619,0.34755291005291006,0.34771825396825395,0.6501322751322751,0.6501322751322751,0.6997354497354498,2.0,2.0,0.018451529894944807,-0.1381513325214444,,101.0,0.020600144067961394,20.60014406796139,0.3427579365079365,0.3447420634920635,0.5892857142857143,0.5892857142857143,0.8214285714285714,1.0,1.0,-3.8651179628509613,5.300033969645468,,,-2.841362099717548,2.471224466022348,-1.2442143847306353,5.71501788605725,0.00990819802417775,5.715017886057172,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,0.07241377969161888,-0.20231656322479608,,1125.0,0.31558354277245315,315.58354277245314,0.47149979440789475,0.4718081825657895,0.8427220394736842,0.8426192434210527,0.6291118421052632,13.0,12.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08179640705770885,-0.1771476408340229,,574.0,0.1716895786702134,171.6895786702134,0.4821924603174603,0.4821924603174603,0.8537698412698412,0.8535714285714285,0.584920634920635,6.0,5.0,0.0685771069312262,-0.16709913484099304,,358.0,0.09386265074912264,93.86265074912264,0.4436177248677249,0.44386574074074076,0.8250661375661376,0.8250661375661376,0.6997354497354498,2.0,2.0,0.018610405138460573,-0.16709913484099248,,101.0,0.02608274535296467,26.082745352964665,0.42782738095238093,0.43080357142857145,0.7946428571428571,0.7946428571428571,0.8214285714285714,1.0,1.0,-1.9019023892140163,2.872148031313393,,,-1.3939672161698446,1.8153870547993445,-0.5771967039299719,2.820237654102342,0.025795722375754337,2.8202376541023644,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,0.021939307198985958,-0.24923260508398926,,289.0,0.19429952603434142,194.29952603434143,0.2451685855263158,0.2451685855263158,0.3980263157894737,0.39761513157894735,0.6019736842105263,16.0,15.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.02666638718984582,-0.2048835032396552,,155.0,0.1139064877641786,113.90648776417859,0.26587301587301587,0.2652777777777778,0.44682539682539685,0.44603174603174606,0.5531746031746032,9.0,8.0,0.062255459885645514,-0.08742375523283286,,51.0,0.04054160743418703,40.54160743418702,0.16203703703703703,0.16203703703703703,0.30687830687830686,0.30687830687830686,0.6931216931216931,2.0,2.0,0.05545258225107008,-0.07799691101751449,,11.0,0.009505722648257248,9.505722648257247,0.18452380952380953,0.18452380952380953,0.19047619047619047,0.19047619047619047,0.8095238095238095,1.0,1.0,-6.949349638477309,-1.8194561546059251,,,-6.906969202956148,-0.9581991857638861,-1.209361408488041,10.78777561491836,3.710013433636705,11.730460036450163,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,0.040203253050371535,-0.19060864658797783,,1090.0,0.2374566590455422,237.4566590455422,0.3227282072368421,0.3228310032894737,0.5485197368421053,0.5482113486842105,0.6019736842105263,16.0,15.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.04455462106808472,-0.1906086465879776,,550.0,0.13456889634708802,134.568896347088,0.34052579365079366,0.34012896825396827,0.5851190476190476,0.5845238095238096,0.5531746031746032,9.0,8.0,0.066663246735994,-0.10845461686750046,,355.0,0.05867956338277884,58.67956338277884,0.2564484126984127,0.25653108465608465,0.4801587301587302,0.4801587301587302,0.6931216931216931,2.0,2.0,0.046651566880981266,-0.1084546168675008,,99.0,0.015071144573658914,15.071144573658913,0.2666170634920635,0.267609126984127,0.39285714285714285,0.39285714285714285,0.8095238095238095,1.0,1.0,-5.122955053338751,4.042939694995217,,,-5.118145815132258,0.46928647940387425,-0.7685827234531928,8.6846894514516,2.8299118966278236,8.684689451451533,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,0.057909550283369304,-0.1878529767722994,,1090.0,0.2800502401521723,280.05024015217225,0.4002878289473684,0.4004934210526316,0.6990131578947368,0.6988075657894737,0.6019736842105263,16.0,15.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06205981259232507,-0.18785297677229973,,550.0,0.1549716693114216,154.97166931142158,0.41517857142857145,0.41498015873015875,0.7234126984126984,0.723015873015873,0.5531746031746032,9.0,8.0,0.0701510057720729,-0.13815133252144385,,355.0,0.0766122305247926,76.61223052479261,0.35085978835978837,0.35102513227513227,0.6534391534391535,0.6534391534391535,0.6931216931216931,2.0,2.0,0.03752650943669589,-0.13815133252144418,,99.0,0.020595607783372886,20.595607783372888,0.34871031746031744,0.3506944444444444,0.5952380952380952,0.5952380952380952,0.8095238095238095,1.0,1.0,-3.3523253300389744,4.318506676563061,,,-3.367626662708223,0.7448534609716617,-0.4198068198453031,5.715017886057261,1.9174061521992858,5.715017886057194,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,0.07501598521332609,-0.19808697564865763,,1090.0,0.32208784915897626,322.08784915897627,0.47784745065789475,0.4781558388157895,0.8495065789473685,0.8494037828947368,0.6019736842105263,16.0,15.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07914899754235849,-0.18558634492311332,,550.0,0.1751173164913788,175.1173164913788,0.4898313492063492,0.4898313492063492,0.8617063492063493,0.8615079365079366,0.5531746031746032,9.0,8.0,0.07270336351978113,-0.1670991348409928,,355.0,0.09434112419325288,94.34112419325288,0.445271164021164,0.4455191798941799,0.8267195767195767,0.8267195767195767,0.6931216931216931,2.0,2.0,0.028083635492686776,-0.1670991348409926,,99.0,0.026079346427313785,26.07934642731378,0.43080357142857145,0.4337797619047619,0.7976190476190477,0.7976190476190477,0.8095238095238095,1.0,1.0,-1.6416818370432962,3.295106788927238,,,-1.658708167704881,0.9715166458903024,-0.16457104507447973,2.8202376541023644,0.9731187577983746,2.8202376541023533,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,0.01587016337533842,-0.33236366754775737,,347.0,0.2148348952429823,214.8348952429823,0.3125,0.3125,0.5444078947368421,0.5439967105263158,0.4555921052631579,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.049576686857594865,-0.22451013835306632,,191.0,0.13042463325107012,130.42463325107013,0.34285714285714286,0.34226190476190477,0.6222222222222222,0.6214285714285714,0.37777777777777777,3.0,2.0,0.028701809332487338,-0.13678587698921796,,59.0,0.04478263424463745,44.78263424463745,0.17824074074074073,0.17724867724867724,0.3783068783068783,0.376984126984127,0.6216931216931217,2.0,1.0,0.020161083785556144,-0.13678587698921774,,18.0,0.01351209256870236,13.512092568702359,0.23115079365079366,0.23115079365079366,0.3412698412698413,0.3373015873015873,0.6587301587301587,1.0,0.0,-7.556264020842063,-10.132562400982737,,,-4.6159392361812435,-2.920862697104998,-4.564726463803859,5.85156343927985,0.18086358708531147,5.851563439279839,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.03,0.25,nav_enter_0p1_exit_0p03_scale_0p25,0.03532372786502225,-0.2573078793173036,,980.0,0.25304782257025715,253.04782257025715,0.37322676809210525,0.37332956414473684,0.6583059210526315,0.6579975328947368,0.4555921052631579,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06167193007119964,-0.20492963248688512,,486.0,0.14703741078467922,147.0374107846792,0.39826388888888886,0.39786706349206347,0.7166666666666667,0.7160714285714286,0.37777777777777777,3.0,2.0,0.041082825437797066,-0.1516277340161073,,349.0,0.06188751064572753,61.887510645727524,0.26860119047619047,0.2679398148148148,0.5337301587301587,0.5327380952380952,0.6216931216931217,2.0,1.0,0.020026229092602543,-0.15162773401610796,,93.0,0.018078393973630293,18.0783939736303,0.30158730158730157,0.30257936507936506,0.5059523809523809,0.5029761904761905,0.6587301587301587,1.0,0.0,-5.61090757187368,-2.6269835779373585,,,-3.4064149148207656,-0.962812110486877,-3.326624853272886,4.367377736590916,0.16737811778995138,4.367377736590816,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.03,0.5,nav_enter_0p1_exit_0p03_scale_0p50,0.05441436928184884,-0.20551603645697103,,980.0,0.2907373067969772,290.7373067969772,0.4339535361842105,0.4341591282894737,0.772203947368421,0.7719983552631579,0.4555921052631579,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07339815851117026,-0.19793217727770374,,486.0,0.1634216610385938,163.4216610385938,0.4536706349206349,0.4534722222222222,0.8111111111111111,0.8107142857142857,0.37777777777777777,3.0,2.0,0.052828408303700725,-0.16632976504430574,,349.0,0.07876916010914492,78.76916010914492,0.35896164021164023,0.3586309523809524,0.6891534391534392,0.6884920634920635,0.6216931216931217,2.0,1.0,0.019675978508770786,-0.16632976504430563,,93.0,0.022602219434969796,22.602219434969797,0.37202380952380953,0.3740079365079365,0.6706349206349206,0.6686507936507936,0.6587301587301587,1.0,0.0,-3.701843430191021,2.5522007080958975,,,-2.2337920708237036,-0.26306658956873896,-2.15206656668252,2.8971746337710713,0.13235305940677566,2.897174633771049,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.03,0.75,nav_enter_0p1_exit_0p03_scale_0p75,0.07310772113839148,-0.21581791797003735,,980.0,0.3279072691024478,327.90726910244774,0.49468030427631576,0.4949886924342105,0.8861019736842105,0.885999177631579,0.4555921052631579,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08473921782051219,-0.19102941265299545,,486.0,0.17957868745375694,179.57868745375697,0.509077380952381,0.509077380952381,0.9055555555555556,0.9053571428571429,0.37777777777777777,3.0,2.0,0.06391174090925289,-0.18089089178943274,,349.0,0.09542883647400872,95.42883647400873,0.44932208994708994,0.44932208994708994,0.8445767195767195,0.8442460317460317,0.6216931216931217,2.0,1.0,0.019110338729322773,-0.18089089178943218,,93.0,0.027083609311258895,27.083609311258897,0.44246031746031744,0.44543650793650796,0.8353174603174603,0.8343253968253969,0.6587301587301587,1.0,0.0,-1.8325082445367569,1.522012556789265,,,-1.0996861398895108,0.4272098729020901,-1.0437333061273035,1.4410619592583718,0.07578908146197438,1.441061959258394,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.05,0.0,nav_enter_0p1_exit_0p05_scale_0p00,0.029513123802975327,-0.28478773438636595,,363.0,0.22935622074494127,229.35622074494128,0.32206003289473684,0.32206003289473684,0.5550986842105263,0.5546875,0.4449013157894737,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.051557521837570564,-0.22281048659093428,,192.0,0.13242463325107012,132.42463325107013,0.34444444444444444,0.34384920634920635,0.6238095238095238,0.623015873015873,0.3761904761904762,3.0,2.0,0.0319395752091316,-0.13678587698921785,,60.0,0.04678263424463745,46.78263424463745,0.18088624338624337,0.17989417989417988,0.38095238095238093,0.37962962962962965,0.6190476190476191,2.0,1.0,0.020161083785556144,-0.13678587698921774,,18.0,0.01351209256870236,13.512092568702359,0.23115079365079366,0.23115079365079366,0.3412698412698413,0.3373015873015873,0.6587301587301587,1.0,0.0,-6.191967978078372,-5.374969084843595,,,-4.417855738183674,-2.750897520891793,-4.240949876139433,5.851563439279861,0.18086358708531147,5.851563439279839,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_enter_0p1_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p75_decay_off_nav_off,layer5_carried_primary_no_decay,28,0.5,0p50,1.0,1p00,0.75,0p75,False,,,,1.0,decay_off,True,0.1,0.05,0.25,nav_enter_0p1_exit_0p05_scale_0p25,0.045683457420577556,-0.21309856489209522,,970.0,0.2638618350930782,263.8618350930782,0.3803967927631579,0.3804995888157895,0.6663240131578947,0.666015625,0.4449013157894737,8.0,7.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0631632305970844,-0.20492963248688512,,485.0,0.14851907345193863,148.51907345193862,0.3994543650793651,0.3990575396825397,0.7178571428571429,0.7172619047619048,0.3761904761904762,3.0,2.0,0.0435212657833437,-0.1516277340161074,,348.0,0.06336917331298694,63.36917331298694,0.27058531746031744,0.2699239417989418,0.5357142857142857,0.5347222222222222,0.6190476190476191,2.0,1.0,0.020026229092602543,-0.15162773401610796,,93.0,0.018078393973630293,18.0783939736303,0.30158730158730157,0.30257936507936506,0.5059523809523809,0.5029761904761905,0.6587301587301587,1.0,0.0,-4.574934616318149,1.7939478645834783,,,-3.2572848622322903,-0.962812110486877,-3.0827808187182226,4.367377736590905,0.16737811778995138,4.367377736590816,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
