candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,nav_defense_enabled,nav_enter_threshold,nav_exit_threshold,nav_defense_scale,nav_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,trades,cost_total,turnover_total,avg_exposure_effective,avg_final_exposure,avg_nav_defense_scale_effective,avg_nav_defense_scale_next,defense_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.0,nav_enter_0p075_exit_0p03_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.043949579346181045,0.09797843839985766,-0.08742375523283286,0.48813089185214376,50.0,0.03742914421913311,37.42914421913311,0.15224867724867724,0.15224867724867724,0.3002645502645503,0.3002645502645503,0.6997354497354498,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.0,nav_enter_0p075_exit_0p03_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.016695734332032197,0.09708299121940879,-0.07799691101751449,0.21956965588584765,11.0,0.009346759077723707,9.346759077723705,0.1707142857142857,0.17071428571428574,0.17857142857142858,0.17857142857142858,0.8214285714285714,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,full,Full,2016-12-30,2007-01-04,2432.0,0.029280284778953503,0.11382409848344979,-0.24560544986171684,0.3104903233814891,1126.0,0.2130810530205408,213.08105302054076,0.2962469161184211,0.29634971217105266,0.5278577302631579,0.5275493421052632,0.6295230263157895,13.0,12.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04813886756521235,0.1179135561757027,-0.1634965573295567,0.45784676756508447,575.0,0.1205162376377778,120.5162376377778,0.3098869047619047,0.30955357142857143,0.5607142857142857,0.5601190476190476,0.5857142857142857,6.0,5.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.05303380194548901,0.1026211508927199,-0.10752281215507631,0.5550374735387154,358.0,0.055703551074551216,55.703551074551214,0.2463558201058201,0.24646494708994707,0.4751984126984127,0.4751984126984127,0.6997354497354498,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.25,nav_enter_0p075_exit_0p03_scale_0p25,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.019218262674262077,0.09954430131445732,-0.10752281215507675,0.24147836810471834,101.0,0.014834428770350063,14.834428770350062,0.25443452380952386,0.25542658730158735,0.38392857142857145,0.38392857142857145,0.8214285714285714,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.049494691081121145,0.12548243833095948,-0.17570105513870626,0.447796949935815,1126.0,0.2617711991455191,261.77119914551906,0.3783244243421052,0.37853001644736844,0.6852384868421053,0.6850328947368421,0.6295230263157895,13.0,12.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.06360252059364324,0.12706224331626773,-0.1674359845882597,0.5490167805922699,575.0,0.14446625279200875,144.4662527920088,0.3907103174603175,0.3905753968253968,0.7071428571428572,0.7067460317460318,0.5857142857142857,6.0,5.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06128297009936823,0.11555630771718294,-0.1363458873042388,0.5727102619093435,358.0,0.0737639528978961,73.7639528978961,0.34046296296296297,0.34068121693121695,0.6501322751322751,0.6501322751322751,0.6997354497354498,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.5,nav_enter_0p075_exit_0p03_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.02131714756229597,0.1065294092291842,-0.13634588730423947,0.251752913809179,101.0,0.020280132929764765,20.280132929764765,0.33815476190476185,0.3401388888888888,0.5892857142857143,0.5892857142857143,0.8214285714285714,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.06916222866692112,0.14287728583029727,-0.19724062733942083,0.5396361950919678,1126.0,0.30999928920501424,309.99928920501424,0.4604019325657894,0.46071032072368423,0.8426192434210527,0.842516447368421,0.6295230263157895,13.0,12.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07855207168386835,0.14105360583388554,-0.17187670637407126,0.606902498147839,575.0,0.16811907430204748,168.11907430204747,0.4715337301587301,0.4715972222222223,0.8535714285714285,0.8533730158730158,0.5857142857142857,6.0,5.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06867113791753354,0.13441045759242778,-0.16447623140691203,0.5616482576964194,358.0,0.09161195533372624,91.61195533372623,0.4345701058201058,0.43489748677248674,0.8250661375661376,0.8250661375661376,0.6997354497354498,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p03_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.03,0.75,nav_enter_0p075_exit_0p03_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.02298667914535346,0.11723157657082467,-0.16447623140691203,0.25300657958248846,101.0,0.02568412073789969,25.68412073789969,0.421875,0.42485119047619047,0.7946428571428571,0.7946428571428571,0.8214285714285714,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.017645769052513804,0.11431424076695676,-0.27430908927799,0.21018296354908234,287.0,0.18781397468223554,187.81397468223554,0.23749177631578944,0.23749177631578944,0.3959703947368421,0.39555921052631576,0.6040296052631579,16.0,15.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.02707245645453704,0.11919081303558297,-0.20302322017152463,0.28384684452412184,154.0,0.11027524929935321,110.2752492993532,0.2579126984126984,0.2573809523809523,0.4444444444444444,0.44365079365079363,0.5555555555555556,9.0,8.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.060330660959603044,0.10031061472343074,-0.08742375523283319,0.6343096962577042,51.0,0.039429144219133114,39.42914421913311,0.15886243386243384,0.15886243386243384,0.30687830687830686,0.30687830687830686,0.6931216931216931,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.0,nav_enter_0p075_exit_0p05_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.055314880513374964,0.10069461490587568,-0.07799691101751449,0.5854951418620049,11.0,0.009346759077723706,9.346759077723705,0.1826190476190476,0.18261904761904763,0.19047619047619047,0.19047619047619047,0.8095238095238095,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,full,Full,2016-12-30,2007-01-04,2432.0,0.03612092517423071,0.11794872053862109,-0.2050340414119688,0.35984705982792653,1093.0,0.23100241367179472,231.00241367179473,0.3137386924342105,0.31384148848684207,0.5469777960526315,0.5466694078947368,0.6040296052631579,16.0,15.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04415173154848895,0.12193701026348386,-0.18753139404227714,0.41544727344429466,552.0,0.13094879977916146,130.94879977916145,0.33152380952380955,0.3311904761904762,0.5833333333333334,0.5827380952380953,0.5555555555555556,9.0,8.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0653612670426662,0.10471174441036732,-0.10752281215507686,0.6571784664885302,355.0,0.057181808304087825,57.18180830408782,0.2513161375661376,0.25142526455026454,0.4801587301587302,0.4801587301587302,0.6931216931216931,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.25,nav_enter_0p075_exit_0p05_scale_0p25,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.04805211521388686,0.1028839099748864,-0.10752281215507675,0.5080758023250598,99.0,0.014831023332627256,14.831023332627256,0.26336309523809526,0.26435515873015875,0.39285714285714285,0.39285714285714285,0.8095238095238095,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.05408010121784801,0.12848576714226795,-0.18352665540144408,0.47423154572527104,1093.0,0.2736411750297198,273.6411750297198,0.38998560855263154,0.3901912006578947,0.697985197368421,0.6977796052631579,0.6040296052631579,16.0,15.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.060845757936369926,0.13005610916270133,-0.18352665540144508,0.5193889433089548,552.0,0.15137175631786082,151.3717563178608,0.4051349206349207,0.405,0.7222222222222222,0.7218253968253968,0.5555555555555556,9.0,8.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.06952221578631312,0.11704705189962696,-0.13634588730423924,0.63296820602381,355.0,0.07473510774612252,74.73510774612251,0.3437698412698412,0.34398809523809526,0.6534391534391535,0.6534391534391535,0.6931216931216931,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.5,nav_enter_0p075_exit_0p05_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.040445798385179366,0.10905403030779261,-0.1363458873042388,0.41856253131639004,99.0,0.02027559664517626,20.275596645176257,0.34410714285714283,0.3460912698412698,0.5952380952380952,0.5952380952380952,0.8095238095238095,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07146499094497982,0.14442309746177445,-0.1929121182734711,0.5502967358864321,1093.0,0.3158972039221721,315.897203922172,0.46623252467105264,0.4665409128289474,0.8489925986842105,0.848889802631579,0.6040296052631579,16.0,15.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07712439287430684,0.14263325700021703,-0.1799516233678482,0.5924695119681254,552.0,0.17154549282400605,171.54549282400606,0.47874603174603175,0.4788095238095238,0.8611111111111112,0.8609126984126985,0.5555555555555556,9.0,8.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.072797764647212,0.1351608735112546,-0.16447623140691248,0.587790460595414,355.0,0.09209042877785648,92.09042877785649,0.43622354497354493,0.43655092592592587,0.8267195767195767,0.8267195767195767,0.6931216931216931,2.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p075_exit_0p05_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.075,0.05,0.75,nav_enter_0p075_exit_0p05_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.03250060950769851,0.1185840877176726,-0.16447623140691203,0.32951744368306896,99.0,0.025680721812248807,25.680721812248812,0.42485119047619047,0.42782738095238093,0.7976190476190477,0.7976190476190477,0.8095238095238095,1.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.01328318342929613,0.12390502229518044,-0.3355658005232377,0.1685721375960247,347.0,0.21185525708148706,211.85525708148703,0.30513157894736836,0.3051315789473684,0.5538651315789473,0.553453947368421,0.44613486842105265,8.0,7.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.04717984482376947,0.130457706150114,-0.22025740646698744,0.41889576087647834,191.0,0.12765619572986173,127.65619572986174,0.334984126984127,0.334452380952381,0.6222222222222222,0.6214285714285714,0.37777777777777777,3.0,2.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.02987862061508295,0.10865306479832143,-0.13545241026472932,0.32568054058674223,59.0,0.04342869368482432,43.42869368482432,0.17432539682539686,0.17343915343915345,0.3783068783068783,0.376984126984127,0.6216931216931217,2.0,1.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.0,nav_enter_0p1_exit_0p03_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,0.022178926946956556,0.11380845061387256,-0.13545241026472954,0.25034083998481244,18.0,0.013354264265564686,13.354264265564687,0.22765873015873014,0.22765873015873017,0.3412698412698413,0.3373015873015873,0.6587301587301587,1.0,0.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.25,nav_enter_0p1_exit_0p03_scale_0p25,full,Full,2016-12-30,2007-01-04,2432.0,0.032556114642362965,0.12676746993644947,-0.2617920219536778,0.3162464630210369,980.0,0.24913253586476203,249.13253586476202,0.3644685444078948,0.36457134046052636,0.6653988486842105,0.6650904605263158,0.44613486842105265,8.0,7.0,
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.25,nav_enter_0p1_exit_0p03_scale_0p25,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_enter_0p1_exit_0p03_scale_0p25,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off_nav_off,entry_neighbor_no_decay,28,0.5,0p50,1.0,1p00,0.67,0p67,False,,,,1.0,decay_off,True,0.1,0.03,0.25,nav_enter_0p1_exit_0p03_scale_0p25,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05917183405177373,0.13237449066055587,-0.19967008286221577,0.500774206811523,486.0,0.14394309665785393,143.94309665785394,0.38932738095238095,0.3889940476190476,0.7166666666666667,0.7160714285714286,0.37777777777777777,3.0,2.0,
