candidate,baseline_candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,ann_return_full,max_dd_full,reason_full,trades_full,cost_total_full,turnover_total_full,avg_exposure_effective_full,avg_final_exposure_full,avg_decay_multiplier_effective_full,avg_decay_multiplier_next_full,decay_day_ratio_full,trigger_count_full,recovery_count_full,ann_return_last_10y,max_dd_last_10y,reason_last_10y,trades_last_10y,cost_total_last_10y,turnover_total_last_10y,avg_exposure_effective_last_10y,avg_final_exposure_last_10y,avg_decay_multiplier_effective_last_10y,avg_decay_multiplier_next_last_10y,decay_day_ratio_last_10y,trigger_count_last_10y,recovery_count_last_10y,ann_return_last_5y,max_dd_last_5y,reason_last_5y,trades_last_5y,cost_total_last_5y,turnover_total_last_5y,avg_exposure_effective_last_5y,avg_final_exposure_last_5y,avg_decay_multiplier_effective_last_5y,avg_decay_multiplier_next_last_5y,decay_day_ratio_last_5y,trigger_count_last_5y,recovery_count_last_5y,ann_return_last_3y,max_dd_last_3y,reason_last_3y,trades_last_3y,cost_total_last_3y,turnover_total_last_3y,avg_exposure_effective_last_3y,avg_final_exposure_last_3y,avg_decay_multiplier_effective_last_3y,avg_decay_multiplier_next_last_3y,decay_day_ratio_last_3y,trigger_count_last_3y,recovery_count_last_3y,ann_return_last_1y,max_dd_last_1y,reason_last_1y,trades_last_1y,cost_total_last_1y,turnover_total_last_1y,avg_exposure_effective_last_1y,avg_final_exposure_last_1y,avg_decay_multiplier_effective_last_1y,avg_decay_multiplier_next_last_1y,decay_day_ratio_last_1y,trigger_count_last_1y,recovery_count_last_1y,ann_delta_full_pp,mdd_improve_full_pp,trade_delta_full,ann_delta_last_10y_pp,mdd_improve_last_10y_pp,trade_delta_last_10y,ann_delta_last_5y_pp,mdd_improve_last_5y_pp,trade_delta_last_5y,ann_delta_last_3y_pp,mdd_improve_last_3y_pp,trade_delta_last_3y,ann_delta_last_1y_pp,mdd_improve_last_1y_pp,trade_delta_last_1y,dd_improve_window_count,return_tolerance_ok,full_mdd_improved,material_decay,layer6_pass,pass_reason
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p55_rec_0p95_c3_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.55,0.95,3.0,0.75,decay_0p55_rec_0p95_c3_scale_0p75,0.08781510000188475,-0.21939240758688483,,667.0,0.35909324524377606,359.09324524377604,0.5339473684210526,0.5343585526315789,0.991467927631579,0.991467927631579,0.03412828947368421,16.0,2.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08954112041687012,-0.1805545725075658,,350.0,0.1925881513204472,192.5881513204472,0.540452380952381,0.5407142857142857,0.9880952380952381,0.9880952380952381,0.047619047619047616,11.0,2.0,0.07675844059633818,-0.18055457250756568,,190.0,0.10978769832442374,109.78769832442374,0.518425925925926,0.5188624338624338,0.9897486772486772,0.9897486772486772,0.041005291005291,6.0,1.0,0.038434170040722915,-0.18055457250756568,,43.0,0.031036399933503496,31.036399933503496,0.5026190476190476,0.5065873015873016,0.9970238095238095,0.9970238095238095,0.011904761904761904,2.0,0.0,-0.047562028933567646,0.5765360523775298,263.0,,,,-0.34826783598460587,1.135952935369,139.0,0.15345153545913703,1.1359529353689668,69.0,1.4185689805380264,1.1359529353690334,9.0,4,True,True,True,True,pass
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.0,decay_0p65_rec_0p85_c1_scale_0p00,0.057692932688494736,-0.20993650213903592,,618.0,0.36461145376472115,364.6114537647212,0.4522902960526316,0.45270148026315793,0.9095394736842105,0.9095394736842105,0.09046052631578948,64.0,4.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.02918185663697792,-0.20993650213903592,,308.0,0.19881164905977505,198.81164905977505,0.4531507936507937,0.4534126984126984,0.9007936507936508,0.9007936507936508,0.0992063492063492,32.0,3.0,0.0272418578662601,-0.15219598299023107,,170.0,0.1152491514735797,115.24915147357967,0.4426984126984127,0.4431349206349206,0.9140211640211641,0.9140211640211641,0.08597883597883597,15.0,2.0,0.11283450976286691,-0.12356444996788651,,43.0,0.03104664667304416,31.046646673044155,0.46194444444444444,0.4659126984126984,0.9563492063492064,0.9563492063492064,0.04365079365079365,3.0,0.0,-3.059778760272569,1.522126597162421,214.0,,,,-6.384194213973826,-1.8022400277780126,97.0,-4.798206737548671,3.9718118871024277,49.0,8.858602952752426,6.83496518933695,9.0,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.5,decay_0p65_rec_0p85_c1_scale_0p50,0.07383978769723498,-0.1931723654794878,,797.0,0.3602572998922977,360.25729989229774,0.49738486842105256,0.4977960526315789,0.9547697368421053,0.9547697368421053,0.09046052631578948,64.0,4.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.06160182833546912,-0.18225095614167197,,415.0,0.19505178241445545,195.05178241445546,0.5027539682539682,0.503015873015873,0.9503968253968254,0.9503968253968254,0.0992063492063492,32.0,3.0,0.05167944275685521,-0.15803814705550778,,226.0,0.1123550737130959,112.35507371309589,0.4856878306878307,0.4861243386243386,0.957010582010582,0.957010582010582,0.08597883597883597,15.0,2.0,0.06822670833006717,-0.158038147055508,,51.0,0.031057313383386506,31.057313383386504,0.48376984126984124,0.48773809523809525,0.9781746031746031,0.9781746031746031,0.04365079365079365,3.0,0.0,-1.4450932593985444,3.1985402631172333,393.0,,,,-3.142197044124706,0.9663145719583821,204.0,-2.3544482484891605,3.3875954805747566,105.0,4.397822809472451,3.387595480574801,17.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c1_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,1.0,0.75,decay_0p65_rec_0p85_c1_scale_0p75,0.08129063318884144,-0.2068194872271879,,797.0,0.3585207379406973,358.52073794069736,0.5199321546052631,0.5203433388157894,0.9773848684210527,0.9773848684210527,0.09046052631578948,64.0,4.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07744062908951688,-0.17505448737750817,,415.0,0.19315596328648665,193.15596328648667,0.5275555555555556,0.5278174603174602,0.9751984126984127,0.9751984126984127,0.0992063492063492,32.0,3.0,0.06355142108176537,-0.1750544873775084,,226.0,0.11082815786368673,110.82815786368671,0.5071825396825397,0.5076190476190476,0.978505291005291,0.978505291005291,0.08597883597883597,15.0,2.0,0.04614730778740728,-0.1750544873775085,,51.0,0.03105451111517584,31.054511115175842,0.49468253968253967,0.4986507936507936,0.9890873015873016,0.9890873015873016,0.04365079365079365,3.0,0.0,-0.7000087102378982,1.8338280883472224,393.0,,,,-1.5583169687199305,1.685961448374762,204.0,-1.1672504159981445,1.6859614483746954,105.0,2.1898827552064626,1.685961448374751,17.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.0,decay_0p65_rec_0p85_c3_scale_0p00,0.07390811362136596,-0.20399159607952677,,603.0,0.36329107494647017,363.29107494647013,0.49272615131578945,0.4931373355263158,0.9502467105263158,0.9502467105263158,0.04975328947368421,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07706350352038926,-0.13328162094793772,,299.0,0.1954766539579055,195.47665395790548,0.4952142857142857,0.49547619047619046,0.9428571428571428,0.9428571428571428,0.05714285714285714,14.0,2.0,0.07291442476952059,-0.13328162094793727,,163.0,0.1112491514735797,111.24915147357967,0.47973544973544974,0.48017195767195764,0.951058201058201,0.951058201058201,0.04894179894179894,7.0,1.0,0.11628789740731338,-0.1299818982455726,,42.0,0.031046646673044152,31.046646673044155,0.4857539682539682,0.4897222222222222,0.9801587301587301,0.9801587301587301,0.01984126984126984,2.0,0.0,-1.438260666985447,2.1166172031133357,199.0,,,,-1.5960295256326917,5.8632480913318075,88.0,-0.23095004722262225,5.8632480913318075,42.0,9.203941717197072,6.193220361568342,8.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.5,decay_0p65_rec_0p85_c3_scale_0p50,0.08158216467784407,-0.21455600046447942,,703.0,0.3604921931750435,360.49219317504344,0.5176027960526316,0.5180139802631579,0.9751233552631579,0.9751233552631579,0.04975328947368421,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.0856374980275485,-0.1611291127538993,,361.0,0.19361591552816523,193.61591552816523,0.5237857142857143,0.524047619047619,0.9714285714285714,0.9714285714285714,0.05714285714285714,14.0,2.0,0.07457904571508545,-0.16112911275389963,,196.0,0.11030061690816825,110.30061690816825,0.5042063492063492,0.5046428571428572,0.9755291005291006,0.9755291005291006,0.04894179894179894,7.0,1.0,0.06978800477587876,-0.16112911275389963,,45.0,0.031041258931827798,31.041258931827798,0.49567460317460316,0.4996428571428571,0.9900793650793651,0.9900793650793651,0.01984126984126984,2.0,0.0,-0.6708555613376355,1.0601767646180704,299.0,,,,-0.7386300749167685,3.0784989107356497,150.0,-0.06448795266613683,3.078498910735572,75.0,4.553952454053611,3.0784989107356386,11.0,4,True,True,True,True,pass
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p85_c3_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.85,3.0,0.75,decay_0p65_rec_0p85_c3_scale_0p75,0.08504003666041848,-0.21986821993013006,,703.0,0.3591024066634533,359.1024066634532,0.5300411184210526,0.5304523026315789,0.987561677631579,0.987561677631579,0.04975328947368421,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08945675322863833,-0.17657081420548215,,361.0,0.19258074459605062,192.5807445960506,0.5380714285714286,0.5383333333333333,0.9857142857142858,0.9857142857142858,0.05714285714285714,14.0,2.0,0.07501182902573178,-0.17657081420548248,,196.0,0.10978749537767223,109.78749537767222,0.516441798941799,0.5168783068783068,0.9877645502645502,0.9877645502645502,0.04894179894179894,7.0,1.0,0.046888332155848866,-0.17657081420548182,,45.0,0.031042472909547043,31.042472909547044,0.5006349206349207,0.5046031746031746,0.9950396825396826,0.9950396825396826,0.01984126984126984,2.0,0.0,-0.32506836308019427,0.5289548180530068,299.0,,,,-0.3567045548077852,1.534328765577364,150.0,-0.021209621601503414,1.5343287655772864,75.0,2.2639851920506215,1.5343287655774196,11.0,4,True,True,True,True,pass
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.0,decay_0p65_rec_0p95_c1_scale_0p00,0.052042668555653204,-0.20797356102022435,,615.0,0.36261145376472115,362.6114537647212,0.45064555921052635,0.4510567434210526,0.9078947368421053,0.9078947368421053,0.09210526315789473,62.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.019339282615476572,-0.20797356102022413,,306.0,0.19681164905977505,196.81164905977505,0.4499761904761905,0.4502380952380952,0.8976190476190476,0.8976190476190476,0.10238095238095238,31.0,2.0,0.018852435770316367,-0.15008958347906665,,169.0,0.1132491514735797,113.24915147357967,0.4374074074074074,0.4378439153439153,0.9087301587301587,0.9087301587301587,0.09126984126984126,15.0,1.0,0.11283450976286691,-0.12356444996788651,,43.0,0.03104664667304416,31.046646673044155,0.46194444444444444,0.4659126984126984,0.9563492063492064,0.9563492063492064,0.04365079365079365,3.0,0.0,-3.624805173556722,1.7184207090435777,211.0,,,,-7.368451616123961,-1.6059459158968337,95.0,-5.637148947143045,4.182451838218871,48.0,8.858602952752426,6.83496518933695,9.0,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.5,decay_0p65_rec_0p95_c1_scale_0p50,0.07100120602925797,-0.1931723654794878,,800.0,0.359332138587293,359.332138587293,0.49656249999999996,0.4969736842105263,0.9539473684210527,0.9539473684210527,0.09210526315789473,62.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.056579194226683116,-0.18225095614167086,,418.0,0.19410480359392127,194.10480359392125,0.5011666666666666,0.5014285714285714,0.9488095238095238,0.9488095238095238,0.10238095238095238,31.0,2.0,0.04747929771885828,-0.158038147055508,,229.0,0.11139645285584225,111.39645285584223,0.48304232804232805,0.48347883597883595,0.9543650793650794,0.9543650793650794,0.09126984126984126,15.0,1.0,0.06822670833006717,-0.158038147055508,,51.0,0.031057313383386506,31.057313383386504,0.48376984126984124,0.48773809523809525,0.9781746031746031,0.9781746031746031,0.04365079365079365,3.0,0.0,-1.7289514261962458,3.1985402631172333,396.0,,,,-3.6444604550033066,0.9663145719584931,207.0,-2.774462752288853,3.3875954805747344,108.0,4.397822809472451,3.387595480574801,17.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c1_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,1.0,0.75,decay_0p65_rec_0p95_c1_scale_0p75,0.07986893681644913,-0.2068194872271879,,800.0,0.3580763719493625,358.07637194936245,0.5195209703947368,0.5199321546052631,0.9769736842105263,0.9769736842105263,0.09210526315789473,62.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07490540276909363,-0.17505448737750895,,418.0,0.1926955193181749,192.69551931817495,0.5267619047619048,0.5270238095238095,0.9744047619047619,0.9744047619047619,0.10238095238095238,31.0,2.0,0.06145137271511625,-0.1750544873775085,,229.0,0.11035904081973437,110.35904081973436,0.5058597883597884,0.5062962962962962,0.9771825396825397,0.9771825396825397,0.09126984126984126,15.0,1.0,0.04614730778740728,-0.1750544873775085,,51.0,0.03105451111517584,31.054511115175842,0.49468253968253967,0.4986507936507936,0.9890873015873016,0.9890873015873016,0.04365079365079365,3.0,0.0,-0.8421783474771294,1.8338280883472224,396.0,,,,-1.811839600762255,1.6859614483746843,207.0,-1.3772552526630566,1.6859614483746843,108.0,2.1898827552064626,1.685961448374751,17.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.0,decay_0p65_rec_0p95_c3_scale_0p00,0.07177845032948027,-0.20399159607952677,,603.0,0.36329107494647017,363.29107494647013,0.4914925986842105,0.4919037828947368,0.9490131578947368,0.9490131578947368,0.05098684210526316,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07625851432669051,-0.13328162094793805,,299.0,0.1954766539579055,195.47665395790548,0.49362698412698414,0.4938888888888889,0.9412698412698413,0.9412698412698413,0.05873015873015873,14.0,2.0,0.07749805655356212,-0.13328162094793727,,163.0,0.11124915147357968,111.24915147357967,0.4784126984126984,0.47884920634920636,0.9497354497354498,0.9497354497354498,0.05026455026455026,7.0,1.0,0.11628789740731338,-0.1299818982455726,,42.0,0.031046646673044152,31.046646673044155,0.4857539682539682,0.4897222222222222,0.9801587301587301,0.9801587301587301,0.01984126984126984,2.0,0.0,-1.6512269961740156,2.1166172031133357,199.0,,,,-1.6765284450025675,5.863248091331775,88.0,0.22741313118153084,5.8632480913318075,42.0,9.203941717197072,6.193220361568342,8.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.5,decay_0p65_rec_0p95_c3_scale_0p50,0.08051270353418127,-0.21455600046447942,,706.0,0.36054512127326,360.54512127325995,0.5169860197368421,0.5173972039473684,0.9745065789473685,0.9745065789473685,0.05098684210526316,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08523745687765016,-0.16112911275389963,,363.0,0.19364408264694072,193.64408264694072,0.5229920634920635,0.5232539682539682,0.9706349206349206,0.9706349206349206,0.05873015873015873,14.0,2.0,0.07687275536889437,-0.16112911275389918,,197.0,0.11031887149455255,110.31887149455252,0.5035449735449735,0.5039814814814815,0.9748677248677249,0.9748677248677249,0.05026455026455026,7.0,1.0,0.06978800477587876,-0.16112911275389963,,45.0,0.031041258931827798,31.041258931827798,0.49567460317460316,0.4996428571428571,0.9900793650793651,0.9900793650793651,0.01984126984126984,2.0,0.0,-0.7778016757039152,1.0601767646180704,302.0,,,,-0.7786341899066018,3.0784989107356164,152.0,0.16488301271475603,3.0784989107356164,76.0,4.553952454053611,3.0784989107356386,11.0,4,True,True,True,True,pass
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p65_rec_0p95_c3_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.65,0.95,3.0,0.75,decay_0p65_rec_0p95_c3_scale_0p75,0.08450438316497011,-0.21986821993013006,,706.0,0.3591416737044884,359.1416737044884,0.5297327302631579,0.5301439144736841,0.9872532894736842,0.9872532894736842,0.05098684210526316,24.0,3.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.08925747144941099,-0.17657081420548215,,363.0,0.1926017325410897,192.60173254108972,0.5376746031746032,0.5379365079365079,0.9853174603174604,0.9853174603174604,0.05873015873015873,14.0,2.0,0.07615877009772509,-0.1765708142054826,,197.0,0.10980110962259247,109.80110962259246,0.5161111111111111,0.516547619047619,0.9874338624338624,0.9874338624338624,0.05026455026455026,7.0,1.0,0.046888332155848866,-0.17657081420548182,,45.0,0.031042472909547043,31.042472909547044,0.5006349206349207,0.5046031746031746,0.9950396825396826,0.9950396825396826,0.01984126984126984,2.0,0.0,-0.37863371262503165,0.5289548180530068,302.0,,,,-0.37663273273051967,1.534328765577364,152.0,0.09348448559782785,1.5343287655772753,76.0,2.2639851920506215,1.5343287655774196,11.0,4,True,True,True,True,pass
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p75_rec_0p85_c1_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.75,0.85,1.0,0.0,decay_0p75_rec_0p85_c1_scale_0p00,0.03142904475685282,-0.29130814921738923,,627.0,0.36627477205341985,366.2747720534199,0.4069161184210527,0.4069161184210526,0.8634868421052632,0.8630756578947368,0.13692434210526316,85.0,6.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.004067772847128115,-0.29130814921738857,,314.0,0.1984703767107603,198.47037671076026,0.404468253968254,0.40393650793650787,0.8515873015873016,0.8507936507936508,0.1492063492063492,45.0,4.0,0.0049703437063242095,-0.15663759079058048,,174.0,0.11424432834287158,114.24432834287157,0.39243386243386247,0.39154761904761903,0.8637566137566137,0.8624338624338624,0.13756613756613756,24.0,2.0,0.09147544234935623,-0.130450981503055,,46.0,0.03137990443041958,31.379904430419575,0.42623015873015874,0.42623015873015874,0.9206349206349206,0.9166666666666666,0.08333333333333333,7.0,0.0,-5.686167553436761,-6.615038110672911,223.0,,,,-8.895602592958806,-9.939404735613277,103.0,-7.0253581535422605,3.5276511070674865,53.0,6.722696211401358,6.146312035820101,12.0,2,False,False,True,False,full_mdd=False;dd_windows=2;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p75_rec_0p85_c1_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.75,0.85,1.0,0.5,decay_0p75_rec_0p85_c1_scale_0p50,0.06075742875136214,-0.22207264990140152,,901.0,0.36063127521635013,360.6312752163501,0.4746977796052632,0.47490337171052627,0.9317434210526315,0.9315378289473685,0.13692434210526316,85.0,6.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.049146552892702644,-0.22207264990140219,,472.0,0.19366384652183005,193.66384652183004,0.4784126984126984,0.4782777777777778,0.9257936507936508,0.9253968253968254,0.1492063492063492,45.0,4.0,0.040868169645107644,-0.1567561441853369,,262.0,0.11092189138369005,110.92189138369004,0.46055555555555555,0.4603306878306878,0.9318783068783069,0.9312169312169312,0.13756613756613756,24.0,2.0,0.05836335261426373,-0.15675614418533745,,60.0,0.03090465401437778,30.904654014377783,0.4659126984126984,0.46789682539682537,0.9603174603174603,0.9583333333333334,0.08333333333333333,7.0,0.0,-2.7533291539858284,0.3085118209258608,497.0,,,,-4.387724588401354,-3.0158548040146393,261.0,-3.435575559663917,3.515795767591845,141.0,3.411487237892108,3.515795767591856,26.0,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p75_rec_0p85_c1_scale_0p75,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.75,0.85,1.0,0.75,decay_0p75_rec_0p85_c1_scale_0p75,0.0747859547400136,-0.21067770271917563,,901.0,0.3584319939578509,358.4319939578509,0.5085886101973685,0.508896998355263,0.9658717105263158,0.9657689144736842,0.13692434210526316,85.0,6.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07131819037800469,-0.19314744803524397,,472.0,0.19183059770205552,191.83059770205548,0.5153849206349206,0.5154484126984127,0.9628968253968254,0.9626984126984127,0.1492063492063492,45.0,4.0,0.05832246298584898,-0.17393640464051296,,262.0,0.10963164650133386,109.63164650133386,0.4946164021164021,0.49472222222222223,0.9659391534391535,0.9656084656084656,0.13756613756613756,24.0,2.0,0.04150073247524744,-0.1739364046405133,,60.0,0.030815049823171996,30.815049823171996,0.4857539682539682,0.48873015873015874,0.9801587301587301,0.9791666666666666,0.08333333333333333,7.0,0.0,-1.3504765551206832,1.4480065391484498,497.0,,,,-2.1705608398711496,-0.12333461739881812,261.0,-1.6901462255897837,1.7977697220742384,141.0,1.7252252239904786,1.7977697220742717,26.0,3,False,True,True,False,full_mdd=True;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p75_rec_0p85_c3_scale_0p00,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.75,0.85,3.0,0.0,decay_0p75_rec_0p85_c3_scale_0p00,0.05485866046270793,-0.2284576055103027,,612.0,0.3672915111776761,367.2915111776761,0.4702467105263157,0.47065789473684205,0.9276315789473685,0.9276315789473685,0.07236842105263158,34.0,5.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.05394614592762448,-0.1424224445195701,,307.0,0.1994766539579055,199.47665395790548,0.46584920634920635,0.4661111111111111,0.9134920634920635,0.9134920634920635,0.0865079365079365,20.0,4.0,0.05225297162926368,-0.12356444996788674,,168.0,0.1132491514735797,113.24915147357967,0.44666666666666666,0.4471031746031746,0.917989417989418,0.917989417989418,0.082010582010582,11.0,2.0,0.11985851147510118,-0.12356444996788674,,43.0,0.03104664667304416,31.046646673044155,0.46988095238095234,0.47384920634920635,0.9642857142857143,0.9642857142857143,0.03571428571428571,3.0,0.0,-3.3432059828512495,-0.3299837399642569,208.0,,,,-3.9077652849091704,4.94916573416857,96.0,-2.2970953612483136,6.834965189336861,47.0,9.561003123975853,6.834965189336928,9.0,3,False,False,True,False,full_mdd=False;dd_windows=3;return_tol=False;material=True
lb_28_r2_0p50_buf_1p00_entry_0p67_decay_0p75_rec_0p85_c3_scale_0p50,lb_28_r2_0p50_buf_1p00_entry_0p67_decay_off,entry_neighbor,28,0.5,0p50,1.0,1p00,0.67,0p67,True,0.75,0.85,3.0,0.5,decay_0p75_rec_0p85_c3_scale_0p50,0.07200119339528266,-0.22382368920723816,,758.0,0.3629101109225744,362.91011092257446,0.5063630756578947,0.5067742598684211,0.9638157894736842,0.9638157894736842,0.07236842105263158,34.0,5.0,,,insufficient rows: 2432 < 2520 trading days,,,,,,,,,,,0.07406646976974351,-0.15803814705550778,,400.0,0.1956819295370552,195.68192953705517,0.5091031746031747,0.5093650793650794,0.9567460317460318,0.9567460317460318,0.0865079365079365,20.0,4.0,0.06432889834020639,-0.15803814705550823,,222.0,0.11134745137965145,111.34745137965143,0.4876719576719577,0.4881084656084656,0.958994708994709,0.958994708994709,0.082010582010582,11.0,2.0,0.0715685168261968,-0.1580381470555079,,49.0,0.03105231048039853,31.05231048039853,0.48773809523809525,0.4917063492063492,0.9821428571428571,0.9821428571428571,0.03571428571428571,3.0,0.0,-1.6289526895937767,0.13340789034219647,354.0,,,,-1.8957329006972667,3.387595480574801,189.0,-1.0895026901540428,3.387595480574712,101.0,4.732003659085415,3.387595480574812,15.0,4,False,True,True,False,full_mdd=True;dd_windows=4;return_tol=False;material=True
