candidate,line_role,lookback,r2_threshold,r2_label,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.02976012918971538,0.18595220269536694,-0.2663372337935104,0.25110340405498466,153.0,282.0,0.13528696154861092,135.2869615486109,0.7976190476190477,0.7162698412698413,0.6888227513227513,0.6888227513227513,0.97255291005291,0.97255291005291,0.10978835978835978,18.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16385255957843403,0.15911770567001407,-0.2538351810543412,-1.0440895163577293,42.0,90.0,0.05006938184043676,50.06938184043676,0.8333333333333334,0.7440476190476191,0.7251984126984127,0.7291666666666666,0.9851190476190477,0.9851190476190477,0.05952380952380952,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.06016250330661177,0.17220319308285312,-0.23145398348539203,0.4256452646895381,708.0,690.0,0.41489678053171597,414.896780531716,0.7088815789473685,0.6638569078947368,0.6165707236842105,0.6169819078947368,0.953125,0.953125,0.046875,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05791155902549883,0.17135717792096963,-0.23145398348539203,0.41455897705525685,362.0,367.0,0.22891433101161154,228.91433101161152,0.7126984126984127,0.6880952380952381,0.6202380952380953,0.6206349206349207,0.9325396825396826,0.9325396825396826,0.06746031746031746,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.008741609513377435,0.1851024889398138,-0.23145398348539303,0.14006317923917166,203.0,204.0,0.13520010914133646,135.20010914133644,0.7314814814814815,0.7162698412698413,0.6501322751322751,0.6501322751322751,0.9338624338624338,0.9338624338624338,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1226742709122235,0.15777724281214014,-0.2194080664258522,-0.7499750236769077,45.0,77.0,0.05006235259594959,50.06235259594959,0.8214285714285714,0.7440476190476191,0.7281746031746031,0.7321428571428571,0.9880952380952381,0.9880952380952381,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07054928770231261,0.17464554519509473,-0.2566458534679852,0.477959835417568,594.0,786.0,0.4131262735388308,413.1262735388308,0.7557565789473685,0.6638569078947368,0.6400082236842105,0.6404194078947368,0.9765625,0.9765625,0.046875,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07073971126843737,0.1745294450263928,-0.2566458534679844,0.47925633055456485,277.0,442.0,0.22808491798774494,228.08491798774494,0.7801587301587302,0.6880952380952381,0.653968253968254,0.6543650793650794,0.9662698412698413,0.9662698412698413,0.06746031746031746,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.020993749556858177,0.18758207919630393,-0.2566458534679834,0.20505266511972498,153.0,249.0,0.13528968241902356,135.28968241902356,0.7976190476190477,0.7162698412698413,0.6832010582010583,0.6832010582010583,0.966931216931217,0.966931216931217,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15143178864654638,0.16036638691777247,-0.24499478482332682,-0.9429616235951805,42.0,78.0,0.05004546552599949,50.045465525999504,0.8333333333333334,0.7440476190476191,0.7341269841269841,0.7380952380952381,0.9940476190476191,0.9940476190476191,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07546239564944224,0.1776504387780721,-0.26917740749771124,0.4986375142341302,594.0,786.0,0.41206852286026324,412.0685228602632,0.7557565789473685,0.6638569078947368,0.6517269736842105,0.6521381578947368,0.98828125,0.98828125,0.046875,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.0767967914951555,0.1784207077008473,-0.2691774074977099,0.5043005812856867,277.0,442.0,0.2275419300762282,227.5419300762282,0.7801587301587302,0.6880952380952381,0.6708333333333333,0.6712301587301587,0.9831349206349206,0.9831349206349206,0.06746031746031746,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.026845423851531658,0.190619249622931,-0.26917740749771,0.23480818864202815,153.0,249.0,0.1352669977008892,135.26699770088922,0.7976190476190477,0.7162698412698413,0.6997354497354498,0.6997354497354498,0.9834656084656085,0.9834656084656085,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p85_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16573705409518136,0.16362095029826323,-0.2577227539761887,-1.0247095700674174,42.0,78.0,0.05004952101936057,50.04952101936057,0.8333333333333334,0.7440476190476191,0.7371031746031746,0.7410714285714286,0.9970238095238095,0.9970238095238095,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.04774668802658377,0.16211697071493408,-0.22035586696591236,0.368990706199345,816.0,706.0,0.414896780531716,414.896780531716,0.6644736842105263,0.6638569078947368,0.5721628289473685,0.5725740131578947,0.9087171052631579,0.9087171052631579,0.0912828947368421,62.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03401539788889307,0.15838486129384047,-0.22035586696591247,0.29064661278898457,423.0,376.0,0.22891433101161154,228.91433101161152,0.6642857142857143,0.6880952380952381,0.5718253968253968,0.5722222222222222,0.8841269841269841,0.8841269841269841,0.11587301587301588,32.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.018719473293941746,0.17389685217469233,-0.2203558669659117,0.19391568054432495,236.0,210.0,0.13520010914133646,135.20010914133644,0.6878306878306878,0.7162698412698413,0.6064814814814815,0.6064814814814815,0.8902116402116402,0.8902116402116402,0.10978835978835978,18.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.11574352855258885,0.14678298156950398,-0.21090343876861184,-0.7639404713622173,57.0,79.0,0.05006235259594959,50.06235259594959,0.7738095238095238,0.7440476190476191,0.6805555555555556,0.6845238095238095,0.9404761904761905,0.9404761904761905,0.05952380952380952,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.06470053092638217,0.16719653229700102,-0.251003752218924,0.4588167481076669,594.0,894.0,0.4132958858332182,413.2958858332182,0.7557565789473685,0.6638569078947368,0.6178042763157895,0.6182154605263158,0.954358552631579,0.954358552631579,0.0912828947368421,62.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05912115778374316,0.16507006494237572,-0.2510037522189247,0.43080629250459773,277.0,503.0,0.22820737384130013,228.20737384130013,0.7801587301587302,0.6880952380952381,0.6297619047619047,0.6301587301587301,0.942063492063492,0.942063492063492,0.11587301587301588,32.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.026539730227611358,0.1793692527919491,-0.251003752218924,0.23606301332164537,153.0,282.0,0.13531694511391634,135.31694511391635,0.7976190476190477,0.7162698412698413,0.6613756613756614,0.6613756613756614,0.9451058201058201,0.9451058201058201,0.10978835978835978,18.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.14775792710649815,0.1523858949861464,-0.23947258428747886,-0.9721743582262141,42.0,90.0,0.0500720487995754,50.0720487995754,0.8333333333333334,0.7440476190476191,0.7103174603174603,0.7142857142857143,0.9702380952380952,0.9702380952380952,0.05952380952380952,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07263156552890448,0.17341081764284558,-0.2663372337935104,0.49130245466092914,594.0,894.0,0.4121945952427874,412.1945952427874,0.7557565789473685,0.6638569078947368,0.640625,0.6410361842105263,0.9771792763157895,0.9771792763157895,0.0912828947368421,62.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07107694142232956,0.17308734380930177,-0.2663372337935094,0.4835985107009374,277.0,503.0,0.2276330492390204,227.6330492390204,0.7801587301587302,0.6880952380952381,0.6587301587301587,0.6591269841269841,0.971031746031746,0.971031746031746,0.11587301587301588,32.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.02976012918971538,0.18595220269536694,-0.2663372337935104,0.25110340405498466,153.0,282.0,0.13528696154861092,135.2869615486109,0.7976190476190477,0.7162698412698413,0.6888227513227513,0.6888227513227513,0.97255291005291,0.97255291005291,0.10978835978835978,18.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c1_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16385255957843403,0.15911770567001407,-0.2538351810543412,-1.0440895163577293,42.0,90.0,0.05006938184043676,50.06938184043676,0.8333333333333334,0.7440476190476191,0.7251984126984127,0.7291666666666666,0.9851190476190477,0.9851190476190477,0.05952380952380952,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.057951455994147194,0.1717025526927476,-0.23145398348539148,0.4142247986994903,711.0,690.0,0.41489678053171597,414.896780531716,0.7076480263157895,0.6638569078947368,0.6153371710526315,0.6157483552631579,0.951891447368421,0.951891447368421,0.04810855263157895,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.05365707877562276,0.17038442437132614,-0.23145398348539237,0.39229792330483687,365.0,367.0,0.22891433101161154,228.91433101161152,0.7103174603174603,0.6880952380952381,0.6178571428571429,0.6182539682539683,0.9301587301587302,0.9301587301587302,0.06984126984126984,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.008741609513377435,0.1851024889398138,-0.23145398348539303,0.14006317923917166,203.0,204.0,0.13520010914133646,135.20010914133644,0.7314814814814815,0.7162698412698413,0.6501322751322751,0.6501322751322751,0.9338624338624338,0.9338624338624338,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1226742709122235,0.15777724281214014,-0.2194080664258522,-0.7499750236769077,45.0,77.0,0.05006235259594959,50.06235259594959,0.8214285714285714,0.7440476190476191,0.7281746031746031,0.7321428571428571,0.9880952380952381,0.9880952380952381,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.06945284889116299,0.17427639341992912,-0.2566458534679842,0.4727230429078215,594.0,789.0,0.4131489064839008,413.14890648390076,0.7557565789473685,0.6638569078947368,0.639391447368421,0.6398026315789473,0.9759457236842105,0.9759457236842105,0.04810855263157895,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.06862404214246354,0.17381572768167478,-0.25664585346798485,0.46913031276831885,277.0,445.0,0.22810755093281498,228.10755093281497,0.7801587301587302,0.6880952380952381,0.6527777777777778,0.6531746031746032,0.9650793650793651,0.9650793650793651,0.06984126984126984,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.020993749556858177,0.18758207919630393,-0.2566458534679834,0.20505266511972498,153.0,249.0,0.13528968241902356,135.28968241902356,0.7976190476190477,0.7162698412698413,0.6832010582010583,0.6832010582010583,0.966931216931217,0.966931216931217,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p50,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.15143178864654638,0.16036638691777247,-0.24499478482332682,-0.9429616235951805,42.0,78.0,0.05004546552599949,50.045465525999504,0.8333333333333334,0.7440476190476191,0.7341269841269841,0.7380952380952381,0.9940476190476191,0.9940476190476191,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.07491665679068604,0.17743896615284427,-0.2691774074977107,0.4961599508017434,594.0,789.0,0.4120854326821408,412.0854326821408,0.7557565789473685,0.6638569078947368,0.6514185855263158,0.6518297697368421,0.9879728618421053,0.9879728618421053,0.04810855263157895,18.0,2.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.07574237080498425,0.17801409939949875,-0.26917740749771024,0.4995424853752215,277.0,445.0,0.22755883989810574,227.55883989810576,0.7801587301587302,0.6880952380952381,0.6702380952380952,0.6706349206349206,0.9825396825396825,0.9825396825396825,0.06984126984126984,12.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.026845423851531658,0.190619249622931,-0.26917740749771,0.23480818864202815,153.0,249.0,0.1352669977008892,135.26699770088922,0.7976190476190477,0.7162698412698413,0.6997354497354498,0.6997354497354498,0.9834656084656085,0.9834656084656085,0.06613756613756613,6.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p45_rec_0p95_c3_scale_0p75,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.16573705409518136,0.16362095029826323,-0.2577227539761887,-1.0247095700674174,42.0,78.0,0.05004952101936057,50.04952101936057,0.8333333333333334,0.7440476190476191,0.7371031746031746,0.7410714285714286,0.9970238095238095,0.9970238095238095,0.011904761904761904,2.0,0.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.01095849855574782,0.1545571496771283,-0.3113608568077457,0.14808215010375744,910.0,716.0,0.415845153049753,415.845153049753,0.6258223684210527,0.6638569078947368,0.5345394736842105,0.5345394736842105,0.8704769736842105,0.8700657894736842,0.1299342105263158,79.0,5.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.026699355691055304,0.1560409249071134,-0.23562752483887095,0.24717096389920684,457.0,379.0,0.2268965011942633,226.89650119426332,0.6373015873015873,0.6880952380952381,0.546031746031746,0.5456349206349206,0.8579365079365079,0.8571428571428571,0.14285714285714285,40.0,1.0,
lb_25_r2_0p20_buf_1p05_entry_0p50_decay_0p55_rec_0p85_c1_scale_0p00,original_layer6_same_stage,25,0.2,0p20,1.05,1p05,0.5,0p50,True,0.55,0.85,1.0,0.0,decay_0p55_rec_0p85_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.003322122972232,0.17091707018077582,-0.23562752483887128,0.10522415409326397,256.0,212.0,0.13518564992111332,135.1856499211133,0.6613756613756614,0.7162698412698413,0.5813492063492064,0.580026455026455,0.8650793650793651,0.8637566137566137,0.13624338624338625,22.0,0.0,
