start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,avg_weight,holding_day_ratio,overheat_days,overheat_triggers,overheat_recoveries,avg_turnover,turnover_total,cost_total,candidate,segment,overheat_enter,overheat_exit,overheat_derisk_scale,episodes,positive_episodes,negative_episodes,event_alpha_sum,top3_alpha_share
2025-08-20,2026-09-02,252,0.35588862469123184,0.31310300813888503,1.12917768990807,-0.17184869163190464,0.9682539682539683,0.9682539682539683,1,1,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.235,last_1y,0.235,0.215,0.0,3,3,0,0.06619738894812183,1.0
2011-12-09,2026-09-02,3578,0.2361373204108217,0.2433197984771068,0.9923952268684738,-0.3572327758310311,0.892956959195081,0.892956959195081,5,3,2,0.19424259362772497,695.0,0.695,enter_0.240,full,0.24,0.22,0.0,3,3,0,0.06619738894812183,1.0
2016-04-21,2026-09-02,2520,0.34719722531872366,0.2404959233757875,1.3587859595751315,-0.21482886172980076,0.9734126984126984,0.9734126984126984,4,2,1,0.22380952380952382,564.0,0.5640000000000001,enter_0.240,last_10y,0.24,0.22,0.0,3,3,0,0.06619738894812183,1.0
2021-06-25,2026-09-02,1260,0.49615312571178505,0.26550775014816097,1.64878955309199,-0.2148288617298011,0.9674603174603175,0.9674603174603175,4,2,1,0.24444444444444444,308.0,0.308,enter_0.240,last_5y,0.24,0.22,0.0,3,3,0,0.06619738894812183,1.0
2023-07-24,2026-09-02,756,0.6325955112643433,0.2875726938925075,1.8467207844290998,-0.1718486916319043,0.958994708994709,0.958994708994709,4,2,1,0.26455026455026454,200.0,0.2,enter_0.240,last_3y,0.24,0.22,0.0,3,3,0,0.06619738894812183,1.0
2025-08-20,2026-09-02,252,0.35588862469123184,0.31310300813888503,1.12917768990807,-0.17184869163190464,0.9682539682539683,0.9682539682539683,1,1,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.240,last_1y,0.24,0.22,0.0,3,3,0,0.06619738894812183,1.0
2011-12-09,2026-09-02,3578,0.23469489401508503,0.24338550813790197,0.987391422834895,-0.3572327758310311,0.8932364449413079,0.8932364449413079,4,2,2,0.19424259362772497,695.0,0.695,enter_0.250,full,0.25,0.23,0.0,2,2,0,0.04948167278957989,1.0
2016-04-21,2026-09-02,2520,0.3449657530236314,0.2405926067133345,1.3514376760922107,-0.21482886172980076,0.9738095238095238,0.9738095238095238,3,1,1,0.22380952380952382,564.0,0.5640000000000001,enter_0.250,last_10y,0.25,0.23,0.0,2,2,0,0.04948167278957989,1.0
2021-06-25,2026-09-02,1260,0.4912008304291686,0.26568826410930135,1.6353498515749965,-0.2148288617298011,0.9682539682539683,0.9682539682539683,3,1,1,0.24444444444444444,308.0,0.308,enter_0.250,last_5y,0.25,0.23,0.0,2,2,0,0.04948167278957989,1.0
2023-07-24,2026-09-02,756,0.6235989152391483,0.28785736109740157,1.825943353056175,-0.1718486916319043,0.9603174603174603,0.9603174603174603,3,1,1,0.26455026455026454,200.0,0.2,enter_0.250,last_3y,0.25,0.23,0.0,2,2,0,0.04948167278957989,1.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.250,last_1y,0.25,0.23,0.0,2,2,0,0.04948167278957989,1.0
2011-12-09,2026-09-02,3578,0.23256023456245778,0.24350060598265902,0.9799283084918657,-0.3646693805451108,0.893515930687535,0.893515930687535,3,1,1,0.1936836221352711,693.0,0.693,enter_0.275,full,0.275,0.255,0.0,1,1,0,0.024608544143356878,1.0
2016-04-21,2026-09-02,2520,0.3449657530236314,0.2405926067133345,1.3514376760922107,-0.21482886172980076,0.9738095238095238,0.9738095238095238,3,1,1,0.22380952380952382,564.0,0.5640000000000001,enter_0.275,last_10y,0.275,0.255,0.0,1,1,0,0.024608544143356878,1.0
2021-06-25,2026-09-02,1260,0.4912008304291686,0.26568826410930135,1.6353498515749965,-0.2148288617298011,0.9682539682539683,0.9682539682539683,3,1,1,0.24444444444444444,308.0,0.308,enter_0.275,last_5y,0.275,0.255,0.0,1,1,0,0.024608544143356878,1.0
2023-07-24,2026-09-02,756,0.6235989152391483,0.28785736109740157,1.825943353056175,-0.1718486916319043,0.9603174603174603,0.9603174603174603,3,1,1,0.26455026455026454,200.0,0.2,enter_0.275,last_3y,0.275,0.255,0.0,1,1,0,0.024608544143356878,1.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.275,last_1y,0.275,0.255,0.0,1,1,0,0.024608544143356878,1.0
2011-12-09,2026-09-02,3578,0.2304516411332438,0.243716346643768,0.9722486786218415,-0.3646693805451108,0.8943543879262158,0.8943543879262158,0,0,0,0.19312465064281722,691.0,0.691,enter_0.300,full,0.3,0.27999999999999997,0.0,0,0,0,0.0,0.0
2016-04-21,2026-09-02,2520,0.3417000275453328,0.24090591081288845,1.3398950386378392,-0.21482886172980076,0.975,0.975,0,0,0,0.22301587301587303,562.0,0.562,enter_0.300,last_10y,0.3,0.27999999999999997,0.0,0,0,0,0.0,0.0
2021-06-25,2026-09-02,1260,0.48396802131980965,0.26626305032071695,1.6141132068789015,-0.2148288617298011,0.9706349206349206,0.9706349206349206,0,0,0,0.24285714285714285,306.0,0.306,enter_0.300,last_5y,0.3,0.27999999999999997,0.0,0,0,0,0.0,0.0
2023-07-24,2026-09-02,756,0.6104951753386918,0.2887508298802378,1.7930810447278898,-0.17184869163190408,0.9642857142857143,0.9642857142857143,0,0,0,0.2619047619047619,198.0,0.198,enter_0.300,last_3y,0.3,0.27999999999999997,0.0,0,0,0,0.0,0.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.300,last_1y,0.3,0.27999999999999997,0.0,0,0,0,0.0,0.0
2011-12-09,2026-09-02,3578,0.2304516411332438,0.243716346643768,0.9722486786218415,-0.3646693805451108,0.8943543879262158,0.8943543879262158,0,0,0,0.19312465064281722,691.0,0.691,enter_0.350,full,0.35,0.32999999999999996,0.0,0,0,0,0.0,0.0
2016-04-21,2026-09-02,2520,0.3417000275453328,0.24090591081288845,1.3398950386378392,-0.21482886172980076,0.975,0.975,0,0,0,0.22301587301587303,562.0,0.562,enter_0.350,last_10y,0.35,0.32999999999999996,0.0,0,0,0,0.0,0.0
2021-06-25,2026-09-02,1260,0.48396802131980965,0.26626305032071695,1.6141132068789015,-0.2148288617298011,0.9706349206349206,0.9706349206349206,0,0,0,0.24285714285714285,306.0,0.306,enter_0.350,last_5y,0.35,0.32999999999999996,0.0,0,0,0,0.0,0.0
2023-07-24,2026-09-02,756,0.6104951753386918,0.2887508298802378,1.7930810447278898,-0.17184869163190408,0.9642857142857143,0.9642857142857143,0,0,0,0.2619047619047619,198.0,0.198,enter_0.350,last_3y,0.35,0.32999999999999996,0.0,0,0,0,0.0,0.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.350,last_1y,0.35,0.32999999999999996,0.0,0,0,0,0.0,0.0
2011-12-09,2026-09-02,3578,0.2304516411332438,0.243716346643768,0.9722486786218415,-0.3646693805451108,0.8943543879262158,0.8943543879262158,0,0,0,0.19312465064281722,691.0,0.691,enter_0.400,full,0.4,0.38,0.0,0,0,0,0.0,0.0
2016-04-21,2026-09-02,2520,0.3417000275453328,0.24090591081288845,1.3398950386378392,-0.21482886172980076,0.975,0.975,0,0,0,0.22301587301587303,562.0,0.562,enter_0.400,last_10y,0.4,0.38,0.0,0,0,0,0.0,0.0
2021-06-25,2026-09-02,1260,0.48396802131980965,0.26626305032071695,1.6141132068789015,-0.2148288617298011,0.9706349206349206,0.9706349206349206,0,0,0,0.24285714285714285,306.0,0.306,enter_0.400,last_5y,0.4,0.38,0.0,0,0,0,0.0,0.0
2023-07-24,2026-09-02,756,0.6104951753386918,0.2887508298802378,1.7930810447278898,-0.17184869163190408,0.9642857142857143,0.9642857142857143,0,0,0,0.2619047619047619,198.0,0.198,enter_0.400,last_3y,0.4,0.38,0.0,0,0,0,0.0,0.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.400,last_1y,0.4,0.38,0.0,0,0,0,0.0,0.0
2011-12-09,2026-09-02,3578,0.2304516411332438,0.243716346643768,0.9722486786218415,-0.3646693805451108,0.8943543879262158,0.8943543879262158,0,0,0,0.19312465064281722,691.0,0.691,enter_0.450,full,0.45,0.43,0.0,0,0,0,0.0,0.0
2016-04-21,2026-09-02,2520,0.3417000275453328,0.24090591081288845,1.3398950386378392,-0.21482886172980076,0.975,0.975,0,0,0,0.22301587301587303,562.0,0.562,enter_0.450,last_10y,0.45,0.43,0.0,0,0,0,0.0,0.0
2021-06-25,2026-09-02,1260,0.48396802131980965,0.26626305032071695,1.6141132068789015,-0.2148288617298011,0.9706349206349206,0.9706349206349206,0,0,0,0.24285714285714285,306.0,0.306,enter_0.450,last_5y,0.45,0.43,0.0,0,0,0,0.0,0.0
2023-07-24,2026-09-02,756,0.6104951753386918,0.2887508298802378,1.7930810447278898,-0.17184869163190408,0.9642857142857143,0.9642857142857143,0,0,0,0.2619047619047619,198.0,0.198,enter_0.450,last_3y,0.45,0.43,0.0,0,0,0,0.0,0.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.450,last_1y,0.45,0.43,0.0,0,0,0,0.0,0.0
2011-12-09,2026-09-02,3578,0.2304516411332438,0.243716346643768,0.9722486786218415,-0.3646693805451108,0.8943543879262158,0.8943543879262158,0,0,0,0.19312465064281722,691.0,0.691,enter_0.500,full,0.5,0.48,0.0,0,0,0,0.0,0.0
2016-04-21,2026-09-02,2520,0.3417000275453328,0.24090591081288845,1.3398950386378392,-0.21482886172980076,0.975,0.975,0,0,0,0.22301587301587303,562.0,0.562,enter_0.500,last_10y,0.5,0.48,0.0,0,0,0,0.0,0.0
2021-06-25,2026-09-02,1260,0.48396802131980965,0.26626305032071695,1.6141132068789015,-0.2148288617298011,0.9706349206349206,0.9706349206349206,0,0,0,0.24285714285714285,306.0,0.306,enter_0.500,last_5y,0.5,0.48,0.0,0,0,0,0.0,0.0
2023-07-24,2026-09-02,756,0.6104951753386918,0.2887508298802378,1.7930810447278898,-0.17184869163190408,0.9642857142857143,0.9642857142857143,0,0,0,0.2619047619047619,198.0,0.198,enter_0.500,last_3y,0.5,0.48,0.0,0,0,0,0.0,0.0
2025-08-20,2026-09-02,252,0.33359660241526323,0.31384892256705815,1.0743488348190255,-0.17184869163190464,0.9722222222222222,0.9722222222222222,0,0,0,0.3492063492063492,88.0,0.08800000000000001,enter_0.500,last_1y,0.5,0.48,0.0,0,0,0,0.0,0.0
