candidate,line_role,line_order,lookback,r2_threshold,r2_label,r2_execution_threshold,switch_buffer,buffer_label,entry_fraction,entry_label,momentum_decay_enabled,decay_ratio_threshold,recovery_ratio_threshold,confirm_days,derisk_scale,decay_label,segment,window,end,start,rows,ann_return,ann_vol,max_dd,sharpe_repo,cash_days,trades,cost_total,turnover_total,holding_day_ratio,avg_holding_fraction,avg_exposure_effective,avg_final_exposure,avg_decay_multiplier_effective,avg_decay_multiplier_next,decay_day_ratio,trigger_count,recovery_count,reason
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09381010952989843,0.2025203825766273,-0.2967660522509692,0.5442770630333306,220.0,1051.0,0.3914100433767147,391.4100433767146,0.9095394736842105,0.8666735197368421,0.81982421875,0.8202354029605263,0.9535361842105263,0.9535361842105263,0.18585526315789475,88.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.03299654931523022,0.19764179011974856,-0.2967660522509674,0.2634126249322535,91.0,545.0,0.2189017568895691,218.9017568895691,0.9277777777777778,0.8837301587301587,0.8408730158730159,0.8410714285714286,0.9573412698412699,0.9573412698412699,0.17063492063492064,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.010505642049948305,0.2005410794481004,-0.2967660522509682,0.15289865997275592,51.0,312.0,0.13259768649451636,132.59768649451638,0.9325396825396826,0.8912037037037037,0.8508597883597884,0.8511904761904762,0.9599867724867724,0.9599867724867724,0.16005291005291006,28.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,1.0,0.75,decay_0p45_rec_0p85_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.17193326349539984,0.19377734462516785,-0.25548573483449355,-0.8752887575676797,12.0,84.0,0.04606031750376961,46.06031750376961,0.9523809523809523,0.9077380952380952,0.8908730158730159,0.8908730158730159,0.9831349206349206,0.9831349206349206,0.06746031746031746,9.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.04944118045976231,0.19514464705022397,-0.3559528066840604,0.34514987141375325,513.0,652.0,0.3987167743747497,398.7167743747498,0.7890625,0.8666735197368421,0.7457853618421053,0.7461965460526315,0.8795230263157895,0.8795230263157895,0.12047697368421052,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.007786948924834336,0.1933668297576798,-0.3559528066840604,0.13716035268667195,219.0,355.0,0.22364435460997656,223.64435460997655,0.8261904761904761,0.8837301587301587,0.7819444444444444,0.7821428571428571,0.8984126984126984,0.8984126984126984,0.10158730158730159,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.0447410060627631,0.20076939704867303,-0.3559528066840604,-0.12690288163680064,124.0,207.0,0.13497383349981068,134.97383349981067,0.8359788359788359,0.8912037037037037,0.7943121693121693,0.7946428571428571,0.9034391534391535,0.9034391534391535,0.09656084656084656,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.0,decay_0p45_rec_0p85_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18702019129615255,0.19674182268786056,-0.25633730887441575,-0.9523575509398353,15.0,70.0,0.04656242041548676,46.56242041548676,0.9404761904761905,0.9077380952380952,0.8958333333333334,0.8958333333333334,0.9880952380952381,0.9880952380952381,0.011904761904761904,3.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08160321130796033,0.20044285004508638,-0.32716257360443257,0.49188921392877455,220.0,903.0,0.3943914296852238,394.3914296852238,0.9095394736842105,0.8666735197368421,0.8060238486842105,0.8064350328947368,0.9397615131578947,0.9397615131578947,0.12047697368421052,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.02758435148449867,0.1974302959244293,-0.32716257360443257,0.2369129509302969,91.0,462.0,0.2208645037779146,220.86450377791462,0.9277777777777778,0.8837301587301587,0.8327380952380953,0.832936507936508,0.9492063492063492,0.9492063492063492,0.10158730158730159,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.012365512173516557,0.2027574669948996,-0.32716257360443146,0.04068671474929087,51.0,267.0,0.13408568402674903,134.08568402674902,0.9325396825396826,0.8912037037037037,0.8425925925925926,0.8429232804232805,0.9517195767195767,0.9517195767195767,0.09656084656084656,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.5,decay_0p45_rec_0p85_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18436307314598555,0.19723415087966883,-0.2627818401116224,-0.932957855488865,12.0,71.0,0.04656400290638754,46.56400290638754,0.9523809523809523,0.9077380952380952,0.9017857142857143,0.9017857142857143,0.9940476190476191,0.9940476190476191,0.011904761904761904,3.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09725006905940448,0.20689974518322848,-0.31301813675261314,0.5523123816125309,220.0,903.0,0.391721310128344,391.72131012834393,0.9095394736842105,0.8666735197368421,0.8361430921052632,0.8365542763157895,0.9698807565789473,0.9698807565789473,0.12047697368421052,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.037049096650199065,0.2023903295244817,-0.3130181367526138,0.2813301688366882,91.0,462.0,0.21930883292301143,219.30883292301138,0.9277777777777778,0.8837301587301587,0.8581349206349206,0.8583333333333333,0.9746031746031746,0.9746031746031746,0.10158730158730159,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.003959590695625126,0.20521924965974275,-0.3130181367526128,0.12251190723542504,51.0,267.0,0.13355748981958582,133.55748981958584,0.9325396825396826,0.8912037037037037,0.8667328042328042,0.8670634920634921,0.9758597883597884,0.9758597883597884,0.09656084656084656,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p85_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.85,3.0,0.75,decay_0p45_rec_0p85_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18309170035941236,0.19785503049846226,-0.26600666328454736,-0.9215456639147035,12.0,71.0,0.04656357006438139,46.56357006438138,0.9523809523809523,0.9077380952380952,0.9047619047619048,0.9047619047619048,0.9970238095238095,0.9970238095238095,0.011904761904761904,3.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.03482004417105089,0.1835874774519167,-0.32065053890115214,0.2784515751994597,681.0,677.0,0.40268332532935713,402.6833253293571,0.719983552631579,0.8666735197368421,0.6768092105263158,0.6772203947368421,0.8104440789473685,0.8104440789473685,0.18955592105263158,87.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,-0.004516720590593937,0.18181285007442372,-0.29216626538501544,0.06628740645086738,307.0,370.0,0.2246169668896677,224.61696688966765,0.7563492063492063,0.8837301587301587,0.7121031746031746,0.7123015873015873,0.8285714285714286,0.8285714285714286,0.17142857142857143,49.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.017964500154746266,0.1896912912495654,-0.2921662653850181,-0.000252699646438979,173.0,214.0,0.1339464457795018,133.9464457795018,0.7711640211640212,0.8912037037037037,0.7294973544973545,0.7298280423280423,0.8386243386243386,0.8386243386243386,0.16137566137566137,28.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.0,decay_0p45_rec_0p95_c1_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.14420675076340916,0.18736155390134376,-0.21616784276722656,-0.7362492012988027,29.0,74.0,0.0460599513027411,46.0599513027411,0.8849206349206349,0.9077380952380952,0.8402777777777778,0.8402777777777778,0.9325396825396826,0.9325396825396826,0.06746031746031746,9.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.07471999841055332,0.1920212574992086,-0.2941451973431928,0.4715390038834767,220.0,1060.0,0.39566507490977776,395.66507490977773,0.9095394736842105,0.8666735197368421,0.7715357730263158,0.7719469572368421,0.9052220394736842,0.9052220394736842,0.18955592105263158,87.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.021933351132400247,0.1889543071098647,-0.29347102684115045,0.20959733325538446,91.0,546.0,0.22098691608376544,220.98691608376544,0.9277777777777778,0.8837301587301587,0.7978174603174604,0.7980158730158731,0.9142857142857143,0.9142857142857143,0.17142857142857143,49.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.0020919063707873775,0.19452967961205148,-0.29347102684115123,0.10848311334678663,51.0,313.0,0.13313048505491537,133.1304850549154,0.9325396825396826,0.8912037037037037,0.8101851851851852,0.810515873015873,0.9193121693121693,0.9193121693121693,0.16137566137566137,28.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.5,decay_0p45_rec_0p95_c1_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.1625512330710952,0.1901936182102694,-0.24204638443010362,-0.8362995001229634,12.0,84.0,0.04605741393593758,46.05741393593758,0.9523809523809523,0.9077380952380952,0.8740079365079365,0.8740079365079365,0.9662698412698413,0.9662698412698413,0.06746031746031746,9.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09400913151635404,0.20217201120530054,-0.29676605225096797,0.5457703827307424,220.0,1060.0,0.39144949020901865,391.4494902090186,0.9095394736842105,0.8666735197368421,0.8188990542763158,0.8193102384868421,0.9526110197368421,0.9526110197368421,0.18955592105263158,87.0,7.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.034430935803962504,0.19759516241696107,-0.2967660522509684,0.27045174119520293,91.0,546.0,0.2189205008828704,218.92050088287039,0.9277777777777778,0.8837301587301587,0.8406746031746032,0.8408730158730159,0.9571428571428572,0.9571428571428572,0.17142857142857143,49.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.011583760813905553,0.2004949768312499,-0.29676605225096786,0.1582060748903712,51.0,313.0,0.1326113007394366,132.61130073943662,0.9325396825396826,0.8912037037037037,0.8505291005291006,0.8508597883597884,0.9596560846560847,0.9596560846560847,0.16137566137566137,28.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c1_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,1.0,0.75,decay_0p45_rec_0p95_c1_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.17193326349539984,0.19377734462516785,-0.25548573483449355,-0.8752887575676797,12.0,84.0,0.04606031750376961,46.06031750376961,0.9523809523809523,0.9077380952380952,0.8908730158730159,0.8908730158730159,0.9831349206349206,0.9831349206349206,0.06746031746031746,9.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,full,Full,2016-12-30,2007-01-04,2432.0,0.0487458404977279,0.19427451953576252,-0.35595280668406093,0.3424184816621642,523.0,652.0,0.3987167743747498,398.7167743747498,0.7849506578947368,0.8666735197368421,0.7416735197368421,0.7420847039473685,0.8754111842105263,0.8754111842105263,0.12458881578947369,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.00863709344139818,0.19310662060652264,-0.3559528066840604,0.14145252256804053,222.0,355.0,0.22364435460997656,223.64435460997655,0.8238095238095238,0.8837301587301587,0.7795634920634921,0.7797619047619048,0.8960317460317461,0.8960317460317461,0.10396825396825397,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.04066001378088335,0.2006372544783518,-0.35595280668406015,-0.10587429189970032,125.0,207.0,0.13497383349981068,134.97383349981067,0.8346560846560847,0.8912037037037037,0.792989417989418,0.7933201058201058,0.9021164021164021,0.9021164021164021,0.09788359788359788,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p00,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.0,decay_0p45_rec_0p95_c3_scale_0p00,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18702019129615255,0.19674182268786056,-0.25633730887441575,-0.9523575509398353,15.0,70.0,0.04656242041548676,46.56242041548676,0.9404761904761905,0.9077380952380952,0.8958333333333334,0.8958333333333334,0.9880952380952381,0.9880952380952381,0.011904761904761904,3.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,full,Full,2016-12-30,2007-01-04,2432.0,0.08128330641219361,0.19981641068830888,-0.3271625736044321,0.4913290405055884,220.0,913.0,0.3944519619347444,394.4519619347444,0.9095394736842105,0.8666735197368421,0.803967927631579,0.8043791118421053,0.9377055921052632,0.9377055921052632,0.12458881578947369,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.02802414965718647,0.19725534480764625,-0.32716257360443146,0.23911813748132565,91.0,465.0,0.22089554055210855,220.89554055210857,0.9277777777777778,0.8837301587301587,0.8315476190476191,0.8317460317460318,0.948015873015873,0.948015873015873,0.10396825396825397,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_3y,3Y,2016-12-30,2013-11-29,756.0,-0.010257387351805924,0.20267510675070108,-0.3271625736044317,0.05114062282461063,51.0,268.0,0.1341039386131333,134.10393861313332,0.9325396825396826,0.8912037037037037,0.841931216931217,0.8422619047619048,0.951058201058201,0.951058201058201,0.09788359788359788,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p50,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.5,decay_0p45_rec_0p95_c3_scale_0p50,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18436307314598555,0.19723415087966883,-0.2627818401116224,-0.932957855488865,12.0,71.0,0.04656400290638754,46.56400290638754,0.9523809523809523,0.9077380952380952,0.9017857142857143,0.9017857142857143,0.9940476190476191,0.9940476190476191,0.011904761904761904,3.0,0.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,full,Full,2016-12-30,2007-01-04,2432.0,0.09709749982793014,0.20654728777016165,-0.3130181367526138,0.5522324198652733,220.0,913.0,0.39176653933526717,391.7665393352671,0.9095394736842105,0.8666735197368421,0.8351151315789473,0.8355263157894737,0.9688527960526315,0.9688527960526315,0.12458881578947369,50.0,4.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_10y,10Y,2016-12-30,,,,,,,,,,,,,,,,,,,,insufficient rows: 2432 < 2520 trading days
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_5y,5Y,2016-12-30,2011-10-28,1260.0,0.037272651125656475,0.2022933396500917,-0.31301813675261414,0.28243398253115576,91.0,465.0,0.21933197579046912,219.33197579046907,0.9277777777777778,0.8837301587301587,0.8575396825396825,0.8577380952380952,0.9740079365079365,0.9740079365079365,0.10396825396825397,26.0,3.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_3y,3Y,2016-12-30,2013-11-29,756.0,0.005030725410704484,0.20517431109703632,-0.3130181367526136,0.12769075494763438,51.0,268.0,0.13357110406450606,133.57110406450607,0.9325396825396826,0.8912037037037037,0.8664021164021164,0.8667328042328042,0.9755291005291006,0.9755291005291006,0.09788359788359788,15.0,1.0,
lb_28_r2_none_buf_1p15_entry_0p75_decay_0p45_rec_0p95_c3_scale_0p75,return_watch_line_r2_removed,1,28,,none,0.0,1.15,1p15,0.75,0p75,True,0.45,0.95,3.0,0.75,decay_0p45_rec_0p95_c3_scale_0p75,last_1y,1Y,2016-12-30,2015-12-22,252.0,-0.18309170035941236,0.19785503049846226,-0.26600666328454736,-0.9215456639147035,12.0,71.0,0.04656357006438139,46.56357006438138,0.9523809523809523,0.9077380952380952,0.9047619047619048,0.9047619047619048,0.9970238095238095,0.9970238095238095,0.011904761904761904,3.0,0.0,
