horizon_years,start_date,end_date,elapsed_days,total_return,annual_return,start_nav,end_nav
3,2011-06-21,2014-06-23,1098,0.9689736617151186,0.25279204023403246,1.7954451739986703,3.5351842586569
3,2011-06-22,2014-06-23,1097,0.9659742209739517,0.2524135714943321,1.7981844425740003,3.5351842586569
3,2011-06-23,2014-06-23,1096,1.0010952255123735,0.26008452669001536,1.7666247031056346,3.5351842586569
3,2011-06-24,2014-06-24,1096,1.0417132060376209,0.26855122527630737,1.7418533487308092,3.5563649850845467
3,2011-06-27,2014-06-27,1096,1.0776115412062905,0.2759411305499253,1.7338058957442373,3.602175139209738
3,2011-06-28,2014-06-30,1098,1.0832089696020923,0.27651688937387875,1.734009277614876,3.6123036805005544
3,2011-06-29,2014-06-30,1097,1.0829646301151938,0.2767511435921397,1.7342126833429636,3.6123036805005544
3,2011-06-30,2014-06-30,1096,1.0827203192868633,0.2769858683874491,1.7344161129312985,3.6123036805005544
3,2011-07-01,2014-07-01,1096,1.0802273791515753,0.27647627939781283,1.734185911491084,3.6075010136226835
3,2011-07-04,2014-07-04,1096,1.0712486882060706,0.2746375382630961,1.734338481327007,3.5922463043538717
3,2011-07-05,2014-07-07,1098,1.0661998574019962,0.27304032536548095,1.7366621720617552,3.5882911322694393
3,2011-07-06,2014-07-07,1097,1.0653632981800705,0.27314883004290125,1.7373655934679009,3.5882911322694393
3,2011-07-07,2014-07-07,1096,1.061999345502433,0.2727378048601685,1.740199937549013,3.5882911322694393
