date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,base_return,base_nav,realized_vol,weight,final_exposure,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_scale,overheat_on,overheat_triggered,overheat_recovered,overheat_tc,final_exposure_after_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side
2024-08-22,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.4016274820050134,0.4016274820050134,False,-0.003390790389911553,-0.0025284450063211006,0.0,0.0,-0.0033907903899117017,17.369923814536154,318,0,False,0,0,,,,,,0.4016274820050134,0.8414472384538665,0.11533223200737852,0.09027148646791028,0.14676033643644648,0.8592915576735658,0.4539414373604832,0,-0.0025284450063212116,12.885031599128409,0.1862476661856351,1.3410575992100255,1.3410575992100255,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3410575992100255,,,,
2024-08-23,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,513520.SH,1.0,,,0,513520.SH,1.0,False,False,513520.SH,1.6113511150081594,0.4188475972541581,False,-0.0046177213977363525,-0.0034401593336954583,2.0,0.002684597397862932,-0.00729308335280386,17.243243512324888,319,0,False,0,0,,,,1.6113511150081594,,0.4188475972541581,0.8605941851784924,0.19641148980875245,0.19855702194140123,0.2354769292888671,0.8402620020460767,0.5004920014778025,0,-0.005433279015028103,12.81502362733289,0.1857946803470391,1.342298698931466,1.342298698931466,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.342298698931466,,,,
2024-08-26,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,1.9997100461328077,1.9997100461328077,False,-0.006287716617522758,-0.004672897196261627,0.0,0.0,-0.006287716617522758,17.13482288355245,319,0,False,0,0,,1.3734338463042586,0.9151622661828673,1.9997100461328077,,0.4613007928817303,0.8783872192315106,0.2827299885928387,0.33052536394551313,0.31503721575402666,0.7829143704337812,0.5698305366594075,0,-0.004672897196261627,12.7551403393547,0.18601630002130146,1.345571356149886,1.345571356149886,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.345571356149886,,,,
2024-08-27,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.273545477829024,2.273545477829024,False,-0.004506935759521462,-0.0033534540576795058,0.0,0.0,-0.004506935759521462,17.0575973375655,319,0,False,0,0,,1.4568370579084102,1.2196811043913107,2.273545477829024,,0.4815719047419935,0.895990233370515,0.32899719269009586,0.4685853844913609,0.3825615053140272,0.6713624786588988,0.6186324052960056,0,-0.0033534540576795058,12.71236656222742,0.1811349424826752,1.3439682434892615,1.3439682434892615,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3439682434892615,,,,
2024-08-28,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.5151298741156043,2.5151298741156043,False,0.0065015514208559945,0.004710632570659623,0.0,0.0,0.0065015514208559945,17.168498183771938,319,0,False,0,0,,1.5076553661885765,1.5179684823986732,2.5151298741156043,,0.48137100312731973,0.9133134662133197,0.3696226550492876,0.5920759094179049,0.4482939165533023,0.49939244938839034,0.6486136639824438,0,0.004710632570659623,12.772249850205613,0.17287705959876767,1.380186487341676,1.380186487341676,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.380186487341676,,,,
2024-08-29,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.4966144379564383,2.4966144379564383,False,-0.013560349075380588,-0.009377093101138656,0.0,0.0,-0.013560349075380427,16.935687355299955,319,0,False,0,0,,1.2604662281236139,1.699013184737609,2.4966144379564383,,0.4708288336641089,0.9064622211558742,0.31735188475442855,0.6824715320868272,0.4790414165708041,0.35132116795711665,0.6645535151045724,0,-0.009377093101138545,12.652483274249231,0.1737503696726003,1.4461143692530856,1.4461143692530856,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4461143692530856,,,,
2024-08-30,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.499210619051314,2.499210619051314,False,0.007782803838039191,0.005409060175794567,0.0,0.0,0.007782803838039191,17.067494487848617,319,0,False,0,0,,1.1274192899770776,1.7981260681337004,2.499210619051314,,0.44142800424266704,0.7131021611208042,0.3005653394263692,0.7532808865252456,0.518302377736197,0.17039386098728393,0.6554401964958535,0,0.005409060175794567,12.72092131765288,0.17364178401956074,1.4388458595574658,1.4388458595574658,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4388458595574658,,,,
2024-09-02,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.3496580535287417,2.3496580535287417,False,-0.007745773404540302,-0.005379959650302579,0.0,0.0,-0.007745773404540143,16.9352935429625,319,0,False,0,0,,1.0410054548676166,1.857338067048076,2.3496580535287417,,0.3769504724484587,0.7155652433592232,0.2992003701055044,0.8130915094945959,0.5347747459643808,0.04628757104335668,0.5689593413676035,0,-0.005379959650302468,12.652483274249235,0.1716665445913594,1.4397456315689403,1.4397456315689403,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4397456315689403,,,,
2024-09-03,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513520.SH,1.0,,,0,,,False,False,513520.SH,2.1012010270270984,2.1012010270270984,False,0.0,0.0,0.0,0.0,0.0,16.9352935429625,319,0,False,0,0,,0.9175240503702755,1.8714897589123956,2.1012010270270984,,0.3273669279098168,0.6468097115995395,0.28219276143072247,0.8547984333170682,0.5287839468184328,0.002160824710086273,0.5095878513454251,0,0.0,12.652483274249235,0.17102199765973794,1.456311715221554,1.456311715221554,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.456311715221554,,,,
2024-09-04,1.0,v1_0_original_full_entry,full_entry_baseline,513520.SH,1.0,513030.SH,1.0,,,0,513030.SH,1.0,False,False,513030.SH,1.4752841454304675,1.3135167528919856,False,-0.06226735371365842,-0.04259634888438146,2.0,0.0029236005124603347,-0.06506641951869148,15.833374628623915,320,0,False,0,0,,,1.4752841454304675,1.3135167528919856,,0.24231983049254047,0.5697761464890454,0.07085850946628569,0.7209024250381556,0.3179072216345137,0.047820610232091165,0.33674235529155916,0,-0.04451115618661272,12.089306615080622,0.18860113529217726,1.4618002562301673,1.4618002562301673,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.4618002562301673,,,,
2024-09-05,1.0,v1_0_original_full_entry,full_entry_baseline,513030.SH,1.0,513030.SH,1.0,,,0,,,False,False,513030.SH,1.1540583755614917,1.1540583755614917,False,0.006709212785321618,0.005061460592913791,0.0,0.0,0.006709212785321618,15.939604108117067,320,0,False,0,0,,,1.1540583755614917,,,0.20242558464370886,0.4274305069767115,0.0033431587134070684,0.6061021316160384,0.14275648659067686,0.1903281680600113,0.28581192754359264,0,0.005061460592913791,12.150496164108505,0.1884618515558088,1.3255487545857283,1.3255487545857283,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3255487545857283,,,,
2024-09-06,1.0,v1_0_original_full_entry,full_entry_baseline,513030.SH,1.0,513030.SH,1.0,,,0,,,False,False,513030.SH,0.8659826818625818,0.8659826818625818,False,0.0028630109535137337,0.0021582733812950394,0.0,0.0,0.0028630109535137337,15.985239369273279,320,0,False,0,0,,,0.8659826818625818,,0.7375650313651378,0.17180861511657453,0.42294762815066156,0.020063314346869365,0.48729188894480946,0.023225335175655504,0.3932730781723103,0.25424130911082066,0,0.0021582733812950394,12.176720256549029,0.18845876333586878,1.326528408461317,1.326528408461317,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.326528408461317,,,,
2024-09-09,1.0,v1_0_original_full_entry,full_entry_baseline,513030.SH,1.0,159985.SZ,1.0,,,0,159985.SZ,1.0,False,False,159985.SZ,0.9479964921957227,0.5360878753304865,False,-0.015236756880442829,-0.011486001435750182,2.0,0.0026531002918071074,-0.01785938365848892,15.699752846504646,321,0,False,0,0,,,0.5360878753304865,,0.9479964921957227,,0.39521126491071445,0.1264058211588066,0.28379031203141114,0.005263401550723024,0.5516203210502355,0.11036440953722793,0,-0.013463029432878582,12.01278471333918,0.18887187076207088,1.3265501459035536,1.3265501459035536,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3265501459035536,,,,
2024-09-10,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.9559743868154489,0.9559743868154489,False,-0.022937846423934073,-0.017329255861366022,0.0,0.0,-0.022937846423934073,15.339634326817801,321,0,False,0,0,,,,,0.9559743868154489,,0.3643050481777784,0.25824446100360654,0.13816790925448152,0.08318566818839057,0.6010711790277784,0.06558619529599541,0,-0.017329255861366022,11.80461209343422,0.19123482132036645,1.3236486671693668,1.3236486671693668,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3236486671693668,,,,
2024-09-11,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.9856515145103639,0.9856515145103639,False,0.009492793647942687,0.007261410788381717,0.0,0.0,0.009492793647942687,15.485250310117182,321,0,False,0,0,,,,,0.9856515145103639,,0.2445222274488138,0.38139745109894907,0.0224461315975103,0.22597532651884167,0.6612053866267316,0.07124173219272756,0,0.007261410788381717,11.890330231042144,0.191679997820074,1.3072932966595403,1.3072932966595403,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3072932966595403,,,,
2024-09-12,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.9353912169053018,0.9353912169053018,False,-0.006044445926840394,-0.004634397528321288,0.0,0.0,-0.006044445926840394,15.39165055195409,321,0,False,0,0,,,,,0.9353912169053018,,0.15838059176601849,0.350157727151837,7.743906141888246e-07,0.3243785994326269,0.6663346872615488,0.06313497628658937,0,-0.004634397528321288,11.835225714008478,0.1912608308554139,1.3042571099915692,1.3042571099915692,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3042571099915692,,,,
2024-09-13,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.9146449456808672,0.9146449456808672,False,0.01014316232294863,0.007759958613553941,0.0,0.0,0.01014316232294863,15.547770561920663,321,0,False,0,0,,,,,0.9146449456808672,,0.15364735974228494,0.2708190536369812,0.01143705751046975,0.42409783561779035,0.6877014326044473,0.15792349791542593,0,0.007759958613553941,11.927066575731253,0.19178441113504496,1.3071155180173337,1.3071155180173337,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3071155180173337,,,,
2024-09-18,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.0343443357325675,1.0343443357325675,False,0.02877439547955404,0.022073921971252686,0.0,0.0,0.02877439547955404,15.995148260894737,321,0,False,0,0,,,,,1.0343443357325675,0.17281633761617532,0.16597204141025035,0.21362618605028905,0.012995211802816597,0.5308499316898505,0.7315549213458323,0.24940054829843072,0,0.022073921971252686,12.19034371266988,0.19327795768812356,1.3035470324225806,1.3035470324225806,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.3035470324225806,,,,
2024-09-19,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.8959072597892221,0.8959072597892221,False,-0.0285850592821767,-0.02209944751381221,0.0,0.0,-0.0285850592821767,15.537925999629856,321,0,False,0,0,,,,,0.8959072597892221,0.21454098892877393,0.10598586820294076,0.11479998536737324,0.002712369784867552,0.5076062424278955,0.6706759862283296,0.3270174466920337,0,-0.02209944751381221,11.920943851616402,0.19576366310063517,1.2934739325184925,1.2934739325184925,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2934739325184925,,,,
2024-09-20,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.759373841591148,0.759373841591148,False,0.0,0.0,0.0,0.0,0.0,15.537925999629856,321,0,False,0,0,,,,,0.759373841591148,0.30929200109743715,0.10690220082915147,0.03426015411085426,0.00014064323847429172,0.3677965089741463,0.6015842574124461,0.4192960756867492,0,0.0,11.920943851616402,0.1956337208849217,1.2770500717055129,1.2770500717055129,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2770500717055129,,,,
2024-09-23,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.6079617235807342,0.6079617235807342,False,-0.0045943955436884626,-0.0035952747817155073,0.0,0.0,-0.0045943955436884626,15.466538621658996,321,0,False,0,0,,,,,0.6079617235807342,0.4440953713711355,0.13837817749425896,0.00017875087366381326,0.0008160824080517548,0.18808425723231714,0.4982676632326819,0.5001749176752726,0,-0.0035952747817155073,11.878084782812438,0.19555513859383178,1.2778983033659026,1.2778983033659026,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2778983033659026,,,,
2024-09-24,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,0.560433994037872,0.560433994037872,False,0.017792329408053503,0.013917525773196049,0.0,0.0,0.017792329408053503,15.741724371617936,321,0,False,0,0,,,,,0.560433994037872,0.5498158929216723,0.024973566462346386,0.01658351096647037,0.009792780832343362,0.10435444035333663,0.48804268185737965,0.5851905744403975,0,0.013917525773196049,12.043398333913439,0.1963699771592055,1.2784118167267915,1.2784118167267915,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2784118167267915,,,,
2024-09-25,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,518880.SH,1.0,,,0,518880.SH,1.0,False,False,518880.SH,0.6946237204397641,0.41884765398739465,False,-0.01747528725453668,-0.013726487036095691,2.0,0.0025462140762721013,-0.019986550756299775,15.427101598472914,322,0,False,0,0,,,,,0.41884765398739465,0.6946237204397641,0.15884424541796693,0.0483131490399864,0.0197156060746132,0.06916244918294201,0.36536795136764,0.664358592260972,0,-0.015699034062023554,11.854328613246814,0.1980745851110726,1.2731070381360505,1.2731070381360505,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2731070381360505,,,,
2024-09-26,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,159915.SZ,1.0,,,0,159915.SZ,1.0,False,False,159915.SZ,1.108530314946905,0.8290064184111738,False,0.002418755926644637,0.0019163763066203376,2.0,0.0025243016398071427,-0.00011038322501571482,15.425398705245831,323,0,False,0,0,1.108530314946905,,,,0.39333386010791216,0.8290064184111738,0.28854739381751826,0.13457516481938003,0.0735943115814599,0.014129110814408596,0.36573734158400506,0.7344386036537939,0,-8.745644599283953e-05,11.853291875796668,0.19779544098848564,1.2621508199035714,1.2621508199035714,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2621508199035714,,,,
2024-09-27,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,159915.SZ,1.0,,,0,,,False,False,159915.SZ,3.4620944398360276,3.4620944398360276,False,0.13044138739918779,0.10320284697508897,0.0,0.0,0.13044138739918779,17.437509113543733,323,0,False,0,0,3.4620944398360276,,,,0.3193677273356248,0.8718261381951218,0.35601387545995067,0.18570588233602436,0.15811625638314497,3.33595229674577e-05,0.3085807793479103,0.7776550857410279,0,0.10320284697508897,13.076585343405576,0.26874208805290356,1.2639320641093712,1.2639320641093712,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,1.2639320641093712,,,,
2024-09-30,1.0,v1_0_original_full_entry,full_entry_baseline,159915.SZ,1.0,518880.SH,1.0,,,0,518880.SH,1.0,False,False,518880.SH,0.8847016939223273,,False,0.18605198896183756,0.19999999999999996,2.0,0.0018605198896183759,0.18381936509429553,20.64286096762133,324,0,False,0,0,,0.49755570278487316,0.3769671927444518,,0.37108992660145734,0.8847016939223273,0.38527199272386203,0.21248319211476518,0.30109634030561727,0.0021898215770623786,0.35889741892621607,0.8029832317072594,0,0.1976,15.660518607262517,0.43828196708354245,0.9302599448091879,0.9302599448091879,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.9302599448091879,,,,
2024-10-08,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.8828483208033766,0.8828483208033766,False,0.0006996431299095924,0.0012265638689330505,0.0,0.0,0.0006996431299095924,20.657303603479004,324,0,False,0,0,,,0.3308573330064637,,,0.8828483208033766,0.4409008784120628,0.1994621638662979,0.25533783029416557,0.0008391351432744942,0.10479402998661569,0.8192611316335257,0,0.0012265638689330505,15.679727233554939,0.43715205765287096,0.57040904891336,0.57040904891336,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.57040904891336,,,,
2024-10-09,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.7584514825829807,0.7584514825829807,False,-0.007406260193484236,-0.012950647532376736,0.0,0.0,-0.007406260193484236,20.50431023809584,324,0,False,0,0,,0.5008098689494911,0.33862989214452344,,,0.7584514825829807,0.5267052677944679,0.25214249076392936,0.28313309721531277,0.0026857711421689467,0.008413812383765262,0.7185573635378002,0,-0.012950647532376736,15.47666461274936,0.43806385604613823,0.571883388453629,0.571883388453629,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.571883388453629,,,,
2024-10-10,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.6828407288520559,0.6828407288520559,False,0.0036427216234042347,0.006382978723404431,0.0,0.0,0.0036427216234042347,20.579001732373143,324,0,False,0,0,,0.6057582836200548,0.38542588662113597,,,0.6828407288520559,0.5878885720544769,0.34071590931549756,0.3599465377794606,0.0021006555829298224,0.01037012686610661,0.671608420770848,0,0.006382978723404431,15.575451833681806,0.43809253448559493,0.5706930543333144,0.5706930543333144,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5706930543333144,,,,
2024-10-11,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.6782581551904876,0.6782581551904876,False,0.006333916282984195,0.0110993657505285,0.0,0.0,0.006333916282984195,20.709347406533382,324,0,False,0,0,,0.6705978529705097,0.39600711452077,,,0.6782581551904876,0.6118796294900344,0.41079142225880694,0.40037553101374346,0.020563676624183236,0.11034088475207238,0.685499233250938,0,0.0110993657505285,15.74832947031358,0.43821229372422066,0.5706556955907687,0.5706556955907687,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5706556955907687,,,,
2024-10-14,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,0.7287698811926957,0.7287698811926957,False,0.0059644510280621125,0.010454783063251538,0.0,0.0,0.0059644510280621125,20.832867294962774,324,0,False,0,0,,0.6963339018688657,0.4651324956207452,,,0.7287698811926957,0.635902495676959,0.45848789096259657,0.49427311326856405,0.050034006232595685,0.21660563940929656,0.7147770140757486,0,0.010454783063251538,15.91297483853432,0.43741707607015357,0.5704997408341356,0.5704997408341356,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5704997408341356,,,,
2024-10-15,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,159941.SZ,1.0,,,0,159941.SZ,1.0,False,False,159941.SZ,0.8492372539866591,0.7482175195034197,False,0.0,0.0,2.0,0.0011430738015353779,-0.001143073801535379,20.80905379014704,325,0,False,0,0,,0.8492372539866591,0.6138389306559786,,,0.7482175195034197,0.6274411793300265,0.5441645667642206,0.5834497420234978,0.13913290608060136,0.311898463899838,0.7344993068218786,0,-0.0020000000000000018,15.88114888885725,0.43747732747947726,0.5715369007676889,0.5715369007676889,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5715369007676889,,,,
2024-10-16,1.0,v1_0_original_full_entry,full_entry_baseline,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,0.8636606326234793,0.8636606326234793,False,-0.006177926335689913,-0.010810810810810811,0.0,0.0,-0.006177926335689913,20.6804969887161,325,0,False,0,0,,0.8636606326234793,0.6463286813850289,,,0.8532069072159589,0.5909025896858977,0.5857776679734894,0.6338114939107746,0.12626200804794485,0.35976408470460586,0.7451395220823072,0,-0.010810810810810811,15.709460792761497,0.4381623720022402,0.5714581860513169,0.5714581860513169,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5714581860513169,,,,
2024-10-17,1.0,v1_0_original_full_entry,full_entry_baseline,159941.SZ,1.0,518880.SH,1.0,,,0,518880.SH,1.0,False,False,518880.SH,0.9528674738045837,0.8753071889856063,False,0.0031178401110450718,0.005464480874316946,2.0,0.001141129480642495,0.0019704749501804467,20.72124738998965,326,0,False,0,0,,0.8753071889856063,0.6595497509658244,,,0.9528674738045837,0.543253737738975,0.6214502860466953,0.6664466330520722,0.09217777221983459,0.4584860106683456,0.7607571030466151,0,0.0034535519125682423,15.763714231127755,0.4378075115939646,0.5705647403212475,0.5705647403212475,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5705647403212475,,,,
2024-10-18,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.0736118227806584,1.0736118227806584,False,0.0038680928416307864,0.006773920406435208,0.0,0.0,0.0038680928416307864,20.80139909868853,326,0,False,0,0,,0.7787215388395399,0.6110912819637364,,,1.0736118227806584,0.5392394261110318,0.6039600124966551,0.6460634397898901,0.021689338674510505,0.5068952087825673,0.7741180258291627,0,0.006773920406435208,15.870496376639204,0.4378311013001526,0.5710272057457463,0.5710272057457463,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5710272057457463,,,,
2024-10-21,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.277109792638833,1.277109792638833,False,0.007203487463744888,0.01261564339781307,0.0,0.0,0.007203487463744888,20.95124171632429,326,0,False,0,0,,0.7064503039006185,0.5841919303009138,,,1.277109792638833,0.5270530531470654,0.5981925259777676,0.6452826913399798,8.8585678403863e-07,0.5463341750979542,0.7780453465712005,0,0.01261564339781307,16.07071289947317,0.4381426097011494,0.570996439626188,0.570996439626188,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.570996439626188,,,,
2024-10-22,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.427718586393452,1.427718586393452,False,-0.00018956494202187956,-0.00033222591362125353,0.0,0.0,-0.00018956494202181621,20.94727009540305,326,0,False,0,0,,0.6344035979284706,0.4904419305676375,,,1.427718586393452,0.506483912514343,0.5904228050048831,0.5631445832047965,0.06709457742972291,0.583103523151058,0.7985020293218055,0,-0.0003322259136211425,16.065373792197597,0.43729302779538387,0.5705904754858728,0.5705904754858728,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5705904754858728,,,,
2024-10-23,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.5935367200169717,1.5935367200169717,False,0.003609930733791308,0.006314390162844852,0.0,0.0,0.003609930733791308,21.022888289509474,326,0,False,0,0,,0.5967784553853288,0.3542098086686236,,,1.5935367200169717,0.472731496478233,0.6067972774534591,0.3805517652320709,0.22150848367416198,0.5904418774247343,0.8181628453063255,0,0.006314390162844852,16.166816830433476,0.43715496395418185,0.5716990304198923,0.5716990304198923,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5716990304198923,,,,
2024-10-24,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.5924949646099629,1.5924949646099629,False,-0.005760345900487901,-0.010072655217965631,0.0,0.0,-0.005760345900487838,20.901789181134586,326,0,False,0,0,,0.49355774202814073,,,,1.5924949646099629,0.42030491532573977,0.5342407241271425,0.1968400586481902,0.3724570190471259,0.5977264185624467,0.8279243930977112,0,-0.01007265521796552,16.003974058528517,0.4369635606891551,0.5718795864484395,0.5718795864484395,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5718795864484395,,,,
2024-10-25,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.5606938008598936,1.5606938008598936,False,0.00028630362986631916,0.000500417014178467,0.0,0.0,0.00028630362986631916,20.907773439247848,326,0,False,0,0,,0.4419029468969593,,,,1.5606938008598936,0.38692713415242075,0.5060512176386001,0.09570036210578214,0.5005831819505762,0.6440862666563346,0.8316611431922174,0,0.000500417014178467,16.011982719441875,0.43642317160935395,0.5721300870162117,0.5721300870162117,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5721300870162117,,,,
2024-10-28,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.5312054675257039,1.5312054675257039,False,0.0018145934841808575,0.0031677225741915116,0.0,0.0,0.0018145934841808575,20.945712548699436,326,0,False,0,0,,0.4770835086908225,,,,1.5312054675257039,0.34493605713554454,0.5534326985170782,0.052074045442939365,0.5523587884237089,0.6211733233843582,0.8363278210137084,0,0.0031677225741915116,16.062704238559814,0.43636294395208813,0.57283851147981,0.57283851147981,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.57283851147981,,,,
2024-10-29,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.5666552491112435,1.5666552491112435,False,0.004856040612215043,0.008475984709988227,0.0,0.0,0.004856040612215043,21.047425779487703,326,0,False,0,0,,0.48144298144006803,,,,1.5666552491112435,0.27622632175564,0.5792289842675893,0.04925126308960215,0.5749725057624391,0.49358275122743533,0.8526355724814201,0,0.008475984709988227,16.19885147408691,0.4361291454817952,0.5729175757587921,0.5729175757587921,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5729175757587921,,,,
2024-10-30,1.0,v1_0_original_full_entry,full_entry_baseline,518880.SH,1.0,518880.SH,1.0,,,0,,,False,False,518880.SH,1.687736532331566,1.687736532331566,False,0.0068016115086381515,0.011865524060646004,0.0,0.0,0.0068016115086381515,21.190582192896677,326,0,False,0,0,,0.5445013190339223,,,,1.687736532331566,0.19732901164897254,0.633084306992725,0.01726028525276424,0.5525414118786318,0.3562763066347404,0.8720354780399199,0,0.011865524060646004,16.39105933600752,0.43630702089389445,0.5732247032557823,0.5732247032557823,0.25,80,1.5,,,1.0,1.0,False,False,False,0.0,0.5732247032557823,,,,
