date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_DBC,score_QQQ,score_GLD,score_ASHR,r2_DBC,r2_QQQ,r2_GLD,r2_ASHR,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc
2019-11-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.532528454928658,0.532528454928658,False,0.0009671580076892061,0.0006447720051261374,0.0,0.0,0.0009671580076893171,1.0695634877244782,440,0,False,207,183,,0.532528454928658,,,0.0034728883992547477,0.7649847853721188,0.48066242000010473,0.09101349451105512,32,0.0006447720051261374,1.0496044669143572,0.0006447720051261374,0.0006447720051261374,1.0496044669143572,0.0,0.0,0.10105246242932649,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.109738436051102,0.0009671580076893171,False,False,False,False,0.04223386166782306,2.522409297543557,True,0.0
2019-11-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.512851183639935,0.512851183639935,False,0.01776237677939041,0.011841584519593606,0.0,0.0,0.01776237677939041,1.0885614773829193,440,0,False,207,183,,0.512851183639935,,,0.0006543480240733812,0.7820992751139414,0.5252252515400062,0.18293372765559124,32,0.011841584519593606,1.0620334469214665,0.011841584519593606,0.011841584519593606,1.0620334469214665,0.0,0.0,0.10274578939862361,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1294500282788131,0.01776237677939041,False,False,False,False,0.05302333439491491,2.795638569653754,True,0.0
2019-11-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4956947701755825,0.4956947701755825,False,0.0028639221487445354,0.001909281432496357,0.0,0.0,0.0028639221487445354,1.0916790327082664,440,0,False,207,183,,0.4956947701755825,,,0.010175095833776848,0.8033682149410235,0.5141241952551789,0.2654596194343021,32,0.001909281432496357,1.0640611676623637,0.001909281432496357,0.001909281432496357,1.0640611676623637,0.0,0.0,0.10009913188691213,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1326846852307009,0.0028639221487445354,False,False,False,False,0.05328382051494884,1.5340075362749985,True,0.0
2019-11-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.519865135668035,0.519865135668035,False,0.010483944765588893,0.006989296510392595,0.0,0.0,0.010483944765588893,1.1031241353889314,440,0,False,207,183,,0.519865135668035,,,0.02383101591322556,0.8149938539021984,0.5343761636805988,0.3129710714970194,32,0.006989296510392595,1.0714982066683505,0.006989296510392595,0.006989296510392595,1.0714982066683505,0.0,0.0,0.09985671793985156,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.144559688907488,0.010483944765588893,False,False,False,False,0.05900199767057379,1.4034616039069676,True,0.0
2019-11-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.5062362122117194,0.5062362122117194,False,-0.0068434036047478886,-0.004562269069831926,0.0,0.0,-0.0068434036047478886,1.0955750117043264,440,0,False,207,183,,0.5062362122117194,,,0.006417086107980752,0.8242802985552617,0.481381847304883,0.45268971980182493,32,-0.004562269069832037,1.066609743541687,-0.004562269069831926,-0.004562269069832037,1.066609743541687,0.0,0.0,0.09692255953681513,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1367270050065694,-0.0068434036047478886,False,False,False,False,0.05293429663416682,0.06710363695579415,True,0.0
2019-12-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.4237878658368146,0.4237878658368146,False,-0.015358534459715911,-0.01023902297314394,0.0,0.0,-0.015358534459715911,1.0787485851338618,440,0,False,207,183,,0.4237878658368146,,,0.06345733168260848,0.7275858111965096,0.4308139487367826,0.568178035997377,32,-0.01023902297314394,1.0556887018741845,-0.01023902297314394,-0.01023902297314394,1.0556887018741845,0.0,0.0,0.09842836846120452,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1192685441288863,-0.015358534459715911,False,False,False,False,0.04110253101325134,-1.7719884561917982,False,0.0
2019-12-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.30550663046854143,0.30550663046854143,False,-0.011748247025536118,-0.007832164683690745,0.0,0.0,-0.011748247025536118,1.0660751802772617,440,0,False,207,183,,0.30550663046854143,,,0.1416603129454893,0.47779438443884137,0.2319548589724526,0.6628874207497242,32,-0.007832164683690856,1.047420374106394,-0.007832164683690745,-0.007832164683690856,1.047420374106394,0.0,0.0,0.09927817132845429,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.106119100784548,-0.011748247025536118,False,False,False,False,0.032012963370122494,-3.959537985954668,False,0.0
2019-12-04,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.23153295469050827,0.23153295469050827,False,0.007595958087158072,0.0050639720581053815,0.0,0.0,0.007595958087158072,1.0741730426644072,440,0,False,207,183,,0.23153295469050827,,,0.10742950596156697,0.3484506308616169,0.10137507025895476,0.6881566811588257,32,0.0050639720581053815,1.0527244816139592,0.0050639720581053815,0.0050639720581053815,1.0527244816139592,0.0,0.0,0.09822749689225238,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1145211351135123,0.007595958087158072,False,False,False,False,0.03616183589363464,-5.425447601601513,False,0.0
2019-12-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.1799034340518071,0.1799034340518071,False,0.0029639091619688696,0.0019759394413125797,0.0,0.0,0.0029639091619688696,1.0773567939871003,440,0,False,207,183,,0.1799034340518071,,,0.06473596181419827,0.25941327723617247,0.01625864884393402,0.6550711326434315,32,0.0019759394413125797,1.0548046014380155,0.0019759394413125797,0.0019759394413125797,1.0548046014380155,0.0,0.0,0.09764392354012857,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.117824474517083,0.0029639091619688696,False,False,False,False,0.03725467773723823,-6.994433478329263,False,0.0
2019-12-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.1895741311000172,0.1895741311000172,False,0.01604803811155786,0.010698692074371907,0.0,0.0,0.016048038111557972,1.0946462568767512,440,0,False,207,183,,0.1895741311000172,,,0.00892983278867543,0.28705552033869797,0.008435330711791589,0.4804850845009657,32,0.010698692074371907,1.0660896310674315,0.010698692074371907,0.010698692074371907,1.0660896310674315,0.0,0.0,0.0986838266319101,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1357633642861655,0.016048038111557972,False,False,False,False,0.04726663983510937,-6.741699730107282,False,0.0
2019-12-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.17476310021604213,0.17476310021604213,False,-0.006804744353509973,-0.004536496235673315,0.0,0.0,-0.006804744353509973,1.0871974689411783,440,0,False,207,183,,0.17476310021604213,,,0.0018638487196788178,0.2705312254693213,0.005077430103879732,0.41385418358739323,32,-0.004536496235673315,1.0612533194692038,-0.004536496235673315,-0.004536496235673315,1.0612533194692038,0.0,0.0,0.09842028221678792,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1280347849461159,-0.006804744353509973,False,False,False,False,0.04145894931704297,-6.886006839463946,False,0.0
2019-12-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.156234463807839,0.156234463807839,False,-0.0012493747488984686,-0.0008329164992656457,0.0,0.0,-0.001249374748898413,1.085839151876417,440,0,False,207,183,,0.156234463807839,,,0.043010743093916615,0.2429736191851709,0.0002270449688066556,0.25232140750031484,32,-0.0008329164992656457,1.0603693840695174,-0.0008329164992656457,-0.0008329164992656457,1.0603693840695174,0.0,0.0,0.09772175812557095,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.126625446769925,-0.001249374748898413,False,False,False,False,0.03947695554476249,-7.521791576593794,False,0.0
2019-12-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.1636259887079734,0.1636259887079734,False,0.007944322080702726,0.005296214720468484,0.0,0.0,0.007944322080702726,1.0944654078267604,440,0,False,207,183,,0.1636259887079734,,,0.08715873771877802,0.26903056276258996,0.023274036503312834,0.11612050637545801,32,0.005296214720468484,1.0659853280105605,0.005296214720468484,0.005296214720468484,1.0659853280105605,0.0,0.0,0.09571369449899622,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1355757221833809,0.007944322080702726,False,False,False,False,0.043849872683866975,-7.149673007010089,False,0.0
2019-12-12,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.20492964089789,0.20492964089789,False,0.01119666411161091,0.00746444274107394,0.0,0.0,0.011196664111611021,1.106719769379974,440,0,False,207,183,,0.20492964089789,,,0.18118413588387283,0.33696723740616197,0.045757116626014005,9.888497408061525e-05,32,0.00746444274107394,1.0739423144543203,0.00746444274107394,0.00746444274107394,1.0739423144543203,0.0,0.0,0.09563636265272127,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,877,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1482903821179684,0.011196664111611021,False,False,False,False,0.050359902035047144,-5.93580425384544,False,0.0
2019-12-13,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,DBC,0.5,DBC,2019-12-13,0,DBC,0.5,True,False,DBC,0.27693676910645837,0.256959445183516,False,0.004939028114952282,0.003292685409968188,2.25,0.0022500000000000003,0.0026779153016938118,1.1096834711850836,441,0,False,208,183,0.27693676910645837,0.256959445183516,,,0.2952736707923008,0.4088548087524182,0.10075970722715055,0.05846842287980303,32,0.0017877463818531947,1.0758622509413052,0.003292685409968188,0.0017877463818531947,1.0758622509413052,1.5,0.0015,0.0954323035869303,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,878,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1513654065030299,0.0026779153016938118,False,False,False,False,0.030062403172076424,4.710350307936563,True,0.0
2019-12-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,0.5,DBC,0.5,DBC,2019-12-13,1,,,False,False,DBC,0.39114548862197207,0.39114548862197207,False,0.005198423248620632,0.003465615499080421,0.0,0.0,0.005198423248620632,1.1154520755403021,441,0,False,208,183,0.39114548862197207,0.35676327549218123,,0.34129992623901795,0.41238287613446434,0.4759261983125317,0.15474409963905533,0.20691129133729103,32,0.003465615499080421,1.079590775833043,0.003465615499080421,0.003465615499080421,1.079590775833043,0.0,0.0,0.09539923490003716,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,878,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1573506911998528,0.005198423248620632,False,False,False,False,0.03664129949400907,8.947422832162712,True,0.0
2019-12-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,0.5,ASHR,0.5,ASHR,2019-12-17,0,ASHR,0.5,True,False,ASHR,0.609439035998546,0.5141985294429698,False,0.003285387504510351,0.002190258336340234,1.5,0.0015,0.0017804594232535553,1.1174380926993857,442,0,False,209,183,0.5141985294429698,0.44495647832278085,0.0960244999040043,0.609439035998546,0.5126116819424135,0.5450547106228342,0.20778530638375126,0.35743776299516683,32,0.0011880680780038677,1.0808734031711176,0.002190258336340234,0.0011880680780038677,1.0808734031711176,1.0,0.001,0.0892224605260747,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,879,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1594113071440086,0.0017804594232535553,False,False,False,False,0.04966161269232727,16.565679923888585,True,0.0
2019-12-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,0.5,ASHR,1.0,,,0,ASHR,1.0,False,True,ASHR,0.8560041257555515,0.8560041257555515,False,-0.0007731691059416346,-0.0005154460706277564,0.75,0.00075,-0.0015225892291121923,1.115736693495242,443,0,False,209,184,0.6210636995860492,0.5223578850098203,0.10892104950925452,0.8560041257555515,0.598133554689388,0.6092397309339361,0.26644502713194806,0.4832851617677464,32,-0.0010151883475925105,1.0797761130869956,-0.0005154460706277564,-0.0010151883475925105,1.0797761130869956,0.5,0.0005,0.08925783095130968,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1576459999756403,-0.0015225892291121923,False,False,False,False,0.047513472672633394,24.833221641096458,True,0.0
2019-12-19,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.0467855312867425,1.0467855312867425,False,-0.005160030513988001,-0.0034400203426586673,0.0,0.0,-0.0051600305139880565,1.1099794581112303,443,0,False,209,184,0.7359656478866792,0.624706774953365,0.13275445343524717,1.0467855312867425,0.6730236872845017,0.6682640419355339,0.36202471672380043,0.585081924123332,32,-0.0034400203426586673,1.0760616612924594,-0.0034400203426586673,-0.0034400203426586673,1.0760616612924594,0.0,0.0,0.08799830652135845,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1516725112913697,-0.0051600305139880565,False,False,False,False,0.04294332735854556,29.689901248291264,True,0.0
2019-12-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.2255640099376546,1.2255640099376546,False,0.0036244573427732796,0.0024163048951821864,0.0,0.0,0.0036244573427732796,1.1140025313085091,443,0,False,209,184,0.8111788219861911,0.7350780998832824,0.15700215856499855,1.2255640099376546,0.7305512527899097,0.7224442102644015,0.461446773212434,0.6744202615698656,32,0.0024163048951821864,1.0786617543521582,0.0024163048951821864,0.0024163048951821864,1.0786617543521582,0.0,0.0,0.0879058868978615,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1558466991813898,0.0036244573427732796,False,False,False,False,0.04422303507421921,34.591929762629356,True,0.0
2019-12-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.1775091209742072,1.1775091209742072,False,-0.026859362691824373,-0.017906241794549582,0.0,0.0,-0.026859362691824318,1.0840811332804836,443,0,False,209,184,0.8597395931030938,0.8421629668112014,0.1900262942426525,1.1775091209742072,0.7748186881836072,0.773393481568842,0.5622981546400039,0.6741628077173273,32,-0.017906241794549582,1.0593469761641954,-0.017906241794549582,-0.017906241794549582,1.0593469761641954,0.0,0.0,0.09269976668357001,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.124801393471929,-0.026859362691824318,False,False,False,False,0.024409950580086992,32.736699454408466,True,0.0
2019-12-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.1507621293928647,1.1507621293928647,False,0.007363180687933957,0.0049087871252893045,0.0,0.0,0.007363180687933957,1.092063418545208,443,0,False,209,184,0.9123203494978505,0.9219726719195416,0.26544343888995026,1.1507621293928647,0.813329194233396,0.8160685363455404,0.613984371864057,0.685815362804727,32,0.0049087871252893045,1.0645470849620042,0.0049087871252893045,0.0049087871252893045,1.0645470849620042,0.0,0.0,0.09293637991543995,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1330835093701026,0.007363180687933957,False,False,False,False,0.028307522365202287,32.373868560181414,True,0.0
2019-12-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.199645407905579,1.199645407905579,False,0.01727140442188735,0.011514269614591566,0.0,0.0,0.01727140442188735,1.1109248875012512,443,0,False,209,184,1.00049663291276,1.0445467653154066,0.3721364565023897,1.199645407905579,0.8513721721057176,0.8509562033544629,0.6367803795887206,0.7280657156091914,32,0.011514269614591566,1.0768045671156843,0.011514269614591566,0.011514269614591566,1.0768045671156843,0.0,0.0,0.09191908033515472,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.152653452904205,0.01727140442188735,False,False,False,False,0.03872156115443026,33.425602830873736,True,0.0
2019-12-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.1652582326569778,1.1652582326569778,False,-0.004656940042704838,-0.0031046266951365586,0.0,0.0,-0.0046569400427047825,1.1057513769082092,443,0,False,209,184,1.0788972401694807,1.1175108608680269,0.45763104270468924,1.1652582326569778,0.8884386431721601,0.8804878463691697,0.6934097312588567,0.7348228371840639,32,-0.0031046266951365586,1.073461490911172,-0.0031046266951365586,-0.0031046266951365586,1.073461490911172,0.0,0.0,0.0917553701586984,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1472856148840134,-0.0046569400427047825,False,False,False,False,0.03409163254807601,34.66832745271359,True,0.0
2019-12-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.1982234633351725,1.1982234633351725,False,0.01660903534634528,0.011072690230896853,0.0,0.0,0.01660903534634528,1.1241168406115476,443,0,False,209,184,1.104395994079673,1.0938630699062215,0.534975173610786,1.1982234633351725,0.9147908328621076,0.8853282156372915,0.7403018605869072,0.7623656448164065,32,0.011072690230896853,1.0853475974748281,0.011072690230896853,0.011072690230896853,1.0853475974748281,0.0,0.0,0.09250474359846252,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1663409222139753,0.01660903534634528,False,False,False,False,0.044036860004821765,33.31502592660781,True,0.0
2019-12-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.32027029407719,1.32027029407719,False,0.02156079174461356,0.014373861163075707,0.0,0.0,0.02156079174461345,1.148353689708586,443,0,False,209,184,1.0364517629091163,1.0663533993601582,0.6037145254029759,1.32027029407719,0.9018514431984003,0.8892516454768371,0.7812666771394063,0.7905566219720872,32,0.014373861163075707,1.100948233154609,0.014373861163075707,0.014373861163075707,1.100948233154609,0.0,0.0,0.09572855612772385,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1914881559410513,0.02156079174461345,False,False,False,False,0.057307242343619835,32.033541258348166,True,0.0
2020-01-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.6135245479795661,1.6135245479795661,False,0.03137634263909528,0.020917561759396852,0.0,0.0,0.03137634263909517,1.1843848285477518,443,0,False,209,184,0.9583659842659258,1.1695506419849875,0.7031451778293267,1.6135245479795661,0.8834121165743212,0.911839018457969,0.8099860173940976,0.7945561556016345,32,0.020917561759396852,1.1239773858155193,0.020917561759396852,0.020917561759396852,1.1239773858155193,0.0,0.0,0.10235648923752566,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2288726965722814,0.03137634263909517,False,False,False,False,0.07719684004629568,32.09428818886399,True,0.0
2020-01-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.6866187347858688,1.6866187347858688,False,-0.018340960394727823,-0.012227306929818549,0.0,0.0,-0.018340960394727768,1.162662073315241,443,0,False,209,184,0.9601703358415044,1.13955878436514,0.8825393686491938,1.6866187347858688,0.898555639236908,0.9159870164434991,0.8096176178468004,0.8161984136350462,32,-0.012227306929818549,1.110234169336978,-0.012227306929818549,-0.012227306929818549,1.110234169336978,0.0,0.0,0.10467630517533585,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2063339911142867,-0.018340960394727768,False,False,False,False,0.061918434573399406,30.808040679380806,True,0.0
2020-01-06,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.7067722785690078,1.7067722785690078,False,0.002509287602594057,0.0016728584017293713,0.0,0.0,0.002509287602594057,1.1655795268418172,443,0,False,209,184,0.9392482866212102,1.137151013994539,1.1214210112289784,1.7067722785690078,0.9064741339816553,0.92703104370433,0.8104035033606797,0.8300490519573376,32,0.0016728584017293713,1.1120914338950403,0.0016728584017293713,0.0016728584017293713,1.1120914338950403,0.0,0.0,0.10453465101210324,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2093610300427777,0.002509287602594057,False,False,False,False,0.06186557719487662,29.028312257664197,True,0.0
2020-01-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.716365672181278,1.716365672181278,False,0.008015893007956798,0.005343928671971199,0.0,0.0,0.008015893007956798,1.1749226876212462,443,0,False,209,184,0.8811758702756836,1.0913572936493816,1.3635715862013926,1.716365672181278,0.9064538417664587,0.9257155209920647,0.8360248242619666,0.8399768814121897,32,0.005343928671971199,1.1180343711944856,0.005343928671971199,0.005343928671971199,1.1180343711944856,0.0,0.0,0.10247488606940192,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.219055138667593,0.008015893007956798,False,False,False,False,0.06590565249769642,29.14065604892441,True,0.0
2020-01-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.6763790140266104,1.6763790140266104,False,0.0004983562060113522,0.0003322374706742348,0.0,0.0,0.0004983562060112412,1.1755082176342055,443,0,False,209,184,0.6998388305164194,1.0800288601202475,1.4733453210830931,1.6763790140266104,0.7849985666497454,0.9303228442969609,0.8695267860061587,0.8451203448869308,32,0.0003322374706742348,1.1184058241060981,0.0003322374706742348,0.0003322374706742348,1.1184058241060981,0.0,0.0,0.10172708353943141,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.219662662361418,0.0004983562060112412,False,False,False,False,0.06485961168553978,26.162290830520348,True,0.0
2020-01-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.661112759066449,1.661112759066449,False,0.007970739904431312,0.005313826602954208,0.0,0.0,0.007970739904431312,1.1848778878924895,443,0,False,209,184,0.5181593307130066,1.113463575185897,1.471279770595459,1.661112759066449,0.5965527982479788,0.9324303602512398,0.8812807255181987,0.8533431417061836,32,0.005313826602954208,1.124348838727132,0.005313826602954208,0.005313826602954208,1.124348838727132,0.0,0.0,0.09856871410416913,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.229384276214247,0.007970739904431312,False,False,False,False,0.069100712510203,24.465498022559654,True,0.0
2020-01-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,ASHR,1.0,ASHR,1.0,,,0,,,False,False,ASHR,1.6123112229917949,1.6123112229917949,False,0.0,0.0,0.0,0.0,0.0,1.1848778878924895,443,0,False,209,184,0.3730151126497754,1.0928050065468735,1.4866073143115517,1.6123112229917949,0.4152682080800014,0.9359924665307167,0.8949207178775109,0.856888453746856,32,0.0,1.124348838727132,0.0,0.0,1.124348838727132,0.0,0.0,0.09555280374079367,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,880,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.229384276214247,0.0,False,False,False,False,0.06762494229042759,21.4713044767628,True,0.0
