date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,score_DBC,score_QQQ,score_GLD,score_EWJ,r2_DBC,r2_QQQ,r2_GLD,r2_EWJ,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,realized_vol,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,nav_before_overheat,return_before_overheat,overheat_on_effective,overheat_on,overheat_triggered,overheat_recovered,overheat_bias,overheat_bias_mom,overheat_same_side,overheat_tc
2017-07-20,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,DBC,0.846155776689733,0.846155776689733,False,-0.0020450922208063993,-0.0013633948138709329,0.0,0.0,-0.0020450922208063993,1.2198429474784296,303,0,False,142,127,0.846155776689733,0.6275265391185652,,,0.7341969897625709,0.42472127577827534,0.052798777941506225,0.010149865516917655,23,-0.0013633948138709329,1.1744984114319743,-0.0013633948138709329,-0.0013633948138709329,1.1744984114319743,0.0,0.0,0.08955358515253337,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,433,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2198429474784296,-0.0020450922208063993,False,False,False,False,0.013513457093587977,41.192236312259276,True,0.0
2017-07-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,DBC,1.0,,,0,,,False,False,QQQ,0.756382017306952,0.7303594313461717,True,-0.020477803479797885,-0.013651868986531923,0.0,0.0,-0.020477803479797885,1.194863243323749,303,0,False,142,127,0.7303594313461717,0.756382017306952,,,0.6695813368280864,0.5216083253167989,0.00043513771391945344,0.09011451459200992,24,-0.013651868986531923,1.1584643129942152,-0.013651868986531923,-0.013651868986531923,1.1584643129942152,0.0,0.0,0.09234187204549923,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,433,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.194863243323749,-0.020477803479797885,False,False,False,False,0.00021914889298479956,35.6681700412561,True,0.0
2017-07-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,1.0,QQQ,0.5,QQQ,2017-07-24,0,QQQ,0.5,True,False,QQQ,0.8989851463664351,0.6275678312340391,False,0.0031142844987178675,0.0020761896658119117,2.25,0.0022500000000000003,0.0008572773585959759,1.195887572528869,304,0,False,143,127,0.6275678312340391,0.8989851463664351,,,0.6130508748356638,0.6162593654203686,0.04897442498729909,0.19544979348120772,24,0.0005730753813133482,1.1591282003721222,0.0020761896658119117,0.0005730753813133482,1.1591282003721222,1.5,0.0015,0.09231004179586821,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,434,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.195887572528869,0.0008572773585959759,False,False,False,False,0.03696885178693865,17.080905223736057,True,0.0
2017-07-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,0.5,QQQ,1.0,,,0,QQQ,1.0,False,True,QQQ,0.9951259678437374,0.9951259678437374,False,-0.0019173925337724051,-0.0012782616891816034,0.75,0.00075,-0.0026659544893721243,1.1926993906861012,305,0,False,143,128,0.5934164419012546,0.9951259678437374,,0.20038408402109886,0.6205128049675143,0.6935803656113785,0.12872710773442564,0.28263604930827047,24,-0.001777622558337022,1.1570677079351361,-0.0012782616891816034,-0.001777622558337022,1.1570677079351361,0.5,0.0005,0.09211956691262314,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1926993906861012,-0.0026659544893721243,False,False,False,False,0.03323488918295392,21.66970451654677,True,0.0
2017-07-26,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0829752603011622,1.0829752603011622,False,0.0048830224321768645,0.0032553482881179097,0.0,0.0,0.0048830224321769755,1.1985233685656653,305,0,False,143,128,0.6069835798604784,1.0829752603011622,0.30389430761697467,0.24510635811228854,0.649581584005316,0.7609818239926717,0.2644139354564028,0.39761387785620284,24,0.0032553482881179097,1.1608343663173992,0.0032553482881179097,0.0032553482881179097,1.1608343663173992,0.0,0.0,0.09224483950848003,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1985233685656653,0.0048830224321769755,False,False,False,False,0.035605122418877366,22.815845540692703,True,0.0
2017-07-27,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0780793688780599,1.0780793688780599,False,-0.009422655867157792,-0.006281770578105195,0.0,0.0,-0.009422655867157737,1.1872300953149244,305,0,False,143,128,0.6435155608331575,1.0780793688780599,0.40308953146900506,0.29805350153184085,0.6792373860537424,0.7889204657007358,0.4019210801217131,0.5236653911688232,24,-0.006281770578105306,1.153542271149013,-0.006281770578105195,-0.006281770578105306,1.153542271149013,0.0,0.0,0.09220671429902609,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1872300953149244,-0.009422655867157737,False,False,False,False,0.028253971245426834,25.338174193316334,True,0.0
2017-07-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,1.0327605378772025,1.0327605378772025,False,-0.0012501343460639691,-0.0008334228973759794,0.0,0.0,-0.0012501343460640246,1.1857458981960904,305,0,False,143,128,0.7040021114075323,1.0327605378772025,0.5362133675940499,0.3557925686786103,0.7062565284284104,0.79295462409343,0.5519864438194604,0.6432056654830045,24,-0.0008334228973759794,1.1525808826071464,-0.0008334228973759794,-0.0008334228973759794,1.1525808826071464,0.0,0.0,0.09205958137776783,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1857458981960904,-0.0012501343460640246,False,False,False,False,0.026514445578084134,24.184896475583848,True,0.0
2017-07-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.9243603458085023,0.9243603458085023,False,-0.006361091634743299,-0.004240727756495533,0.0,0.0,-0.006361091634743299,1.1782032598821441,305,0,False,143,128,0.794396426299554,0.9243603458085023,0.6506656360195506,0.41744307306725004,0.7303352235083924,0.7483347340659668,0.6781882694439949,0.7418309942213266,24,-0.004240727756495533,1.1476931008666682,-0.004240727756495533,-0.004240727756495533,1.1476931008666682,0.0,0.0,0.09226233327895965,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1782032598821441,-0.006361091634743299,False,False,False,False,0.02136406448486894,22.101100395491436,True,0.0
2017-08-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,QQQ,1.0,,,0,,,False,False,QQQ,0.8178516939410079,0.8178516939410079,False,0.0034559406927999747,0.00230396046186665,0.0,0.0,0.0034559406927998637,1.1822750604723602,305,0,False,143,128,0.7768305211642106,0.8178516939410079,0.7283649839436219,0.49719500682033413,0.7418635312201656,0.701638694340492,0.7706027366245315,0.8101216280080172,24,0.00230396046186665,1.150337340393422,0.00230396046186665,0.00230396046186665,1.150337340393422,0.0,0.0,0.09226712775414266,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,435,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1822750604723602,0.0034559406927998637,False,False,False,False,0.022939933689974934,17.739157927339047,True,0.0
2017-08-02,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,QQQ,1.0,DBC,0.5,DBC,2017-08-02,0,DBC,0.5,True,False,DBC,0.7713747866853911,0.7180426386972905,False,0.0040748897686176955,0.0027165931790784636,2.25,0.0022500000000000003,0.001815721266638315,1.184421742442676,306,0,False,144,128,0.7713747866853911,0.7180426386972905,0.7620527338294547,0.5508144110238664,0.7568501164638827,0.6581138075656601,0.8323802293059854,0.8655009725732559,24,0.0012125182893099051,1.1517321454575251,0.0027165931790784636,0.0012125182893099051,1.1517321454575251,1.5,0.0015,0.09217154837296443,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,436,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.184421742442676,0.001815721266638315,False,False,False,False,0.02939651661461018,29.25382510484005,True,0.0
2017-08-03,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,0.5,GLD,0.5,GLD,2017-08-03,0,GLD,0.5,True,False,GLD,0.7781987454357606,0.7024360434943895,False,-0.005536877959786718,-0.0036912519731911453,1.5,0.0015,-0.007028572642847064,1.17609694818615,307,0,False,145,128,0.7024360434943895,0.5885755034680287,0.7781987454357606,0.5999110403832169,0.7201981749126938,0.5727693723070222,0.8753160758169728,0.9067698280331089,24,-0.004687560721217898,1.1463333310911143,-0.0036912519731911453,-0.004687560721217898,1.1463333310911143,1.0,0.001,0.09243114535791745,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,437,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.17609694818615,-0.007028572642847064,False,False,False,False,0.0141240376948506,30.656936654863557,True,0.0
2017-08-04,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.7044293592467199,0.7044293592467199,False,-0.005846223819705648,-0.003897482546470432,0.75,0.00075,-0.006591839151840917,1.168344306276736,308,0,False,145,129,0.6514765796930453,0.47130779600818573,0.7044293592467199,0.615732158044372,0.696089010931197,0.4925700299030181,0.8302540997723421,0.9281027562310931,24,-0.004395533805196972,1.1412945841822792,-0.003897482546470432,-0.004395533805196972,1.1412945841822792,0.5,0.0005,0.09260528939750326,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,438,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.168344306276736,-0.006591839151840917,False,False,False,False,0.005710104129472038,27.034261969760607,True,0.0
2017-08-07,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,DBC,0.6153995490573885,0.60951321479605,True,-0.001755111423272615,-0.0011700742821817434,0.0,0.0,-0.0017551114232725595,1.1662937318384743,308,0,False,145,129,0.6153995490573885,0.40086733203036484,0.60951321479605,0.6097702846898312,0.6838111446402915,0.46329633806525183,0.7504622757648223,0.9371004425584327,25,-0.0011700742821817434,1.1399591847409343,-0.0011700742821817434,-0.0011700742821817434,1.1399591847409343,0.0,0.0,0.09259666737474088,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,438,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1662937318384743,-0.0017551114232725595,False,False,False,False,0.0041099426814392714,22.975653643079273,True,0.0
2017-08-08,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,EWJ,0.5,EWJ,2017-08-08,0,EWJ,0.5,True,False,EWJ,0.5777551119699169,0.527478348472086,False,0.004392918599258389,0.0029286123995055924,2.25,0.0022500000000000003,0.002133034532409983,1.168781476643419,309,0,False,146,129,0.5725444810161759,0.32096280036031977,0.527478348472086,0.5777551119699169,0.6645606848949497,0.4168330709249616,0.6855804282644191,0.9259392049187455,25,0.0014242194809064301,1.1415827368192806,0.0029286123995055924,0.0014242194809064301,1.1415827368192806,1.5,0.0015,0.09258223491455743,1.5,1.5,1.5,1.0,1.0,1.0,1.5,0.75,0.75,439,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.168781476643419,0.002133034532409983,False,False,False,False,0.024172337301000102,9.406013224572073,True,0.0
2017-08-09,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,EWJ,0.5,DBC,0.5,DBC,2017-08-09,0,DBC,0.5,True,False,DBC,0.5584764888186211,0.4938084987978293,False,-0.004631385605432081,-0.0030875904036213875,1.5,0.0015,-0.006124438527023934,1.1616233463381922,310,0,False,147,129,0.5584764888186211,0.24502017356998973,0.5225844678518596,0.4938084987978293,0.670823507942644,0.35553883861578506,0.6995921978021551,0.835173111953481,25,-0.004084502813217816,1.1369199389192213,-0.0030875904036213875,-0.004084502813217816,1.1369199389192213,1.0,0.001,0.09265200823868337,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,440,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1616233463381922,-0.006124438527023934,False,False,False,False,0.031819058752209806,18.230448321018233,True,0.0
2017-08-10,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,DBC,0.5,GLD,0.5,GLD,2017-08-10,0,GLD,0.5,True,False,GLD,0.5496075574074453,0.4319152574204468,False,-0.011530845285415842,-0.007687230190277228,1.5,0.0015,-0.013013549017487636,1.146506503980762,311,0,False,148,129,0.4319152574204468,,0.5496075574074453,0.3487377081785399,0.5101150749180989,0.03765674583833689,0.7181034905413478,0.5293291743668022,25,-0.008679542960087105,1.1270519934671923,-0.007687230190277228,-0.008679542960087105,1.1270519934671923,1.0,0.001,0.09353522826971264,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,441,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.146506503980762,-0.013013549017487636,False,False,False,False,0.02510690614153188,15.154610069226997,True,0.0
2017-08-11,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,0.5,GLD,2017-08-10,1,,,False,False,GLD,0.5868609743959439,0.5868609743959439,False,0.003559458117582903,0.002372972078388602,0.0,0.0,0.0035594581175828477,1.150587445863218,311,0,False,148,129,0.3391842407989685,,0.5868609743959439,0.2206358492971343,0.39931094718720705,0.002897246240238127,0.7321391777427653,0.26017387485246857,25,0.002372972078388713,1.1297264563785823,0.002372972078388602,0.002372972078388713,1.1297264563785823,0.0,0.0,0.08888362134234225,1.5,1.5,1.5,1.0,1.0,1.0,0.75,0.75,0.75,441,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.150587445863218,0.0035594581175828477,False,False,False,False,0.0295402131337259,14.549908903332467,True,0.0
2017-08-14,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,0.5,GLD,1.0,,,0,GLD,1.0,False,True,GLD,0.558061615176932,0.558061615176932,False,-0.005313967383919205,-0.003542644922612803,0.75,0.00075,-0.006059981908381307,1.143614906757276,312,0,False,148,130,,,0.558061615176932,,0.1939386571016195,0.013046486054105078,0.7331409096764278,0.15540335395159088,25,-0.0040408736001515955,1.1251613745656093,-0.003542644922612803,-0.0040408736001515955,1.1251613745656093,0.5,0.0005,0.08867858658181871,1.5,1.5,1.5,1.0,1.0,1.0,0.75,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.143614906757276,-0.006059981908381307,False,False,False,False,0.02180154755416641,12.883242745712293,True,0.0
2017-08-15,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.4730363979313912,0.4730363979313912,False,-0.011564896975012617,-0.007709931316675078,0.0,0.0,-0.011564896975012617,1.1303891181815395,312,0,False,148,130,,,0.4730363979313912,,0.03780574572654982,0.02157433752356752,0.6644578815544114,0.06687379358679924,25,-0.007709931316675189,1.1164864576475326,-0.007709931316675078,-0.007709931316675189,1.1164864576475326,0.0,0.0,0.08947594256677721,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1303891181815395,-0.011564896975012617,False,False,False,False,0.013699806514667845,10.822668192930914,True,0.0
2017-08-16,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.4412274128927527,0.4412274128927527,False,0.011034873924858024,0.007356582616572016,0.0,0.0,0.011034873924858024,1.1428628195867043,312,0,False,148,130,,,0.4412274128927527,,0.0029101445460015807,0.01568604123743922,0.6593343175556163,0.02906408876859079,25,0.007356582616572016,1.1246999825135005,0.007356582616572016,0.007356582616572016,1.1246999825135005,0.0,0.0,0.09041791781678304,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1428628195867043,0.011034873924858024,False,False,False,False,0.020876316605986656,9.52520346705474,True,0.0
2017-08-17,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.43873391763264213,0.43873391763264213,False,0.0076310220302128196,0.00508734802014188,0.0,0.0,0.0076310220302127085,1.1515840309404815,312,0,False,148,130,,,0.43873391763264213,,0.05612455293080776,0.12142571361952947,0.6765249583920961,0.0003591860220202303,25,0.00508734802014188,1.1304217227427942,0.00508734802014188,0.00508734802014188,1.1304217227427942,0.0,0.0,0.08933796743982916,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1515840309404815,0.0076310220302127085,False,False,False,False,0.02559019864150658,8.707849761948005,True,0.0
2017-08-18,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.42319612289307207,0.42319612289307207,False,-0.002326657057619863,-0.0015511047050799087,0.0,0.0,-0.0023266570576199186,1.1489046898274513,312,0,False,148,130,,,0.42319612289307207,,0.0475822649188925,0.24003923222659274,0.6806383317697333,0.01645042326749946,25,-0.0015511047050799087,1.1286683202899233,-0.0015511047050799087,-0.0015511047050799087,1.1286683202899233,0.0,0.0,0.08885481059989254,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1489046898274513,-0.0023266570576199186,False,False,False,False,0.023615153080905227,8.63638056984946,True,0.0
2017-08-21,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.42774114701821,0.42774114701821,False,0.005641852898539912,0.0037612352656932746,0.0,0.0,0.005641852898540023,1.1553866410819005,312,0,False,148,130,,,0.42774114701821,,0.10762310266816111,0.3470483967182554,0.6990472121765632,0.06717927022704806,25,0.0037612352656932746,1.1329135073794685,0.0037612352656932746,0.0037612352656932746,1.1329135073794685,0.0,0.0,0.08875744657734398,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1553866410819005,0.005641852898540023,False,False,False,False,0.02699531515907405,8.891263894932788,True,0.0
2017-08-22,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.39863516576065106,0.39863516576065106,False,-0.006720467279897835,-0.00448031151993189,0.0,0.0,-0.006720467279897835,1.1476219029648784,312,0,False,148,130,,,0.39863516576065106,,0.1552313011897617,0.28898444429668724,0.6810633943011126,0.11366381500198508,25,-0.004480311519932001,1.1278377019412698,-0.00448031151993189,-0.004480311519932001,1.1278377019412698,0.0,0.0,0.08902317912769163,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1476219029648784,-0.006720467279897835,False,False,False,False,0.02215604713961139,7.574551945912411,True,0.0
2017-08-23,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.3895769684599599,0.3895769684599599,False,0.00564600795252479,0.003764005301683193,0.0,0.0,0.005646007952524901,1.15410138535551,312,0,False,148,130,,,0.3895769684599599,,0.11675511506028802,0.26804485427415947,0.6889346502739937,0.15388800017231252,25,0.003764005301683193,1.1320828890308148,0.003764005301683193,0.003764005301683193,1.1320828890308148,0.0,0.0,0.08891302473901926,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.15410138535551,0.005646007952524901,False,False,False,False,0.02564172568699208,7.79820931382033,True,0.0
2017-08-24,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.3580252388693077,0.3580252388693077,False,-0.004646579348129898,-0.003097719565419932,0.0,0.0,-0.004646579348129842,1.148738761692669,312,0,False,148,130,,,0.3580252388693077,,0.09068220375272407,0.27177018651846563,0.6617774424792432,0.252799767415292,25,-0.003097719565419821,1.128576013715787,-0.003097719565419932,-0.003097719565419821,1.128576013715787,0.0,0.0,0.08900539340494282,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.148738761692669,-0.004646579348129842,False,False,False,False,0.02222668902802427,7.139308588349847,True,0.0
2017-08-25,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.3485590807649439,0.3485590807649439,False,0.005519628892876827,0.003679752595251218,0.0,0.0,0.005519628892876938,1.1550793733520754,312,0,False,148,130,,,0.3485590807649439,,0.08209195704563288,0.2884606473026605,0.6678395941148931,0.30388690617584924,25,0.003679752595251218,1.132728894231196,0.003679752595251218,0.003679752595251218,1.132728894231196,0.0,0.0,0.08925975412263967,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1550793733520754,0.005519628892876938,False,False,False,False,0.025699577495557957,7.961051316802045,True,0.0
2017-08-28,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.42715232893139454,0.42715232893139454,False,0.023830918342540586,0.015887278895027057,0.0,0.0,0.023830918342540475,1.1826059755775815,312,0,False,148,130,,,0.42715232893139454,,0.056752078198910816,0.26246761831707177,0.6781465966827711,0.3280198053585547,25,0.015887278895027057,1.1507248740863025,0.015887278895027057,0.015887278895027057,1.1507248740863025,0.0,0.0,0.09377354784453953,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1826059755775815,0.023830918342540475,False,False,False,False,0.041548352682504675,10.888117111557596,True,0.0
2017-08-29,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.47541577984134054,0.47541577984134054,False,-0.003248106510236992,-0.0021654043401579948,0.0,0.0,-0.003248106510236992,1.178764745409263,312,0,False,148,130,,,0.47541577984134054,,0.026612185316199244,0.18793642529340426,0.7140957621549998,0.376344597418644,25,-0.002165404340158106,1.1482330894496282,-0.0021654043401579948,-0.002165404340158106,1.1482330894496282,0.0,0.0,0.09357738899783344,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.178764745409263,-0.003248106510236992,False,False,False,False,0.03890391327213161,12.893191548747573,True,0.0
2017-08-30,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.5079280753665885,0.5079280753665885,False,-0.0007233269507722628,-0.00048221796718150856,0.0,0.0,-0.0007233269507722628,1.177912113100288,312,0,False,148,130,,,0.5079280753665885,,0.031089671904688143,0.02940366645819248,0.7487291800020243,0.40629411345561206,25,-0.00048221796718150856,1.1476793908233833,-0.00048221796718150856,-0.00048221796718150856,1.1476793908233833,0.0,0.0,0.09347295752103958,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.177912113100288,-0.0007233269507722628,False,False,False,False,0.03822088333665086,14.00870259930622,True,0.0
2017-08-31,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6041437443490689,0.6041437443490689,False,0.017610152910586985,0.011740101940391323,0.0,0.0,0.017610152910586985,1.1986553255272168,312,0,False,148,130,,,0.6041437443490689,,0.030888495953988127,0.01808606248207678,0.7677346816019004,0.21315752037049018,25,0.011740101940391323,1.161153263866536,0.011740101940391323,0.011740101940391323,1.161153263866536,0.0,0.0,0.09564366937229352,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.1986553255272168,0.017610152910586985,False,False,False,False,0.049917387220153486,16.699486453545287,True,0.0
2017-09-01,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.6925874184378666,0.6925874184378666,False,0.0028612048682838953,0.0019074699121892635,0.0,0.0,0.0028612048682838953,1.2020849239800095,312,0,False,148,130,,,0.6925874184378666,,0.15590087184156776,0.10211126204307885,0.7978264401073519,0.14362139185377343,25,0.0019074699121892635,1.1633681287808018,0.0019074699121892635,0.0019074699121892635,1.1633681287808018,0.0,0.0,0.09570767170209032,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2020849239800095,0.0028612048682838953,False,False,False,False,0.05127529705800016,17.637857330736608,True,0.0
2017-09-05,1.1,v1_1_staged_50_plus_ma60_overheat,all_new_asset_50_wait_down_no_timeout,GLD,1.0,GLD,1.0,,,0,,,False,False,GLD,0.8386092409743229,0.8386092409743229,False,0.016658752415430245,0.011105834943620163,0.0,0.0,0.016658752415430245,1.2221101591109138,312,0,False,148,130,0.32133478973915786,,0.8386092409743229,,0.3002922956516779,0.1619060890272137,0.8043790682811811,0.14196915724091796,25,0.011105834943620163,1.1762883031977096,0.011105834943620163,0.011105834943620163,1.1762883031977096,0.0,0.0,0.09775868797670302,1.5,1.5,1.5,1.0,1.0,1.0,1.5,1.5,1.5,442,0.25,80,1.5,0.2,0.18,0.0,same_side_or_exit,1.2221101591109138,0.016658752415430245,False,False,False,False,0.061929202028985664,19.083592145743754,True,0.0
