date,version,scenario,entry_case,position_before,fraction_before,position,holding_fraction,pending_entry_target,pending_entry_since,pending_entry_days,trade_target,trade_fraction,staged_initial,fill_on_down_day,best_candidate,best_candidate_score,current_score,buffer_blocked,trade_blocked_by_stale_price,blocked_trade_target,stale_price_trade_assets,asset_return,gross_return,asset_component,turnover,cost,return,nav,trade_count,stop_count,stop_triggered,staged_initial_count,staged_fill_count,price_ffill_159915.SZ,price_ffill_159941.SZ,price_ffill_513030.SH,price_ffill_513520.SH,price_ffill_159985.SZ,price_ffill_518880.SH,score_159915.SZ,score_159941.SZ,score_513030.SH,score_513520.SH,score_159985.SZ,score_518880.SH,r2_159915.SZ,r2_159941.SZ,r2_513030.SH,r2_513520.SH,r2_159985.SZ,r2_518880.SH,buffer_blocked_count,target_vol_input_return,target_vol_input_nav,base_gross_return,base_return,base_nav,base_turnover,base_cost,virtual_base_realized_vol,realized_vol,base_position_before,base_position_next,actual_position_before,actual_position_next,target_vol_scale_effective,target_vol_scale_next,weight,overheat_scale_effective,overheat_scale_next,overheat_scale,exposure_effective,final_exposure,final_exposure_after_overheat,drifted_exposure_before_trade,rebalance_delta,buy_delta,sell_delta,effective_trade_count,target_vol,vol_window,max_lev,overheat_enter,overheat_exit,overheat_derisk_scale,overheat_recovery_mode,overheat_on,overheat_on_effective,overheat_triggered,overheat_recovered,overheat_feature_missing,overheat_tc,nav_before_overheat,return_before_overheat,overheat_bias,overheat_bias_mom,overheat_same_side,base_position,base_fraction_before,base_holding_fraction,base_trade_target,base_trade_fraction,base_pending_entry_target,base_pending_entry_since,base_pending_entry_days,base_staged_initial,base_fill_on_down_day,actual_entry_state,actual_pending_target,actual_pending_since,actual_pending_days,actual_staged_initial,actual_fill_on_down_day,actual_staged_initial_count,actual_staged_fill_count,staged_entry_event_count
2023-07-06,1.0,v1_0_original_full_entry,full_entry_baseline,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,1.0652823806583167,1.0652823806583167,False,False,,,0.0011933174224343368,0.0010840885552639908,0.0011933174224343368,9.91232764958605e-05,9.91232764958605e-08,0.0010839893245291332,10.623042992026232,295,0,False,0,0,False,False,False,False,False,False,,1.0652823806583167,0.34132329448088616,,,,0.09628216298133985,0.741165186877852,0.3037771363750278,1.6976313181982228e-05,0.8479786409395559,0.0018680920438914894,0,0.0011933174224343368,7.951603650425912,0.0011933174224343368,0.0011933174224343368,7.951603650425912,0.0,0.0,0.2772560886328155,0.2772560886328155,159941.SZ,159941.SZ,159941.SZ,159941.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9085653325877436,-9.91232764958605e-05,0.0,9.91232764958605e-05,2096,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.623042992026232,,,,,,,,,,,,,,,,,,,,,,,
2023-07-07,1.0,v1_0_original_full_entry,full_entry_baseline,159941.SZ,1.0,159941.SZ,1.0,,,0,,,False,False,159941.SZ,0.9339201397713912,0.9339201397713912,False,False,,,-0.004767580452920139,-0.004331185741650761,-0.004767580452920139,0.00039817441646561313,3.9817441646561317e-07,-0.004331582191499872,10.577028408182434,295,0,False,0,0,False,False,False,False,False,False,,0.9339201397713912,,,,,0.031090077157875373,0.7096796973158295,0.05938877723871172,0.05838361913270185,0.8443547630252024,0.00046416016780093106,0,-0.004767580452920139,7.913693740292773,-0.004767580452920139,-0.004767580452920139,7.913693740292773,0.0,0.0,0.27748659102973733,0.27748659102973733,159941.SZ,159941.SZ,159941.SZ,159941.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9080680348947822,0.00039817441646561313,0.00039817441646561313,0.0,2097,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.577028408182434,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,1.0,v1_0_original_full_entry,full_entry_baseline,159941.SZ,1.0,159985.SZ,1.0,,,0,159985.SZ,1.0,False,False,159985.SZ,4.8303915155176,0.742819828376087,False,False,,,-0.008383233532934131,-0.0076158843894356095,-0.008383233532934131,1.8162299579959633,0.0018162299579959633,-0.00941828215004692,10.47741097032511,296,0,False,0,0,False,False,False,False,False,False,,0.742819828376087,,,4.8303915155176,,0.01905687358889696,0.6111853824294229,2.3673287818937183e-06,0.18975510862360723,0.8347643187332726,0.007279287363224918,0,-0.010366467065868301,7.83165669476466,-0.008383233532934131,-0.010366467065868301,7.83165669476466,2.0,0.002,0.27659112699966587,0.27659112699966587,159941.SZ,159985.SZ,159941.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9077637486847157,0.0007024606265321198,0.9084662093112478,0.9077637486847157,2098,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.47741097032511,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,4.414645538459454,4.414645538459454,False,False,,,0.004482071713147295,0.0040718106991040936,0.004482071713147295,0.00037119682505237783,3.7119682505237783e-07,0.004071437990835758,10.520069099395291,296,0,False,0,0,False,False,False,False,False,False,,0.6153638595951345,,,4.414645538459454,,0.020595265209814695,0.5502553917689549,0.010313248216848425,0.2911518960630003,0.8244017454752663,0.042959024813440716,0,0.004482071713147295,7.866758741703345,0.004482071713147295,0.004482071713147295,7.866758741703345,0.0,0.0,0.2755747129715497,0.2755747129715497,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9088374061363002,-0.00037119682505237783,0.0,0.00037119682505237783,2099,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.520069099395291,,,,,,,,,,,,,,,,,,,,,,,
2023-07-12,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,4.304300224555064,4.304300224555064,False,False,,,0.01636093207734257,0.014863353945102204,0.01636093207734257,0.0013405737074406732,1.3405737074406733e-06,0.014861993445973276,10.67641829740169,296,0,False,0,0,False,False,False,False,False,False,,0.5077814029768719,,,4.304300224555064,,0.0024954434826587324,0.4959075309794583,0.027417389603619613,0.3943761017483126,0.830438298519247,0.07870584128139613,0,0.01636093207734257,7.9954662471451945,0.01636093207734257,0.01636093207734257,7.9954662471451945,0.0,0.0,0.2725042354785072,0.2725042354785072,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9098067830186884,-0.0013405737074406732,0.0,0.0013405737074406732,2100,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.67641829740169,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.8742939622450505,3.8742939622450505,False,False,,,-0.007317073170731603,-0.006647313726667572,-0.007317073170731603,0.0006125254722790796,6.125254722790796e-07,-0.006647922180490817,10.605442299394197,296,0,False,0,0,False,False,False,False,False,False,,0.5143977973798501,,,3.8742939622450505,0.08159259325457446,0.010197493166158034,0.5308202262142911,0.005132559033130479,0.3011764832884174,0.8179485189206384,0.22652820347832348,0,-0.007317073170731603,7.936962835580719,-0.007317073170731603,-0.007317073170731603,7.936962835580719,0.0,0.0,0.2731602088137474,0.2731602088137474,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9078536838389687,0.0006125254722790796,0.0006125254722790796,0.0,2101,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.605442299394197,,,,,,,,,,,,,,,,,,,,,,,
2023-07-14,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.3872370600419366,3.3872370600419366,False,False,,,0.0004914004914005066,0.0004464207416763026,0.0004914004914005066,4.08443489631205e-05,4.0844348963120504e-08,0.00044637987909346144,10.610176355445534,296,0,False,0,0,False,False,False,False,False,False,,0.5317871561880012,,,3.3872370600419366,0.10173364611252111,0.009392760212042273,0.5715641376894995,0.0038564214497223137,0.3055393354391128,0.7988232582113114,0.32649814011853506,0,0.0004914004914005066,7.940863063018351,0.0004914004914005066,0.0004914004914005066,7.940863063018351,0.0,0.0,0.2731631918248456,0.2731631918248456,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9085070536602109,-4.08443489631205e-05,0.0,4.08443489631205e-05,2102,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.610176355445534,,,,,,,,,,,,,,,,,,,,,,,
2023-07-17,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,3.0656474441533437,3.0656474441533437,False,False,,,0.00982318271119853,0.008924029561014315,0.00982318271119853,0.0008096251352974759,8.096251352974759e-07,0.008923212710760353,10.704853215963855,296,0,False,0,0,False,False,False,False,False,False,,0.5666296815567631,,,3.0656474441533437,0.13750397795051073,0.0008749110777739322,0.6160187022028535,0.04329985700693495,0.27475990791546956,0.7937823368385472,0.45322999258980334,0,0.00982318271119853,8.018867611770988,0.00982318271119853,0.00982318271119853,8.018867611770988,0.0,0.0,0.27331836999101056,0.27331836999101056,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9092758344465453,-0.0008096251352974759,0.0,0.0008096251352974759,2103,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.704853215963855,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.7410964752815117,2.7410964752815117,False,False,,,0.0014591439688715901,0.0013255829902401428,0.0014591439688715901,0.00012117500843922269,1.211750084392227e-07,0.001325461654604121,10.71904208841978,296,0,False,0,0,False,False,False,False,False,False,,0.6753434435533681,,,2.7410964752815117,0.18758456975660254,0.002031959724621668,0.6466871277238224,0.11423107996805848,0.17407879435036433,0.7867531166028189,0.5722254112800939,0,0.0014591439688715901,8.030568294083883,0.0014591439688715901,0.0014591439688715901,8.030568294083883,0.0,0.0,0.2693188188032471,0.2693188188032471,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.908587384319687,-0.00012117500843922269,0.0,0.00012117500843922269,2104,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.71904208841978,,,,,,,,,,,,,,,,,,,,,,,
2023-07-19,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.757840349689934,2.757840349689934,False,False,,,0.022826614861583217,0.020737208274710296,0.022826614861583217,0.0018595925242057554,1.8595925242057555e-06,0.02073531011942875,10.941304750306374,296,0,False,0,0,False,False,False,False,False,False,,0.8915856713776191,0.38995467943501905,,2.757840349689934,0.2902060310546897,0.038771989217486036,0.6588326626242171,0.22857694050402177,0.016818055819201816,0.8029287975050099,0.5887063541826387,0,0.022826614861583217,8.213878983652577,0.022826614861583217,0.022826614861583217,8.213878983652577,0.0,0.0,0.27019851369164777,0.27019851369164777,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9103258018354535,-0.0018595925242057554,0.0,0.0018595925242057554,2105,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.941304750306374,,,,,,,,,,,,,,,,,,,,,,,
2023-07-20,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.814620299692681,2.814620299692681,False,False,,,0.007122507122507171,0.006470557046376453,0.007122507122507171,0.0005884669056397396,5.884669056397396e-07,0.0064699647717623154,11.012094606597971,296,0,False,0,0,False,False,False,False,False,False,,0.9806743732149996,0.4552900944839664,,2.814620299692681,0.3736634686770066,0.13571869415742288,0.7037444750608421,0.29272813452902036,0.005446354052626945,0.819439801790755,0.6637984545923632,0,0.007122507122507171,8.272382395217054,0.007122507122507171,0.007122507122507171,8.272382395217054,0.0,0.0,0.26803512354583464,0.26803512354583464,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9090546762168875,-0.0005884669056397396,0.0,0.0005884669056397396,2106,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.012094606597971,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.6543038260058,2.6543038260058,False,False,,,-0.008486562942008335,-0.007709755666007624,-0.008486562942008335,0.0007111862334869823,7.111862334869823e-07,-0.007710461369168975,10.927186276540164,296,0,False,0,0,False,False,False,False,False,False,,0.9008615305380054,0.5024327368742196,,2.6543038260058,0.41472927665217507,0.21633915899932565,0.6685131060860534,0.347386700194495,0.011878552685564925,0.8254638574139305,0.723687360042695,0,-0.008486562942008447,8.202178301339682,-0.008486562942008335,-0.008486562942008447,8.202178301339682,0.0,0.0,0.2690248838361143,0.2690248838361143,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9077550230777608,0.0007111862334869823,0.0007111862334869823,0.0,2107,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.927186276540164,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.503527797950494,2.503527797950494,False,False,,,0.0019020446980504424,0.0017279433367784424,0.0019020446980504424,0.0001578923746339278,1.578923746339278e-07,0.0017277851715749026,10.946066106955806,296,0,False,0,0,False,False,False,False,False,False,,0.8362231729150427,0.5380935075768585,,2.503527797950494,0.4255695931960519,0.30350898056505293,0.6424438853153704,0.396527246275142,0.005183245355908417,0.8291568830415481,0.7536038530394078,0,0.0019020446980504424,8.21777921109021,0.0019020446980504424,0.0019020446980504424,8.21777921109021,0.0,0.0,0.26906567912449214,0.26906567912449214,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9086241016858817,-0.0001578923746339278,0.0,0.0001578923746339278,2108,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,10.946066106955806,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.6018212912443386,2.6018212912443386,False,False,,,0.01850972947318441,0.01681546376988052,0.01850972947318441,0.0015137290844692286,1.5137290844692286e-06,0.01681392458673936,11.130112436999624,296,0,False,0,0,False,False,False,False,False,False,,0.7546270014939191,0.5238938178116108,,2.6018212912443386,0.39831044517380176,0.2568944606548874,0.5994827457402065,0.4024669301024616,0.00948446474217124,0.8465678880203031,0.7204233467903092,0,0.01850972947318441,8.36988808115785,0.01850972947318441,0.01850972947318441,8.36988808115785,0.0,0.0,0.26939791305401467,0.26939791305401467,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.909979938395717,-0.0015137290844692286,0.0,0.0015137290844692286,2109,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.130112436999624,,,,,,,,,,,,,,,,,,,,,,,
2023-07-26,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.732176917521366,2.732176917521366,False,False,,,0.006989748369058857,0.0063499502048783765,0.006989748369058857,0.0005775674881477455,5.775674881477455e-07,0.0063493689698652656,11.200781627538221,296,0,False,0,0,False,False,False,False,False,False,,0.6815987094100591,0.5021774115204962,,2.732176917521366,0.39199486820514795,0.22146425998745867,0.5618593428916377,0.400498200965009,0.010762325657639127,0.864216028586081,0.7276096359700523,0,0.006989748369058857,8.428391492722328,0.006989748369058857,0.006989748369058857,8.428391492722328,0.0,0.0,0.26884593331878653,0.26884593331878653,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9090437767993955,-0.0005775674881477455,0.0,0.0005775674881477455,2110,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.200781627538221,,,,,,,,,,,,,,,,,,,,,,,
2023-07-27,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.9480153959855926,2.9480153959855926,False,False,,,0.011568718186024896,0.010509789557048132,0.011568718186024896,0.0009519956040401345,9.519956040401345e-07,0.010508827556170663,11.318488710156345,296,0,False,0,0,False,False,False,False,False,False,,0.6596812273536345,0.48789239678415863,,2.9480153959855926,0.38854795510624185,0.2167407475629134,0.5650680207536489,0.4061576171319009,0.00040140330022320203,0.8799469345569169,0.7385727046242017,0,0.011568718186024896,8.525897178663122,0.011568718186024896,0.011568718186024896,8.525897178663122,0.0,0.0,0.26907711350771896,0.26907711350771896,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9094182049152879,-0.0009519956040401345,0.0,0.0009519956040401345,2111,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.318488710156345,,,,,,,,,,,,,,,,,,,,,,,
2023-07-28,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.846439085385402,2.846439085385402,False,False,,,-0.011436413540713564,-0.010389595257447877,-0.011436413540713564,0.0009609832648066474,9.609832648066475e-07,-0.0103905462564855,11.200883429659957,296,0,False,0,0,False,False,False,False,False,False,,0.5983578289870175,0.44760697650400605,,2.846439085385402,0.316380813657243,0.09367949946228415,0.5368738101174526,0.3828942643445825,0.009795733007775143,0.8879761562738561,0.5771859462499074,0,-0.011436413540713453,8.428391492722328,-0.011436413540713564,-0.011436413540713453,8.428391492722328,0.0,0.0,0.2705115644857111,0.2705115644857111,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9075052260464411,0.0009609832648066474,0.0009609832648066474,0.0,2112,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.200883429659957,,,,,,,,,,,,,,,,,,,,,,,
2023-07-31,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.574543360804913,2.574543360804913,False,False,,,-0.0046274872744100914,-0.004203915822819373,-0.0046274872744100914,0.0003864248485341282,3.864248485341282e-07,-0.004204300623170454,11.153791548476578,296,0,False,0,0,False,False,False,False,False,False,,0.5993906116030507,0.4391218145396807,,2.574543360804913,0.25546506883602493,0.007268666269698354,0.5557943042943425,0.3951522317820264,0.01515512582613654,0.879295329961258,0.4455987731481511,0,-0.0046274872744100914,8.38938921834601,-0.0046274872744100914,-0.0046274872744100914,8.38938921834601,0.0,0.0,0.27104337744645035,0.27104337744645035,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9080797844627136,0.0003864248485341282,0.0003864248485341282,0.0,2113,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.153791548476578,,,,,,,,,,,,,,,,,,,,,,,
2023-08-01,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.4222529366500747,2.4222529366500747,False,False,,,0.010227801022780314,0.009291611624754935,0.010227801022780314,0.0008426667018982537,8.426667018982537e-07,0.0092907611283215,11.257418761428566,296,0,False,0,0,False,False,False,False,False,False,,0.6011136333435174,0.4143479126436491,,2.4222529366500747,0.2185674268723996,0.001286145793078619,0.5763277407620939,0.39069703626747254,0.033273989782262814,0.8864966631202015,0.380978483529649,0,0.010227801022780314,8.475194221973911,0.010227801022780314,0.010227801022780314,8.475194221973911,0.0,0.0,0.2708111167312863,0.2708111167312863,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.909308876013146,-0.0008426667018982537,0.0,0.0008426667018982537,2114,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.257418761428566,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,2.266830007566248,2.266830007566248,False,False,,,0.0023009664058903923,0.0020903502285117706,0.0023009664058903923,0.00019093855183738295,1.9093855183738296e-07,0.0020901588908313062,11.280948555340577,296,0,False,0,0,False,False,False,False,False,False,,0.5042778658526637,,,2.266830007566248,0.18067886283111068,0.016567979646033404,0.4965836362309646,0.19477993338659927,0.0009077575327404164,0.8939640593042446,0.3092965629382207,0,0.0023009664058903923,8.494695359162069,0.0023009664058903923,0.0023009664058903923,8.494695359162069,0.0,0.0,0.27084718745864894,0.27084718745864894,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9086571478630852,-0.00019093855183738295,0.0,0.00019093855183738295,2115,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.280948555340577,,,,,,,,,,,,,,,,,,,,,,,
2023-08-03,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.945853867935452,1.945853867935452,False,False,,,-0.011478420569329573,-0.010427757223499092,-0.011478420569329573,0.0009645502428108355,9.645502428108354e-07,-0.010428711715646077,11.163302794977897,296,0,False,0,0,False,False,False,False,False,False,,0.3214732074548665,,,1.945853867935452,,0.08321832673347551,0.2439421590164622,0.03598827069671451,0.07458711481230407,0.8624066407395784,0.17634845986141623,0,-0.011478420569329573,8.397189673221275,-0.011478420569329573,-0.011478420569329573,8.397189673221275,0.0,0.0,0.2691711017155075,0.2691711017155075,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9075016590684369,0.0009645502428108355,0.0009645502428108355,0.0,2116,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.163302794977897,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.797102388648276,1.797102388648276,False,False,,,0.010218300046446638,0.009282980308800324,0.010218300046446638,0.0008418911178840194,8.418911178840194e-07,0.009282130602423777,11.266922029475284,296,0,False,0,0,False,False,False,False,False,False,0.30656620970663706,,,,1.797102388648276,,0.20304742073687243,0.13904412800465016,9.17381905884973e-06,0.15448856720730408,0.8586334306847391,0.06712614184316534,0,0.010218300046446638,8.482994676849174,0.010218300046446638,0.010218300046446638,8.482994676849174,0.0,0.0,0.26924777502883057,0.26924777502883057,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9093081004291318,-0.0008418911178840194,0.0,0.0008418911178840194,2117,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.266922029475284,,,,,,,,,,,,,,,,,,,,,,,
2023-08-07,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.5415529059217463,1.5415529059217463,False,False,,,-0.011034482758620734,-0.010024454723434498,-0.011034482758620734,0.0009268676835521017,9.268676835521017e-07,-0.01002537229977496,11.153966941457258,296,0,False,0,0,False,False,False,False,False,False,0.3802832318254519,,,,1.5415529059217463,,0.2898206502310726,0.031099814685077276,0.031691355272603694,0.21632823332622098,0.7987582770416457,0.018661794517880748,0,-0.011034482758620845,8.38938921834601,-0.011034482758620734,-0.011034482758620845,8.38938921834601,0.0,0.0,0.27023011077951753,0.27023011077951753,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9075393416276957,0.0009268676835521017,0.0009268676835521017,0.0,2118,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.153966941457258,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,1.0,v1_0_original_full_entry,full_entry_baseline,159985.SZ,1.0,159985.SZ,1.0,,,0,,,False,False,159985.SZ,1.2401051705178339,1.2401051705178339,False,False,,,-0.004184100418409997,-0.003801113846490536,-0.004184100418409997,0.00034925792835627245,3.492579283562725e-07,-0.0038014617768497017,11.111565562469062,296,0,False,0,0,False,False,False,False,False,False,0.4138664586678509,,,,1.2401051705178339,,0.34519095768016406,8.70156837362579e-07,0.11841245218176422,0.3063405681147888,0.6997896884699273,0.0008566489112379339,0,-0.004184100418409997,8.354287171407323,-0.004184100418409997,-0.004184100418409997,8.354287171407323,0.0,0.0,0.2706993157711781,0.2706993157711781,159985.SZ,159985.SZ,159985.SZ,159985.SZ,0.9084662093112478,0.9084662093112478,0.9084662093112478,1.0,1.0,1.0,0.9084662093112478,0.9084662093112478,0.9084662093112478,0.9081169513828915,0.00034925792835627245,0.00034925792835627245,0.0,2119,0.25,80,1.5,,,1.0,,False,False,False,False,False,0.0,11.111565562469062,,,,,,,,,,,,,,,,,,,,,,,
